Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.08,0.98,11.57%,168.52M,-0.63%,6.10B,24.67,1.47,-57.94%,148.79M,5.78%,169.50M,4.77,0.36,91.77%,3.48%,4.86%,1.58B,3.86,4.79%,1.25%,5.22,-9.98%,9.19,3.95,9.60%,6.29%,5.18M,18.26%,0.86,42.16,7.78%,10.49%,27.74,41.15,-2.79%,0.37 (1.01%),23.46,-7.41%,8.11%,-11.88%,1.03,0.35 (0.97%),1.72,-5.41%,41.66%,30.71%,0.81,"May 20, 2025",2.87,38.39%,16.67%,55.20,1.52%,2.03%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.40,36.16,1.36%,6.90%,4.01%,Apr 22 AMC,992.79K,36.26,-0.45%,7.27%,1.53%,"

","398,012",0.28%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.28,5.57,0.10%,446.04M,0.88%,75.07B,24.69,6.83,-0.65%,444.77M,12.50%,2.52B,3.68,1.62,96.00%,2.30%,0.81%,9.29B,8.08,5.29%,-0.39%,3.50,-4.64%,10.44,16.16,9.55%,17.70%,10.21M,-2.18%,3.87,43.62,8.23%,51.85%,139.70,200.33,3.49%,1.99 (1.18%),32.91,11.91%,25.04%,-15.83%,0.94,1.86 (1.11%),1.04,8.14%,69.48%,20.69%,3.73,"Jul 18, 2025",1.74,7.23%,37.01%,61.27,0.71%,1.68%,13800,1.45,6.32%,27.12%,1.50,200.31,Yes / Yes,1.16,7.88%,32.86%,0.95,168.59,1.37%,5.00%,1.37%,May 06 BMO,2.91M,168.61,2.83%,6.62%,-1.80%,"

","2,773,942",0.01%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.85,1.57,0.86%,593.65M,-4.59%,10.12B,9.38,1.82,0.00%,588.53M,-11.06%,1.30B,0.99,0.40,22.10%,2.28%,-16.88%,6.26B,1.61,8.10%,-8.69%,4.22,-10.22%,10.73,1.59,12.66%,10.29%,13.39M,-26.36%,5.35,3.18,10.97%,15.68%,16.34,27.50,-12.84%,0.68 (3.98%),-,8.45%,15.06%,-38.04%,-0.18,0.70 (4.11%),1.02,13.97%,29.66%,4.28%,0.52,"Apr 10, 2025",1.05,10.00%,24.06%,39.59,1.08%,2.74%,24471,0.27,13.41%,20.76%,1.38,23.34,Yes / Yes,0.01,38.73%,45.76%,0.71,17.05,-9.78%,-15.96%,8.02%,May 20 AMC,3.17M,17.04,-4.34%,-7.58%,-16.31%,"

","2,239,777",-0.06%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.90%,155.70M,19.82%,46.85B,82.53,3.65,-0.50%,96.69M,29.08%,-38.78M,-,0.80,54.86%,9.03%,48.83%,2.55B,18.39,-0.12%,9.47%,3.15,44.30%,11.59,25.95,14.42%,-0.81%,8.73M,78.01%,19.30,15.59,11.49%,-2.68%,153.45,303.42,66.78%,-,67.79,-10.72%,-2.11%,-0.84%,1.09,-,1.18,48.24%,77.33%,96.08%,8.57,-,1.18,49.20%,-4.59%,85.40,2.66%,2.57%,7348,0.68,25.46%,-1.52%,1.71,293.73,Yes / Yes,0.02,-121.43%,-,0.90,296.85,1.74%,11.64%,22.57%,May 29 AMC,2.77M,300.88,16.21%,32.15%,49.50%,"

","2,498,220",1.36%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.42,3.33,14.64%,261.11M,1.74%,24.61B,15.39,5.29,-2.00%,258.26M,4.20%,1.05B,14.71,1.38,62.60%,2.72%,7.75%,4.70B,5.24,-16.68%,-0.36%,2.91,-2.14%,29.34,2.77,14.50%,9.87%,7.02M,31.75%,25.82,3.15,1.66%,12.19%,55.06,92.80,-0.34%,-,14.45,106.45%,11.73%,-12.36%,0.69,-,4.48,49.60%,75.85%,47.71%,1.83,-,4.48,24.11%,18.13%,56.89,0.55%,1.26%,7412,0.01,2.98%,22.31%,2.29,90.37,Yes / Yes,0.00,18.68%,0.00%,0.71,80.68,0.72%,9.22%,2.93%,May 21 AMC,2.41M,81.33,-0.40%,5.64%,5.72%,"

","1,715,571",0.81%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,16.70%,4.01B,103.63,0.35,-22.78%,108.40M,24.37%,-252.07M,-,-0.42,50.87%,4.59%,3.25%,418.33M,9.59,44.55%,5.25%,4.27,25.14%,7.48,4.89,124.46%,-23.32%,4.98M,103.00%,7.80,4.68,-,-32.05%,16.01,39.77,39.52%,-,-,-3.18%,-30.63%,-8.12%,0.95,-,3.09,98.38%,63.45%,128.23%,1.70,-,3.26,28.63%,-64.09%,67.13,6.79%,4.38%,1869,0.24,43.72%,-60.26%,1.29,54.07,Yes / Yes,0.02,18.43%,-,0.76,36.08,-5.41%,92.78%,22.19%,May 08 BMO,1.17M,36.54,17.13%,16.02%,29.18%,"

","890,039",1.27%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,0.34%,6.75B,12.30,2.17,-,-,18.11%,-710.26M,-,-0.86,4.02%,-,-11.10%,11.52B,0.59,61.86%,-2.46%,1.11,11.35%,-12.89,-,249.48%,-11.48%,0.92M,4.14%,5.39,4.95,-,-,13.00,33.32,-5.99%,-,-,-,-,-19.92%,0.16,-,0.45,118.66%,17.93%,105.23%,1.04,-,0.59,37.41%,-7.36%,52.08,1.02%,2.89%,17439,-,43.08%,-6.16%,1.00,39.54,Yes / Yes,-,66.34%,-,0.42,26.80,19.27%,-136.23%,47.60%,May 15 BMO,828.58K,26.68,-4.27%,10.41%,10.33%,"

","351,266",-0.45%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.29,5.13,1.68%,147.57M,-0.10%,7.04B,8.61,5.54,-1.38%,145.09M,5.05%,756.00M,1.53,1.31,78.49%,3.95%,-5.27%,4.98B,1.41,5.12%,-2.11%,2.95,-20.43%,42.43,1.12,6.39%,0.91%,5.73M,13.44%,-,-,6.07%,13.06%,39.32,63.22,-12.11%,1.74 (3.64%),7.20,3.54%,10.04%,-24.58%,0.86,1.70 (3.57%),-,8.98%,-,21.26%,1.30,"May 15, 2025",0.15,28.90%,21.03%,51.97,1.84%,2.18%,9406,0.74,4.84%,15.17%,2.88,52.20,Yes / Yes,0.19,18.40%,33.52%,0.43,47.58,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.94M,47.68,-0.52%,2.81%,-7.16%,"

","827,568",0.21%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.88,19.53,1.18%,120.46M,-0.41%,2.07B,-,-1.91,0.00%,119.04M,27.49%,2.35B,-,1.22,48.39%,18.40%,-13.20%,8.87B,0.23,-86.23%,-8.10%,3.03,-13.38%,32.86,0.52,-177.87%,23.04%,21.90M,-16.83%,19.19,0.89,-,72.40%,11.03,29.00,-20.07%,0.93 (5.43%),0.59,-,27.51%,-40.83%,1.75,7.61 (44.37%),1.10,20.63%,34.71%,55.51%,0.88,"Jun 02, 2025",1.18,192.29%,31.33%,53.38,2.87%,4.23%,6700,1.49,65.83%,26.52%,4.12,15.12,Yes / Yes,1.16,226.86%,22.25%,0.94,16.54,9.06%,30.79%,28.46%,May 19 BMO,7.23M,17.16,-0.77%,11.53%,-9.25%,"

","6,800,478",3.75%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,26.04,0.33,78.19%,252.58M,-1.27%,3.48B,17.33,0.49,0.00%,55.08M,7.96%,83.40M,1.34,-,11.97%,7.55%,6.48%,2.11B,1.65,19.20%,-7.13%,4.26,4.15%,3.76,2.27,20.31%,2.78%,4.16M,-31.52%,0.74,11.48,19.48%,8.89%,6.05,12.77,3.39%,0.14 (1.68%),17.96,-,4.94%,-33.12%,0.74,0.13 (1.52%),0.80,-,55.89%,41.16%,0.23,"Jul 07, 2025",1.41,-37.52%,9.45%,58.69,0.84%,1.45%,7395,1.13,2.26%,3.96%,2.75,8.72,Yes / Yes,0.78,-54950.00%,41.39%,0.66,8.58,-4.68%,-8.40%,-,Mar 27 BMO,976.87K,8.54,0.02%,9.49%,2.26%,"

","642,268",-0.47%,ZGN
