Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.26,0.77,16.03%,172.26M,-3.19%,5.18B,23.01,1.32,-16.49%,143.52M,3.91%,135.60M,2.51,0.32,87.97%,3.01%,-5.60%,1.54B,3.36,24.23%,6.04%,4.67,-8.67%,9.32,3.25,9.34%,4.67%,4.32M,1.37%,0.95,31.85,15.65%,8.04%,25.09,34.58,3.09%,0.26 (0.87%),18.38,18.47%,6.37%,-12.32%,1.16,0.31 (1.02%),1.75,0.20%,40.45%,20.84%,1.00,"Aug 20, 2024",2.83,183.51%,15.70%,46.70,3.16%,2.85%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.83,29.81,0.70%,5.16%,2.18%,Jul 30 AMC,926.02K,30.32,-2.60%,-0.67%,-0.57%,"

","768,428",1.71%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-4.19%,1.25B,16.39,0.52,-8.58%,136.53M,-3.20%,-62.61M,-,0.10,74.13%,5.11%,-19.79%,438.33M,2.86,29.29%,-0.36%,6.28,-1.40%,0.94,9.01,21.09%,-8.44%,6.97M,-18.79%,3.69,2.29,-,-51.53%,7.05,10.85,-9.89%,-,-,9.40%,-11.66%,-21.94%,1.71,-,2.50,12.97%,67.51%,20.14%,0.32,-,2.50,50.48%,-8.58%,35.58,3.49%,3.18%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.75,8.37,0.88%,61.76%,6.47%,May 22 AMC,1.11M,8.47,-6.54%,-9.58%,-5.49%,"

","833,549",1.19%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,36.87,5.11,0.08%,458.37M,3.22%,85.31B,29.38,6.41,-5.28%,452.67M,8.54%,2.34B,3.87,1.46,98.85%,1.17%,14.18%,8.91B,9.57,9.20%,0.02%,2.32,-4.46%,10.94,17.21,10.33%,16.79%,5.30M,-0.53%,3.47,54.20,9.53%,48.88%,144.80,201.92,-4.60%,1.71 (0.91%),40.57,11.57%,20.02%,-6.75%,0.85,1.67 (0.89%),2.09,8.05%,68.32%,30.04%,5.09,"Jul 18, 2024",3.45,7.38%,36.05%,63.34,2.87%,2.39%,14100,1.36,8.43%,26.29%,1.32,220.06,Yes / Yes,1.36,-5.60%,30.71%,0.76,184.77,2.10%,5.04%,8.30%,Aug 06 BMO,2.28M,188.30,4.34%,6.98%,6.18%,"

","1,733,819",1.91%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.98,1.43,1.10%,606.77M,8.05%,12.01B,9.96,2.01,0.00%,593.93M,-0.10%,1.19B,0.93,0.43,40.98%,3.21%,-2.11%,5.52B,2.17,14.79%,3.57%,6.32,13.32%,9.92,2.01,18.51%,9.82%,19.08M,-24.85%,4.58,4.36,15.01%,15.03%,15.90,26.88,-6.06%,0.70 (3.51%),-,13.37%,13.12%,-25.63%,-0.12,0.62 (3.10%),1.11,15.78%,31.20%,25.76%,0.69,"Apr 09, 2024",1.15,7.93%,24.81%,51.94,4.14%,2.89%,23554,0.27,3.63%,21.49%,1.20,29.84,Yes / Yes,0.13,-18.31%,0.00%,0.58,19.58,7.20%,-22.68%,4.72%,Aug 20 AMC,3.02M,19.99,2.58%,-5.04%,-4.12%,"

","1,757,153",2.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,-1.57%,25.95B,51.59,3.33,-0.13%,92.72M,-13.00%,-73.50M,-,0.70,47.08%,4.81%,0.42%,2.03B,12.79,68.40%,5.55%,2.06,-29.82%,7.22,23.77,10.41%,-1.99%,4.46M,23.81%,14.82,11.59,26.82%,-8.68%,131.59,259.61,-22.50%,-,47.20,-17.41%,-3.23%,-33.86%,0.83,-,1.67,52.19%,77.75%,30.49%,7.45,-,1.67,73.33%,-6.90%,38.94,4.51%,3.97%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.59,166.20,3.19%,33.96%,32.09%,May 30 AMC,2.16M,171.71,-6.74%,-6.41%,-12.57%,"

","1,281,324",3.32%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-12.89%,235.04M,-,-3.63,-0.19%,62.14M,-15.99%,-218.90M,-,-0.84,113.48%,16.77%,-73.37%,40.56M,5.79,40.00%,-0.93%,7.31,-70.71%,6.46,0.51,-35.33%,-41.82%,10.42M,-86.97%,6.89,0.48,-,-51.86%,3.27,29.03,-78.15%,-,-,-50.05%,-43.66%,-88.60%,1.72,-,9.19,-20.00%,96.66%,1.22%,0.42,-,9.19,21.74%,-527.00%,31.03,8.99%,9.47%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.47,3.28,170.40%,118.25%,-,May 07 BMO,1.43M,3.31,-16.86%,-45.33%,-71.22%,"

","674,396",0.91%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,20.90,2.69,14.94%,309.25M,-4.68%,17.38B,12.18,4.62,-0.61%,263.04M,0.37%,838.33M,13.94,1.21,59.14%,3.39%,-8.20%,4.56B,3.81,-15.87%,-0.53%,2.80,-12.01%,26.83,2.09,5.30%,8.90%,8.91M,-16.79%,23.88,2.35,1.50%,11.31%,55.60,75.90,-21.83%,-,10.57,-,10.05%,-25.95%,-0.03,-,4.36,95.81%,74.87%,1.10%,1.43,-,4.36,19565.00%,17.35%,38.84,2.24%,2.28%,7420,0.01,3.13%,18.37%,2.57,74.61,Yes / Yes,0.00,1250.20%,0.00%,0.73,55.72,1.35%,13.52%,3.25%,Aug 21 AMC,3.18M,56.21,-4.01%,-4.91%,-11.94%,"

","2,309,765",0.88%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,-6.45%,1.71B,-,-1.81,-14.58%,98.59M,1.17%,-298.33M,-,-0.76,44.12%,3.00%,4.10%,322.71M,5.30,15.04%,-1.99%,4.55,-12.26%,7.18,2.40,38.43%,-28.50%,2.96M,-28.69%,7.37,2.34,-,-36.46%,13.48,31.22,-36.88%,-,-,-16.93%,-42.02%,-44.75%,1.09,-,3.29,2095.12%,62.95%,27.97%,1.14,-,3.46,24.90%,-109.67%,42.06,9.62%,5.55%,2175,0.12,28.16%,-92.44%,1.15,50.63,Yes / Yes,0.01,34.35%,-,0.89,16.65,7.45%,-15.75%,45.95%,Aug 06 AMC,650.68K,17.25,-6.71%,-6.28%,-18.01%,"

","577,372",3.60%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-2.12%,353.01M,4.39,0.63,0.00%,116.14M,-25.64%,-126.89M,-,0.00,1.46%,0.05%,-77.33%,1.20B,0.29,128.66%,-,0.34,-83.75%,2.82,0.98,2411.11%,-4.29%,0.06M,-,2.21,1.26,-,-9.63%,2.62,21.91,-83.02%,-,-,-,-27.40%,-87.36%,-,-,1.63,26.18%,16.84%,5.73%,0.32,-,1.82,18.59%,-4.42%,31.36,6.40%,6.96%,3476,0.28,-3.00%,-10.53%,1.00,15.93,No / Yes,0.04,44.09%,-,0.22,2.74,-5.44%,-26.68%,-8.66%,May 21 BMO,163.62K,2.77,-12.54%,-45.50%,-78.01%,"

","35,702",1.09%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.72,0.29,30.19%,76.17M,-4.41%,818.31M,-,-0.15,-0.62%,69.32M,-1.55%,30.22M,2.79,-0.10,56.47%,4.78%,-24.06%,537.45M,1.52,-150.40%,-1.82%,5.94,-41.56%,0.25,33.45,36.64%,4.65%,3.31M,-52.62%,5.27,1.56,10.30%,855.40%,7.21,17.41,-40.72%,-,9.42,-,5.26%,-52.67%,1.27,-,7.44,17.01%,89.51%,14.29%,0.53,-,7.44,-44.78%,11.55%,45.55,7.90%,5.44%,1000,22.71,-32.11%,5.62%,2.62,9.80,Yes / Yes,22.52,-50.07%,0.00%,2.25,7.25,5.30%,190.51%,-27.44%,Aug 07 AMC,557.00K,8.24,-4.41%,-8.39%,-28.57%,"

","1,254,134",13.66%,ZIP
