Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.36,0.71,16.45%,172.26M,-4.02%,5.40B,24.09,1.30,-9.97%,144.28M,-1.29%,124.20M,3.11,0.31,84.51%,3.20%,-0.86%,1.53B,3.53,20.75%,5.97%,5.90,3.61%,9.34,3.35,10.89%,4.22%,4.61M,40.88%,0.91,34.40,14.28%,7.19%,21.84,34.58,6.39%,0.27 (0.86%),19.09,18.47%,5.80%,-9.51%,1.21,0.31 (0.99%),1.95,0.20%,39.86%,43.27%,0.63,"May 17, 2024",3.31,95.74%,15.14%,39.66,1.89%,1.77%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.96,31.95,1.18%,12.10%,0.46%,Apr 23 AMC,782.13K,31.29,-2.76%,-2.71%,4.65%,"

","749,564",-2.07%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,-6.73%,1.42B,18.47,0.52,-8.68%,136.85M,-3.82%,-62.61M,-,0.09,73.67%,5.12%,12.32%,438.33M,3.23,29.09%,-0.36%,4.01,15.72%,0.92,10.45,21.60%,-8.44%,7.01M,-6.18%,3.69,2.59,-,-51.53%,7.05,12.12,1.81%,-,-,9.40%,-11.66%,-21.04%,1.71,-,2.37,12.97%,67.55%,35.74%,0.37,-,2.50,50.48%,-9.17%,42.61,4.62%,3.30%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.87,9.97,0.88%,61.76%,6.47%,May 22 AMC,1.75M,9.57,-6.19%,1.08%,8.43%,"

","1,525,005",-4.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.02,5.19,0.08%,458.37M,-1.77%,78.16B,26.79,6.39,-6.34%,455.94M,8.13%,2.39B,3.46,1.50,95.47%,1.32%,-13.92%,8.73B,8.95,8.50%,0.02%,1.68,-4.94%,11.07,15.48,10.77%,17.02%,6.03M,3.67%,4.33,39.58,9.53%,50.06%,144.80,201.92,-13.21%,1.73 (1.01%),44.67,11.57%,20.26%,-15.16%,0.88,1.61 (0.94%),1.94,8.05%,68.34%,18.30%,3.76,"Jul 18, 2024",3.33,17.17%,35.97%,57.49,1.65%,2.21%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.64,170.07,1.70%,2.54%,9.50%,May 02 BMO,3.60M,171.30,1.77%,4.34%,-4.06%,"

","2,296,771",0.72%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.25,1.43,1.10%,606.77M,0.41%,14.81B,12.49,1.97,0.00%,593.93M,14.11%,1.19B,1.12,0.43,39.20%,3.10%,29.52%,5.52B,2.68,14.71%,3.55%,3.79,10.48%,9.92,2.49,17.61%,9.82%,18.44M,-9.50%,4.58,5.38,15.40%,15.03%,15.90,28.13,15.88%,0.70 (2.85%),-,13.37%,13.12%,-12.34%,-0.06,0.62 (2.51%),1.11,15.78%,31.20%,55.14%,0.71,"Apr 09, 2024",1.15,7.93%,24.81%,69.27,2.22%,2.64%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.81,24.08,5.91%,-23.59%,4.72%,May 15 AMC,4.87M,24.66,10.51%,15.04%,13.58%,"

","3,937,813",2.41%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,39.95%,147.17M,-9.10%,24.60B,49.87,3.29,-0.37%,89.98M,-7.28%,-138.67M,-,0.66,47.77%,5.22%,-32.30%,1.90B,12.98,55.26%,5.60%,2.24,-14.98%,6.40,25.64,18.44%,-3.98%,4.70M,29.58%,16.41,10.00,38.21%,-18.64%,125.25,259.61,-25.91%,-,49.13,-17.41%,-6.46%,-36.77%,0.84,-,1.90,53.60%,77.40%,31.07%,5.32,-,1.90,58.51%,-9.70%,31.59,3.37%,2.87%,5962,1.29,40.62%,-7.32%,1.56,248.61,Yes / Yes,1.24,51.94%,-,2.03,171.64,3.42%,30.99%,35.45%,May 30 AMC,2.10M,164.16,-6.64%,-9.45%,-13.22%,"

","4,254,700",-4.36%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.23%,70.77M,0.59%,842.18M,-,-3.69,-0.37%,62.33M,7.23%,-218.90M,-,-0.84,113.63%,29.73%,-19.37%,40.56M,20.76,38.56%,-0.93%,24.61,9.31%,6.46,1.84,-34.50%,-41.82%,18.53M,-56.33%,6.89,1.72,-,-51.86%,9.56,31.46,-21.72%,-,-,-50.05%,-43.66%,-62.30%,1.81,-,9.19,-20.00%,96.66%,24.06%,0.86,-,9.19,21.74%,-527.00%,47.30,6.59%,7.47%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.96,11.27,170.40%,118.25%,-,May 07 BMO,753.06K,11.86,0.74%,-8.69%,-24.60%,"

","719,641",5.24%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.08,2.69,22.32%,260.90M,-3.17%,19.19B,12.12,5.12,-0.38%,240.23M,0.10%,838.33M,15.39,1.22,59.86%,5.20%,-8.96%,4.56B,4.21,-3.07%,-0.54%,3.48,-3.83%,26.83,2.31,1.41%,8.90%,12.48M,-4.70%,23.88,2.60,1.50%,11.31%,58.87,75.90,-13.70%,-,11.67,-,10.05%,-18.24%,-0.01,-,4.36,95.81%,73.37%,5.42%,1.48,-,4.36,19565.00%,17.35%,45.54,3.07%,2.31%,7420,0.01,3.13%,18.37%,2.58,76.19,Yes / Yes,0.00,1250.20%,0.00%,0.83,63.01,1.35%,13.52%,3.25%,May 20 AMC,3.58M,62.06,-1.12%,-1.60%,-6.02%,"

","2,968,280",-1.51%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-11.42%,1.82B,-,-1.31,-11.16%,98.19M,16.03%,-338.95M,-,-0.78,42.15%,3.34%,-17.92%,291.07M,6.26,13.82%,-2.01%,5.07,-34.93%,7.83,2.36,55.97%,-31.41%,3.28M,-42.00%,7.61,2.43,-,-38.44%,13.48,37.92,-32.46%,-,-,-16.93%,-44.04%,-51.32%,1.16,-,4.43,2095.12%,62.86%,36.94%,1.19,-,4.63,18.13%,-129.65%,50.26,4.69%,4.98%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.41,17.92,15.83%,40.53%,38.78%,May 08 AMC,646.10K,18.46,-1.06%,8.98%,-18.50%,"

","267,131",3.01%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-19.00%,1.14B,11.23,0.79,0.00%,116.14M,-28.32%,-126.89M,-,0.02,0.52%,0.07%,-53.93%,1.20B,0.94,210.96%,-,1.91,-,2.82,3.16,722.30%,-4.29%,0.09M,-,2.21,4.04,-,-9.63%,9.28,21.91,-45.37%,-,-,-,-27.40%,-59.34%,-,-,1.63,26.18%,16.84%,-4.04%,1.08,-,1.82,18.59%,-4.42%,25.61,11.45%,8.66%,3476,0.28,-3.00%,-10.53%,1.00,18.73,No / No,0.04,44.09%,-,0.37,9.28,-5.49%,-26.63%,-8.66%,May 21 BMO,44.78K,8.91,-23.31%,-36.84%,-44.24%,"

","16,755",-4.04%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.58,0.36,30.20%,76.17M,0.40%,1.01B,353.04,0.03,-0.75%,69.32M,-2.03%,37.58M,2.77,-0.07,51.04%,4.29%,-18.47%,584.21M,1.73,-145.11%,-1.82%,5.50,-20.70%,0.13,79.66,113.86%,5.70%,2.97M,-34.39%,5.17,1.96,10.30%,855.40%,9.07,19.29,-26.98%,-,10.26,-,6.67%,-47.38%,1.21,-,6.58,17.01%,89.88%,11.85%,0.35,-,6.58,-27.43%,12.87%,47.05,2.48%,3.73%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.26,9.88,1.01%,-17.03%,-33.48%,May 09 AMC,540.56K,10.15,-0.31%,-5.45%,-20.63%,"

","679,318",2.73%,ZIP
