Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,51.91,0.64,16.87%,172.26M,1.69%,5.70B,25.93,1.28,-2.35%,142.99M,4.31%,112.70M,3.62,0.26,84.76%,4.07%,11.63%,1.53B,3.72,17.91%,5.96%,5.82,16.54%,9.30,3.56,11.69%,3.77%,5.82M,58.62%,0.79,41.67,14.35%,6.48%,19.83,33.95,12.61%,0.27 (0.83%),24.49,18.47%,5.28%,-2.44%,1.23,0.30 (0.91%),1.77,0.20%,38.51%,67.06%,0.71,"Feb 16, 2024",3.02,36.01%,14.25%,60.92,2.12%,1.98%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,1.19,33.47,1.78%,13.04%,4.85%,Feb 06 AMC,1.00M,33.12,3.36%,5.64%,14.19%,"

","1,188,374",-1.05%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.36%,137.79M,0.80%,1.27B,17.06,0.52,-8.74%,132.70M,9.78%,-68.19M,-,0.07,75.55%,3.72%,-7.80%,431.66M,2.94,21.72%,-0.37%,3.82,7.00%,0.92,9.69,29.46%,-9.14%,4.94M,-6.73%,3.59,2.47,-,-59.08%,7.05,12.12,-5.64%,-,-,9.40%,-12.86%,-26.81%,1.90,-,2.37,12.97%,66.48%,25.82%,0.32,-,2.37,47.34%,-13.09%,50.56,3.53%,3.69%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.01,9.12,-0.10%,140.00%,7.40%,Feb 28 AMC,1.29M,8.87,-0.25%,1.12%,-2.38%,"

","1,310,135",-2.74%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.94,5.07,0.09%,458.37M,-1.11%,76.47B,25.77,6.48,-8.57%,457.47M,-15.79%,2.34B,3.38,1.35,95.53%,0.78%,-15.29%,8.54B,8.95,8.78%,0.02%,1.32,-4.02%,10.90,15.32,12.01%,16.05%,3.57M,2.68%,4.46,37.47,9.73%,49.86%,151.03,201.92,-15.38%,1.74 (1.04%),47.18,11.57%,19.95%,-17.28%,0.84,1.56 (0.93%),2.00,8.05%,68.28%,10.59%,4.11,"Apr 18, 2024",3.36,12.77%,35.92%,31.94,2.07%,2.39%,14100,1.36,5.74%,27.43%,1.44,227.20,Yes / Yes,1.35,15.54%,30.71%,0.70,169.21,1.13%,-5.80%,8.48%,Feb 13 BMO,2.71M,167.02,-5.15%,-9.98%,-7.77%,"

","1,896,493",-1.29%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.42,1.49,0.56%,598.62M,2.05%,12.84B,10.84,1.98,0.00%,595.25M,11.78%,1.23B,0.81,0.34,42.78%,2.81%,2.78%,5.45B,2.36,15.67%,3.47%,3.95,-10.62%,9.82,2.18,16.56%,10.37%,16.75M,-23.14%,4.82,4.45,17.80%,15.22%,15.90,30.05,0.80%,0.71 (3.32%),-,13.36%,13.00%,-28.62%,-0.04,0.00 (0.00%),1.13,15.63%,30.73%,34.95%,0.75,"Apr 09, 2024",1.34,23.33%,24.42%,58.91,2.74%,3.41%,-,0.26,3.58%,22.62%,1.04,28.98,Yes / Yes,0.13,2.31%,0.00%,0.44,20.94,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.24M,21.45,2.01%,12.60%,-5.50%,"

","1,851,508",2.44%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-1.45%,28.79B,58.44,3.29,-0.44%,88.58M,-20.60%,-138.67M,-,0.66,45.53%,5.15%,-14.40%,1.90B,15.19,54.58%,5.60%,1.90,27.31%,6.40,30.01,18.82%,-3.98%,4.56M,73.56%,16.41,11.71,38.21%,-18.64%,84.93,259.61,-13.28%,-,57.51,-17.41%,-6.46%,-25.99%,0.80,-,1.90,53.60%,77.40%,126.22%,7.05,-,1.90,58.51%,-9.70%,33.50,2.03%,3.29%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.56,192.63,3.42%,30.99%,35.45%,Feb 29 AMC,2.40M,192.13,-3.83%,-14.37%,4.73%,"

","1,335,146",-0.26%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,18.17%,1.14B,-,-3.77,-0.41%,63.83M,8.18%,-292.19M,-,-0.77,109.87%,26.22%,3.53%,0.00M,-,18.03%,-0.98%,20.41,-17.83%,6.18,2.61,-2.93%,-52.39%,16.74M,-8.35%,6.81,2.37,-,-67.09%,9.56,31.46,6.47%,-,-,-50.05%,-60.82%,-48.73%,1.73,-,7.16,-20.00%,-,68.72%,0.99,-,7.16,-0.81%,0.00%,64.96,6.66%,6.92%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.68,15.76,-,-5.87%,-,Feb 27 BMO,819.82K,16.13,11.69%,19.87%,-13.30%,"

","555,950",2.35%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,31.52,2.05,24.32%,260.90M,-1.86%,19.91B,12.87,5.03,-0.42%,232.75M,-8.48%,637.46M,21.01,1.19,58.90%,5.23%,-11.44%,4.53B,4.40,-5.54%,-0.54%,3.54,-5.27%,26.07,2.48,2.19%,7.06%,12.17M,-8.31%,22.66,2.86,1.50%,8.96%,58.87,75.90,-9.98%,-,13.53,-,7.90%,-14.72%,-0.08,-,4.38,95.81%,74.72%,9.95%,1.64,-,4.38,516.13%,11.60%,41.65,2.38%,2.33%,7420,0.01,3.06%,14.08%,2.71,78.25,Yes / Yes,0.01,368.46%,0.00%,0.86,65.37,1.54%,23.91%,2.56%,Feb 26 AMC,3.44M,64.73,-3.83%,-2.36%,-4.05%,"

","2,947,092",-0.98%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,3.34%,1.65B,-,-1.81,-8.59%,98.31M,-20.31%,-334.62M,-,-0.51,42.47%,3.73%,-38.73%,266.72M,6.19,9.15%,-1.98%,5.49,-30.33%,8.19,2.04,42.50%,-29.66%,3.66M,-52.28%,8.17,2.05,-,-36.34%,15.69,40.42,-38.82%,-,-,-16.93%,-41.61%,-58.63%,1.10,-,4.41,2095.12%,64.08%,6.56%,1.03,-,4.63,25.17%,-141.19%,38.48,4.03%,5.12%,2175,0.02,24.03%,-125.46%,1.17,54.76,Yes / Yes,0.01,-52.98%,-,0.86,16.02,-8.76%,-90.47%,5.16%,Feb 27 AMC,667.69K,16.72,-8.99%,-16.58%,-32.79%,"

","575,314",4.37%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,-18.22%,2.01B,17.27,0.91,0.00%,115.39M,-22.30%,-136.80M,-,-0.06,0.63%,0.02%,-2.30%,1.23B,1.63,263.52%,-,0.37,-,2.82,5.59,539.46%,-4.29%,0.02M,-,2.35,6.70,-,-9.63%,15.00,21.91,-3.43%,-,-,-,-28.89%,-28.13%,-,-,1.56,26.18%,16.66%,5.00%,1.76,-,1.73,26.52%,-4.62%,37.91,10.66%,9.97%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.84,16.04,-,-,6.47%,Mar 19 BMO,59.47K,15.75,-14.45%,-13.50%,-10.64%,"

","50,066",-1.81%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.35,0.47,30.60%,76.17M,-3.97%,1.13B,82.84,0.14,-0.95%,68.76M,-10.69%,49.10M,2.36,-0.06,51.43%,5.15%,-19.72%,645.72M,1.74,-118.21%,-1.83%,5.90,-5.88%,0.08,134.18,263.75%,7.15%,3.54M,-26.23%,5.25,2.16,10.30%,265.50%,10.27,19.29,-18.27%,-,11.00,-,8.77%,-41.11%,1.23,-,6.57,17.01%,89.72%,10.61%,0.40,-,6.57,-9.45%,13.48%,35.92,2.42%,3.22%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.50,11.49,6.05%,-32.61%,-35.42%,Feb 22 AMC,599.73K,11.36,-5.48%,-14.49%,-20.07%,"

","299,214",-1.13%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.86,4.36,1.64%,148.15M,5.73%,6.37B,9.31,4.62,-0.51%,145.73M,9.00%,644.00M,2.04,0.95,79.64%,8.04%,-3.76%,4.63B,1.38,-3.05%,2.23%,3.56,26.60%,34.46,1.25,9.47%,0.76%,11.72M,38.47%,-,-,4.83%,12.95%,18.26,46.15,-2.03%,1.66 (3.87%),8.06,1.26%,10.25%,-6.87%,1.13,1.64 (3.82%),-,9.97%,-,135.38%,1.28,"Feb 14, 2024",0.26,-24.81%,17.59%,60.97,2.21%,3.29%,9679,0.86,39.40%,13.92%,3.00,45.21,Yes / Yes,0.13,-57.69%,37.74%,0.54,43.40,-3.06%,-11.39%,20.67%,Apr 22 BMO,3.30M,42.98,4.96%,5.19%,16.98%,"

","1,785,230",-0.97%,ZION
