Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,48.42,0.79,16.26%,169.85M,5.47%,6.48B,28.58,1.34,-2.08%,142.12M,-3.54%,137.70M,3.04,0.28,92.37%,5.08%,1.79%,1.55B,4.17,27.64%,9.83%,7.69,22.61%,9.34,4.09,7.90%,4.94%,7.22M,35.63%,1.11,34.48,15.95%,8.52%,27.90,41.15,2.36%,0.33 (0.87%),24.00,18.47%,6.47%,-7.22%,1.16,0.33 (0.86%),1.71,0.20%,41.40%,36.85%,0.81,"Nov 20, 2024",2.70,28.10%,16.27%,53.98,1.97%,2.19%,2400,0.35,2.55%,8.87%,2.25,39.71,Yes / Yes,0.34,6.98%,45.61%,3.05,37.82,0.95%,5.82%,2.91%,Oct 29 AMC,939.43K,38.18,2.42%,-1.43%,12.43%,"

","2,868,317",0.95%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.71%,145.08M,0.10%,1.54B,17.19,0.58,-5.66%,142.57M,0.40%,-73.97M,-,0.14,77.53%,2.63%,5.84%,452.76M,3.40,71.21%,6.82%,1.09,6.63%,1.20,8.32,2.65%,-9.16%,3.75M,18.55%,3.62,2.76,-,-47.76%,7.70,10.85,0.50%,-,21.60,9.40%,-12.64%,-8.11%,1.67,-,2.56,12.97%,67.98%,29.48%,0.03,-,2.56,14.25%,-4.07%,62.83,0.19%,0.26%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.30,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,3.44M,9.97,0.32%,0.40%,5.70%,"

","1,023,401",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.19,5.32,0.09%,451.55M,1.57%,74.84B,26.03,6.37,-0.85%,450.76M,-5.64%,2.43B,3.36,1.38,94.83%,1.55%,-14.68%,9.15B,8.18,10.57%,-1.07%,2.74,-7.44%,11.59,14.31,8.32%,17.07%,6.99M,-13.10%,3.80,43.67,9.29%,47.13%,144.80,200.53,1.82%,1.73 (1.04%),32.43,11.57%,20.27%,-17.28%,0.89,1.73 (1.04%),2.27,8.19%,68.49%,14.56%,3.76,"Jan 21, 2025",3.69,8.09%,36.45%,46.09,2.45%,2.24%,14100,1.29,9.33%,26.55%,1.50,217.93,Yes / Yes,1.29,16.43%,30.71%,1.83,169.37,4.34%,8.49%,11.02%,Feb 13 BMO,2.55M,165.89,0.65%,-3.26%,-5.76%,"

","4,656,391",-2.05%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.36,1.43,0.86%,598.04M,6.47%,11.42B,10.64,1.79,0.00%,592.88M,-1.45%,1.20B,1.02,0.45,28.45%,3.21%,-24.87%,5.83B,1.96,11.43%,-9.46%,6.91,-4.60%,10.74,1.78,11.42%,9.47%,19.01M,5.82%,5.47,3.49,13.06%,14.45%,15.90,27.50,-2.35%,0.66 (3.44%),-,13.37%,13.77%,-30.58%,-0.15,0.97 (5.08%),0.94,14.65%,31.29%,20.10%,0.52,"Sep 10, 2024",0.96,-2.64%,24.78%,48.62,1.89%,2.06%,23554,0.30,8.68%,20.51%,1.27,26.58,Yes / Yes,0.01,3.34%,40.76%,0.76,18.81,1.13%,0.45%,17.70%,Nov 19 AMC,2.75M,19.09,-0.40%,-3.00%,-10.58%,"

","2,103,410",1.49%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,-1.26%,28.78B,53.10,3.53,-0.12%,95.02M,-8.23%,-36.27M,-,0.69,48.83%,4.85%,-2.07%,2.30B,12.52,-6.48%,4.06%,2.65,-1.47%,9.31,20.14,18.42%,-0.87%,4.61M,-16.75%,17.65,10.63,20.00%,-3.24%,153.45,259.61,3.97%,-,44.14,-10.72%,-2.47%,-27.75%,0.88,-,1.09,48.57%,77.81%,22.24%,6.46,-,1.09,79.05%,-4.74%,47.17,2.79%,3.25%,7348,0.87,30.77%,-1.58%,1.82,226.13,Yes / Yes,0.03,65.17%,-,0.75,187.55,3.71%,22.75%,26.42%,Dec 02 AMC,1.74M,187.58,0.88%,-4.63%,1.50%,"

","1,300,945",0.02%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-18.55%,159.63M,-,-2.93,-0.04%,56.61M,-27.74%,-179.28M,-,-0.79,83.23%,8.03%,-24.83%,40.56M,3.94,45.10%,-14.60%,3.32,-43.29%,4.98,0.45,-19.28%,-34.60%,4.54M,-83.35%,5.49,0.41,-,-42.89%,2.34,18.07,-26.07%,-,-,-50.05%,-45.41%,-87.60%,1.87,-,7.29,0.00%,96.77%,-4.27%,0.29,-,7.29,45.45%,-515.94%,32.61,13.06%,9.62%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,2.30,2.39,-,38.39%,-,Nov 06,1.37M,2.24,-22.79%,-31.28%,-60.90%,"

","3,150,288",-6.28%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.06,3.00,14.70%,306.50M,-1.75%,23.93B,14.59,5.35,-2.19%,261.47M,-6.84%,941.21M,3.80,1.30,58.09%,3.10%,13.26%,4.63B,5.17,4.32%,-0.81%,2.58,31.99%,28.31,2.76,-1.53%,9.41%,8.11M,14.89%,25.16,3.10,6.85%,11.70%,55.06,92.80,-4.34%,-,13.87,-,10.80%,-15.87%,-0.01,-,4.50,95.81%,74.54%,41.79%,2.11,-,4.50,296.12%,17.93%,37.89,1.97%,2.46%,7420,0.01,2.87%,20.34%,2.36,92.15,Yes / Yes,0.00,44.84%,0.00%,0.93,79.44,1.23%,5.67%,3.59%,Nov 25 AMC,3.15M,78.07,-4.70%,-5.61%,14.34%,"

","2,922,965",-1.72%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,2.96%,2.84B,-,-1.72,-10.94%,108.70M,-0.50%,-270.85M,-,-0.69,42.21%,5.46%,-0.46%,355.75M,7.98,21.00%,-11.51%,6.42,38.56%,6.78,3.84,36.93%,-26.70%,5.94M,11.23%,6.57,3.96,-,-34.98%,13.48,36.60,-0.53%,-,-,-16.93%,-40.20%,-28.83%,1.02,-,2.87,136.21%,63.17%,93.25%,1.30,-,3.01,10.91%,-95.07%,50.14,5.27%,4.68%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.66,25.38,0.02%,94.89%,47.72%,Nov 12 BMO,924.98K,26.05,1.07%,-4.07%,20.12%,"

","606,630",2.64%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,2.54%,465.80M,36.59,0.10,0.00%,116.94M,1.97%,-41.45M,-,-0.01,17.12%,0.02%,-1.89%,1.23B,0.38,-96.99%,3.66%,0.53,8.04%,2.72,1.34,158.61%,-3.21%,0.03M,-78.56%,2.29,1.58,-,-7.35%,2.62,21.91,3.42%,-,-,-,-9.02%,-83.44%,-0.14,-,1.62,26.18%,17.54%,38.55%,0.25,-,1.81,72.88%,-3.55%,54.16,7.59%,7.65%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.78,3.51,-,50.00%,1.80%,Nov 22 BMO,51.58K,3.63,3.24%,0.63%,-35.90%,"

","40,046",3.42%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,223.30,0.03,28.94%,75.06M,2.07%,674.15M,-,-0.18,-0.63%,69.43M,-13.97%,3.57M,-,-0.11,53.64%,4.38%,-29.23%,498.90M,1.35,-129.49%,1.70%,6.93,-20.78%,0.14,49.60,-34.86%,0.55%,3.04M,-51.61%,5.09,1.35,-,430.38%,6.51,15.35,-4.70%,-,10.05,-,0.63%,-55.05%,1.20,-,7.35,17.01%,89.13%,5.99%,0.34,-,7.35,-94.10%,5.24%,38.64,3.01%,4.74%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.75,6.91,4.27%,71.12%,-24.77%,Nov 06 AMC,438.33K,6.90,-2.07%,-16.14%,-24.81%,"

","327,335",-0.14%,ZIP
