Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.12,0.77,16.20%,172.26M,5.99%,5.96B,26.44,1.32,-15.03%,143.23M,10.39%,135.60M,2.88,0.32,83.98%,2.89%,14.27%,1.54B,3.86,24.23%,6.04%,3.80,5.93%,9.32,3.74,9.34%,4.67%,4.13M,24.56%,0.95,36.60,15.65%,8.04%,25.09,35.00,18.46%,0.26 (0.76%),21.13,18.47%,6.37%,-0.46%,1.15,0.32 (0.92%),1.75,0.20%,40.45%,38.86%,0.92,"Aug 20, 2024",2.83,183.51%,15.70%,68.19,2.44%,2.44%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,23.76,34.98,0.70%,5.16%,2.18%,Jul 30 AMC,1.09M,34.84,8.04%,10.56%,12.32%,"

","25,840,750",-0.40%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-2.03%,1.31B,15.32,0.57,-8.45%,139.71M,2.12%,-47.27M,-,0.11,75.55%,3.94%,-7.07%,445.68M,2.95,70.20%,-0.36%,4.39,-4.51%,1.27,6.85,0.89%,-6.17%,5.50M,1.76%,3.59,2.42,15.00%,-31.02%,7.05,10.85,-7.66%,-,-,9.40%,-7.99%,-20.00%,1.72,-,2.71,12.97%,68.16%,23.12%,0.31,-,2.71,60.38%,-6.31%,47.96,3.36%,3.93%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,2.65,8.80,2.46%,98.33%,6.80%,Aug 21 AMC,1.25M,8.68,-0.54%,-1.83%,-4.37%,"

","3,318,856",-1.36%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.72,5.11,0.09%,458.37M,0.81%,87.28B,29.85,6.45,-0.23%,452.65M,5.33%,2.34B,3.94,1.46,95.70%,1.13%,12.60%,8.91B,9.79,9.66%,0.02%,2.52,14.45%,10.94,17.60,10.61%,16.79%,5.09M,6.15%,3.47,55.45,9.57%,48.88%,144.80,201.92,-2.40%,1.70 (0.88%),41.50,11.57%,20.02%,-4.60%,0.88,1.67 (0.87%),2.09,8.05%,68.32%,33.04%,3.94,"Jul 18, 2024",3.45,7.38%,36.05%,60.67,2.30%,1.85%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,1.74,193.24,2.10%,5.04%,8.30%,Aug 06 BMO,2.02M,192.64,2.54%,4.53%,7.03%,"

","3,520,400",-0.31%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.43,1.42,0.86%,606.77M,-0.73%,13.07B,10.87,2.01,0.00%,592.88M,4.00%,1.19B,1.14,0.40,34.65%,2.90%,2.49%,5.61B,2.33,13.02%,3.61%,7.23,0.83%,10.31,2.12,18.60%,9.95%,17.22M,-11.61%,4.71,4.64,13.57%,14.81%,15.90,25.12,2.68%,0.68 (3.13%),-,13.37%,12.68%,-13.02%,-0.10,0.97 (4.44%),1.22,15.78%,31.13%,37.46%,0.58,"Sep 10, 2024",1.26,-0.18%,24.65%,55.03,2.33%,2.23%,23554,0.30,3.60%,21.14%,1.30,29.00,Yes / Yes,0.12,-3.11%,40.76%,1.39,22.70,0.90%,2.93%,6.28%,Aug 21 BMO,2.38M,21.85,1.11%,6.95%,6.57%,"

","3,321,155",-3.74%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,152.49M,1.56%,26.34B,49.26,3.51,-0.16%,93.52M,-13.85%,-57.71M,-,0.63,46.95%,4.43%,-3.81%,2.17B,12.15,-10.26%,5.50%,2.11,-12.80%,8.36,20.67,22.48%,-1.39%,4.14M,11.98%,15.80,10.93,18.14%,-5.77%,146.59,259.61,-22.05%,-,45.02,-10.72%,-4.38%,-33.47%,0.82,-,1.04,48.57%,77.87%,17.82%,6.66,-,1.04,72.20%,-5.71%,47.29,2.60%,3.23%,7348,0.97,34.07%,-2.66%,1.71,214.44,Yes / Yes,0.04,53.13%,-,1.11,172.58,4.48%,24.95%,30.30%,Sep 03 AMC,1.96M,172.71,-2.69%,-4.99%,-12.35%,"

","2,179,243",0.08%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,30.25%,300.08M,-,-3.56,-0.13%,61.33M,27.88%,-194.65M,-,-0.89,100.04%,20.02%,-11.16%,40.56M,7.40,35.18%,-1.04%,6.23,-69.22%,5.38,0.78,-22.88%,-34.97%,12.28M,-81.26%,6.00,0.70,-,-42.98%,2.83,23.12,-72.15%,-,-,-50.05%,-45.92%,-81.75%,1.69,-,6.59,-20.00%,96.71%,49.12%,0.42,-,6.59,42.78%,-543.77%,63.89,17.77%,10.19%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,2.46,4.36,-,-47.48%,-,Aug 09 BMO,1.97M,4.22,25.60%,18.40%,-58.02%,"

","4,837,918",-3.21%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.19,2.79,15.03%,307.79M,-0.09%,20.79B,14.63,4.62,-0.66%,261.54M,12.12%,875.37M,16.13,1.31,59.36%,4.02%,14.69%,4.59B,4.53,-15.87%,-0.54%,3.04,1.49%,27.68,2.44,5.30%,9.01%,10.51M,-1.85%,24.46,2.76,1.50%,11.27%,55.06,74.77,-6.09%,-,12.08,-,10.22%,-9.68%,-0.05,-,4.45,95.81%,74.59%,22.65%,1.56,-,4.45,508.08%,17.80%,57.67,1.73%,2.75%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,1.26,66.91,1.20%,14.44%,2.09%,Aug 21 AMC,3.46M,67.53,-1.12%,8.44%,5.38%,"

","4,353,417",0.93%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,6.53%,2.17B,-,-1.80,-13.65%,98.53M,24.86%,-298.33M,-,-0.76,42.94%,5.01%,17.66%,322.71M,6.71,13.61%,-2.02%,8.52,26.67%,7.18,3.05,39.88%,-28.50%,4.93M,-13.94%,7.37,2.97,-,-36.46%,13.48,31.22,-20.05%,-,-,-16.93%,-42.02%,-30.01%,1.06,-,3.29,2095.12%,62.95%,62.09%,0.87,-,3.46,24.90%,-109.67%,69.13,3.50%,4.36%,2175,0.12,28.16%,-92.44%,1.13,47.69,Yes / Yes,0.01,34.35%,-,0.91,21.09,7.45%,-15.75%,45.95%,Aug 06 AMC,578.88K,21.85,9.94%,16.86%,9.97%,"

","524,487",3.60%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,3.82%,382.39M,14.73,0.20,0.00%,116.59M,-21.32%,-57.85M,-,-0.00,17.20%,0.01%,-20.27%,1.22B,0.31,3.89%,-,0.07,-84.67%,2.73,1.10,336.89%,-4.29%,0.01M,-,2.20,1.36,-,-9.63%,2.62,21.91,-81.67%,-,-,-,-12.58%,-86.36%,-,-,1.61,26.18%,17.21%,14.12%,0.26,-,1.80,69.95%,-3.73%,44.22,6.53%,9.20%,3476,0.26,-1.34%,-4.74%,1.00,4.75,No / Yes,0.04,88.56%,-,0.66,3.03,-2.36%,-133.33%,5.18%,Aug 22 BMO,97.22K,2.99,-3.00%,-4.71%,-73.08%,"

","63,841",-1.32%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.50,0.29,36.02%,76.17M,-1.94%,954.66M,-,-0.19,-0.68%,63.56M,7.02%,30.22M,-,-0.10,51.86%,5.31%,9.33%,537.45M,1.78,-146.24%,-1.82%,6.20,-20.32%,0.25,39.01,11.02%,4.65%,3.38M,-30.66%,5.27,1.82,-,855.40%,7.21,15.35,-30.86%,-,10.99,-,5.26%,-37.39%,1.20,-,7.44,17.01%,89.51%,33.29%,0.46,-,7.44,-44.78%,11.55%,54.63,5.13%,4.39%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.45,9.77,5.30%,190.25%,-27.44%,Aug 07 AMC,544.43K,9.61,1.56%,7.89%,-13.66%,"

","791,206",-1.64%,ZIP
