Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.47,0.71,16.40%,172.26M,3.60%,5.66B,25.24,1.30,-9.58%,144.38M,1.80%,124.20M,3.25,0.31,84.98%,3.21%,1.77%,1.53B,3.69,20.75%,5.97%,5.44,15.83%,9.34,3.51,10.89%,4.22%,4.63M,53.54%,0.91,36.04,14.28%,7.19%,20.70,34.58,11.46%,0.27 (0.82%),20.00,18.47%,5.80%,-5.20%,1.22,0.30 (0.92%),1.95,0.20%,39.86%,58.36%,0.72,"May 17, 2024",3.31,95.74%,15.14%,59.30,1.38%,2.35%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.55,32.39,1.18%,12.10%,0.46%,Apr 23 AMC,850.99K,32.78,2.89%,2.42%,10.09%,"

","471,807",1.20%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.69%,137.79M,1.29%,1.49B,19.83,0.52,-8.75%,134.84M,16.02%,-68.19M,-,0.07,73.86%,5.00%,16.55%,431.66M,3.46,23.03%,-0.37%,3.83,30.40%,0.92,11.15,26.85%,-9.14%,6.74M,28.11%,3.52,2.90,-,-59.08%,7.05,12.12,8.62%,-,-,9.40%,-12.86%,-15.76%,1.73,-,2.37,12.97%,66.48%,44.82%,0.35,-,2.37,47.34%,-13.09%,60.87,2.87%,4.05%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.52,10.51,-0.10%,140.00%,7.40%,May 22 AMC,1.76M,10.21,5.12%,11.66%,15.21%,"

","909,147",-2.85%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.58,5.19,0.08%,458.37M,1.18%,77.13B,26.44,6.39,-9.57%,455.94M,3.88%,2.39B,3.42,1.50,96.64%,1.13%,-14.33%,8.73B,8.83,8.56%,0.02%,1.37,-1.07%,11.07,15.27,10.70%,17.02%,5.17M,-8.70%,4.33,39.05,9.53%,50.06%,144.80,201.92,-14.35%,1.73 (1.03%),44.08,11.57%,20.26%,-16.28%,0.88,1.61 (0.95%),1.94,8.05%,68.34%,16.74%,4.81,"Apr 18, 2024",3.33,17.17%,35.97%,59.29,2.45%,3.06%,14100,1.34,7.91%,27.38%,1.42,215.99,Yes / Yes,1.33,9.89%,30.71%,0.53,168.13,1.70%,2.54%,9.50%,May 02 BMO,3.77M,169.04,7.63%,1.26%,-5.75%,"

","2,010,729",0.54%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.06,1.48,0.60%,606.77M,-2.93%,12.48B,10.54,1.98,0.00%,595.01M,3.37%,1.23B,0.96,0.34,42.73%,3.04%,21.29%,5.46B,2.29,15.66%,3.55%,3.88,-13.31%,13.90,1.50,16.49%,10.37%,18.07M,-27.48%,4.82,4.32,14.70%,15.22%,15.90,30.05,-2.02%,0.71 (3.40%),-,13.37%,13.00%,-30.62%,-0.10,0.62 (2.97%),1.30,15.78%,30.85%,31.17%,0.57,"Apr 09, 2024",1.34,23.33%,24.56%,50.83,2.35%,1.97%,23554,0.26,3.77%,22.58%,1.19,28.68,Yes / Yes,0.13,0.92%,0.00%,0.42,21.01,-2.59%,-0.99%,6.62%,May 15 AMC,4.65M,20.85,1.33%,0.21%,-4.85%,"

","1,967,522",-0.76%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-1.41%,26.17B,53.17,3.28,-0.40%,89.21M,-5.50%,-138.67M,-,0.65,45.99%,4.74%,-31.50%,1.90B,13.81,54.55%,5.60%,1.82,0.38%,6.40,27.27,18.72%,-3.98%,4.23M,49.52%,16.41,10.64,38.21%,-18.64%,111.27,259.61,-21.19%,-,52.26,-17.41%,-6.46%,-32.74%,0.85,-,1.90,53.60%,77.40%,56.93%,5.72,-,1.90,58.51%,-9.70%,42.93,3.24%,3.08%,5962,1.29,40.62%,-7.32%,1.48,260.85,Yes / Yes,1.24,51.94%,-,0.60,171.96,3.42%,30.99%,35.45%,Feb 29 AMC,2.33M,174.62,-0.18%,-7.21%,-7.01%,"

","1,402,022",1.55%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,10.10%,70.77M,7.09%,890.47M,-,-3.71,-0.14%,63.84M,-6.49%,-218.90M,-,-0.86,109.82%,27.42%,9.04%,40.56M,21.95,37.74%,-0.98%,21.47,25.40%,6.46,1.94,-33.39%,-41.82%,17.50M,-48.59%,6.89,1.82,-,-51.86%,9.56,31.46,-17.23%,-,-,-50.05%,-43.66%,-60.14%,1.84,-,9.19,-20.00%,96.66%,31.17%,0.92,-,9.19,21.74%,-527.00%,49.63,7.76%,6.84%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.76,12.52,170.40%,118.25%,-,May 07 BMO,815.21K,12.54,3.32%,-8.01%,-24.05%,"

","620,927",0.16%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.17,2.05,23.80%,260.90M,0.24%,19.24B,12.31,5.03,-0.36%,236.53M,-0.88%,637.46M,20.11,1.19,56.44%,5.39%,-5.68%,4.53B,4.25,-5.51%,-0.54%,3.70,0.23%,26.07,2.38,2.23%,7.06%,12.76M,-3.82%,22.45,2.76,1.50%,8.96%,58.87,75.90,-13.82%,-,13.07,-,7.90%,-18.36%,-0.01,-,4.38,95.81%,74.72%,5.27%,1.44,-,4.38,516.13%,11.60%,48.96,1.73%,2.14%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.65,61.13,1.54%,23.91%,2.56%,May 20 AMC,3.45M,61.97,1.38%,-3.44%,-6.69%,"

","2,241,256",1.37%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,23.57%,1.98B,-,-1.34,-9.35%,98.19M,33.78%,-338.95M,-,-0.52,42.51%,4.44%,7.49%,291.07M,6.81,12.59%,-2.02%,6.69,-33.09%,7.83,2.56,55.72%,-31.41%,4.36M,-46.47%,7.61,2.64,-,-38.44%,13.48,39.50,-26.53%,-,-,-16.93%,-44.04%,-49.16%,1.18,-,4.43,2095.12%,62.86%,48.96%,1.11,-,4.63,18.13%,-129.65%,68.77,5.45%,4.81%,2175,0.08,25.94%,-116.45%,1.15,51.67,Yes / Yes,0.01,-7.51%,-,2.82,21.01,15.83%,40.53%,38.78%,May 08 AMC,651.45K,20.08,27.82%,18.94%,-13.07%,"

","1,839,549",-4.43%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-5.51%,1.49B,12.78,0.91,0.00%,116.14M,-26.90%,-136.80M,-,-0.06,0.63%,0.07%,-31.35%,1.23B,1.21,263.54%,-,1.70,-,2.82,4.14,539.46%,-4.29%,0.09M,-,2.35,4.96,-,-9.63%,11.25,21.91,-28.51%,-,-,-,-28.89%,-46.79%,-,-,1.56,26.18%,16.66%,3.64%,1.17,-,1.73,26.52%,-4.62%,37.11,8.15%,9.17%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.51,12.70,-,-,6.47%,May 21 BMO,50.81K,11.66,-8.13%,-26.08%,-29.40%,"

","26,110",-8.19%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.00,0.36,30.23%,76.17M,-7.16%,952.19M,121.78,0.08,-0.98%,69.28M,-15.43%,37.58M,2.62,-0.06,50.51%,4.43%,-34.22%,584.21M,1.63,-137.50%,-1.82%,5.62,-15.88%,0.13,75.26,145.65%,5.70%,3.07M,-42.02%,5.17,1.86,10.30%,855.40%,10.04,19.29,-31.01%,-,9.69,-,6.67%,-50.29%,1.26,-,6.58,17.01%,89.88%,-4.48%,0.46,-,6.58,-27.43%,12.87%,30.69,5.60%,3.74%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,3.26,10.81,1.01%,-18.04%,-33.48%,May 09 AMC,546.91K,9.59,-8.90%,-15.13%,-27.44%,"

","1,785,612",-11.29%,ZIP
