Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,5.97%,75.14M,-1.94%,1.71B,28.99,0.78,-4.01%,71.10M,-5.14%,1.48B,0.56,-0.46,95.02%,5.31%,-1.17%,-63.43M,12.74,41.24%,-5.56%,4.54,58.66%,134.48M,5.37,182.34%,-14.34%,3.78M,-13.71%,4.23,6.80,51.83%,-18.46%,28.49 -20.25%,62.05%,3.34,-,26.71% 15.81%,-18.90%,9.03 151.61%,163.57%,-,-,41.95% 20.90%,90.49%,3.82%,3.69%,-44.77%,-,11.01,43.93%,-52.51%,0.95,-,-,6.94,116.21%,-47.16%,45.56,1.00,- -,6.94,34.02%,-0.56%,1.23,36.46,-,0.06,72.59%,-6.52%,0.64,23.32,286,0.05,Mar 02 BMO,27.47%,832.11K,22.72,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","533,499",-2.57%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.82,1.16,11.67%,166.98M,-1.03%,8.48B,27.91,1.82,-3.79%,147.34M,8.68%,8.73B,2.87,0.36,90.48%,2.93%,12.75%,198.00M,5.00,9.17%,-6.12%,4.46,12.43%,1.70B,5.30,9.78%,7.22%,4.31M,9.38%,9.60,28.23,9.72%,12.06%,53.17 -4.36%,43.85%,1.80,26.79,46.13% -2.00%,9.25%,27.74 83.31%,117.68%,0.44 (0.87%),23.16,9.78% -2.36%,41.64%,1.87%,2.78%,116.69%,0.40 (0.79%),5.15,25.84%,17.01%,1.30,466.72%,"Feb 20, 2026",2.07,8.26%,11.68%,59.97,2.25,23.86% 3.50%,3.13,17.38%,2.55%,1.06,55.33,32.87%,0.35,9.85%,5.91%,0.58,50.91,2600,0.34,Feb 03 AMC,15.77%,967.97K,50.85,"Mar 29, 2012",Yes / Yes,6.04% 1.59%,"

","561,108",-0.12%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.39,6.02,0.19%,424.93M,2.50%,54.36B,17.06,7.55,-2.43%,421.33M,2.96%,61.35B,1.99,1.60,99.83%,3.36%,9.01%,2.67B,5.74,8.53%,-1.71%,2.71,-17.85%,9.47B,16.43,8.52%,18.00%,14.15M,2.35%,7.84,23.51,8.58%,65.99%,177.00 -27.24%,-18.19%,5.48,23.81,10.25% 11.96%,21.26%,115.25 11.74%,-25.14%,2.18 (1.69%),15.02,5.42% 7.24%,70.49%,3.19%,2.93%,-19.51%,2.03 (1.58%),6.48,10.11%,38.00%,3.76,207.87%,"Apr 20, 2026",1.94,2.28%,28.23%,56.81,1.86,14.57% 19.02%,3.03,6.74%,2.34%,0.95,151.07,33.71%,2.79,3.02%,3.22%,1.11,127.28,14500,2.78,Feb 12 BMO,-9.52%,5.22M,128.78,"Feb 01, 2013",Yes / Yes,5.59% 1.14%,"

","5,798,893",1.18%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.95,1.49,0.00%,591.63M,3.39%,14.74B,13.72,1.84,-,582.69M,12.70%,13.01B,1.44,0.45,10.53%,2.86%,33.60%,1.23B,2.24,6.18%,3.92%,7.89,29.49%,6.59B,2.22,12.00%,9.42%,16.64M,21.06%,11.39,4.14,9.55%,13.83%,25.52 -0.90%,22.83%,6.10,-,18.24% 8.45%,13.37%,16.34 54.77%,2.44%,0.68 (2.70%),7.24,9.28% 13.97%,26.00%,1.82%,2.00%,-29.34%,0.65 (2.57%),1.98,3.12%,20.42%,0.50,-,"Sep 30, 2025",1.34,12.90%,18.61%,74.39,1.32,- -,1.38,7.47%,7.55%,-0.21,24.55,45.76%,0.19,11.30%,13.24%,1.21,25.45,24471,0.01,Nov 19 AMC,28.20%,2.11M,25.29,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","2,555,731",-0.63%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.71%,159.47M,-6.52%,25.48B,35.77,4.47,-0.14%,102.52M,-23.44%,23.99B,1.95,0.89,54.73%,7.49%,-45.50%,-41.04M,8.99,16.12%,-0.73%,3.58,-41.66%,2.83B,12.85,17.26%,-0.73%,7.68M,-28.97%,12.43,7.67,18.34%,-2.41%,336.99 -52.60%,-22.81%,20.83,30.06,54.06% 21.31%,-1.10%,162.87 -1.92%,20.70%,-,1461.81,34.81% 44.03%,76.55%,5.04%,5.02%,-29.32%,-,8.47,-8.83%,-4.25%,9.16,-,-,1.74,23.24%,-1.45%,24.83,1.40,- -,1.74,7.34%,-13.82%,1.05,302.95,-,0.93,25.50%,-23.61%,1.51,168.99,7923,0.89,Feb 26 AMC,-40.38%,2.15M,159.75,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","3,253,744",-5.47%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.54,5.15,10.52%,266.35M,-2.11%,26.73B,14.88,6.07,-2.53%,264.83M,11.22%,18.83B,3.28,1.49,69.91%,2.42%,11.04%,1.59B,5.56,7.73%,-5.78%,1.87,25.12%,4.81B,2.89,1.64%,14.44%,6.40M,4.64%,31.27,3.36,4.54%,17.74%,97.58 -7.47%,8.20%,26.87,13.35,-10.66% 106.45%,17.11%,64.41 40.18%,18.63%,-,14.44,4.40% 49.60%,76.89%,3.86%,4.76%,-78.36%,-,3.92,72.42%,22.86%,3.74,-,-,4.36,3.85%,33.17%,50.36,2.12,- -,4.36,204.90%,-1.79%,0.89,97.69,0.00%,0.01,4.44%,2.05%,0.88,90.96,7412,0.00,Feb 25 AMC,9.90%,3.42M,90.29,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","3,023,579",-0.74%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.36%,110.59M,6.77%,2.25B,-,-1.29,-0.92%,110.17M,6.37%,1.65B,-,-0.36,25.24%,3.26%,-2.15%,-206.78M,5.08,33.33%,-11.27%,4.32,-40.18%,441.94M,2.92,25.84%,-19.29%,3.59M,13.61%,6.87,2.75,46.86%,-28.97%,44.34 -54.80%,-35.33%,7.29,-,30.02% -3.16%,-26.83%,15.96 25.56%,-46.39%,-,-,40.31% 98.33%,61.32%,2.55%,3.87%,-88.57%,-,3.73,30.14%,-51.59%,0.80,-,-,2.68,23.78%,-46.79%,62.81,1.31,- -,2.87,23.67%,9.83%,0.84,37.96,-,0.29,12.75%,10.18%,0.62,20.08,1869,0.01,Feb 26 BMO,-28.63%,830.25K,20.04,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","517,835",-0.20%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.40,6.01,1.44%,147.65M,3.84%,9.23B,9.50,6.58,-2.65%,145.51M,1.49%,-,2.28,1.41,81.18%,3.66%,26.67%,887.00M,1.87,3.70%,-0.64%,3.09,16.21%,4.94B,1.30,5.58%,1.00%,5.33M,6.76%,48.18,-,4.17%,13.39%,66.18 -5.55%,13.39%,-,8.98,1.25% 14.72%,10.25%,39.32 58.95%,21.52%,1.82 (2.91%),-,14.19% 10.90%,-,3.04%,2.94%,20.89%,1.78 (2.85%),-,21.59%,23.77%,1.81,191.92%,"Feb 12, 2026",-,-1.00%,17.94%,55.28,2.72,3.66% 5.29%,0.15,30.96%,1.40%,0.81,66.81,29.28%,0.64,-0.08%,3.57%,1.37,61.48,9195,0.21,Jan 20 AMC,14.07%,1.72M,62.50,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","2,364,771",1.66%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,3.52,8.32,1.22%,120.46M,38.20%,3.53B,-,-2.33,0.00%,118.99M,30.26%,7.24B,-,-0.42,48.71%,13.33%,72.28%,1.00B,0.46,-81.96%,9.64%,3.16,90.93%,7.59B,0.88,-172.33%,9.16%,15.86M,37.87%,33.34,1.81,-,25.25%,29.97 -2.34%,40.59%,16.19,1.46,-23.79% -,11.79%,11.03 165.25%,37.32%,1.24 (4.24%),2.61,-7.73% 20.63%,23.74%,5.25%,4.51%,45.81%,4.28 (14.62%),0.95,-30.30%,19.63%,1.42,-,"Dec 01, 2025",1.22,1.63%,13.21%,77.47,3.50,16.67% -,1.30,-89.07%,25.96%,1.48,21.84,22.25%,1.41,-35.73%,33.24%,0.69,29.18,6700,1.12,Nov 20 BMO,69.14%,5.01M,29.27,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,463,846",0.31%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,28.26,0.41,75.38%,254.09M,4.28%,4.68B,24.19,0.47,0.00%,62.55M,13.93%,5.71B,1.18,-,24.36%,5.95%,15.66%,103.34M,2.25,26.44%,0.65%,5.53,42.41%,2.08B,2.80,5.80%,3.34%,3.72M,11.71%,4.09,17.39,20.51%,10.58%,11.93 -3.98%,29.09%,0.66,25.33,- -,5.45%,6.05 89.26%,-14.17%,0.15 (1.29%),12.80,11.29% -,55.55%,5.07%,4.08%,6.91%,0.14 (1.24%),2.74,-5.94%,8.97%,0.44,-,"Jul 07, 2025",0.79,-1.89%,4.97%,63.95,1.92,15.87% -,1.42,-54950.00%,12.53%,0.68,11.48,42.68%,1.17,-,10.91%,1.02,11.46,7395,0.82,Sep 05 BMO,21.44%,672.91K,11.45,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","688,363",-0.09%,ZGN
