Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.57,0.77,16.21%,172.26M,10.64%,5.62B,24.95,1.32,-14.97%,143.22M,7.59%,135.60M,2.72,0.32,87.05%,2.89%,5.42%,1.54B,3.65,24.23%,6.04%,4.07,4.82%,9.32,3.53,9.34%,4.67%,4.13M,16.44%,0.95,34.53,15.65%,8.04%,25.09,34.58,11.76%,0.26 (0.80%),19.93,18.47%,6.37%,-4.94%,1.15,0.32 (0.97%),1.75,0.20%,40.45%,31.01%,0.92,"Aug 20, 2024",2.83,183.51%,15.70%,59.28,3.28%,2.20%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.20,32.48,0.70%,5.16%,2.18%,Jul 30 AMC,1.02M,32.87,3.99%,5.88%,6.33%,"

","1,222,106",1.20%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,3.38%,1.34B,15.64,0.57,-8.45%,139.71M,3.02%,-47.27M,-,0.11,78.30%,3.94%,-9.41%,445.68M,3.01,70.20%,-0.36%,4.43,0.23%,1.27,6.99,0.89%,-6.17%,5.50M,-0.11%,3.59,2.47,15.00%,-31.02%,7.05,10.85,-5.74%,-,-,9.40%,-7.99%,-18.34%,1.72,-,2.71,12.97%,68.16%,25.67%,0.32,-,2.71,60.38%,-6.31%,53.07,2.58%,4.04%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.69,8.63,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.86,1.68%,-0.14%,-2.33%,"

","856,413",2.67%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.42,5.11,0.09%,458.37M,0.98%,86.57B,29.65,6.44,-0.45%,452.65M,4.20%,2.34B,3.91,1.46,97.08%,1.13%,11.54%,8.91B,9.71,9.46%,0.02%,2.50,9.90%,10.94,17.46,10.67%,16.79%,5.09M,4.99%,3.47,55.00,9.57%,48.88%,144.80,201.92,-3.18%,1.70 (0.89%),41.17,11.57%,20.02%,-5.36%,0.88,1.67 (0.87%),2.09,8.05%,68.32%,31.97%,3.68,"Jul 18, 2024",3.45,7.38%,36.05%,64.64,2.06%,1.63%,14100,1.36,8.43%,26.29%,1.53,221.50,Yes / Yes,1.36,-5.60%,30.71%,0.84,190.71,2.10%,5.04%,8.30%,Aug 06 BMO,2.04M,191.09,3.14%,4.79%,6.42%,"

","1,716,567",0.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.55,1.42,0.86%,606.77M,2.04%,13.16B,10.95,2.01,0.00%,592.88M,13.05%,1.19B,1.15,0.40,37.38%,2.90%,-2.05%,5.61B,2.35,13.82%,3.61%,7.23,1.99%,10.31,2.13,18.60%,9.95%,17.22M,-9.16%,4.71,4.67,13.57%,14.81%,15.90,25.90,3.43%,0.68 (3.11%),-,13.37%,12.68%,-15.02%,-0.10,0.97 (4.41%),1.22,15.78%,31.13%,38.47%,0.57,"Sep 10, 2024",1.26,-0.18%,24.65%,63.04,2.11%,2.50%,23554,0.30,3.60%,21.14%,1.30,29.32,Yes / Yes,0.12,-3.11%,40.76%,0.91,21.99,0.90%,2.93%,6.28%,Aug 21 BMO,2.38M,22.01,4.43%,8.80%,7.34%,"

","2,173,955",0.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,152.49M,8.47%,25.93B,48.50,3.51,-0.11%,93.52M,-7.57%,-57.71M,-,0.63,46.95%,4.43%,-6.07%,2.17B,11.96,-10.26%,5.50%,2.06,-14.47%,8.36,20.35,22.48%,-1.39%,4.14M,7.36%,15.80,10.76,18.14%,-5.77%,146.59,259.61,-23.24%,-,44.33,-10.72%,-4.38%,-34.49%,0.85,-,1.04,48.57%,77.87%,16.01%,7.59,-,1.04,72.20%,-5.71%,44.32,3.77%,3.23%,7348,0.97,34.07%,-2.66%,1.72,214.68,Yes / Yes,0.04,53.13%,-,0.99,166.71,4.48%,24.95%,30.30%,Sep 03 AMC,2.01M,170.06,-7.39%,-7.90%,-13.97%,"

","1,986,192",2.01%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,9.46%,230.40M,-,-3.56,-0.13%,61.33M,11.92%,-194.65M,-,-0.89,100.03%,20.02%,-65.97%,40.56M,5.68,35.18%,-1.04%,8.26,-77.03%,5.38,0.60,-22.88%,-34.97%,12.28M,-86.64%,6.00,0.54,-,-42.98%,2.83,25.08,-78.61%,-,-,-50.05%,-45.92%,-87.08%,1.70,-,6.59,-20.00%,96.71%,14.49%,0.28,-,6.59,42.78%,-543.77%,46.63,6.26%,8.21%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.35,3.15,-,-47.48%,-,Aug 09 BMO,1.49M,3.24,1.58%,-9.05%,-68.32%,"

","521,605",2.86%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.21,2.79,15.03%,307.79M,0.61%,20.80B,12.77,5.29,-0.64%,261.54M,18.58%,875.37M,16.14,1.31,59.34%,4.02%,16.66%,4.59B,4.54,2.33%,-0.54%,2.96,0.49%,27.68,2.44,-0.70%,9.01%,10.51M,-3.22%,24.46,2.76,1.50%,11.27%,55.06,74.77,-6.01%,-,12.09,-,10.22%,-9.60%,-0.05,-,4.45,95.81%,74.59%,22.76%,1.65,-,4.45,508.08%,17.80%,60.51,1.97%,2.75%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.58,66.55,1.20%,14.44%,2.09%,Aug 21 AMC,3.55M,67.59,2.04%,10.27%,5.45%,"

","2,059,555",1.56%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,3.32%,2.03B,-,-1.78,-15.22%,98.53M,26.22%,-298.33M,-,-0.76,42.95%,5.01%,4.16%,322.71M,6.30,14.08%,-2.02%,8.51,4.91%,7.18,2.86,39.99%,-28.50%,4.93M,-18.90%,7.37,2.78,-,-36.46%,13.48,31.22,-24.95%,-,-,-16.93%,-42.02%,-34.30%,1.06,-,3.29,2095.12%,62.95%,52.15%,0.92,-,3.46,24.90%,-109.67%,61.52,4.26%,4.41%,2175,0.12,28.16%,-92.44%,1.14,49.39,Yes / Yes,0.01,34.35%,-,0.79,20.61,7.45%,-15.75%,45.95%,Aug 06 AMC,579.95K,20.51,8.37%,11.98%,2.35%,"

","457,077",-0.49%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-4.00%,368.32M,14.19,0.20,0.00%,116.59M,-7.69%,-57.85M,-,-0.00,17.21%,0.01%,-29.93%,1.22B,0.30,3.21%,-,0.04,-84.63%,2.73,1.06,336.89%,-4.29%,0.01M,-,2.20,1.31,-,-9.63%,2.62,21.91,-82.34%,-,-,-,-12.58%,-86.86%,-,-,1.61,26.18%,17.21%,9.92%,0.29,-,1.80,69.95%,-3.73%,38.22,6.98%,10.46%,3476,0.26,-1.34%,-4.74%,1.00,4.75,No / Yes,0.04,88.56%,-,0.41,2.94,-2.36%,-133.33%,5.18%,Aug 22 BMO,157.48K,2.88,-10.39%,-10.52%,-74.57%,"

","64,162",-2.04%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,34.16,0.29,36.00%,76.17M,7.57%,973.53M,-,-0.19,-0.51%,63.57M,20.54%,30.22M,-,-0.10,56.19%,5.31%,2.94%,537.45M,1.81,-146.24%,-1.82%,6.36,-21.91%,0.25,39.78,11.02%,4.65%,3.38M,-35.31%,5.27,1.86,-,855.40%,7.21,15.52,-29.50%,-,11.20,-,5.26%,-36.84%,1.19,-,7.44,17.01%,89.51%,35.92%,0.44,-,7.44,-44.78%,11.55%,61.80,5.63%,4.30%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.29,9.51,5.30%,190.25%,-27.44%,Aug 07 AMC,530.98K,9.80,6.94%,11.55%,-12.61%,"

","686,352",3.05%,ZIP
