Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.13,0.98,11.56%,168.52M,4.02%,6.44B,26.03,1.47,-57.96%,148.79M,4.82%,6.85B,5.03,0.36,92.67%,3.26%,13.53%,169.50M,4.07,4.98%,1.59%,6.44,-1.59%,1.58B,4.17,9.40%,6.29%,4.85M,2.60%,9.19,44.50,7.78%,10.49%,41.15 -7.00%,21.26%,0.86,24.76,32.18% -7.41%,8.11%,27.74 37.96%,21.22%,0.37 (0.96%),19.49,19.81% -5.41%,41.66%,2.19%,2.00%,151.99%,0.35 (0.91%),4.33,38.39%,16.67%,0.76,239.72%,"Aug 20, 2025",1.72,3.22%,10.72%,60.57,2.25,3.23% 0.62%,2.87,29.71%,2.04%,1.04,38.57,35.98%,0.36,4.01%,4.15%,2.21,38.42,2500,0.35,Jul 29 AMC,5.30%,752.84K,38.27,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","1,664,264",-0.39%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.12,5.57,0.10%,446.04M,-0.12%,67.23B,22.03,6.85,-0.65%,444.77M,-3.30%,72.26B,3.26,1.62,95.81%,1.77%,-1.67%,2.52B,7.24,5.40%,0.16%,2.56,-12.73%,9.29B,14.47,9.85%,17.70%,7.85M,-7.32%,10.44,39.07,8.31%,51.85%,200.33 -24.62%,-16.46%,3.87,29.47,8.55% 11.91%,25.04%,139.70 8.10%,-15.25%,1.99 (1.32%),18.40,5.98% 8.14%,69.48%,1.45%,2.02%,4.07%,1.93 (1.28%),7.78,7.23%,37.01%,3.10,207.43%,"Jul 18, 2025",1.04,6.32%,27.12%,40.55,1.55,18.93% 21.14%,1.74,7.88%,-2.00%,0.88,196.93,32.86%,1.45,1.37%,-5.41%,1.00,150.75,13800,1.16,Aug 05 BMO,-9.01%,3.07M,151.01,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","3,060,671",0.17%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.55,1.57,0.86%,593.65M,1.44%,11.69B,11.27,1.75,0.00%,588.53M,10.80%,10.96B,1.38,0.40,20.72%,2.23%,2.87%,1.30B,1.87,4.63%,-9.45%,5.43,3.52%,6.26B,1.84,12.05%,10.29%,13.13M,0.77%,10.73,3.68,9.10%,15.68%,27.50 -28.36%,5.57%,5.35,-,18.24% 8.45%,15.06%,16.34 20.56%,-22.65%,0.67 (3.41%),5.67,9.28% 13.97%,29.66%,1.80%,1.95%,-43.00%,0.70 (3.55%),1.75,10.00%,24.06%,0.49,-,"Apr 10, 2025",1.02,13.41%,20.76%,61.83,1.45,- -,1.05,38.73%,4.84%,-0.16,22.36,45.76%,0.27,8.02%,9.38%,0.47,19.93,24471,0.01,May 20 AMC,0.64%,2.42M,19.70,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,146,116",-1.15%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.68%,155.70M,1.53%,45.16B,79.34,3.66,-0.85%,97.04M,-8.01%,43.39B,-,0.80,55.18%,6.36%,31.93%,-38.78M,17.73,0.04%,9.64%,2.53,51.68%,2.55B,25.02,14.57%,-0.81%,6.18M,60.78%,11.59,15.03,11.75%,-2.68%,318.46 -8.91%,59.38%,19.30,65.35,41.55% -10.72%,-2.11%,153.45 89.03%,81.37%,-,-,47.68% 48.24%,77.33%,1.99%,2.62%,131.85%,-,17.04,49.20%,-4.59%,7.16,-,-,1.18,25.46%,-1.52%,47.59,1.67,- -,1.18,-121.43%,-1.86%,1.05,317.24,-,0.68,22.57%,-0.29%,0.80,289.04,7348,0.02,May 29 AMC,29.83%,2.44M,290.07,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,959,146",0.36%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.37,3.33,14.19%,261.11M,-0.93%,22.54B,13.13,5.68,-1.20%,259.62M,-4.94%,14.79B,8.60,1.38,62.93%,2.75%,-2.17%,1.05B,4.80,1.22%,0.20%,2.52,-9.13%,4.70B,2.54,1.24%,9.87%,7.14M,-8.70%,29.34,2.89,2.60%,12.19%,92.80 -19.71%,25.00%,25.82,13.24,-10.66% 106.45%,11.73%,55.06 35.33%,-30.07%,-,14.03,4.40% 49.60%,75.85%,1.80%,1.90%,-71.47%,-,3.15,24.11%,18.13%,1.43,-,-,4.48,2.98%,22.31%,41.22,2.34,- -,4.48,18.68%,-1.55%,0.68,90.58,0.00%,0.01,2.93%,-4.46%,0.67,75.39,7412,0.00,May 21 AMC,-5.15%,2.84M,74.51,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","1,901,066",-1.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,9.49%,4.48B,62.70,0.65,-24.47%,109.14M,16.61%,3.82B,-,-0.42,47.58%,3.65%,24.92%,-251.78M,10.72,47.84%,-2.03%,4.36,50.93%,417.94M,5.42,147.64%,-23.29%,3.98M,54.68%,7.48,5.23,-,-32.01%,44.34 -8.64%,114.68%,7.75,-,29.99% -3.19%,-30.59%,16.01 153.03%,-7.66%,-,-,40.38% 98.40%,63.45%,2.51%,3.23%,-50.26%,-,9.13,28.72%,-64.10%,1.74,-,-,3.09,43.59%,-60.24%,64.56,1.31,- -,3.26,18.43%,12.90%,1.04,54.76,-,0.24,22.19%,14.08%,1.58,38.69,1869,0.02,Aug 07 BMO,30.14%,913.92K,40.51,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","1,440,784",4.70%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,0.21%,7.41B,14.86,1.97,-,-,11.92%,10.94B,-,-0.78,3.82%,-,33.02%,-710.26M,0.64,35.34%,-3.10%,1.24,12.70%,11.52B,-,180.11%,-11.48%,0.78M,3.21%,-12.89,5.43,-,-,33.32 -12.09%,69.60%,5.39,-,5.46% -,-,13.00 125.31%,-,-,-,118.43% 118.66%,17.93%,1.47%,2.38%,-,-,0.95,37.41%,-7.36%,0.68,-,-,0.45,43.08%,-6.16%,62.98,1.00,- -,0.59,66.34%,4.23%,0.18,35.46,-,-,47.60%,6.99%,0.36,29.56,17439,-,Aug 14 BMO,13.54%,624.58K,29.29,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","226,608",-0.91%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.99,5.48,1.65%,147.60M,-3.66%,8.08B,9.41,5.82,-1.35%,145.13M,6.41%,-,1.33,1.45,79.19%,4.04%,21.87%,810.00M,1.63,14.16%,1.20%,4.10,-5.24%,4.97B,1.24,3.00%,0.95%,5.86M,0.96%,44.24,-,7.50%,13.28%,63.22 -13.37%,5.73%,-,8.27,-9.99% 3.54%,10.71%,39.32 39.29%,3.81%,1.74 (3.17%),-,19.10% 8.98%,-,2.24%,2.46%,64.57%,1.70 (3.10%),-,32.56%,22.09%,1.30,73.93%,"May 15, 2025",-,2.64%,16.29%,53.66,2.84,4.85% 5.34%,0.12,26.88%,-1.61%,0.91,61.37,33.52%,1.07,-1.04%,6.53%,0.66,55.36,9406,0.15,Jul 21 AMC,4.53%,1.43M,54.77,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","938,753",-1.07%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.84,19.53,1.18%,120.46M,4.33%,1.97B,-,-0.92,0.00%,119.04M,-0.91%,5.55B,-,1.34,48.67%,20.75%,13.20%,2.35B,0.22,-78.32%,-9.19%,4.02,-7.56%,8.87B,0.50,-123.83%,23.04%,24.70M,-23.71%,32.86,0.85,-,72.40%,29.00 -43.52%,-2.02%,19.19,0.56,-23.79% -,27.51%,11.03 48.44%,-62.48%,1.28 (7.82%),1.39,-7.73% 20.63%,34.71%,2.50%,2.97%,-,7.62 (46.49%),0.63,192.29%,31.33%,0.56,-,"Jun 02, 2025",1.10,65.83%,26.52%,52.47,4.00,16.67% -,1.18,226.86%,2.39%,1.68,15.44,22.25%,1.49,28.46%,-2.01%,0.37,16.55,6700,1.16,May 19 BMO,-10.75%,6.14M,16.38,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","2,282,159",-1.03%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.65,0.33,78.19%,252.58M,-4.06%,3.56B,17.67,0.49,0.00%,55.08M,2.22%,4.40B,1.36,-,11.93%,6.93%,10.91%,83.40M,1.69,18.48%,-5.31%,3.09,-8.19%,2.11B,2.33,20.49%,2.78%,3.82M,5.81%,3.76,11.75,19.65%,8.89%,11.52 -24.13%,-21.26%,0.74,18.38,- -,4.94%,6.05 44.46%,-20.90%,0.15 (1.69%),9.95,11.29% -,55.89%,3.65%,3.01%,-,0.14 (1.62%),2.09,-37.52%,9.45%,0.29,-,"Jul 07, 2025",0.80,2.26%,3.96%,45.52,2.43,15.87% -,1.41,-54950.00%,-2.84%,0.74,8.88,42.68%,1.13,-,-0.53%,0.85,9.05,7395,0.78,Jul 30 BMO,6.32%,1.24M,8.74,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","1,056,184",-3.43%,ZGN
