Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.51,0.71,16.07%,172.26M,-0.41%,5.06B,22.54,1.30,-16.38%,144.94M,-5.15%,124.20M,2.91,0.31,84.31%,2.85%,-8.96%,1.53B,3.30,20.75%,5.97%,4.45,3.39%,9.34,3.14,10.89%,4.22%,4.13M,13.27%,0.91,32.19,14.28%,7.19%,25.09,34.58,-0.44%,0.27 (0.92%),17.87,18.47%,5.80%,-15.33%,1.17,0.31 (1.06%),1.95,0.20%,39.86%,16.70%,0.65,"May 17, 2024",3.31,95.74%,15.14%,40.37,2.29%,1.96%,2400,0.33,8.34%,8.11%,2.25,35.14,Yes / Yes,0.33,52.74%,45.61%,0.86,29.08,1.18%,12.06%,0.46%,Apr 23 AMC,928.38K,29.28,-2.44%,-5.90%,-2.63%,"

","796,305",0.69%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.88%,137.79M,-10.78%,1.31B,17.15,0.52,-8.06%,136.44M,-10.14%,-62.61M,-,0.10,73.66%,5.61%,5.10%,438.33M,2.99,29.29%,-0.36%,4.86,8.05%,0.94,9.42,21.09%,-8.44%,7.66M,-13.22%,3.69,2.40,-,-51.53%,7.05,11.80,-5.74%,-,-,9.40%,-11.66%,-24.92%,1.71,-,2.50,12.97%,67.51%,25.67%,0.33,-,2.50,50.48%,-8.58%,35.40,3.41%,2.92%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,1.55,9.56,0.88%,61.76%,6.47%,May 22 AMC,1.58M,8.86,-7.90%,-10.44%,0.06%,"

","2,435,745",-7.32%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.82,5.19,0.09%,458.37M,1.19%,80.05B,27.46,6.39,-5.51%,455.90M,-0.22%,2.39B,3.55,1.49,95.74%,1.51%,5.77%,8.73B,9.17,8.35%,0.02%,2.20,-9.59%,11.07,15.85,10.82%,17.02%,6.88M,4.13%,4.33,40.53,9.53%,50.06%,144.80,201.92,-11.12%,1.74 (0.99%),45.74,11.57%,20.26%,-13.12%,0.86,1.61 (0.92%),1.94,8.05%,68.34%,21.15%,3.85,"Jul 18, 2024",3.33,17.17%,35.97%,56.13,1.56%,2.08%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.54,174.96,1.70%,2.54%,9.50%,May 02 BMO,3.12M,175.43,1.20%,3.23%,-0.76%,"

","1,693,514",0.27%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.09,1.43,1.10%,606.77M,-2.89%,12.10B,10.23,1.97,0.00%,593.93M,-14.29%,1.19B,0.94,0.43,39.02%,2.98%,-3.59%,5.52B,2.19,13.95%,3.57%,4.64,-1.66%,9.92,2.03,18.54%,9.82%,17.67M,-19.34%,4.58,4.40,15.01%,15.03%,15.90,28.04,-5.31%,0.70 (3.48%),-,13.37%,13.12%,-28.14%,-0.12,0.62 (3.08%),1.11,15.78%,31.20%,26.77%,0.63,"Apr 09, 2024",1.15,7.93%,24.81%,32.76,2.23%,2.52%,23554,0.27,3.63%,21.49%,1.31,29.31,Yes / Yes,0.13,-18.31%,0.00%,0.91,20.01,7.20%,-22.68%,4.72%,May 15 AMC,3.81M,20.15,-7.78%,-9.44%,-5.75%,"

","3,452,300",0.70%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.88%,147.17M,4.91%,30.48B,60.53,3.33,-0.15%,90.87M,15.50%,-73.50M,-,0.70,47.26%,5.59%,9.98%,2.03B,15.01,68.40%,5.55%,2.39,-4.14%,7.22,27.91,10.50%,-1.99%,5.08M,42.25%,14.82,13.61,26.82%,-8.68%,131.59,259.61,-9.00%,-,55.42,-17.41%,-3.23%,-22.33%,0.84,-,1.67,53.60%,77.75%,53.23%,6.09,-,1.67,73.33%,-6.90%,68.89,2.89%,3.10%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,0.90,201.65,3.19%,33.96%,32.09%,May 30 AMC,2.12M,201.63,8.21%,12.76%,4.24%,"

","1,910,129",-0.01%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,2.20%,296.82M,-,-3.63,-0.47%,62.14M,-64.12%,-218.90M,-,-0.84,113.60%,28.72%,-72.28%,40.56M,7.32,40.00%,-0.93%,13.34,-72.93%,6.46,0.65,-35.33%,-41.82%,17.84M,-85.00%,6.89,0.61,-,-51.86%,3.27,29.03,-72.41%,-,-,-50.05%,-43.66%,-85.60%,1.70,-,9.19,-20.00%,96.66%,27.83%,0.74,-,9.19,21.74%,-527.00%,27.72,13.24%,13.78%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,1.65,3.62,170.40%,118.25%,-,May 07 BMO,1.34M,4.18,-35.16%,-56.46%,-68.64%,"

","2,201,793",15.47%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.35,2.69,22.24%,260.90M,-3.02%,17.75B,11.23,5.11,-0.33%,240.46M,-7.55%,838.33M,14.23,1.21,59.97%,4.11%,-8.80%,4.56B,3.89,-3.15%,-0.53%,3.06,-14.20%,26.83,2.14,1.29%,8.90%,9.88M,-11.27%,23.88,2.40,1.50%,11.31%,55.63,75.90,-20.18%,-,10.79,-,10.05%,-24.38%,-0.06,-,4.36,95.81%,74.87%,3.18%,1.26,-,4.36,19565.00%,17.35%,38.71,1.56%,2.33%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,0.88,58.26,1.35%,13.52%,3.25%,May 20 AMC,3.23M,57.40,-3.00%,-6.03%,-11.38%,"

","2,856,777",-1.48%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,99.12M,-2.08%,1.68B,-,-1.61,-14.34%,98.59M,-11.11%,-338.95M,-,-0.71,43.65%,2.83%,9.34%,291.07M,5.78,17.87%,-2.03%,4.70,-36.18%,7.83,2.17,43.38%,-31.41%,2.79M,-39.48%,7.57,2.24,-,-38.44%,13.48,32.60,-37.91%,-,-,-16.93%,-44.04%,-47.94%,1.05,-,4.43,2095.12%,62.86%,25.89%,0.87,-,4.63,18.13%,-129.65%,37.69,4.31%,4.19%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.46,17.32,15.83%,40.53%,38.78%,May 08 AMC,594.68K,16.97,-8.54%,-7.80%,-21.92%,"

","276,190",-2.02%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-1.54%,489.37M,6.15,0.62,0.00%,116.14M,-63.60%,-126.89M,-,0.00,0.52%,0.13%,-76.24%,1.20B,0.41,128.67%,-,1.06,-75.82%,2.82,1.36,2411.11%,-4.29%,0.15M,-,2.21,1.74,-,-9.63%,3.19,21.91,-76.46%,-,-,-,-27.40%,-82.48%,-,-,1.63,26.18%,16.84%,20.38%,0.76,-,1.82,18.59%,-4.42%,30.44,4.95%,19.52%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,3.90,3.89,-5.44%,-26.68%,-8.66%,May 21 BMO,144.97K,3.84,-31.68%,-57.20%,-72.87%,"

","565,267",-1.29%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.28,0.36,30.33%,76.17M,-1.21%,891.80M,-,-0.11,-0.56%,69.19M,-7.14%,37.58M,2.45,-0.07,51.12%,4.88%,-19.39%,584.21M,1.53,-160.13%,-1.82%,6.21,-34.26%,0.13,70.48,60.76%,5.70%,3.37M,-49.06%,5.17,1.74,10.30%,855.40%,8.27,19.29,-35.40%,-,9.08,-,6.67%,-53.45%,1.19,-,6.58,17.01%,89.88%,8.65%,0.29,-,6.58,-27.43%,12.87%,43.05,2.89%,2.95%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,0.64,8.79,1.01%,-15.68%,-33.48%,May 09 AMC,543.01K,8.98,-1.25%,-7.71%,-24.65%,"

","347,937",2.16%,ZIP
