Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,38.04,0.98,11.45%,168.52M,7.02%,6.26B,25.31,1.47,-58.16%,148.98M,27.44%,169.50M,4.89,0.36,90.20%,3.44%,-2.08%,1.58B,3.96,4.79%,0.79%,4.49,-6.79%,9.19,4.05,9.60%,6.29%,5.12M,15.82%,0.86,43.25,7.78%,10.49%,27.74,41.15,-0.27%,0.37 (0.99%),24.06,-7.41%,8.11%,-9.60%,1.02,0.34 (0.91%),1.72,0.51%,41.66%,34.10%,1.08,"May 20, 2025",2.87,38.39%,16.67%,73.24,2.15%,2.86%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,1.09,35.20,1.36%,6.90%,4.01%,Apr 22 AMC,1.14M,37.20,12.43%,13.09%,5.56%,"

","1,238,784",5.68%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.08,5.57,0.10%,446.04M,2.44%,72.09B,23.64,6.85,-1.27%,444.76M,10.15%,2.52B,3.44,1.62,96.43%,2.10%,-5.81%,9.29B,7.76,4.87%,-1.11%,2.86,-4.96%,10.44,15.52,10.31%,17.70%,9.33M,-1.82%,3.87,41.89,8.46%,51.85%,139.70,200.33,-0.62%,1.99 (1.23%),31.60,11.91%,25.04%,-19.17%,0.93,1.86 (1.15%),1.04,8.22%,69.48%,15.91%,5.11,"Apr 21, 2025",1.74,7.23%,37.01%,57.86,4.01%,2.81%,13800,1.45,6.32%,27.12%,1.43,200.29,Yes / Yes,1.16,7.88%,32.86%,1.06,159.27,1.37%,5.00%,1.37%,May 06 BMO,3.26M,161.92,5.34%,2.24%,-6.55%,"

","3,453,614",1.66%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.85,1.48,0.86%,598.37M,0.53%,11.15B,9.85,1.93,0.00%,581.59M,7.59%,1.22B,0.95,0.42,25.39%,2.39%,-3.36%,6.15B,1.81,14.48%,-4.40%,5.24,-16.26%,14.21,1.34,13.44%,9.75%,13.90M,-6.95%,5.22,3.64,13.51%,14.46%,16.34,27.50,-2.81%,0.73 (3.84%),-,8.45%,14.32%,-30.91%,-0.16,0.70 (3.68%),1.04,14.25%,30.97%,16.28%,0.59,"Apr 10, 2025",1.07,-0.32%,24.90%,50.84,2.24%,2.68%,24471,0.28,12.67%,19.90%,1.31,26.23,Yes / Yes,0.01,13.66%,45.76%,2.40,18.72,10.92%,-11.92%,21.51%,May 20 AMC,2.65M,19.00,0.63%,-1.67%,-7.33%,"

","6,370,481",1.50%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,3.65%,37.36B,67.87,3.56,-0.41%,96.06M,23.61%,-15.53M,-,0.75,51.31%,8.06%,13.62%,2.42B,15.43,-3.64%,3.74%,3.27,25.10%,10.39,23.25,15.74%,-0.35%,7.74M,41.22%,18.62,12.97,10.38%,-1.21%,153.45,235.67,33.85%,-,53.78,-10.72%,-0.94%,2.47%,1.04,-,1.15,48.57%,77.68%,57.37%,7.85,-,1.15,89.39%,-4.09%,73.29,2.40%,2.97%,7348,0.77,27.77%,-0.64%,1.66,238.65,Yes / Yes,0.03,73.68%,-,1.08,233.06,2.13%,13.49%,23.41%,May 29 AMC,2.37M,241.48,10.79%,16.94%,24.52%,"

","2,553,218",3.61%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,25.82,3.20,14.59%,263.11M,5.68%,25.22B,14.99,5.51,-1.98%,260.57M,18.76%,1.01B,21.34,1.31,62.13%,2.62%,-5.09%,4.67B,5.41,-2.63%,4.55%,2.68,3.74%,29.22,2.83,2.22%,9.66%,6.83M,35.02%,25.58,3.23,1.21%,11.92%,55.06,92.80,1.30%,-,13.94,106.45%,11.26%,-10.92%,0.71,-,4.46,78.74%,75.94%,50.15%,2.00,-,4.46,55.96%,19.00%,73.08,1.82%,2.21%,7412,0.01,3.05%,21.65%,2.33,88.46,Yes / Yes,0.00,21.68%,0.00%,0.81,81.31,0.47%,8.10%,3.29%,May 21 AMC,2.55M,82.67,8.81%,10.56%,10.37%,"

","2,073,252",1.67%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,0.94%,109.84M,-5.01%,3.23B,97.96,0.30,-15.87%,108.80M,20.89%,-252.07M,-,-0.38,54.71%,6.11%,7.18%,418.33M,7.72,45.16%,10.90%,5.27,-2.97%,7.48,3.93,121.05%,-23.32%,6.65M,77.43%,7.80,3.77,-,-32.05%,16.01,39.77,12.26%,-,-,-3.18%,-30.63%,-26.07%,0.99,-,3.09,118.89%,63.45%,83.64%,1.79,-,3.26,28.63%,-64.09%,43.41,5.13%,4.47%,1869,0.24,43.72%,-60.26%,1.29,53.54,Yes / Yes,0.02,18.43%,-,0.67,29.24,-5.41%,91.64%,22.19%,May 08 BMO,1.26M,29.40,-4.56%,-10.89%,8.48%,"

","851,005",0.55%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,30.45%,7.29B,17.14,1.68,-,-,40.58%,-891.82M,-,1.08,4.25%,-,11.89%,10.55B,0.69,60.24%,70.66%,1.73,14.98%,-6.35,-,211.49%,-21.49%,1.42M,-,4.85,5.94,-,-,13.00,33.32,1.44%,-,-,-,-,-13.59%,-0.61,-,0.48,146.49%,16.40%,121.46%,1.39,-,0.62,25.35%,-9.12%,72.98,3.44%,4.86%,17439,-,45.22%,-8.46%,1.00,41.82,Yes / Yes,-,67.77%,-,1.39,28.09,-0.44%,-71.34%,40.01%,May 15 BMO,819.75K,28.79,30.61%,18.06%,24.37%,"

","1,138,121",2.49%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.63,5.13,1.60%,147.57M,6.37%,7.30B,8.94,5.53,-2.04%,145.19M,16.46%,756.00M,1.53,1.30,75.64%,3.39%,-11.73%,4.98B,1.46,5.07%,2.24%,2.46,-18.04%,42.43,1.17,6.38%,0.91%,4.93M,12.08%,-,-,6.28%,13.06%,39.32,63.22,-8.83%,1.74 (3.52%),7.63,3.54%,10.04%,-21.77%,0.86,1.68 (3.40%),-,10.13%,-,25.79%,1.91,"May 15, 2025",0.15,28.90%,21.03%,63.44,2.20%,3.37%,9406,0.74,4.84%,15.17%,2.79,52.58,Yes / Yes,0.19,18.40%,33.52%,1.33,46.51,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.01M,49.46,9.59%,5.49%,-3.68%,"

","2,659,283",6.34%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.91,17.83,1.07%,120.42M,8.26%,1.96B,-,-1.65,0.00%,119.17M,29.05%,2.15B,-,1.70,53.42%,20.18%,-16.06%,8.43B,0.23,-92.87%,7.11%,3.71,-29.71%,33.52,0.49,-229.73%,21.76%,24.05M,14.37%,17.56,0.93,-,66.17%,11.03,29.00,-24.27%,0.69 (4.26%),0.64,-,24.69%,-43.93%,1.74,7.10 (43.64%),1.17,42.24%,32.89%,47.35%,1.07,"Mar 24, 2025",1.25,179.57%,29.52%,59.21,6.36%,5.41%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,2.46,14.27,6.89%,33.49%,79.84%,May 19 BMO,6.48M,16.26,13.97%,3.44%,-14.12%,"

","15,909,378",13.95%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,123.03,0.08,12.48%,342.03M,13.30%,3.49B,10.47,0.98,-0.10%,296.17M,31.51%,29.10M,40.34,0.23,85.13%,6.26%,0.29%,1.21B,2.87,-0.56%,3.75%,2.71,-12.92%,4.95,2.08,3.11%,0.44%,18.53M,-15.07%,0.41,24.94,3.05%,1.53%,7.01,13.67,-1.90%,-,11.54,-,0.95%,-24.58%,1.03,-,0.69,35.41%,82.59%,47.08%,0.48,-,0.69,-68.59%,10.89%,67.92,4.09%,4.35%,3508,0.82,-2.03%,2.40%,2.96,10.55,Yes / Yes,0.81,398.60%,0.00%,2.28,9.35,3.45%,4.21%,-2.31%,May 12 AMC,6.84M,10.31,19.24%,7.80%,1.56%,"

","15,574,125",10.27%,ZI
