Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,6.87%,2.05B,47.58,0.57,0.00%,72.91M,20.49%,1.82B,0.90,-0.47,99.50%,7.69%,64.73%,-63.43M,15.27,40.06%,-1.66%,4.93,118.36%,134.48M,6.44,158.93%,-14.34%,5.61M,86.00%,4.23,8.15,53.07%,-18.46%,28.49 -4.42%,103.66%,3.34,-,26.71% 15.81%,-18.90%,9.03 201.55%,324.14%,-,-,41.95% 20.90%,90.49%,4.06%,4.79%,-47.15%,-,13.54,43.93%,-52.51%,1.25,-,-,6.94,116.21%,-47.16%,66.20,1.00,- -,6.94,34.02%,4.86%,1.30,35.54,-,0.06,72.59%,24.84%,0.80,26.40,286,0.05,Nov 06 AMC,77.22%,1.14M,27.23,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","914,408",3.14%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.27,1.12,11.55%,167.47M,0.76%,7.95B,28.77,1.65,-1.75%,148.02M,4.51%,8.24B,2.33,0.34,93.91%,3.68%,1.17%,192.30M,4.79,17.59%,1.57%,6.36,31.58%,1.66B,5.00,9.70%,6.93%,5.45M,27.35%,9.50,30.56,12.37%,11.76%,50.03 -5.06%,21.86%,1.55,27.54,32.18% -7.41%,9.03%,27.74 71.23%,96.93%,0.37 (0.78%),22.57,19.81% -5.41%,41.36%,1.73%,2.20%,151.84%,0.38 (0.80%),4.97,42.07%,16.69%,1.02,407.35%,"Nov 20, 2025",1.83,6.88%,11.59%,54.01,2.11,3.23% 0.62%,2.78,44.39%,0.58%,1.11,51.25,35.98%,0.35,11.07%,1.44%,2.33,47.36,2500,0.34,Oct 28 AMC,16.73%,857.04K,47.50,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","1,997,583",0.30%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.60,5.93,0.18%,441.46M,3.02%,53.87B,18.01,6.79,0.00%,439.88M,4.41%,59.06B,2.36,1.40,96.93%,2.09%,-15.49%,2.65B,5.73,7.07%,-1.64%,2.02,-22.31%,9.40B,10.00,7.09%,17.96%,9.18M,-24.97%,12.23,25.85,7.64%,49.87%,177.40 -31.09%,-28.43%,4.73,24.05,8.55% 11.91%,20.92%,115.25 6.07%,-19.46%,1.99 (1.63%),14.67,5.98% 8.14%,70.29%,2.60%,2.68%,-23.36%,2.00 (1.64%),6.28,11.51%,37.63%,3.22,166.72%,"Jan 20, 2026",2.28,2.68%,28.21%,47.39,1.73,18.93% 21.14%,3.64,8.17%,0.12%,0.97,159.27,32.86%,1.35,0.50%,-5.33%,2.46,122.76,13800,1.35,Nov 04 BMO,-17.86%,4.55M,122.24,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","11,217,637",-0.42%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.26,1.49,0.00%,591.63M,-0.79%,12.58B,11.83,1.80,-,591.63M,12.12%,10.86B,1.26,0.44,11.47%,3.10%,13.32%,1.23B,1.91,6.14%,-1.91%,10.96,22.52%,6.59B,1.87,11.53%,9.42%,18.34M,8.80%,11.39,3.54,9.39%,13.83%,22.01 -3.36%,6.08%,6.01,-,18.24% 8.45%,13.37%,16.34 30.17%,-19.21%,0.67 (3.15%),6.05,9.28% 13.97%,26.00%,1.75%,2.00%,-18.71%,0.65 (3.06%),1.65,3.12%,20.42%,0.46,-,"Sep 30, 2025",1.34,12.89%,18.61%,62.11,1.45,- -,1.38,7.47%,2.05%,-0.21,23.44,45.76%,0.19,11.30%,7.95%,0.63,21.41,24471,0.01,Nov 19 AMC,11.70%,1.67M,21.27,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,056,556",-0.65%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.52%,159.47M,-1.58%,37.09B,52.06,4.47,-0.14%,102.82M,-20.31%,35.60B,2.82,0.89,52.46%,5.72%,-20.24%,-41.04M,13.09,16.10%,-1.39%,3.56,-25.10%,2.83B,18.71,17.30%,-0.73%,5.88M,28.90%,12.43,11.17,18.49%,-2.41%,336.99 -30.99%,16.01%,20.83,43.76,54.06% 21.31%,-1.10%,164.78 41.13%,88.85%,-,1826.46,34.81% 44.03%,76.55%,2.56%,3.13%,26.76%,-,12.56,-8.83%,-4.14%,8.26,-,-,1.74,23.24%,-1.45%,30.61,1.51,- -,1.74,7.34%,-5.55%,1.02,327.30,-,0.93,25.50%,-18.79%,2.23,231.09,7923,0.89,Nov 25 AMC,-13.26%,1.65M,232.55,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","3,684,673",0.63%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.45,5.15,10.52%,266.35M,0.34%,26.60B,14.84,6.05,-2.42%,264.96M,11.29%,18.69B,3.48,1.49,68.73%,2.16%,7.53%,1.59B,5.53,7.73%,4.44%,1.99,16.24%,4.81B,2.87,1.40%,14.44%,5.71M,10.06%,31.27,3.34,4.27%,17.74%,91.43 -1.76%,6.17%,26.87,13.29,-10.66% 106.45%,17.11%,64.41 39.45%,22.67%,-,14.33,4.40% 49.60%,76.89%,2.19%,3.04%,-77.32%,-,3.89,72.42%,22.86%,2.37,-,-,4.36,3.85%,33.17%,61.10,2.26,- -,4.36,204.90%,3.88%,0.86,94.96,0.00%,0.01,4.44%,6.74%,1.12,89.38,7412,0.00,Nov 24 AMC,13.39%,2.87M,89.82,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","3,215,950",0.49%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,1.52%,2.01B,-,-1.50,-10.86%,108.86M,-12.00%,1.41B,-,-0.37,28.56%,4.63%,-45.58%,-206.71M,4.54,39.56%,-1.08%,6.06,-49.90%,441.78M,2.63,4.74%,-19.28%,5.04M,-31.12%,6.87,2.46,-,-28.96%,44.34 -59.31%,-33.11%,7.35,-,30.02% -3.16%,-26.82%,16.82 7.25%,-48.57%,-,-,40.31% 98.33%,61.31%,3.79%,3.13%,-83.42%,-,3.19,30.16%,-51.59%,0.76,-,-,2.68,23.73%,-46.79%,32.31,1.55,- -,2.87,23.67%,-4.36%,0.85,41.99,-,0.29,12.75%,-20.77%,1.71,17.18,1869,0.01,Nov 06 BMO,-42.11%,830.87K,18.04,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","1,422,488",5.01%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,0.00%,6.77B,15.93,1.68,-,-,-1.73%,9.88B,-,-,7.35%,-,-9.60%,-403.43M,0.47,24.13%,4.87%,1.36,2.81%,14.40B,-,157.09%,-6.36%,0.49M,-5.81%,-13.78,5.50,-,-,33.32 -19.77%,-7.41%,4.86,-,5.46% -,-,17.91 49.25%,-,-,-,118.43% 118.66%,19.49%,0.43%,0.52%,-,-,0.69,66.74%,-3.25%,0.22,-,-,0.45,49.32%,-2.80%,39.98,1.00,- -,0.57,36.90%,-0.06%,0.15,33.23,-,-,72.17%,-3.70%,3.44,26.60,17439,-,Nov 17 BMO,-2.00%,359.53K,26.73,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","1,236,766",0.49%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.72,5.59,1.51%,147.64M,1.61%,8.85B,9.87,6.07,-0.11%,145.41M,18.86%,-,1.10,1.56,80.73%,4.38%,4.99%,823.00M,1.79,17.60%,1.78%,3.34,21.16%,4.95B,1.30,4.30%,0.96%,6.37M,10.49%,46.05,-,8.96%,12.71%,60.41 -0.78%,6.62%,-,8.62,-9.99% 3.54%,9.59%,39.32 52.44%,26.08%,1.75 (2.93%),-,19.10% 8.98%,-,1.91%,2.36%,47.24%,1.76 (2.94%),-,27.30%,22.37%,1.36,119.08%,"Nov 13, 2025",-,0.12%,16.64%,75.79,2.62,4.85% 5.34%,0.16,7.93%,6.64%,0.82,63.36,33.52%,0.80,-2.03%,12.02%,1.42,59.56,9406,0.25,Oct 20 AMC,15.53%,1.90M,59.94,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","2,711,916",0.64%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.31,8.32,1.18%,120.46M,2.56%,2.32B,-,-3.41,0.00%,119.04M,14.87%,6.03B,-,-0.71,40.88%,18.77%,31.33%,1.00B,0.31,-84.38%,-11.34%,4.68,17.32%,7.59B,0.58,-222.64%,9.16%,22.34M,-10.39%,33.34,1.19,-,25.25%,23.61 -18.51%,4.45%,16.19,0.96,-23.79% -,11.79%,11.03 74.35%,12.00%,1.10 (5.73%),2.18,-7.73% 20.63%,23.74%,5.19%,4.77%,-,4.28 (22.25%),0.80,-30.30%,19.63%,0.94,-,"Dec 01, 2025",1.22,1.63%,13.21%,55.45,3.83,16.67% -,1.30,-89.07%,-1.27%,1.64,15.48,22.25%,1.41,-35.73%,15.67%,0.62,19.25,6700,1.12,Nov 20 BMO,21.17%,4.77M,19.24,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","2,965,199",-0.05%,ZIM
