Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.44%,75.14M,-4.45%,1.36B,-,-0.66,2.18%,72.81M,-0.06%,1.13B,-,-0.53,98.49%,9.68%,38.63%,-63.43M,10.12,39.23%,-0.08%,10.40,50.17%,134.48M,4.27,33.29%,-14.34%,7.05M,23.29%,4.23,5.40,13.67%,-18.46%,19.98 -9.66%,15.63%,3.34,-,26.71% 15.81%,-18.90%,9.03 99.89%,145.24%,-,-,41.95% 20.90%,90.49%,5.75%,4.70%,-55.04%,-,8.39,35.69%,-52.51%,0.88,-,-,6.94,116.21%,-47.16%,52.02,1.18,- -,6.94,34.02%,-1.29%,1.33,26.10,-,0.06,72.59%,6.04%,2.19,16.46,286,0.05,Nov 06 AMC,29.92%,677.58K,18.05,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","1,483,073",9.66%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.36,1.12,11.53%,167.47M,1.19%,7.97B,29.03,1.64,-1.82%,148.06M,4.43%,8.26B,3.59,0.33,90.07%,3.81%,5.10%,192.30M,4.80,16.51%,-0.79%,6.03,27.96%,1.66B,5.01,9.93%,6.93%,5.65M,27.61%,9.50,30.63,11.79%,11.76%,50.03 -4.86%,19.27%,1.55,27.60,32.18% -7.41%,9.03%,27.74 71.59%,109.51%,0.37 (0.78%),22.62,19.81% -5.41%,41.36%,1.97%,2.43%,168.05%,0.36 (0.76%),4.98,42.07%,16.69%,1.14,400.84%,"Nov 20, 2025",1.83,6.88%,11.59%,55.31,2.25,3.23% 0.62%,2.78,44.39%,1.68%,1.10,49.57,35.98%,0.35,11.07%,1.95%,0.46,47.46,2500,0.34,Oct 28 AMC,21.25%,937.24K,47.60,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","430,430",0.29%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.18,5.93,0.20%,441.46M,-17.01%,52.79B,17.54,6.83,-0.07%,439.82M,-15.11%,57.98B,2.50,1.42,98.14%,1.99%,-20.02%,2.65B,5.62,7.13%,0.76%,2.81,-26.02%,9.40B,9.80,7.67%,17.96%,8.73M,-26.48%,12.23,25.33,8.08%,49.87%,181.85 -34.13%,-29.69%,4.73,23.57,8.55% 11.91%,20.92%,117.26 2.16%,-8.65%,1.99 (1.66%),14.40,5.98% 8.14%,70.29%,3.30%,2.08%,-26.57%,2.00 (1.67%),6.17,11.51%,37.63%,3.82,170.77%,"Oct 31, 2025",2.28,2.68%,28.21%,17.42,1.57,18.93% 21.14%,3.64,8.17%,-13.74%,1.00,175.50,32.86%,1.35,0.50%,-16.51%,1.55,120.24,13800,1.35,Nov 04 BMO,-22.89%,3.11M,119.79,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","4,828,200",-0.37%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.94,1.46,0.00%,593.65M,0.53%,11.23B,11.19,1.69,-,593.65M,1.99%,10.25B,1.68,0.35,14.62%,3.02%,-5.45%,1.21B,1.75,-1.26%,-7.76%,10.49,-0.42%,6.42B,1.69,13.47%,9.38%,17.93M,-3.22%,11.20,3.03,7.70%,13.98%,22.70 -16.65%,-16.62%,6.24,-,18.24% 8.45%,13.37%,16.34 15.79%,7.56%,0.62 (3.30%),5.57,9.28% 13.97%,27.49%,1.93%,1.96%,-32.84%,0.65 (3.44%),1.60,2.41%,21.97%,0.42,-,"Sep 30, 2025",1.19,14.40%,18.81%,49.34,1.48,- -,1.21,-25.19%,-0.18%,-0.18,23.10,45.76%,0.29,10.45%,-0.05%,0.76,18.84,24471,0.01,Nov 19 AMC,-0.09%,1.71M,18.92,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,302,514",0.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.21%,158.30M,-2.19%,52.07B,74.83,4.40,-0.57%,99.33M,6.14%,50.29B,-,0.86,55.14%,5.40%,19.41%,-41.48M,19.48,11.41%,-1.91%,3.68,36.20%,2.67B,28.94,20.28%,-0.75%,5.37M,82.31%,11.37,14.57,18.11%,-2.70%,336.99 -2.40%,70.39%,22.57,71.65,54.06% 21.31%,-1.17%,164.78 99.60%,150.93%,-,32868.83,34.81% 44.03%,76.82%,3.26%,2.69%,144.26%,-,18.81,31.04%,-4.48%,9.73,-,-,1.94,23.31%,-1.55%,59.82,1.63,- -,1.94,-14.36%,3.52%,1.05,328.12,-,1.00,21.31%,8.92%,0.70,320.01,7923,0.97,Nov 25 AMC,26.60%,1.46M,328.90,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,027,187",2.78%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.90,3.80,11.18%,267.28M,-3.62%,24.89B,14.03,5.93,-1.42%,265.83M,3.59%,17.15B,5.25,1.44,65.51%,2.05%,18.87%,1.19B,5.24,5.55%,0.99%,1.74,0.59%,4.75B,2.79,1.35%,11.03%,5.44M,1.90%,29.82,3.20,4.17%,13.60%,92.80 -10.39%,4.35%,26.02,13.49,-10.66% 106.45%,13.23%,64.41 29.11%,6.08%,-,14.58,4.40% 49.60%,76.38%,2.35%,2.45%,-81.58%,-,3.61,36.57%,20.43%,2.19,-,-,4.36,3.63%,24.99%,50.76,2.29,- -,4.36,66.82%,0.25%,0.81,92.80,0.00%,0.01,4.71%,0.15%,0.66,81.69,7412,0.00,Nov 24 AMC,5.58%,3.13M,83.16,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,074,374",1.80%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.04%,110.59M,-18.17%,2.44B,-,-0.15,-17.87%,108.75M,-27.61%,1.84B,-,-0.23,36.55%,4.42%,-36.20%,-206.71M,5.51,43.96%,-2.78%,6.46,-25.54%,441.78M,3.19,89.89%,-19.28%,4.81M,-16.42%,6.87,2.98,-,-28.96%,44.34 -50.63%,-27.76%,7.34,-,30.02% -3.16%,-26.82%,21.51 1.74%,-22.76%,-,-,40.31% 98.33%,61.31%,5.44%,4.18%,-74.13%,-,4.16,33.47%,-51.59%,1.34,-,-,2.68,23.73%,-46.79%,23.11,1.27,- -,2.87,23.67%,-17.45%,0.88,48.92,-,0.29,12.75%,-26.96%,1.67,21.90,1869,0.01,Nov 06 BMO,-32.99%,744.96K,21.89,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","1,242,628",-0.05%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,0.18%,7.15B,13.46,2.07,-,-,-2.79%,10.64B,-,-0.23,5.02%,-,-5.36%,-462.32M,0.57,56.13%,0.02%,0.93,-3.09%,12.55B,-,222.69%,-7.04%,0.52M,-1.69%,-13.26,5.02,-,-,33.32 -16.26%,11.42%,5.56,-,5.46% -,-,17.91 55.78%,-,-,-,118.43% 118.66%,18.90%,1.48%,1.94%,-,-,0.85,62.51%,-4.64%,0.70,-,-,0.49,39.14%,-3.68%,42.22,1.00,- -,0.59,82.59%,-3.11%,0.15,35.52,-,-,37.06%,-4.42%,0.19,27.57,17439,-,Nov 17 BMO,2.96%,555.81K,27.90,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","108,144",1.20%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.41,5.59,1.55%,147.64M,1.62%,7.77B,8.67,6.07,-0.12%,145.34M,0.50%,-,1.06,1.56,78.73%,4.79%,-1.03%,823.00M,1.57,17.53%,-0.09%,3.78,6.37%,4.95B,1.14,4.33%,0.96%,6.96M,-3.02%,46.05,-,8.89%,12.71%,63.22 -16.78%,-12.83%,-,7.56,-9.99% 3.54%,9.59%,39.32 33.80%,9.33%,1.75 (3.33%),-,19.10% 8.98%,-,2.72%,3.47%,52.67%,1.74 (3.31%),-,27.30%,22.37%,1.64,80.17%,"Nov 13, 2025",-,0.12%,16.64%,48.62,2.70,4.85% 5.34%,0.16,7.93%,1.28%,0.86,61.55,33.52%,0.80,-2.03%,-4.24%,0.82,52.24,9406,0.25,Oct 20 AMC,1.22%,1.84M,52.61,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,515,368",0.71%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.92,16.63,1.18%,120.46M,-0.46%,1.84B,-,-3.41,0.00%,119.04M,22.59%,5.98B,-,0.84,54.20%,19.85%,-12.05%,2.00B,0.21,-83.48%,3.76%,4.78,-6.21%,8.58B,0.47,-215.75%,19.27%,23.62M,-28.97%,32.35,1.04,-,59.06%,29.00 -47.42%,-34.08%,14.72,0.57,-23.79% -,23.31%,11.03 38.20%,-30.00%,1.04 (6.85%),1.61,-7.73% 20.63%,32.33%,4.62%,4.00%,-,6.78 (44.46%),0.70,202.12%,28.74%,0.64,-,"Sep 02, 2025",1.11,43.57%,23.37%,58.91,3.78,16.67% -,1.20,-93.86%,6.60%,1.66,13.38,22.25%,1.52,-15.36%,8.97%,1.11,14.73,6700,1.21,Nov 20 BMO,-4.65%,4.94M,15.25,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","5,460,984",3.53%,ZIM
