Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.74%,75.14M,0.13%,1.81B,38.77,0.62,-6.25%,72.59M,-9.28%,1.57B,0.72,-0.47,98.65%,4.96%,30.73%,-63.43M,13.43,40.00%,-3.82%,2.94,67.25%,134.48M,5.67,163.55%,-14.34%,3.60M,-9.04%,4.23,7.17,53.59%,-18.46%,28.49 -15.94%,72.55%,3.34,-,26.71% 15.81%,-18.90%,9.03 165.23%,138.55%,-,-,41.95% 20.90%,90.49%,5.31%,4.89%,-54.77%,-,11.70,43.93%,-52.51%,1.24,-,-,6.94,116.21%,-47.16%,45.74,1.00,- -,6.94,34.02%,-4.50%,1.26,35.62,-,0.06,72.59%,-2.23%,0.52,23.67,286,0.05,Nov 06 AMC,43.88%,1.23M,23.95,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","640,210",1.18%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.64,1.12,11.52%,167.47M,1.36%,7.83B,28.22,1.66,-1.75%,148.07M,-1.20%,8.12B,2.29,0.34,93.95%,3.21%,0.30%,192.30M,4.72,17.55%,1.57%,5.57,27.18%,1.66B,4.92,10.19%,6.93%,4.76M,0.65%,9.50,30.11,12.32%,11.76%,50.03 -6.48%,22.55%,1.55,27.13,32.18% -7.41%,9.03%,27.74 68.67%,108.60%,0.37 (0.80%),22.25,19.81% -5.41%,41.36%,2.17%,1.98%,107.86%,0.38 (0.81%),4.90,42.07%,16.69%,1.00,496.89%,"Nov 20, 2025",1.83,6.88%,11.59%,49.90,2.27,3.23% 0.62%,2.78,44.39%,-0.21%,1.10,51.22,35.98%,0.35,11.07%,-0.29%,1.12,46.25,2500,0.34,Feb 03 AMC,11.30%,854.40K,46.79,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","953,499",1.17%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.08,5.93,0.18%,441.46M,0.37%,55.12B,18.39,6.80,0.00%,439.89M,1.89%,60.31B,2.38,1.40,99.31%,3.12%,-13.77%,2.65B,5.87,7.08%,-0.29%,2.70,-17.27%,9.40B,10.23,7.32%,17.96%,13.74M,-0.59%,12.23,26.45,7.71%,49.87%,177.40 -29.49%,-24.60%,4.73,24.61,8.55% 11.91%,20.92%,115.25 8.53%,-22.27%,1.99 (1.59%),14.98,5.98% 8.14%,70.29%,2.35%,2.15%,-22.77%,2.03 (1.62%),6.42,11.51%,37.63%,2.96,178.14%,"Jan 20, 2026",2.28,2.68%,28.21%,49.92,1.64,18.93% 21.14%,3.64,8.17%,-0.56%,0.96,159.27,32.86%,1.35,0.50%,1.68%,1.02,123.24,13800,1.35,Feb 12 BMO,-13.76%,5.09M,125.08,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,200,993",1.49%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.04,1.49,0.00%,591.63M,2.56%,13.08B,12.33,1.82,-,582.69M,4.81%,11.35B,1.30,0.45,11.58%,2.68%,17.49%,1.23B,1.98,5.88%,-2.02%,9.12,15.55%,6.59B,1.97,11.83%,9.42%,15.63M,7.42%,11.39,3.68,9.47%,13.83%,22.69 -1.12%,17.55%,6.10,-,18.24% 8.45%,13.37%,16.34 37.33%,-20.74%,0.68 (3.02%),6.32,9.28% 13.97%,26.00%,2.11%,1.58%,-22.66%,0.65 (2.90%),1.72,3.12%,20.42%,0.43,-,"Sep 30, 2025",1.34,12.89%,18.61%,65.01,1.45,- -,1.38,7.47%,3.44%,-0.19,23.84,45.76%,0.19,11.30%,7.82%,0.72,22.15,24471,0.01,Nov 19 AMC,16.81%,1.71M,22.44,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,236,340",1.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-3.77%,33.28B,46.61,4.48,-0.14%,102.57M,-9.71%,31.79B,2.52,0.89,52.46%,6.85%,-31.79%,-41.04M,11.74,16.26%,-1.43%,4.04,-26.97%,2.83B,16.79,17.40%,-0.73%,7.03M,-7.23%,12.43,10.02,18.48%,-2.41%,336.99 -38.08%,11.24%,20.83,39.27,54.06% 21.31%,-1.10%,164.78 26.63%,94.46%,-,1630.99,34.81% 44.03%,76.55%,3.66%,2.73%,0.76%,-,11.22,-8.83%,-4.14%,7.17,-,-,1.74,23.24%,-1.45%,31.08,1.48,- -,1.74,7.34%,-5.64%,1.04,318.49,-,0.93,25.50%,-15.94%,0.97,206.32,7923,0.89,Nov 25 AMC,-22.70%,1.74M,208.66,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,677,709",1.13%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,15.77,5.15,10.52%,266.35M,-2.42%,24.04B,13.38,6.07,-2.45%,264.94M,-9.17%,16.13B,2.95,1.49,69.68%,2.53%,-0.89%,1.59B,5.00,7.74%,3.74%,2.42,7.94%,4.81B,2.60,1.63%,14.44%,6.70M,-5.92%,31.27,3.02,4.53%,17.74%,91.43 -11.21%,3.98%,26.87,12.01,-10.66% 106.45%,17.11%,64.41 26.04%,16.82%,-,12.37,4.40% 49.60%,76.89%,2.21%,2.48%,-77.74%,-,3.36,72.42%,22.86%,2.23,-,-,4.36,3.85%,33.17%,37.82,2.15,- -,4.36,204.90%,-4.64%,0.90,96.40,0.00%,0.01,4.44%,-4.64%,1.07,81.32,7412,0.00,Nov 24 AMC,1.21%,2.77M,81.18,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,976,369",-0.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,0.64%,2.10B,-,-1.57,-9.17%,108.86M,9.66%,1.50B,-,-0.35,28.51%,3.90%,-34.45%,-206.71M,4.74,37.03%,-2.19%,4.78,-49.08%,441.78M,2.74,4.30%,-19.28%,4.25M,6.80%,6.87,2.56,-,-28.96%,44.34 -57.51%,-27.68%,7.35,-,30.02% -3.16%,-26.82%,16.82 12.01%,-60.44%,-,-,40.31% 98.33%,61.31%,3.53%,3.25%,-87.74%,-,3.39,30.16%,-51.59%,0.77,-,-,2.68,23.73%,-46.79%,50.37,1.55,- -,2.87,23.67%,2.74%,0.86,39.93,-,0.29,12.75%,-1.59%,0.83,18.91,1869,0.01,Nov 06 BMO,-35.82%,888.07K,18.84,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","733,322",-0.37%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.25,6.01,1.46%,147.65M,5.23%,9.09B,9.45,6.52,-0.11%,145.49M,3.39%,-,2.39,1.41,80.82%,4.43%,18.47%,887.00M,1.84,3.23%,2.40%,4.15,8.32%,4.94B,1.28,5.08%,1.00%,6.44M,5.19%,48.18,-,3.95%,13.39%,61.57 0.02%,6.10%,-,8.85,1.25% 14.72%,10.25%,39.32 56.61%,19.83%,1.82 (2.95%),-,14.19% 10.90%,-,2.55%,2.09%,23.68%,1.76 (2.86%),-,21.59%,23.77%,1.38,156.48%,"Nov 13, 2025",-,-1.00%,17.94%,64.87,2.69,3.66% 5.29%,0.15,30.96%,3.25%,0.84,66.00,29.28%,0.64,-0.08%,8.88%,2.45,59.09,9195,0.21,Jan 20 AMC,16.30%,1.55M,61.58,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","3,804,306",4.21%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.70,8.32,1.17%,120.46M,4.17%,2.71B,-,-2.71,0.00%,119.05M,16.73%,6.42B,-,-0.68,45.97%,15.54%,67.31%,1.00B,0.36,-83.22%,-8.34%,3.86,43.12%,7.59B,0.67,-190.53%,9.16%,18.50M,5.84%,33.34,1.39,-,25.25%,24.47 -8.15%,35.36%,16.19,1.12,-23.79% -,11.79%,11.03 103.62%,37.33%,1.24 (5.54%),2.32,-7.73% 20.63%,23.74%,4.96%,4.77%,-,4.28 (19.05%),0.85,-30.30%,19.63%,1.10,-,"Dec 01, 2025",1.22,1.63%,13.21%,58.10,3.83,16.67% -,1.30,-89.07%,3.36%,1.62,16.68,22.25%,1.41,-35.73%,14.04%,0.78,21.53,6700,1.12,Nov 20 BMO,37.66%,4.79M,22.47,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,711,091",4.37%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.81,0.41,75.38%,254.09M,-6.94%,4.11B,20.92,0.48,0.00%,62.55M,-3.09%,5.14B,1.02,-,24.06%,5.38%,-4.47%,103.34M,1.98,22.77%,0.88%,5.72,10.32%,2.08B,2.46,11.63%,3.34%,3.36M,-1.95%,4.09,15.26,20.43%,10.58%,11.07 -9.26%,20.94%,0.66,22.23,- -,5.45%,6.05 66.12%,-11.06%,0.14 (1.41%),11.51,11.29% -,55.55%,5.38%,3.24%,-3.74%,0.14 (1.41%),2.47,-5.94%,8.97%,0.40,-,"Jul 07, 2025",0.79,-1.88%,4.97%,44.38,2.00,15.87% -,1.42,-54950.00%,-3.94%,0.76,11.35,42.68%,1.17,-,-3.05%,1.79,9.56,7395,0.82,Sep 05 BMO,10.17%,587.82K,10.05,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","1,053,149",5.13%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,-4.73%,15.79B,29.19,2.21,-0.55%,47.53M,-3.00%,14.76B,1.01,0.40,17.80%,3.44%,-9.61%,-32.00M,6.36,20.43%,7.52%,2.17,-16.30%,2.48B,3.13,33.13%,-0.54%,1.63M,-5.33%,20.63,11.33,28.84%,-0.66%,90.22 -28.41%,-13.68%,5.70,56.60,39.04% 20.21%,-0.63%,56.63 14.06%,52.95%,-,73.82,1.60% -4.00%,74.87%,3.49%,3.38%,-56.91%,-,5.95,75.90%,-3.62%,2.51,173.34%,-,3.63,15.17%,-1.29%,37.98,2.09,- -,3.63,145.35%,-4.21%,2.05,86.00,-,0.07,16.35%,-6.44%,1.53,65.06,6856,0.02,Oct 30 AMC,-9.71%,753.38K,64.59,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","1,152,779",-0.72%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,13.07%,214.16M,-13.02%,5.03B,21.36,0.96,-0.04%,213.81M,14.44%,4.84B,0.84,0.23,74.61%,10.45%,10.30%,-22.81M,4.11,12.21%,9.43%,3.03,30.92%,1.22B,7.06,45.65%,-2.26%,22.34M,0.49%,2.90,13.06,25.36%,-3.92%,26.60 -23.12%,10.06%,1.57,31.51,33.87% -5.22%,-2.57%,10.69 91.30%,130.55%,-,63.03,29.95% 26.86%,55.19%,6.41%,5.25%,-,-,3.95,85.20%,0.63%,1.20,-,-,3.01,35.87%,-1.86%,47.75,1.43,- -,3.01,82.38%,-4.22%,1.27,30.00,-,0.29,25.67%,4.64%,1.40,20.01,2191,0.29,Nov 04 AMC,19.74%,7.38M,20.45,"Jun 10, 2021",Yes / Yes,9.36% 2.77%,"

","10,341,620",2.20%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,15.65,2.47,3.72%,39.99M,6.59%,1.53B,5.29,7.31,0.09%,38.04M,7.42%,1.89B,1.01,2.70,111.50%,12.45%,5.80%,111.07M,1.05,3.49%,-1.92%,7.36,21.53%,1.46B,0.86,6.75%,3.22%,4.74M,9.99%,44.98,3.03,5.24%,6.26%,56.48 -31.55%,-29.62%,12.74,5.85,-48.50% -20.26%,4.17%,28.55 35.41%,-53.99%,-,4.43,-0.35% 0.43%,70.30%,4.15%,3.98%,-52.83%,-,1.30,97.88%,13.43%,1.46,-43.03%,"May 17, 2019",1.61,5.70%,7.62%,65.96,2.25,- -,1.61,91.98%,7.86%,1.44,43.43,0.00%,0.48,2.87%,12.47%,0.93,38.02,3800,0.48,Nov 06 AMC,13.34%,643.38K,38.66,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","595,240",1.68%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,24.50,9.92,0.82%,50.74M,-7.06%,12.31B,13.73,17.70,-0.03%,50.25M,-3.85%,13.62B,1.01,4.33,98.42%,2.58%,-19.40%,512.00M,2.33,17.12%,1.76%,1.84,-25.94%,5.27B,3.29,11.79%,6.50%,1.30M,0.07%,73.85,11.69,13.53%,14.29%,427.76 -43.20%,-40.11%,20.79,15.54,-13.14% 0.42%,8.53%,205.73 18.11%,-17.27%,-,13.74,-4.07% 2.27%,46.70%,3.25%,2.77%,-41.09%,-,2.58,34.73%,15.61%,7.89,305.98%,-,1.19,13.35%,9.71%,41.33,1.76,- -,1.61,-25.20%,-3.26%,1.69,344.43,0.00%,0.63,6.60%,-3.70%,1.01,238.71,9900,0.60,Feb 12 BMO,-14.57%,703.59K,242.98,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","712,527",1.79%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,59.33%,42.21M,-9.18%,1.05B,-,-4.45,3.52%,21.83M,-44.14%,761.49M,-,-1.00,31.11%,21.89%,-25.09%,-189.90M,70.10,65.60%,2.13%,6.79,36.90%,15.00M,4.21,-8.85%,-52.35%,4.78M,-46.05%,4.65,3.62,32.24%,-68.33%,44.60 -56.08%,149.55%,5.42,-,-9.85% -,-96.59%,5.83 236.02%,-,-,-,- -,99.47%,10.54%,11.38%,-,-,50.77,-38.04%,-1304.64%,3.23,-,-,5.66,-70.00%,-1265.99%,36.58,1.25,- -,5.66,-32.20%,-27.78%,-0.77,40.75,-,0.00,-,-40.54%,1.18,20.88,130,0.00,Nov 12 BMO,-1.72%,703.47K,19.59,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","830,695",-6.18%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.42,4.04,0.14%,198.20M,-2.03%,17.15B,10.21,8.48,-1.49%,197.91M,-4.26%,23.98B,2.40,2.40,99.70%,5.22%,-15.76%,805.10M,2.14,2.18%,0.79%,4.72,-10.33%,8.01B,1.34,3.74%,3.56%,10.33M,-3.75%,64.36,13.27,4.26%,6.41%,114.44 -24.37%,-21.00%,6.52,14.21,32.42% -4.13%,3.97%,85.33 1.43%,-29.85%,0.91 (1.05%),9.42,3.99% -0.77%,62.61%,2.83%,2.51%,-45.25%,0.96 (1.11%),2.99,-23.03%,18.39%,2.44,-13.27%,"Dec 30, 2025",1.39,5.47%,10.05%,36.22,2.65,0.00% 0.00%,2.43,-5.35%,-4.20%,0.63,101.74,21.66%,0.64,9.71%,-5.17%,1.23,86.80,17000,0.59,Feb 10 BMO,-10.05%,2.19M,86.55,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,688,378",-0.29%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.92%,186.18M,-5.69%,15.67B,29.53,2.20,-1.44%,167.20M,-3.84%,14.65B,1.03,0.40,72.97%,6.40%,-13.05%,-32.00M,6.31,20.42%,7.63%,3.90,-19.03%,2.48B,3.15,32.29%,-0.54%,10.71M,-4.84%,20.63,11.24,28.58%,-0.66%,93.88 -30.85%,-16.62%,5.77,56.18,39.04% 20.21%,-0.63%,57.51 12.88%,49.41%,-,73.23,1.60% -4.00%,74.87%,3.58%,3.40%,-54.67%,-,5.90,75.90%,-3.62%,2.59,190.60%,-,3.63,15.17%,-1.29%,37.05,2.12,- -,3.63,145.35%,-4.61%,2.08,85.44,-,0.07,16.35%,-7.72%,1.71,65.88,6856,0.02,Oct 30 AMC,-11.73%,2.75M,64.92,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","4,702,312",-1.46%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.21,2.41,3.75%,364.00M,1.20%,17.62B,17.08,2.85,-0.19%,347.86M,0.95%,18.44B,1.60,0.28,73.16%,1.63%,8.67%,904.00M,1.52,6.83%,-8.41%,4.40,0.18%,11.57B,3.12,14.20%,7.92%,5.68M,2.12%,15.64,8.22,10.70%,15.44%,53.99 -9.71%,9.18%,5.93,18.59,-0.14% 4.31%,12.05%,41.00 18.90%,-19.03%,0.88 (1.80%),9.85,4.68% 5.19%,17.17%,2.34%,1.81%,-16.54%,0.96 (1.97%),1.59,6.72%,12.26%,1.08,-,"Dec 02, 2025",1.15,3.29%,7.81%,56.03,1.29,10.06% 5.92%,1.32,-0.93%,1.49%,0.13,57.22,27.40%,0.40,4.40%,2.65%,0.74,47.44,350000,0.32,Feb 04 BMO,7.43%,1.29M,48.75,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","957,518",2.76%,YUMC
