Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.75,0.64,16.87%,172.26M,0.22%,5.57B,25.36,1.28,-2.36%,142.99M,1.00%,112.70M,3.54,0.26,84.75%,4.07%,11.23%,1.53B,3.64,17.91%,5.96%,5.80,19.18%,9.30,3.48,11.65%,3.77%,5.82M,51.59%,0.79,40.74,14.35%,6.48%,19.83,34.58,10.10%,0.27 (0.85%),23.94,18.47%,5.28%,-6.36%,1.22,0.30 (0.93%),1.77,0.20%,38.51%,63.33%,0.84,"Feb 16, 2024",3.02,36.01%,14.25%,52.96,3.39%,2.27%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,0.54,32.20,1.78%,13.04%,4.85%,Feb 06 AMC,1.00M,32.38,0.86%,2.76%,11.38%,"

","545,456",0.56%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.36%,137.79M,-1.84%,1.22B,16.44,0.52,-10.15%,132.70M,2.76%,-68.19M,-,0.07,75.58%,3.72%,-2.29%,431.66M,2.84,21.72%,-0.37%,3.82,4.65%,0.92,9.34,29.46%,-9.14%,4.94M,-13.46%,3.59,2.38,-,-59.08%,7.05,12.12,-9.04%,-,-,9.40%,-12.86%,-29.45%,1.90,-,2.37,12.97%,66.48%,21.28%,0.32,-,2.37,47.34%,-13.09%,44.45,4.08%,3.59%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.56,8.55,-0.10%,140.00%,7.40%,Feb 28 AMC,1.29M,8.55,-4.43%,-2.58%,-5.60%,"

","2,014,142",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.14,5.07,0.09%,458.37M,-1.63%,74.62B,25.14,6.48,-8.57%,457.47M,-13.25%,2.34B,3.30,1.35,96.16%,0.78%,-17.09%,8.54B,8.73,8.78%,0.02%,1.30,-5.65%,10.90,14.95,12.01%,16.05%,3.57M,-2.08%,4.46,36.56,9.73%,49.86%,151.03,201.92,-17.43%,1.74 (1.07%),46.03,11.57%,19.95%,-19.29%,0.85,1.56 (0.96%),2.00,8.05%,68.28%,7.91%,4.03,"Apr 18, 2024",3.36,12.77%,35.92%,27.73,1.87%,2.27%,14100,1.36,5.74%,27.43%,1.44,225.78,Yes / Yes,1.35,15.54%,30.71%,0.91,165.01,1.13%,-5.80%,8.48%,Feb 13 BMO,2.74M,162.97,-6.21%,-11.72%,-10.01%,"

","2,480,689",-1.24%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.50,1.49,0.56%,598.62M,2.57%,12.91B,10.95,1.97,0.00%,595.25M,5.48%,1.23B,0.81,0.34,43.32%,2.81%,4.20%,5.45B,2.37,15.38%,3.47%,3.93,-10.65%,9.82,2.20,16.50%,10.37%,16.75M,-23.76%,4.82,4.47,17.80%,15.22%,15.90,30.05,1.36%,0.71 (3.29%),-,13.36%,13.00%,-28.22%,-0.06,-,1.13,15.63%,30.73%,35.70%,0.74,"Apr 09, 2024",1.34,23.33%,24.42%,57.95,2.44%,3.12%,-,0.26,3.58%,22.62%,1.08,28.87,Yes / Yes,0.13,2.31%,0.00%,0.80,22.04,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.26M,21.57,1.92%,12.24%,-4.73%,"

","3,431,699",-2.13%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-4.76%,27.92B,56.67,3.29,-0.44%,88.58M,-13.03%,-138.67M,-,0.66,45.87%,5.15%,-12.27%,1.90B,14.73,54.58%,5.60%,1.90,15.80%,6.40,29.10,18.82%,-3.98%,4.56M,59.47%,16.41,11.35,38.21%,-18.64%,84.93,259.61,-15.91%,-,55.76,-17.41%,-6.46%,-28.23%,0.82,-,1.90,53.60%,77.40%,119.37%,6.74,-,1.90,58.51%,-9.70%,29.27,2.16%,3.01%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.67,188.74,3.42%,30.99%,35.45%,Feb 29 AMC,2.40M,186.31,-5.50%,-16.38%,1.37%,"

","1,610,526",-1.29%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,10.86%,1.11B,-,-3.77,-0.41%,63.83M,7.58%,-292.19M,-,-0.77,109.88%,26.22%,-2.31%,0.00M,-,18.03%,-0.98%,20.28,-21.35%,6.18,2.53,-2.93%,-52.39%,16.74M,-9.19%,6.81,2.30,-,-67.09%,9.56,31.46,3.10%,-,-,-50.05%,-60.82%,-50.35%,1.74,-,7.16,-20.00%,-,63.39%,1.11,-,7.16,-0.81%,0.00%,57.73,9.43%,7.32%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.61,14.43,-,-5.87%,-,Feb 27 BMO,825.25K,15.62,7.87%,15.28%,-15.60%,"

","501,752",8.25%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.78,2.05,24.32%,260.90M,-4.72%,19.44B,12.57,5.03,-0.41%,232.75M,-9.31%,637.46M,20.52,1.19,59.36%,5.23%,-8.58%,4.53B,4.29,-5.54%,-0.54%,3.53,-9.83%,26.07,2.42,2.19%,7.06%,12.17M,-14.38%,22.66,2.79,1.50%,8.96%,58.87,75.90,-12.08%,-,13.21,-,7.90%,-16.71%,-0.07,-,4.38,95.81%,74.72%,7.39%,1.57,-,4.38,516.13%,11.60%,36.36,2.07%,2.28%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.82,63.78,1.54%,23.91%,2.56%,Feb 26 AMC,3.45M,63.22,-5.22%,-4.41%,-6.23%,"

","2,828,441",-0.88%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-0.31%,1.57B,-,-1.81,-8.59%,98.31M,-22.14%,-334.62M,-,-0.51,43.01%,3.73%,-38.99%,266.72M,5.89,9.15%,-1.98%,5.44,-33.28%,8.19,1.94,42.50%,-29.66%,3.66M,-52.19%,8.17,1.95,-,-36.34%,15.69,40.42,-41.82%,-,-,-16.93%,-41.61%,-60.66%,1.12,-,4.41,2095.12%,64.08%,1.34%,0.98,-,4.63,25.17%,-141.19%,34.59,4.38%,4.99%,2175,0.02,24.03%,-125.46%,1.17,54.76,Yes / Yes,0.01,-52.98%,-,0.72,16.04,-8.76%,-90.47%,5.16%,Feb 27 AMC,673.79K,15.90,-11.34%,-19.53%,-35.79%,"

","488,251",-0.87%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,-10.04%,2.09B,17.98,0.91,0.00%,115.39M,-13.68%,-136.80M,-,-0.06,0.63%,0.02%,3.80%,1.23B,1.70,263.80%,-,0.37,-,2.82,5.82,539.46%,-4.29%,0.02M,-,2.35,6.98,-,-9.63%,15.00,21.91,0.55%,-,-,-,-28.89%,-25.16%,-,-,1.56,26.18%,16.66%,9.33%,1.78,-,1.73,26.52%,-4.62%,41.94,11.35%,10.36%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,1.93,16.10,-,-,6.47%,Mar 19 BMO,58.88K,16.40,-9.25%,-9.83%,-6.70%,"

","113,634",1.86%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.60,0.47,30.60%,76.17M,-2.39%,1.09B,80.28,0.14,-0.95%,68.76M,-12.83%,49.10M,2.29,-0.06,51.43%,5.15%,-18.87%,645.72M,1.69,-118.21%,-1.83%,5.94,-4.92%,0.08,130.05,263.75%,7.15%,3.54M,-30.93%,5.25,2.10,10.30%,265.50%,10.27,19.29,-20.79%,-,10.67,-,8.77%,-42.92%,1.23,-,6.57,17.01%,89.72%,7.21%,0.38,-,6.57,-9.45%,13.48%,32.13,1.81%,3.13%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.87,11.11,6.05%,-32.61%,-35.42%,Feb 22 AMC,595.76K,11.01,-7.29%,-16.30%,-22.23%,"

","520,043",-0.90%,ZIP
