Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.44,1.01,11.56%,167.66M,16.92%,7.54B,28.60,1.57,-58.29%,148.18M,19.82%,7.89B,4.41,0.40,93.07%,3.27%,30.64%,174.00M,4.67,11.72%,1.77%,5.70,14.45%,1.61B,4.82,9.97%,6.40%,4.85M,20.59%,9.33,37.33,10.08%,10.81%,44.27 1.60%,39.52%,1.20,26.77,32.18% -7.41%,8.26%,27.74 62.15%,58.66%,0.37 (0.81%),21.99,19.81% -5.41%,41.82%,3.88%,2.39%,190.37%,0.35 (0.78%),4.89,30.64%,16.77%,1.22,315.33%,"Aug 20, 2025",1.72,4.74%,10.78%,83.58,2.25,3.23% 0.62%,2.71,12.98%,16.87%,1.05,45.57,35.98%,0.36,7.89%,21.08%,3.18,44.25,2500,0.35,Jul 29 AMC,23.36%,851.26K,44.98,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","2,710,486",1.65%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.47,5.57,0.10%,446.04M,-3.12%,65.61B,21.49,6.86,-0.65%,444.75M,-7.35%,70.64B,3.15,1.62,96.04%,1.77%,-5.31%,2.52B,7.07,5.43%,-0.33%,2.52,-14.67%,9.29B,14.12,9.90%,17.70%,7.85M,-9.54%,10.44,38.13,8.40%,51.85%,200.33 -26.43%,-18.95%,3.87,28.77,8.55% 11.91%,25.04%,139.70 5.50%,-16.95%,1.99 (1.35%),17.99,5.98% 8.14%,69.48%,1.96%,1.96%,0.31%,1.93 (1.31%),7.61,7.23%,37.01%,3.13,197.80%,"Jul 18, 2025",1.04,6.32%,27.12%,36.40,1.55,18.93% 21.14%,1.74,7.88%,-3.24%,0.88,196.21,32.86%,1.45,1.37%,-7.12%,1.01,145.79,13800,1.16,Aug 05 BMO,-10.86%,3.12M,147.38,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","3,145,842",1.09%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.88,1.57,0.86%,593.65M,-0.30%,12.01B,11.61,1.74,0.00%,588.53M,12.14%,11.28B,1.42,0.40,20.75%,2.23%,9.59%,1.30B,1.92,4.60%,-8.62%,5.44,6.03%,6.26B,1.89,12.05%,10.29%,13.13M,3.48%,10.73,3.78,9.09%,15.68%,27.50 -26.44%,8.53%,5.35,-,18.24% 8.45%,15.06%,16.34 23.81%,-22.05%,0.67 (3.31%),5.84,9.28% 13.97%,29.66%,2.31%,2.17%,-41.38%,0.70 (3.46%),1.80,10.00%,24.06%,0.57,-,"Apr 10, 2025",1.02,13.41%,20.76%,64.78,1.45,- -,1.05,38.73%,5.99%,-0.17,22.27,45.76%,0.27,8.02%,11.74%,1.65,19.69,24471,0.01,Aug 19 AMC,3.80%,2.41M,20.23,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","3,984,481",2.74%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-2.07%,43.64B,76.66,3.66,-0.86%,97.74M,-9.39%,41.86B,-,0.80,55.17%,6.32%,23.43%,-38.78M,17.13,0.04%,9.80%,2.57,38.18%,2.55B,24.18,14.57%,-0.81%,6.18M,55.35%,11.59,14.52,11.75%,-2.68%,318.46 -11.99%,58.57%,19.30,63.14,41.55% -10.72%,-2.11%,153.45 82.65%,88.47%,-,-,47.68% 48.24%,77.33%,2.70%,2.61%,124.45%,-,16.44,49.20%,-4.59%,7.64,-,-,1.18,25.46%,-1.52%,37.14,1.67,- -,1.18,-121.43%,-3.91%,1.06,317.24,-,0.68,22.57%,-4.30%,1.30,285.56,7348,0.02,May 29 AMC,24.68%,2.40M,280.27,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","3,118,762",-1.85%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.31,3.33,14.19%,261.11M,-5.15%,21.47B,12.50,5.68,-1.20%,259.62M,-8.53%,13.72B,8.20,1.38,62.92%,2.75%,-8.13%,1.05B,4.57,1.22%,-0.57%,2.51,-18.70%,4.70B,2.42,1.24%,9.87%,7.14M,-13.04%,29.34,2.75,2.60%,12.19%,92.80 -23.52%,16.25%,25.82,12.61,-10.66% 106.45%,11.73%,55.06 28.90%,-32.99%,-,13.02,4.40% 49.60%,75.85%,2.26%,2.03%,-71.87%,-,2.92,24.11%,18.13%,1.52,-,-,4.48,2.98%,22.31%,28.29,2.34,- -,4.48,18.68%,-5.32%,0.68,90.58,0.00%,0.01,2.93%,-8.25%,1.18,74.05,7412,0.00,Aug 21 AMC,-9.70%,2.84M,70.97,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","3,358,072",-4.16%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-0.94%,4.07B,56.99,0.65,-24.47%,109.14M,3.75%,3.41B,-,-0.42,47.59%,3.65%,18.20%,-251.78M,9.74,47.84%,-2.87%,4.37,32.26%,417.94M,4.92,147.64%,-23.29%,3.98M,40.59%,7.48,4.75,-,-32.01%,44.34 -16.96%,100.44%,7.75,-,29.99% -3.19%,-30.59%,16.01 129.98%,-14.87%,-,-,40.38% 98.40%,63.45%,3.73%,3.26%,-51.83%,-,8.15,28.72%,-64.10%,1.88,-,-,3.09,43.59%,-60.24%,50.98,1.31,- -,3.26,18.43%,1.75%,1.03,54.76,-,0.24,22.19%,2.73%,0.66,37.80,1869,0.02,Aug 07 BMO,17.57%,911.77K,36.82,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","602,669",-2.59%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-5.50%,7.09B,14.22,1.97,-,-,8.78%,10.61B,-,-0.78,3.82%,-,30.60%,-710.26M,0.62,35.16%,-3.45%,1.27,5.98%,11.52B,-,180.11%,-11.48%,0.78M,-1.34%,-12.89,5.19,-,-,33.32 -15.96%,64.71%,5.39,-,5.46% -,-,13.00 115.38%,-,-,-,118.43% 118.66%,17.93%,2.78%,2.50%,-,-,0.92,37.41%,-7.36%,0.74,-,-,0.45,43.08%,-6.16%,48.58,1.00,- -,0.59,66.34%,-1.67%,0.08,35.46,-,-,47.60%,2.41%,0.23,28.24,17439,-,Aug 14 BMO,8.31%,611.30K,28.00,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","138,804",-0.85%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.50,5.48,1.65%,147.60M,-5.96%,7.69B,8.89,5.86,-1.35%,145.13M,-4.91%,-,1.25,1.46,79.18%,4.04%,14.84%,810.00M,1.55,15.11%,2.21%,4.14,-10.65%,4.97B,1.18,2.84%,0.95%,5.86M,-4.00%,44.24,-,7.63%,13.28%,63.22 -17.62%,0.33%,-,7.87,-9.99% 3.54%,10.71%,39.32 32.45%,-2.75%,1.74 (3.34%),-,19.10% 8.98%,-,2.28%,2.38%,60.69%,1.70 (3.26%),-,32.56%,22.09%,1.37,65.91%,"May 15, 2025",-,2.64%,16.29%,39.09,2.84,4.85% 5.34%,0.12,26.88%,-6.10%,0.91,61.50,33.52%,1.07,-1.04%,0.79%,1.03,53.62,9406,0.15,Jul 21 AMC,-0.73%,1.41M,52.08,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,451,079",-2.87%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.79,19.53,1.18%,120.46M,-7.83%,1.86B,-,-1.83,0.00%,119.04M,-4.46%,5.43B,-,1.34,48.73%,20.75%,2.59%,2.35B,0.21,-79.98%,-9.80%,4.08,-14.71%,8.87B,0.47,-151.35%,23.04%,24.70M,-28.18%,32.86,0.80,-,72.40%,29.00 -46.83%,-15.63%,19.19,0.53,-23.79% -,27.51%,11.03 39.74%,-65.78%,1.28 (8.31%),1.37,-7.73% 20.63%,34.71%,2.49%,2.95%,-,7.62 (49.38%),0.61,192.29%,31.33%,0.55,-,"Jun 02, 2025",1.10,65.83%,26.52%,41.30,4.00,16.67% -,1.18,226.86%,-3.34%,1.68,15.44,22.25%,1.49,28.46%,-6.71%,0.77,15.85,6700,1.16,Aug 20 BMO,-15.81%,6.06M,15.42,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,686,516",-2.71%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.63,0.33,78.19%,252.58M,-15.39%,3.16B,15.92,0.49,0.00%,55.08M,-13.50%,4.00B,1.11,-,11.93%,6.93%,-1.27%,83.40M,1.50,14.89%,-5.33%,3.05,-17.82%,2.11B,2.06,23.69%,2.78%,3.82M,-6.17%,3.76,10.42,21.36%,8.89%,11.40 -32.02%,-30.43%,0.74,16.30,- -,4.94%,6.05 28.10%,-29.42%,0.14 (1.81%),9.04,11.29% -,55.89%,5.14%,3.04%,-,0.14 (1.83%),1.90,-37.52%,9.45%,0.31,-,"Jul 07, 2025",0.80,2.26%,3.96%,29.83,2.14,15.87% -,1.41,-54950.00%,-12.55%,0.72,9.19,42.68%,1.13,-,-11.47%,0.73,8.04,7395,0.78,Jul 30 BMO,-5.59%,1.25M,7.75,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","909,944",-3.61%,ZGN
