Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,5.47%,771.65M,-,-0.93,102.20%,67.30M,-10.20%,-122.70M,-,-0.68,98.07%,8.03%,-21.20%,76.30M,10.11,-3.28%,2.66%,8.84,-14.33%,4.87,2.26,44.43%,-23.51%,5.41M,17.52%,3.22,3.42,-1.14%,-30.54%,7.97,17.70,-24.86%,-,-,15.81%,-34.61%,-37.85%,1.27,-,3.40,273.04%,85.33%,38.02%,0.82,-,3.40,6.94%,-157.03%,43.89,10.32%,6.63%,286,0.05,0.38%,-160.80%,1.44,21.56,Yes / Yes,0.05,-53.94%,-,1.49,10.63,-31.34%,-211.87%,83.33%,Mar 05 AMC,611.42K,11.00,-5.75%,-13.95%,-13.20%,"

","908,206",3.48%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,32.03,0.92,11.47%,170.31M,-0.67%,4.97B,19.98,1.48,-58.47%,149.44M,-11.15%,160.20M,4.27,0.29,90.71%,3.25%,-19.70%,1.57B,3.18,3.81%,-2.17%,4.50,-18.03%,9.32,3.16,11.01%,5.98%,4.86M,-8.48%,1.17,25.12,7.50%,9.96%,27.74,41.15,-20.99%,0.37 (1.26%),18.31,-7.41%,7.54%,-28.38%,1.07,0.34 (1.15%),1.81,0.51%,41.36%,6.24%,1.29,"Feb 20, 2025",2.91,44.23%,16.48%,33.97,5.82%,3.57%,2500,0.35,2.35%,10.23%,2.50,37.43,Yes / Yes,0.34,166.58%,35.98%,0.74,29.41,1.11%,14.78%,3.90%,Apr 22 AMC,1.08M,29.47,-7.92%,-13.59%,-15.66%,"

","798,118",0.20%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.60,5.47,0.10%,448.47M,1.16%,67.28B,22.27,6.77,-1.26%,447.34M,-6.47%,2.49B,3.40,1.42,95.79%,1.54%,-9.31%,9.26B,7.27,2.87%,-0.27%,2.21,-20.73%,10.64,14.18,11.23%,17.43%,6.90M,-7.31%,4.45,33.86,8.11%,50.91%,139.70,200.33,-7.43%,1.96 (1.30%),29.28,11.91%,24.46%,-24.71%,0.96,1.80 (1.19%),1.08,8.22%,69.10%,7.97%,5.96,"Apr 21, 2025",1.75,7.70%,36.65%,41.04,6.39%,3.43%,13800,1.42,8.33%,26.86%,1.50,205.00,Yes / Yes,1.13,12.87%,32.86%,1.04,149.44,0.86%,2.77%,4.70%,May 06 BMO,3.12M,150.83,-4.70%,-7.64%,-14.05%,"

","3,249,868",0.93%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.77,1.48,0.86%,592.17M,4.88%,11.19B,9.84,1.92,0.00%,587.06M,-5.36%,1.22B,0.92,0.42,25.37%,2.59%,4.42%,6.15B,1.82,15.21%,-5.25%,5.31,-26.43%,10.74,1.76,13.46%,9.74%,15.23M,-6.30%,5.17,3.65,13.81%,14.45%,16.34,27.50,-3.32%,0.73 (3.84%),-,8.46%,14.32%,-31.27%,-0.10,0.70 (3.70%),1.04,14.25%,30.97%,15.67%,0.82,"Apr 10, 2025",1.07,-0.16%,24.90%,48.40,6.32%,3.65%,-,0.28,12.67%,19.90%,1.31,26.02,Yes / Yes,0.01,14.33%,45.74%,1.05,18.25,10.92%,-11.92%,21.51%,Mar 18 AMC,2.87M,18.90,-2.22%,-3.50%,-8.39%,"

","2,999,210",3.56%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,10.77%,30.86B,55.90,3.57,-0.41%,96.06M,0.82%,-15.53M,-,0.76,49.65%,7.26%,6.94%,2.42B,12.74,-3.38%,3.06%,3.26,2.02%,10.39,19.20,15.75%,-0.35%,6.98M,7.93%,18.62,10.71,10.32%,-1.21%,153.45,217.84,10.55%,-,44.42,-10.72%,-0.94%,-8.45%,1.15,-,1.15,48.57%,77.68%,29.97%,11.36,-,1.15,89.39%,-4.09%,51.01,7.09%,5.20%,7348,0.77,27.77%,-0.64%,1.67,238.44,Yes / Yes,0.03,73.68%,-,0.82,198.08,2.13%,13.49%,23.41%,Mar 05 AMC,2.14M,199.44,-0.12%,-0.83%,4.04%,"

","1,745,844",0.69%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.48,3.20,14.61%,263.11M,5.78%,21.97B,13.01,5.53,-2.56%,260.62M,-2.99%,1.01B,18.27,1.31,62.22%,2.41%,-8.68%,4.67B,4.71,-2.46%,6.96%,2.34,1.59%,29.22,2.46,2.41%,9.66%,6.29M,15.13%,25.57,2.82,1.23%,11.92%,55.06,92.80,-11.80%,-,12.15,106.45%,11.26%,-22.44%,0.79,-,4.46,78.74%,75.94%,30.73%,3.17,-,4.46,55.96%,19.00%,45.81,5.68%,3.58%,7412,0.01,3.05%,21.65%,2.32,90.82,Yes / Yes,0.00,21.68%,0.00%,0.62,71.34,0.80%,8.10%,3.29%,Feb 24 AMC,2.69M,71.98,-2.25%,-6.74%,-1.67%,"

","1,660,384",0.90%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,9.43%,3.46B,131.87,0.24,-15.90%,108.60M,-17.49%,-257.10M,-,-0.46,50.89%,6.74%,25.03%,398.99M,8.66,43.69%,12.12%,6.62,24.44%,7.80,4.04,116.33%,-23.14%,7.32M,109.99%,8.02,3.93,-,-31.41%,13.48,39.77,20.35%,-,-,-3.18%,-30.08%,-20.74%,1.08,-,3.38,118.89%,62.94%,133.83%,3.01,-,3.51,24.92%,-70.71%,47.68,12.80%,7.10%,1869,0.18,49.59%,-64.44%,1.29,53.83,Yes / Yes,0.02,18.42%,-,1.97,29.54,-0.24%,-22.87%,65.68%,Feb 27 BMO,1.11M,31.52,-6.39%,-3.87%,21.77%,"

","2,182,391",6.70%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,4.24%,5.41B,16.36,1.31,-,-,-31.54%,-891.82M,-,1.08,4.15%,-,-21.28%,10.55B,0.51,75.22%,72.42%,1.81,-12.95%,-6.35,-,240.69%,-21.49%,1.23M,-,4.85,4.41,-,-,13.00,33.32,-24.67%,-,-,-,-,-35.83%,-,-,0.48,146.49%,16.40%,64.46%,1.87,-,0.62,25.35%,-9.12%,39.04,9.80%,7.37%,17439,-,45.22%,-8.46%,1.00,39.15,Yes / Yes,-,67.77%,-,1.05,20.83,-0.44%,-71.34%,40.01%,Mar 20 BMO,679.99K,21.38,-10.23%,-16.48%,-6.30%,"

","714,780",2.64%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.65,4.96,1.60%,147.87M,0.59%,6.33B,7.51,5.71,-2.22%,145.20M,-11.78%,730.00M,1.21,1.19,78.53%,3.30%,-21.07%,4.99B,1.27,6.87%,2.86%,2.60,-11.12%,40.97,1.05,7.95%,0.88%,4.80M,3.97%,-,-,7.17%,13.15%,39.05,63.22,-20.92%,1.73 (4.03%),6.52,3.54%,9.98%,-32.14%,0.90,1.68 (3.92%),-,10.13%,-,9.86%,2.74,"Feb 13, 2025",0.35,13.79%,20.26%,37.75,8.37%,5.25%,9406,0.82,7.91%,14.62%,2.87,58.89,Yes / Yes,0.19,72.54%,33.52%,0.76,42.00,4.18%,6.00%,4.59%,Apr 21 AMC,1.85M,42.90,-8.90%,-15.52%,-16.66%,"

","1,410,733",2.14%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,17.83,1.07%,120.42M,11.01%,1.71B,-,-1.35,0.00%,119.17M,-22.04%,2.15B,-,1.88,52.76%,14.59%,-22.30%,8.43B,0.20,-91.35%,13.63%,2.57,-20.56%,33.52,0.42,-187.75%,21.76%,17.39M,38.29%,17.56,0.81,-,66.17%,9.38,29.00,-33.77%,0.69 (4.87%),0.56,-,24.69%,-50.97%,1.75,7.10 (49.90%),1.17,42.24%,32.89%,51.62%,1.34,"Mar 24, 2025",1.25,179.57%,29.52%,43.62,12.01%,7.48%,6700,1.49,63.25%,25.48%,4.00,15.61,Yes / Yes,1.15,477.65%,22.25%,0.92,13.79,6.89%,33.49%,79.84%,Mar 12 BMO,6.77M,14.22,-5.62%,-20.30%,-26.53%,"

","6,257,082",3.12%,ZIM
