Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,3.93%,1.28B,-,-1.09,29.03%,72.94M,20.91%,1.02B,-,-0.33,101.02%,9.81%,31.42%,-73.68M,10.44,38.68%,14.58%,14.83,45.78%,122.87M,3.82,-9.88%,-15.95%,7.16M,15.71%,4.44,4.56,0.10%,-19.89%,17.70 -4.29%,36.39%,3.72,-,26.71% 15.81%,-21.07%,9.03 87.60%,221.44%,-,-,41.95% 20.90%,89.52%,3.38%,4.20%,-61.46%,-,8.30,35.69%,-67.32%,0.63,-,-,7.69,95.94%,-59.96%,65.67,1.40,- -,7.69,106.06%,5.75%,1.51,22.28,-,0.06,153.21%,15.88%,1.92,17.08,286,0.05,Aug 07 AMC,26.93%,482.52K,16.94,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","925,229",-0.82%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.24,1.01,11.53%,167.66M,1.76%,7.84B,29.70,1.58,-1.72%,148.24M,3.72%,8.20B,4.59,0.39,91.75%,3.38%,24.67%,174.00M,4.86,11.77%,-0.93%,4.61,41.13%,1.61B,5.02,10.13%,6.40%,5.01M,25.47%,9.33,38.84,10.08%,10.81%,48.42 -3.35%,31.24%,1.20,27.86,32.18% -7.41%,8.26%,27.74 68.71%,90.86%,0.37 (0.78%),22.84,19.81% -5.41%,41.82%,1.44%,2.15%,224.25%,0.36 (0.77%),5.08,30.64%,16.77%,0.93,409.24%,"Aug 20, 2025",1.72,4.74%,10.78%,55.64,2.44,3.23% 0.62%,2.71,12.98%,0.15%,1.11,47.14,35.98%,0.36,7.89%,4.00%,0.55,47.03,2500,0.35,Jul 29 AMC,23.14%,1.09M,46.80,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","599,412",-0.49%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,25.28,5.81,0.17%,443.95M,3.73%,65.13B,21.28,6.90,-0.09%,442.41M,-3.88%,70.48B,2.99,1.63,97.44%,2.08%,-7.63%,2.61B,6.94,7.30%,0.46%,3.01,-9.24%,9.38B,13.11,8.69%,18.24%,9.19M,-9.81%,11.21,45.38,8.45%,52.54%,196.55 -25.24%,-24.57%,3.24,29.35,8.55% 11.91%,25.07%,139.34 5.46%,-1.11%,1.99 (1.36%),17.59,5.98% 8.14%,70.03%,1.94%,2.05%,-6.98%,1.93 (1.31%),7.51,13.72%,37.51%,3.05,231.57%,"Jul 18, 2025",1.04,5.27%,27.83%,48.09,1.50,18.93% 21.14%,1.76,17.78%,-0.03%,0.90,195.14,32.86%,1.36,4.19%,-2.02%,1.20,146.32,13800,1.09,Aug 05 BMO,-7.62%,3.06M,146.95,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","3,669,970",0.43%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.09,1.46,0.00%,593.65M,1.11%,11.36B,11.35,1.69,-,593.65M,7.11%,10.38B,1.69,0.35,14.67%,2.64%,6.10%,1.21B,1.77,-1.14%,-13.79%,7.94,-3.48%,6.42B,1.71,13.50%,9.38%,15.70M,-2.10%,11.20,3.07,7.75%,13.98%,27.50 -30.40%,-20.65%,6.24,-,18.24% 8.45%,13.37%,16.34 17.14%,-20.86%,0.62 (3.25%),5.64,9.28% 13.97%,27.49%,2.51%,1.98%,-34.71%,0.65 (3.40%),1.62,2.41%,21.97%,0.48,-,"Sep 30, 2025",1.19,14.40%,18.81%,51.16,1.44,- -,1.21,-25.19%,0.74%,-0.17,23.14,45.76%,0.29,10.45%,-1.16%,0.38,19.20,24471,0.01,Aug 19 AMC,0.92%,1.98M,19.14,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","752,840",-0.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,158.30M,7.07%,48.21B,69.31,4.39,-0.57%,99.39M,10.91%,46.43B,-,0.86,53.39%,5.83%,-1.55%,-41.48M,18.03,11.37%,-1.12%,3.39,51.45%,2.67B,26.79,20.27%,-0.75%,5.79M,68.80%,11.37,13.49,18.14%,-2.70%,318.46 -4.37%,77.29%,22.57,66.34,54.06% 21.31%,-1.17%,164.78 84.81%,90.62%,-,30347.40,34.81% 44.03%,76.82%,3.06%,3.03%,126.32%,-,17.37,31.04%,-4.48%,8.50,-,-,1.94,23.31%,-1.55%,66.55,1.54,- -,1.94,-14.36%,6.20%,1.06,326.78,-,1.00,21.31%,8.20%,1.12,299.66,7923,0.97,Sep 02 AMC,25.74%,1.71M,304.53,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,920,966",1.63%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.41,3.80,11.17%,267.28M,-2.08%,24.33B,13.68,5.94,-0.59%,265.85M,-0.80%,16.59B,4.93,1.44,63.73%,1.96%,4.76%,1.19B,5.12,5.55%,-0.31%,1.52,9.81%,4.75B,2.73,1.63%,11.03%,5.21M,-0.40%,29.82,3.12,4.34%,13.60%,92.80 -12.41%,16.87%,26.02,13.18,-10.66% 106.45%,13.23%,64.41 26.19%,10.84%,-,14.10,4.40% 49.60%,76.38%,2.57%,2.24%,-82.52%,-,3.49,36.57%,20.43%,1.97,-,-,4.36,3.63%,24.99%,46.41,2.31,- -,4.36,66.82%,-3.34%,0.78,92.69,0.00%,0.01,4.71%,3.22%,0.94,82.50,7412,0.00,Aug 21 AMC,3.25%,3.43M,81.28,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","3,220,826",-1.48%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,6.00%,3.83B,97.35,0.35,-18.92%,108.95M,3.30%,3.19B,-,-0.25,37.54%,4.48%,-2.96%,-212.37M,8.96,43.65%,-3.85%,6.61,-7.64%,427.80M,4.78,124.15%,-19.74%,4.88M,31.50%,7.20,4.60,-,-28.39%,44.34 -22.33%,45.75%,7.48,-,30.02% -3.16%,-26.45%,23.70 45.32%,-7.99%,-,-,40.31% 98.33%,62.39%,2.85%,3.95%,-55.34%,-,7.46,33.47%,-57.71%,1.37,-,-,2.93,32.38%,-49.64%,56.73,1.27,- -,3.12,54.50%,7.30%,1.08,52.88,-,0.24,9.81%,0.60%,0.42,33.89,1869,0.01,Aug 07 BMO,6.51%,738.68K,34.44,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","307,541",1.62%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,4.83%,7.72B,14.59,2.07,-,-,5.72%,11.21B,-,-0.23,4.28%,-,17.13%,-462.32M,0.62,56.08%,11.14%,0.89,25.78%,12.55B,-,222.69%,-7.04%,0.48M,6.24%,-13.26,5.42,-,-,33.32 -9.51%,42.96%,5.56,-,5.46% -,-,17.91 68.34%,-,-,-,118.43% 118.66%,18.90%,1.94%,1.65%,-,-,0.89,62.51%,-4.64%,0.78,-,-,0.49,39.14%,-3.68%,55.13,1.00,- -,0.59,82.59%,2.44%,0.10,35.46,-,-,37.06%,2.53%,0.80,30.48,17439,-,Aug 14 BMO,12.08%,540.78K,30.15,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","430,086",-1.08%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.30,5.48,1.58%,147.60M,-0.76%,8.34B,9.63,5.86,-0.03%,145.30M,-1.43%,-,1.33,1.46,79.02%,4.59%,3.12%,807.00M,1.68,15.43%,0.18%,4.39,14.15%,4.97B,1.28,2.63%,0.95%,6.68M,4.11%,44.24,-,7.77%,13.23%,63.22 -10.66%,21.57%,-,10.41,-9.99% 3.54%,10.37%,39.32 43.64%,5.51%,1.75 (3.09%),-,19.10% 8.98%,-,2.28%,2.52%,100.14%,1.74 (3.08%),-,32.07%,22.09%,1.38,105.08%,"Aug 14, 2025",-,2.64%,16.23%,47.91,2.78,4.85% 5.34%,0.13,27.04%,-1.63%,0.91,62.23,33.52%,1.10,-1.04%,1.53%,0.75,56.58,9406,0.18,Oct 20 AMC,7.85%,1.52M,56.48,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,135,837",-0.18%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,16.63,1.18%,120.46M,-5.64%,1.65B,-,-3.34,0.00%,119.04M,0.37%,5.80B,-,0.92,52.77%,17.24%,-15.06%,2.00B,0.19,-83.21%,9.01%,4.14,-11.32%,8.58B,0.42,-211.54%,19.27%,20.52M,-36.14%,32.35,0.93,-,59.06%,29.00 -52.73%,-41.20%,14.72,0.51,-23.79% -,23.31%,11.03 24.24%,-40.93%,1.06 (7.76%),1.56,-7.73% 20.63%,32.33%,2.60%,2.99%,-,6.78 (49.45%),0.68,202.12%,28.74%,0.51,-,"Sep 02, 2025",1.11,43.57%,23.37%,42.33,3.78,16.67% -,1.20,-93.86%,-2.00%,1.65,13.50,22.25%,1.52,-15.36%,-8.36%,0.78,13.55,6700,1.21,Aug 20 BMO,-18.14%,4.96M,13.71,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,872,514",1.18%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.77,0.41,75.88%,254.09M,1.37%,3.94B,19.32,0.50,0.00%,61.28M,16.59%,4.96B,1.20,-,22.00%,6.58%,7.48%,103.34M,1.89,23.50%,36.27%,4.67,30.66%,2.08B,2.35,14.68%,3.34%,4.03M,16.59%,4.09,14.62,19.85%,10.58%,9.84 -2.13%,-1.23%,0.66,21.30,- -,5.45%,6.05 59.17%,-6.50%,0.14 (1.48%),11.13,11.29% -,55.55%,3.14%,2.99%,-,0.14 (1.47%),2.39,-5.94%,8.97%,0.28,-,"Jul 07, 2025",0.79,-1.88%,4.97%,64.04,1.89,15.87% -,1.42,-54950.00%,4.38%,0.75,9.96,42.68%,1.17,-,11.49%,1.40,9.45,7395,0.82,Sep 05 BMO,15.21%,863.10K,9.63,"Dec 20, 2021",Yes / Yes,73.56% 2.35%,"

","1,210,335",1.90%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-6.94%,17.72B,31.99,2.23,-0.57%,48.16M,-9.89%,16.89B,-,0.43,17.44%,2.27%,3.23%,-62.00M,7.42,17.58%,1.45%,1.78,4.57%,2.39B,3.62,37.13%,-1.03%,1.09M,0.47%,19.68,15.24,31.53%,-1.34%,90.22 -21.10%,12.13%,4.67,51.52,39.04% 20.21%,-1.28%,55.08 29.23%,143.18%,-,111.12,1.60% -4.00%,75.75%,4.27%,3.59%,-26.95%,-,7.07,56.19%,-5.57%,3.08,150.90%,-,3.34,15.31%,-2.60%,32.95,2.15,- -,3.34,110.99%,-12.22%,2.11,89.26,-,0.07,14.51%,-11.25%,1.82,74.44,6856,0.02,Aug 06 AMC,-2.59%,613.63K,71.18,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","1,118,358",-4.38%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-2.63%,4.77B,23.10,0.87,0.00%,189.77M,8.09%,4.60B,-,0.18,66.33%,12.44%,32.12%,-36.55M,4.13,12.47%,4.69%,2.72,42.77%,1.16B,7.06,31.65%,-4.34%,23.60M,11.34%,2.84,13.05,23.25%,-8.21%,38.20 -47.57%,-32.12%,1.53,34.88,33.87% -5.22%,-4.20%,10.69 87.37%,225.16%,-,93.50,29.95% 26.86%,55.31%,5.40%,5.21%,-,-,3.98,79.56%,-1.32%,1.08,-,-,3.25,40.60%,-3.16%,50.75,1.50,- -,3.25,62.61%,-1.03%,1.29,27.83,-,0.29,35.38%,6.12%,1.21,19.87,2191,0.29,Aug 05 AMC,20.71%,8.69M,20.03,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","10,556,076",0.81%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.72,1.45,2.97%,41.17M,6.56%,1.59B,5.26,7.39,0.11%,39.78M,2.24%,2.00B,4.62,1.79,109.48%,10.01%,19.23%,66.09M,1.10,3.02%,0.40%,6.95,2.81%,1.45B,0.87,8.29%,1.84%,3.98M,-28.58%,44.76,3.48,5.78%,3.56%,60.62 -35.98%,-20.55%,11.15,6.83,-48.50% -20.26%,2.44%,28.55 35.94%,-44.05%,-,4.46,-0.35% 0.43%,70.50%,3.85%,3.61%,-35.52%,-,1.38,-8.89%,15.46%,1.44,-36.22%,"May 17, 2019",1.59,5.94%,4.57%,57.72,2.00,- -,1.59,-19.08%,2.98%,1.61,45.29,0.00%,0.47,9.79%,7.78%,0.74,38.10,3800,0.47,Aug 06 AMC,-1.54%,572.93K,38.81,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","424,661",1.86%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,27.57,10.58,0.82%,50.84M,-5.41%,14.84B,16.71,17.46,-0.26%,50.43M,-4.98%,16.32B,2.29,3.73,93.70%,2.39%,-8.93%,548.00M,2.86,15.24%,1.84%,2.33,3.08%,5.19B,4.10,12.06%,7.10%,1.20M,-24.45%,71.15,17.01,12.06%,15.87%,427.76 -31.79%,-20.84%,17.15,17.39,-13.14% 0.42%,9.29%,205.73 41.83%,9.75%,-,16.67,-4.07% 2.27%,46.62%,2.27%,2.36%,16.40%,-,3.15,138.53%,15.57%,7.89,262.52%,-,1.03,19.12%,10.56%,33.09,1.89,- -,1.46,0.17%,-6.02%,1.75,364.64,0.00%,0.65,7.76%,-8.11%,1.04,297.16,9900,0.63,Aug 05 BMO,-7.64%,516.66K,291.79,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","537,276",-1.81%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.08,4.11,0.14%,197.90M,-0.09%,19.59B,11.54,8.57,-2.12%,197.82M,-5.83%,26.61B,4.66,1.87,98.43%,3.32%,5.76%,823.30M,2.50,1.91%,4.28%,4.13,-12.00%,7.83B,1.56,5.12%,3.71%,6.57M,-6.38%,63.29,35.18,5.17%,6.52%,114.72 -13.80%,-8.62%,2.81,15.81,32.42% -4.13%,4.27%,89.22 10.84%,-5.95%,0.90 (0.91%),10.69,3.99% -0.77%,62.36%,2.08%,2.08%,-22.85%,1.20 (1.21%),3.40,-14.43%,18.50%,2.20,4.71%,"Sep 30, 2025",0.96,4.11%,10.51%,43.75,2.48,0.00% 0.00%,1.87,-34.50%,-2.13%,0.67,111.04,21.66%,0.60,6.97%,-1.70%,0.75,98.50,17000,0.54,Aug 07 BMO,-2.29%,1.59M,98.89,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,193,362",0.40%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-6.99%,17.68B,33.16,2.22,-1.50%,166.40M,-10.18%,16.84B,-,0.43,69.71%,8.86%,3.49%,-62.00M,7.40,17.53%,1.49%,5.20,5.32%,2.39B,3.73,36.60%,-1.03%,14.74M,-0.77%,19.68,15.20,31.41%,-1.34%,93.88 -21.73%,12.22%,4.83,51.39,39.04% 20.21%,-1.28%,57.00 28.91%,150.96%,-,110.81,1.60% -4.00%,75.75%,4.40%,3.74%,-24.87%,-,7.05,56.19%,-5.57%,3.27,167.30%,-,3.34,15.31%,-2.60%,33.08,2.19,- -,3.34,110.99%,-12.61%,2.13,88.85,-,0.07,14.51%,-11.80%,2.03,77.05,6856,0.02,Aug 06 AMC,-2.50%,2.84M,73.48,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","5,768,157",-4.63%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.82,2.42,3.56%,371.00M,0.07%,15.90B,14.95,2.88,0.00%,355.62M,-1.21%,16.23B,1.59,0.76,81.58%,1.86%,-6.16%,919.00M,1.39,8.47%,-10.67%,3.48,-18.56%,11.43B,2.76,13.64%,8.15%,6.61M,-10.48%,15.60,7.38,11.24%,15.84%,53.99 -20.13%,-4.92%,5.84,18.96,-0.14% 4.31%,12.10%,41.00 5.17%,-6.81%,0.89 (2.06%),8.77,4.68% 5.19%,17.09%,1.79%,1.79%,-16.09%,0.88 (2.04%),1.42,16.64%,12.16%,0.93,-,"Sep 02, 2025",1.22,3.53%,8.04%,43.48,1.36,10.06% 5.92%,1.39,6.03%,-1.61%,0.17,58.00,27.40%,0.31,4.03%,-3.98%,0.79,42.92,350000,0.31,Aug 05 BMO,-6.68%,1.90M,43.12,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,509,689",0.47%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,30.26,5.06,0.15%,278.00M,2.50%,42.52B,22.98,6.67,-12.29%,277.11M,5.33%,54.03B,2.60,1.48,85.38%,2.03%,2.00%,1.43B,5.38,11.58%,0.74%,2.90,-3.61%,7.91B,-,10.83%,21.51%,5.63M,14.18%,-27.63,53.41,11.64%,-,163.30 -6.19%,9.48%,2.87,27.72,-0.01% 4.75%,39.14%,122.13 25.43%,40.34%,2.85 (1.86%),20.69,4.66% 6.17%,46.26%,1.52%,1.74%,67.66%,2.80 (1.83%),6.83,-7.82%,30.64%,2.59,169.95%,"Sep 02, 2025",0.82,11.30%,18.11%,62.10,2.44,10.25% 9.79%,0.82,3.73%,3.05%,0.72,160.96,51.40%,-,9.64%,4.32%,1.03,152.00,40000,-,Aug 05 BMO,5.58%,1.94M,153.19,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,991,457",0.78%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.56,3.12,0.04%,393.26M,-15.00%,9.27B,5.98,3.94,0.00%,393.12M,-22.42%,19.12B,-,0.77,8.51%,2.23%,-26.44%,1.21B,0.48,-67.63%,-11.23%,4.05,-33.61%,19.40B,0.77,103.33%,4.25%,8.77M,-44.55%,30.45,9.09,-2.94%,10.88%,47.43 -50.30%,8.72%,2.59,-,843.02% -,6.09%,21.08 11.81%,277.12%,-,4.22,14.06% 7.05%,25.14%,4.95%,5.68%,513.80%,-,0.99,143.56%,6.67%,1.63,38.40%,"Jul 09, 2019",0.54,4.28%,6.22%,34.15,1.67,- -,0.75,-89.22%,-12.14%,1.71,41.27,0.00%,0.90,-5.01%,-22.38%,1.39,24.29,-,0.68,Aug 08 BMO,-31.82%,2.17M,23.57,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","3,014,082",-2.96%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.01,1.87,9.47%,93.78M,-13.63%,4.22B,21.59,1.47,-14.22%,86.80M,-11.42%,3.73B,14.79,0.30,102.97%,20.29%,10.94%,176.88M,5.05,-33.83%,2.94%,10.82,23.02%,835.53M,24.68,23.43%,16.36%,17.61M,20.41%,1.29,6.97,1.15%,128.70%,39.00 -18.62%,-1.72%,4.56,13.83,- -,76.61%,21.44 48.03%,51.41%,-,21.17,44.77% 32.00%,59.69%,4.13%,3.45%,-,0.50 (1.57%),4.47,135.66%,17.85%,1.27,-,"Sep 10, 2025",0.87,19.85%,21.17%,29.97,2.40,- -,0.87,0.77%,-12.65%,1.24,35.22,26.62%,0.95,17.52%,-7.53%,1.73,33.38,4022,0.90,Aug 05 BMO,14.24%,1.63M,31.74,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","2,815,329",-4.91%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.39,0.55,5.62%,931.89M,-1.67%,12.05B,17.43,0.74,0.00%,879.56M,-2.05%,9.79B,0.74,0.14,67.11%,3.04%,7.04%,578.52M,7.16,50.93%,3.89%,2.48,1.09%,1.68B,2.45,19.04%,10.15%,26.75M,19.50%,5.27,5.14,31.79%,11.14%,14.02 -7.81%,40.54%,2.52,-,- -,10.57%,8.20 57.68%,93.27%,0.18 (1.36%),17.98,29.32% 34.26%,61.31%,2.60%,2.60%,-,0.10 (0.74%),5.82,61.25%,31.94%,0.37,-,"Oct 10, 2025",8.89,25.36%,34.37%,47.66,1.31,- -,8.89,51.24%,-3.09%,0.20,15.31,20.00%,0.00,17.33%,4.28%,0.45,12.97,7185,0.00,Aug 21 BMO,8.04%,10.80M,12.93,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","4,819,081",-0.31%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.24%,123.13M,-3.21%,1.04B,14.05,0.60,-0.17%,99.52M,-6.02%,1.03B,-,0.13,64.43%,3.15%,2.55%,7.45M,2.31,65.71%,-2.14%,3.28,35.31%,449.66M,6.80,3.45%,1.37%,3.13M,32.55%,1.24,5.31,25.39%,4.72%,9.20 -8.37%,25.45%,1.59,15.84,32.91% 27.34%,2.33%,5.51 52.99%,88.59%,-,18.75,2.53% 7.09%,75.72%,1.88%,2.28%,-43.95%,-,2.29,226.76%,4.30%,0.21,-,-,0.99,13.51%,1.66%,40.83,1.50,- -,0.99,179.75%,-3.43%,0.92,9.83,-,1.21,15.54%,-1.64%,1.28,8.52,1150,1.09,Sep 08 AMC,15.67%,955.03K,8.43,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,225,670",-1.06%,YEXT
