Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,-5.69%,1.07B,-,-1.11,342.96%,72.94M,12.28%,803.67M,-,-0.29,101.02%,9.33%,15.41%,-73.68M,8.68,38.90%,14.61%,14.54,6.83%,122.87M,3.17,-11.81%,-15.95%,6.81M,-3.83%,4.44,3.79,-2.56%,-19.89%,17.70 -20.45%,20.03%,3.72,-,26.71% 15.81%,-21.07%,9.03 55.92%,117.96%,-,-,41.95% 20.90%,89.52%,4.23%,4.58%,-54.49%,-,6.54,35.69%,-67.32%,0.60,-,-,7.69,95.94%,-59.96%,51.52,1.40,- -,7.69,106.06%,0.42%,1.49,22.06,-,0.06,153.21%,4.02%,0.92,14.14,286,0.05,Aug 07 AMC,6.91%,468.34K,14.08,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","428,683",-0.42%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.40,1.01,11.56%,167.66M,-1.29%,7.70B,29.22,1.57,-1.62%,148.19M,3.14%,8.05B,4.50,0.40,91.78%,2.84%,27.07%,174.00M,4.77,11.72%,-0.51%,4.34,34.08%,1.61B,4.92,9.97%,6.40%,4.22M,23.19%,9.33,38.13,10.08%,10.81%,46.60 -1.39%,41.69%,1.20,27.35,32.18% -7.41%,8.26%,27.74 65.65%,61.23%,0.37 (0.80%),22.44,19.81% -5.41%,41.82%,2.04%,1.89%,204.79%,0.36 (0.78%),4.99,30.64%,16.77%,0.95,376.38%,"Aug 20, 2025",1.72,4.74%,10.78%,61.63,2.44,3.23% 0.62%,2.71,12.98%,1.45%,1.12,45.57,35.98%,0.36,7.89%,11.16%,0.84,44.67,2500,0.35,Jul 29 AMC,23.03%,970.70K,45.95,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","810,636",2.87%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.36,5.81,0.17%,443.95M,-1.40%,67.90B,22.19,6.91,-0.29%,442.41M,4.85%,73.25B,3.10,1.64,98.14%,1.49%,-9.13%,2.61B,7.23,7.24%,0.64%,2.15,-8.26%,9.38B,13.67,8.77%,18.24%,6.60M,-5.97%,11.21,47.31,8.49%,52.54%,200.33 -23.53%,-16.51%,3.24,30.60,8.55% 11.91%,25.07%,139.70 9.66%,-2.96%,1.99 (1.30%),18.29,5.98% 8.14%,70.03%,1.58%,1.70%,-4.02%,1.93 (1.26%),7.81,13.72%,37.51%,2.98,246.21%,"Jul 18, 2025",1.04,5.27%,27.83%,49.28,1.57,18.93% 21.14%,1.76,17.78%,-0.07%,0.92,195.36,32.86%,1.36,4.19%,0.01%,0.50,152.43,13800,1.09,Aug 05 BMO,-5.36%,3.07M,153.20,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","1,538,525",0.51%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.44,1.46,0.00%,593.65M,-3.24%,10.80B,10.83,1.68,-,593.65M,-7.76%,9.82B,1.64,0.34,14.64%,2.24%,6.69%,1.21B,1.68,-1.66%,-16.80%,6.91,-12.55%,6.42B,1.62,13.94%,9.38%,13.30M,-6.96%,11.20,2.91,7.60%,13.98%,27.50 -33.85%,-15.16%,6.24,-,18.24% 8.45%,13.37%,16.34 11.32%,-27.57%,0.62 (3.39%),5.33,9.28% 13.97%,27.49%,1.67%,1.94%,-41.82%,0.70 (3.85%),1.53,2.41%,21.97%,0.48,-,"Sep 30, 2025",1.19,14.40%,18.81%,38.27,1.39,- -,1.21,-25.19%,-5.92%,-0.18,23.68,45.76%,0.29,10.45%,-4.62%,1.22,18.02,24471,0.01,Aug 19 AMC,-4.28%,1.93M,18.19,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","2,344,057",0.94%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,155.70M,-1.77%,41.77B,61.02,4.40,-0.86%,97.74M,-4.86%,39.99B,-,0.85,54.35%,6.10%,-9.63%,-41.48M,15.62,11.34%,-1.17%,3.04,36.55%,2.67B,23.14,20.37%,-0.75%,5.97M,48.69%,11.59,11.69,18.22%,-2.70%,318.46 -15.77%,34.14%,22.94,57.14,54.06% 21.31%,-1.17%,153.45 74.81%,69.21%,-,-,34.81% 44.03%,80.24%,4.07%,3.12%,93.32%,-,14.96,31.04%,-4.62%,8.40,-,-,1.18,23.31%,-1.55%,41.02,1.65,- -,1.94,-14.36%,-1.78%,1.06,325.60,-,1.00,21.31%,-6.47%,1.06,270.58,7348,0.97,Sep 02 AMC,14.42%,1.96M,268.25,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","2,084,739",-0.86%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.81,3.80,11.17%,267.28M,2.26%,24.78B,13.96,5.93,-1.07%,265.85M,15.47%,17.04B,5.37,1.44,63.78%,2.57%,2.62%,1.19B,5.21,5.55%,0.09%,2.10,9.51%,4.75B,2.78,1.44%,11.03%,6.82M,1.45%,29.82,3.18,4.06%,13.60%,92.80 -10.79%,19.85%,26.02,13.43,-10.66% 106.45%,13.23%,64.41 28.54%,2.21%,-,14.48,4.40% 49.60%,76.38%,2.05%,2.78%,-71.91%,-,3.59,36.57%,20.43%,2.11,-,-,4.36,3.63%,24.99%,65.67,2.29,- -,4.36,66.82%,8.54%,0.77,91.62,0.00%,0.01,4.71%,9.36%,1.48,83.49,7412,0.00,Aug 21 AMC,5.28%,3.25M,82.79,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","4,810,547",-0.84%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-7.86%,3.34B,66.81,0.45,-22.78%,108.95M,-24.07%,2.70B,-,-0.25,37.56%,4.38%,-16.85%,-212.37M,7.80,43.71%,-3.20%,6.15,-16.46%,427.80M,4.16,130.68%,-19.74%,4.78M,14.55%,7.20,4.01,-,-28.39%,44.34 -32.34%,50.45%,7.48,-,29.99% -3.19%,-26.45%,18.91 58.65%,-31.60%,-,-,40.38% 98.40%,62.39%,4.39%,3.43%,-62.71%,-,6.30,33.33%,-57.71%,1.59,-,-,2.93,32.56%,-49.64%,34.14,1.29,- -,3.12,54.50%,-11.61%,1.08,53.70,-,0.24,9.81%,-15.19%,0.85,31.30,1869,0.01,Aug 07 BMO,-5.94%,777.31K,30.00,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","657,188",-4.15%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-3.33%,7.21B,13.87,2.05,-,-,0.49%,10.70B,-,-0.23,4.41%,-,6.27%,-462.32M,0.57,56.17%,11.24%,1.14,-0.49%,12.55B,-,222.51%,-7.04%,0.59M,0.35%,-13.26,5.06,-,-,33.32 -14.52%,76.02%,5.63,-,5.46% -,-,15.12 88.36%,-,-,-,118.43% 118.66%,18.90%,2.28%,2.58%,-,-,0.85,62.51%,-4.64%,0.79,-,-,0.49,39.14%,-3.68%,43.32,1.00,- -,0.59,82.59%,-3.85%,0.12,35.59,-,-,37.06%,-0.36%,1.29,28.84,17439,-,Aug 14 BMO,7.98%,520.48K,28.48,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","669,525",-1.25%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.60,5.48,1.62%,147.60M,0.19%,8.58B,9.92,5.86,-0.03%,145.24M,10.75%,-,1.39,1.46,79.15%,4.25%,22.13%,807.00M,1.73,15.11%,0.85%,4.43,13.32%,4.97B,1.31,2.84%,0.95%,6.17M,7.12%,44.24,-,7.63%,13.23%,63.22 -8.08%,17.25%,-,10.71,-9.99% 3.54%,10.37%,39.32 47.79%,4.23%,1.74 (2.99%),-,19.10% 8.98%,-,1.87%,2.04%,74.56%,1.74 (2.99%),-,32.07%,22.09%,1.22,109.78%,"Aug 14, 2025",-,2.64%,16.23%,67.27,2.84,4.85% 5.34%,0.13,27.04%,5.90%,0.93,61.70,33.52%,1.10,-1.04%,6.34%,0.71,57.42,9406,0.18,Jul 21 AMC,10.53%,1.39M,58.11,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","994,240",1.20%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,16.63,1.18%,120.46M,-6.19%,1.61B,-,-3.06,0.00%,119.04M,-16.22%,5.75B,-,1.05,52.68%,15.71%,-19.41%,2.00B,0.19,-83.79%,8.88%,3.31,-29.55%,8.58B,0.41,-205.79%,19.27%,18.70M,-37.91%,32.35,0.91,-,59.06%,29.00 -54.04%,-24.15%,14.72,0.49,-23.79% -,23.31%,11.03 20.80%,-64.77%,1.04 (7.84%),1.55,-7.73% 20.63%,32.33%,2.80%,4.11%,-,7.67 (57.58%),0.67,202.12%,28.74%,0.60,-,"Sep 02, 2025",1.11,43.57%,23.37%,30.28,4.29,16.67% -,1.20,-93.86%,-12.35%,1.67,13.54,22.25%,1.52,-15.36%,-14.82%,0.55,13.51,6700,1.21,Aug 20 BMO,-23.84%,5.65M,13.33,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,106,477",-1.33%,ZIM
