Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.38%,75.14M,-3.91%,2.00B,46.38,0.57,-1.83%,72.86M,-0.64%,1.77B,0.87,-0.47,99.51%,5.41%,55.39%,-63.43M,14.88,40.06%,-1.66%,3.48,113.86%,134.48M,6.28,158.93%,-14.34%,3.94M,81.28%,4.23,7.94,53.07%,-18.46%,28.49 -6.84%,83.03%,3.34,-,26.71% 15.81%,-18.90%,9.03 193.91%,201.93%,-,-,41.95% 20.90%,90.49%,3.23%,4.15%,-49.97%,-,13.15,43.93%,-52.51%,1.11,-,-,6.94,116.21%,-47.16%,58.96,1.00,- -,6.94,34.02%,1.01%,1.30,35.54,-,0.06,72.59%,16.19%,0.60,26.74,286,0.05,Nov 06 AMC,67.84%,1.13M,26.54,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","682,070",-0.75%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.11,1.12,11.52%,167.47M,-1.76%,7.92B,28.66,1.65,-1.75%,148.07M,-0.80%,8.21B,2.32,0.34,93.92%,3.63%,0.62%,192.30M,4.77,17.59%,1.33%,6.64,26.49%,1.66B,4.98,9.70%,6.93%,5.38M,26.86%,9.50,30.45,12.37%,11.76%,50.03 -5.42%,24.36%,1.55,27.44,32.18% -7.41%,9.03%,27.74 70.58%,122.06%,0.37 (0.79%),22.49,19.81% -5.41%,41.36%,1.16%,1.74%,144.52%,0.38 (0.80%),4.95,42.07%,16.69%,0.88,434.31%,"Nov 20, 2025",1.83,6.88%,11.59%,50.28,2.11,3.23% 0.62%,2.78,44.39%,0.06%,1.11,51.25,35.98%,0.35,11.07%,0.60%,0.84,47.77,2500,0.34,Oct 28 AMC,15.07%,809.22K,47.32,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","682,781",-0.94%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.30,5.93,0.18%,441.46M,2.12%,55.71B,18.62,6.79,0.00%,439.89M,-1.38%,60.90B,2.44,1.40,96.92%,2.47%,-13.61%,2.65B,5.93,7.07%,-1.70%,2.28,-20.59%,9.40B,10.34,7.09%,17.96%,10.88M,-22.41%,12.23,26.73,7.64%,49.87%,177.40 -28.74%,-23.63%,4.73,24.87,8.55% 11.91%,20.92%,115.25 9.68%,-12.84%,1.99 (1.58%),15.13,5.98% 8.14%,70.29%,1.47%,2.31%,-21.89%,2.00 (1.58%),6.48,11.51%,37.63%,2.77,167.03%,"Jan 20, 2026",2.28,2.68%,28.21%,57.13,1.73,18.93% 21.14%,3.64,8.17%,3.73%,0.97,159.27,32.86%,1.35,0.50%,-0.48%,0.65,125.98,13800,1.35,Nov 04 BMO,-14.38%,4.76M,126.41,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","3,117,765",0.34%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.15,1.49,0.00%,591.63M,-0.80%,12.30B,11.76,1.79,-,582.69M,2.23%,10.57B,1.30,0.44,11.64%,3.18%,9.95%,1.23B,1.87,5.22%,-1.55%,11.23,18.00%,6.59B,1.85,11.53%,9.42%,18.53M,7.98%,11.39,3.46,9.08%,13.83%,22.01 -4.09%,6.03%,6.10,-,18.24% 8.45%,13.37%,16.34 29.19%,-19.82%,0.67 (3.17%),5.89,9.28% 13.97%,26.00%,1.02%,1.52%,-22.21%,0.65 (3.08%),1.61,3.12%,20.42%,0.39,-,"Sep 30, 2025",1.34,12.89%,18.61%,56.77,1.45,- -,1.38,7.47%,-0.11%,-0.20,23.59,45.76%,0.19,11.30%,5.54%,0.65,21.15,24471,0.01,Nov 19 AMC,10.59%,1.65M,21.11,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,078,534",-0.19%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-2.00%,36.27B,50.92,4.47,-0.14%,102.58M,-9.57%,34.78B,2.75,0.89,52.46%,6.23%,-24.11%,-41.04M,12.80,16.10%,-1.72%,3.81,-26.00%,2.83B,18.29,17.29%,-0.73%,6.39M,26.06%,12.43,10.92,18.49%,-2.41%,336.99 -32.51%,21.21%,20.83,42.80,54.06% 21.31%,-1.10%,164.78 38.01%,107.96%,-,1784.49,34.81% 44.03%,76.55%,1.34%,2.21%,9.98%,-,12.28,-8.83%,-4.14%,6.57,-,-,1.74,23.24%,-1.45%,28.73,1.51,- -,1.74,7.34%,-3.42%,1.01,327.30,-,0.93,25.50%,-18.01%,0.44,228.02,7923,0.89,Nov 25 AMC,-15.48%,1.68M,227.42,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","733,075",-0.26%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.77,5.15,10.52%,266.35M,-4.10%,25.55B,14.26,6.05,-2.42%,264.96M,1.58%,17.65B,3.34,1.49,68.74%,2.53%,4.61%,1.59B,5.32,7.73%,4.34%,2.41,11.25%,4.81B,2.76,1.40%,14.44%,6.70M,5.75%,31.27,3.21,4.27%,17.74%,91.43 -5.61%,1.01%,26.87,12.76,-10.66% 106.45%,17.11%,64.41 33.99%,30.88%,-,13.53,4.40% 49.60%,76.89%,1.86%,2.29%,-78.90%,-,3.67,72.42%,22.86%,2.06,-,-,4.36,3.85%,33.17%,48.44,2.26,- -,4.36,204.90%,-1.76%,0.87,94.96,0.00%,0.01,4.44%,1.41%,0.62,86.33,7412,0.00,Nov 24 AMC,8.38%,2.78M,86.30,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","1,730,268",-0.03%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-0.45%,1.96B,-,-1.50,-9.28%,108.86M,-13.62%,1.36B,-,-0.37,28.54%,4.87%,-47.98%,-206.71M,4.44,39.52%,-0.39%,6.33,-49.87%,441.78M,2.57,4.70%,-19.28%,5.30M,-32.68%,6.87,2.40,-,-28.96%,44.34 -60.24%,-35.23%,7.35,-,30.02% -3.16%,-26.82%,16.82 4.82%,-41.78%,-,-,40.31% 98.33%,61.31%,3.20%,3.22%,-86.49%,-,3.09,30.16%,-51.59%,0.76,-,-,2.68,23.73%,-46.79%,35.58,1.55,- -,2.87,23.67%,-3.31%,0.82,41.67,-,0.29,12.75%,-17.51%,0.44,17.82,1869,0.01,Nov 06 BMO,-42.42%,837.05K,17.63,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","371,673",-1.07%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.50,5.59,1.45%,147.64M,-2.51%,8.67B,9.65,6.08,-0.11%,145.50M,10.28%,-,1.08,1.56,80.76%,4.58%,3.75%,823.00M,1.75,17.98%,1.79%,3.57,9.21%,4.95B,1.27,4.18%,0.96%,6.67M,8.20%,46.05,-,8.96%,12.71%,60.77 -3.41%,6.05%,-,8.44,-9.99% 3.54%,9.59%,39.32 49.29%,21.58%,1.75 (2.99%),-,19.10% 8.98%,-,1.40%,2.08%,39.63%,1.76 (3.00%),-,27.30%,22.37%,1.18,119.28%,"Nov 13, 2025",-,0.12%,16.64%,61.18,2.62,4.85% 5.34%,0.16,7.93%,1.00%,0.84,63.73,33.52%,0.80,-2.03%,7.93%,0.51,58.83,9406,0.25,Jan 20 AMC,12.41%,1.87M,58.70,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","962,117",-0.22%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.53,8.32,1.18%,120.46M,5.68%,2.53B,-,-3.23,0.00%,119.04M,2.94%,6.25B,-,-0.99,40.87%,18.28%,55.06%,1.00B,0.33,-83.89%,-11.34%,4.55,29.69%,7.59B,0.63,-212.68%,9.16%,21.76M,-2.14%,33.34,1.30,-,25.25%,23.61 -11.01%,-3.27%,16.19,1.04,-23.79% -,11.79%,11.03 90.39%,23.89%,1.18 (5.62%),2.26,-7.73% 20.63%,23.74%,3.55%,4.31%,-,4.28 (20.37%),0.82,-30.30%,19.63%,0.91,-,"Dec 01, 2025",1.22,1.63%,13.21%,64.22,4.00,16.67% -,1.30,-89.07%,4.45%,1.63,15.60,22.25%,1.41,-35.73%,19.61%,0.53,21.21,6700,1.12,Nov 20 BMO,31.97%,4.78M,21.01,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","2,535,463",-0.94%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.48,0.41,75.38%,254.09M,-2.92%,4.22B,21.21,0.49,0.00%,62.55M,-3.28%,5.25B,1.03,-,23.98%,5.53%,9.21%,103.34M,2.03,23.45%,0.97%,5.38,17.94%,2.08B,2.52,11.85%,3.34%,3.46M,24.94%,4.09,15.67,20.53%,10.58%,11.00 -6.18%,23.00%,0.66,22.83,- -,5.45%,6.05 70.58%,2.18%,0.14 (1.37%),11.76,11.29% -,55.55%,1.66%,2.53%,-,0.14 (1.38%),2.52,-5.94%,8.97%,0.27,-,"Jul 07, 2025",0.79,-1.88%,4.97%,48.00,1.82,15.87% -,1.42,-54950.00%,-1.56%,0.75,11.42,42.68%,1.17,-,0.15%,0.38,10.39,7395,0.82,Sep 05 BMO,15.94%,642.89K,10.32,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","247,255",-0.67%,ZGN
