Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.74,0.71,16.04%,172.26M,1.35%,5.45B,24.28,1.30,-16.33%,145.00M,6.19%,124.20M,3.13,0.31,87.73%,2.98%,-1.74%,1.53B,3.56,20.88%,5.97%,4.72,10.35%,9.34,3.38,10.87%,4.22%,4.32M,8.30%,0.91,34.69,14.28%,7.19%,25.09,34.58,7.31%,0.27 (0.86%),19.26,18.47%,5.80%,-8.73%,1.17,0.31 (0.98%),1.95,0.20%,39.86%,25.79%,0.78,"May 17, 2024",3.31,95.74%,15.14%,57.67,2.53%,2.43%,2400,0.33,8.34%,8.11%,2.25,35.43,Yes / Yes,0.33,52.74%,45.61%,1.09,30.62,1.18%,12.06%,0.46%,Jul 30 AMC,914.84K,31.56,4.95%,2.63%,4.30%,"

","994,622",3.07%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-1.07%,1.37B,17.90,0.52,-8.58%,136.53M,0.76%,-62.61M,-,0.10,76.75%,5.11%,-7.78%,438.33M,3.13,29.29%,-0.36%,5.76,0.43%,0.94,9.83,21.09%,-8.44%,6.97M,-12.74%,3.69,2.50,-,-51.53%,7.05,11.80,-1.60%,-,-,9.40%,-11.66%,-21.61%,1.72,-,2.50,12.97%,67.51%,31.21%,0.29,-,2.50,50.48%,-8.58%,46.98,2.64%,3.06%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.70,9.23,0.88%,61.76%,6.47%,May 22 AMC,1.21M,9.25,-0.71%,-4.05%,3.74%,"

","850,591",0.22%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.84,5.19,0.08%,458.37M,0.85%,82.48B,28.26,6.40,-5.28%,455.91M,7.61%,2.39B,3.65,1.49,97.45%,1.16%,19.80%,8.73B,9.44,8.42%,0.02%,2.10,-2.85%,11.07,16.33,10.88%,17.02%,5.30M,-4.94%,4.33,41.76,9.53%,50.06%,144.80,201.92,-8.42%,1.74 (0.96%),47.13,11.57%,20.26%,-10.48%,0.86,1.67 (0.92%),1.94,8.05%,68.34%,24.83%,3.94,"Jul 18, 2024",3.33,17.17%,35.97%,59.06,2.22%,2.16%,14100,1.34,7.91%,27.38%,1.22,216.79,Yes / Yes,1.33,9.89%,30.71%,0.97,179.66,1.70%,2.54%,9.50%,Aug 06 BMO,2.52M,180.76,2.15%,3.80%,2.14%,"

","2,450,314",0.61%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.05,1.43,1.10%,606.77M,-6.75%,11.21B,9.46,1.97,0.00%,593.93M,-13.41%,1.19B,0.87,0.43,41.40%,3.21%,-11.44%,5.52B,2.03,13.36%,3.63%,6.12,6.75%,9.92,1.88,18.65%,9.82%,19.08M,-30.16%,4.58,4.07,15.01%,15.03%,15.90,28.04,-12.31%,0.70 (3.76%),-,13.37%,13.12%,-33.45%,-0.11,0.62 (3.32%),1.11,15.78%,31.20%,17.40%,0.58,"Apr 09, 2024",1.15,7.93%,24.81%,31.15,3.00%,2.38%,23554,0.27,3.63%,21.49%,1.20,29.30,Yes / Yes,0.13,-18.31%,0.00%,0.98,19.42,7.20%,-22.68%,4.72%,May 15 AMC,3.12M,18.66,-7.97%,-15.07%,-11.60%,"

","3,057,436",-3.91%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,-4.40%,27.51B,54.68,3.33,-0.14%,91.39M,-0.28%,-73.50M,-,0.70,47.18%,4.88%,2.56%,2.03B,13.55,68.40%,5.55%,2.05,-24.60%,7.22,25.19,10.42%,-1.99%,4.46M,17.26%,14.82,12.28,26.82%,-8.68%,131.59,259.61,-17.86%,-,50.02,-17.41%,-3.23%,-29.89%,0.85,-,1.67,53.60%,77.75%,38.31%,7.23,-,1.67,73.33%,-6.90%,40.63,3.96%,3.73%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.82,181.82,3.19%,33.96%,32.09%,May 30 AMC,2.17M,182.00,-6.49%,-1.06%,-7.23%,"

","1,774,829",0.10%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,10.38%,309.60M,-,-3.63,-0.47%,62.14M,3.81%,-218.90M,-,-0.84,113.61%,16.77%,-62.96%,40.56M,7.63,40.00%,-0.93%,7.30,-66.87%,6.46,0.67,-35.33%,-41.82%,10.42M,-82.96%,6.89,0.63,-,-51.86%,3.27,29.03,-71.22%,-,-,-50.05%,-43.66%,-84.98%,1.69,-,9.19,-20.00%,96.66%,33.33%,0.53,-,9.19,21.74%,-527.00%,39.91,9.36%,10.52%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.39,4.31,170.40%,118.25%,-,May 07 BMO,1.43M,4.36,8.15%,-42.84%,-64.42%,"

","559,381",1.16%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.17,2.69,22.26%,260.90M,0.78%,18.43B,11.66,5.11,-0.40%,240.42M,3.15%,838.33M,14.78,1.21,59.59%,3.71%,-3.31%,4.56B,4.04,-3.15%,-0.53%,2.79,-13.66%,26.83,2.22,1.29%,8.90%,8.91M,-14.02%,23.88,2.50,1.50%,11.31%,55.63,75.90,-17.10%,-,11.21,-,10.05%,-21.47%,-0.05,-,4.36,95.81%,74.87%,7.15%,1.32,-,4.36,19565.00%,17.35%,54.20,2.59%,2.03%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,1.01,58.16,1.35%,13.52%,3.25%,May 20 AMC,3.20M,59.61,2.34%,-0.84%,-7.03%,"

","3,237,169",2.49%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,0.37%,1.87B,-,-1.71,-14.58%,98.59M,1.89%,-338.95M,-,-0.52,43.96%,3.00%,20.50%,291.07M,6.43,18.24%,-2.02%,4.83,-17.96%,7.83,2.41,39.66%,-31.41%,2.96M,-38.05%,7.57,2.49,-,-38.44%,13.48,32.60,-30.95%,-,-,-16.93%,-44.04%,-42.12%,1.04,-,4.43,2095.12%,62.86%,39.99%,0.83,-,4.63,18.13%,-129.65%,54.77,4.07%,4.28%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,0.82,19.08,15.83%,40.53%,38.78%,Aug 06 AMC,612.20K,18.87,4.98%,0.53%,-11.58%,"

","502,825",-1.10%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-7.14%,397.61M,5.00,0.62,0.00%,116.14M,-20.00%,-126.89M,-,0.00,0.52%,0.05%,-74.96%,1.20B,0.33,128.53%,-,0.34,-83.15%,2.82,1.11,2411.11%,-4.29%,0.06M,-,2.21,1.41,-,-9.63%,2.86,21.91,-80.87%,-,-,-,-27.40%,-85.76%,-,-,1.63,26.18%,16.84%,9.09%,0.44,-,1.82,18.59%,-4.42%,29.82,7.82%,5.90%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.44,2.94,-5.44%,-26.68%,-8.66%,May 21 BMO,162.63K,3.12,-14.69%,-53.57%,-76.43%,"

","71,894",6.12%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.79,0.36,30.20%,76.17M,5.17%,909.68M,-,-0.14,-0.62%,69.32M,5.53%,37.58M,2.50,-0.08,55.91%,4.78%,-13.75%,584.21M,1.56,-163.83%,-1.82%,6.07,-37.94%,0.13,71.89,52.56%,5.70%,3.31M,-50.19%,5.17,1.77,10.30%,855.40%,8.01,18.70,-34.10%,-,9.26,-,6.67%,-51.02%,1.20,-,6.58,17.01%,89.88%,14.36%,0.39,-,6.58,-27.43%,12.87%,53.56,5.13%,4.04%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,1.41,8.46,1.01%,-14.17%,-33.48%,Aug 07 AMC,545.64K,9.16,4.18%,-1.20%,-21.55%,"

","769,320",8.27%,ZIP
