Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.85,0.71,16.39%,172.26M,-0.19%,5.46B,24.36,1.30,-9.55%,144.40M,-1.37%,124.20M,3.14,0.31,84.28%,3.54%,2.53%,1.53B,3.57,20.75%,5.97%,5.09,15.69%,9.34,3.39,10.89%,4.22%,5.11M,47.03%,0.91,34.78,14.28%,7.19%,20.70,34.58,7.58%,0.27 (0.85%),19.31,18.47%,5.80%,-8.50%,1.22,0.30 (0.95%),1.95,0.20%,39.86%,52.85%,0.83,"Feb 16, 2024",3.31,95.74%,15.14%,47.56,2.30%,2.55%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.61,31.63,1.18%,12.10%,0.46%,Apr 23 AMC,1.00M,31.64,-0.70%,-0.92%,6.64%,"

","615,725",0.03%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.29%,137.79M,1.31%,1.47B,19.57,0.52,-9.19%,135.40M,18.59%,-68.19M,-,0.07,73.97%,4.26%,14.81%,431.66M,3.41,23.03%,-0.37%,3.33,39.23%,0.92,11.01,26.85%,-9.14%,5.77M,36.77%,3.52,2.86,-,-59.08%,7.05,12.12,7.23%,-,-,9.40%,-12.86%,-16.83%,1.73,-,2.37,12.97%,66.48%,42.98%,0.38,-,2.37,47.34%,-13.09%,64.50,3.56%,4.08%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.77,9.77,-0.10%,140.00%,7.40%,Feb 28 AMC,1.73M,10.08,9.11%,12.75%,13.69%,"

","1,326,867",3.17%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.20,5.19,0.08%,458.37M,5.46%,76.23B,26.01,6.42,-9.57%,455.94M,0.94%,2.39B,3.38,1.50,96.08%,0.70%,-11.62%,8.73B,8.73,8.62%,0.02%,0.86,10.32%,11.07,15.09,11.16%,17.02%,3.18M,-6.00%,4.33,38.60,9.53%,50.06%,144.80,201.92,-15.35%,1.73 (1.04%),43.56,11.57%,20.26%,-17.26%,0.88,1.61 (0.97%),1.94,8.05%,68.34%,15.38%,5.05,"Apr 18, 2024",3.33,17.17%,35.97%,58.89,3.22%,2.90%,14100,1.34,7.91%,27.38%,1.42,218.28,Yes / Yes,1.33,9.89%,30.71%,0.81,167.23,1.70%,2.54%,9.50%,May 02 BMO,3.68M,167.07,6.71%,-1.74%,-7.02%,"

","2,977,535",-0.10%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.49,1.48,0.60%,606.77M,-0.60%,12.86B,10.95,1.96,0.00%,594.97M,0.80%,1.23B,0.99,0.34,43.02%,3.04%,33.58%,5.46B,2.35,14.96%,3.55%,3.92,-8.60%,13.90,1.55,16.51%,10.37%,18.09M,-21.58%,4.82,4.45,14.70%,15.22%,15.90,30.05,0.94%,0.71 (3.29%),-,13.37%,13.00%,-28.52%,-0.10,0.62 (2.89%),1.30,15.78%,30.85%,35.14%,0.55,"Apr 09, 2024",1.34,23.33%,24.56%,58.82,1.74%,1.94%,23554,0.26,3.77%,22.58%,1.19,28.70,Yes / Yes,0.13,0.92%,0.00%,1.06,21.62,-2.59%,-0.99%,6.62%,May 15 AMC,4.62M,21.48,4.94%,4.15%,-2.58%,"

","4,886,339",-0.65%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,0.03%,26.54B,53.93,3.28,-0.40%,89.21M,-2.69%,-138.67M,-,0.65,46.12%,6.18%,-27.41%,1.90B,14.00,54.55%,5.60%,2.34,13.06%,6.40,27.66,18.72%,-3.98%,5.51M,102.71%,16.41,10.79,38.21%,-18.64%,85.70,259.61,-20.06%,-,53.01,-17.41%,-6.46%,-31.78%,0.86,-,1.90,53.60%,77.40%,106.66%,5.71,-,1.90,58.51%,-9.70%,43.49,3.21%,2.76%,5962,1.29,40.62%,-7.32%,1.48,260.85,Yes / Yes,1.24,51.94%,-,1.06,176.37,3.42%,30.99%,35.45%,Feb 29 AMC,2.36M,177.11,-0.16%,-8.87%,-5.40%,"

","2,487,421",0.42%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,5.88%,831.53M,-,-3.77,-0.10%,63.84M,-23.56%,-292.19M,-,-0.77,109.98%,26.06%,1.04%,0.00M,-,18.03%,-0.98%,20.10,-28.38%,6.18,1.90,-2.93%,-52.39%,16.64M,-45.10%,6.80,1.72,-,-67.09%,9.56,31.46,-22.71%,-,-,-50.05%,-60.82%,-62.78%,1.82,-,7.16,-20.00%,-,22.49%,0.93,-,7.16,-0.81%,0.00%,41.61,7.47%,6.64%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.60,11.11,-,-5.81%,-,Feb 27 BMO,827.77K,11.71,-8.39%,-15.48%,-30.53%,"

","498,077",5.40%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.10,2.05,24.23%,260.90M,-0.29%,19.25B,12.28,5.03,-0.35%,236.53M,-2.31%,637.46M,20.07,1.19,55.89%,5.40%,-3.81%,4.53B,4.25,-5.51%,-0.54%,3.66,2.98%,26.07,2.37,2.23%,7.06%,12.78M,1.64%,22.38,2.76,1.50%,8.96%,58.87,75.90,-14.03%,-,13.08,-,7.90%,-18.56%,-0.01,-,4.38,95.81%,74.72%,5.01%,1.59,-,4.38,516.13%,11.60%,47.46,2.87%,2.25%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.87,62.83,1.54%,23.91%,2.56%,May 20 AMC,3.49M,61.82,0.61%,-4.22%,-7.23%,"

","3,037,347",-1.61%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.54%,98.72M,2.14%,1.60B,-,-1.39,-9.35%,98.19M,5.18%,-334.62M,-,-0.51,42.01%,4.15%,-27.78%,266.72M,6.01,7.60%,-2.02%,6.35,-34.34%,8.19,1.98,56.67%,-29.66%,4.08M,-52.16%,8.17,1.99,-,-36.34%,13.48,39.50,-40.54%,-,-,-16.93%,-41.61%,-58.86%,1.13,-,4.41,2095.12%,64.08%,20.55%,0.81,-,4.63,25.17%,-141.19%,52.69,5.21%,4.46%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.46,16.59,-8.76%,-90.47%,5.16%,May 08 AMC,641.76K,16.25,6.83%,-5.64%,-30.56%,"

","293,029",-2.05%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-0.72%,1.57B,13.53,0.91,0.00%,116.14M,-22.15%,-136.80M,-,-0.06,0.63%,0.04%,-30.91%,1.23B,1.28,263.94%,-,0.79,-,2.82,4.38,539.46%,-4.29%,0.04M,-,2.35,5.25,-,-9.63%,11.25,21.91,-24.34%,-,-,-,-28.89%,-43.69%,-,-,1.56,26.18%,16.66%,9.69%,1.25,-,1.73,26.52%,-4.62%,38.03,7.11%,9.18%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.51,12.05,-,-,6.47%,Mar 19 BMO,54.09K,12.34,-9.64%,-24.90%,-26.21%,"

","27,839",2.41%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.14,0.47,30.23%,76.17M,-0.29%,1.03B,72.04,0.14,-0.98%,69.28M,-6.60%,49.10M,2.15,-0.06,49.63%,4.77%,-27.00%,645.72M,1.59,-117.29%,-1.82%,6.02,-3.82%,0.08,122.02,280.24%,7.15%,3.31M,-36.78%,5.24,1.97,10.30%,265.50%,10.10,19.29,-25.68%,-,10.03,-,8.77%,-46.45%,1.25,-,6.57,17.01%,89.72%,2.33%,0.36,-,6.57,-9.45%,13.48%,37.44,4.17%,3.00%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,1.37,10.30,6.05%,-32.61%,-35.42%,May 09 AMC,549.81K,10.33,-3.46%,-10.26%,-22.95%,"

","753,844",0.29%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.94,3.99,1.65%,148.15M,4.45%,6.46B,9.34,4.67,-0.56%,145.71M,4.55%,590.00M,-,1.08,80.33%,6.14%,10.01%,4.75B,1.36,-0.73%,2.23%,3.08,40.62%,36.50,1.20,8.11%,0.71%,8.94M,92.50%,-,-,-8.32%,11.37%,18.26,46.15,-0.57%,1.66 (3.81%),8.18,1.26%,9.26%,-5.48%,1.10,1.64 (3.76%),-,9.97%,-,138.88%,1.31,"May 15, 2024",0.11,-31.68%,16.98%,62.06,2.76%,2.92%,9679,0.93,28.04%,12.41%,3.00,45.45,Yes / Yes,0.09,-27.86%,37.74%,0.70,42.72,-0.10%,1.43%,11.63%,Apr 22 BMO,2.90M,43.62,5.75%,6.55%,14.01%,"

","2,039,242",2.11%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-22.42,21.72%,120.29M,-2.57%,1.55B,-,-3.21,0.00%,94.19M,14.80%,-2695.60M,-,1.57,22.95%,33.45%,-2.35%,5.16B,0.30,94.69%,-12.67%,7.03,66.41%,20.41,0.63,-169.71%,-26.99%,31.50M,-22.87%,14.92,0.86,-,-64.61%,6.39,17.97,30.50%,0.27 (2.06%),3.07,-,-46.70%,-28.31%,1.55,-,0.95,29.90%,-3.77%,101.56%,0.66,"Apr 04, 2023",1.02,-158.24%,-8.78%,62.87,5.09%,5.38%,6460,2.04,-58.90%,-52.22%,3.43,9.36,Yes / Yes,1.35,-135.88%,-,0.58,12.52,0.49%,19.48%,-44.94%,May 21 BMO,4.48M,12.88,14.42%,17.37%,17.21%,"

","2,596,782",2.88%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,60.44,0.27,15.49%,384.83M,-1.53%,6.12B,14.82,1.09,-0.02%,321.88M,6.90%,107.30M,5.67,0.23,73.72%,4.13%,5.29%,1.24B,4.94,-1.26%,-3.81%,2.22,28.65%,5.51,2.93,9.07%,1.53%,13.30M,-24.85%,1.39,11.56,10.65%,4.89%,12.36,30.16,-12.82%,-,15.13,-,3.12%,-46.54%,1.13,-,1.35,56.47%,83.86%,30.42%,0.58,-,1.35,70.02%,21.77%,51.79,4.36%,3.42%,3516,0.63,12.88%,8.66%,2.08,21.74,Yes / Yes,0.62,-124.91%,0.00%,1.14,16.48,1.86%,5.56%,4.87%,May 07 AMC,6.00M,16.12,1.65%,0.19%,-3.85%,"

","6,869,906",-2.18%,ZI
