Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.74%,75.14M,2.49%,1.74B,37.35,0.62,-6.25%,72.59M,-2.37%,1.51B,0.70,-0.47,100.30%,5.20%,24.70%,-63.43M,12.94,40.00%,3.88%,3.51,60.65%,134.48M,5.46,163.55%,-14.34%,3.78M,-12.38%,4.23,6.91,53.59%,-18.46%,28.49 -19.02%,53.70%,3.34,-,26.71% 15.81%,-18.90%,9.03 155.48%,167.63%,-,-,41.95% 20.90%,90.49%,3.88%,3.78%,-43.72%,-,11.20,43.93%,-52.51%,0.98,-,-,6.94,116.21%,-47.16%,48.12,1.00,- -,6.94,34.02%,0.49%,1.23,36.46,-,0.06,72.59%,-5.90%,0.38,22.60,286,0.05,Mar 02 BMO,30.54%,1.08M,23.07,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","408,705",2.08%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.06,1.16,11.67%,166.98M,-2.68%,8.53B,28.08,1.82,-3.69%,147.33M,8.14%,8.78B,2.89,0.36,93.39%,2.93%,10.20%,198.00M,5.03,9.11%,3.69%,4.46,14.39%,1.70B,5.32,9.78%,7.22%,4.31M,9.96%,9.60,28.38,9.72%,12.06%,53.17 -3.86%,44.12%,1.80,26.93,46.13% -2.00%,9.25%,27.74 84.28%,118.84%,0.44 (0.86%),23.28,9.78% -2.36%,41.64%,2.75%,2.85%,114.47%,0.38 (0.74%),5.18,25.84%,17.01%,1.37,458.09%,"Feb 20, 2026",2.07,8.26%,11.68%,62.50,2.25,23.86% 3.50%,3.13,17.38%,4.39%,1.05,55.33,32.87%,0.35,9.85%,7.04%,0.82,51.30,2600,0.34,Feb 03 AMC,17.03%,967.50K,51.12,"Mar 29, 2012",Yes / Yes,6.04% 1.59%,"

","793,474",-0.35%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.85,6.02,0.19%,424.93M,-1.37%,53.00B,16.74,7.50,-2.43%,421.33M,0.22%,59.99B,1.99,1.60,100.13%,3.36%,3.63%,2.67B,5.60,7.97%,-1.48%,2.70,-18.53%,9.47B,16.02,8.40%,18.00%,14.15M,-0.21%,7.84,22.92,8.39%,65.99%,177.00 -29.06%,-20.29%,5.48,23.22,10.25% 11.96%,21.26%,115.25 8.95%,-27.01%,2.18 (1.73%),14.69,5.42% 7.24%,70.49%,4.22%,2.84%,-25.66%,2.03 (1.62%),6.34,10.11%,38.00%,3.68,200.38%,"Apr 20, 2026",1.94,2.28%,28.23%,49.83,1.86,14.57% 19.02%,3.03,6.74%,0.28%,0.95,150.71,33.71%,2.79,3.02%,1.09%,0.72,126.65,14500,2.78,Feb 12 BMO,-12.05%,5.24M,125.56,"Feb 01, 2013",Yes / Yes,5.59% 1.14%,"

","3,753,764",-0.86%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.87,1.49,0.00%,591.63M,4.31%,14.67B,13.64,1.85,-,582.69M,11.67%,12.94B,1.42,0.45,11.20%,2.86%,32.40%,1.23B,2.23,6.38%,-1.20%,8.01,26.36%,6.59B,2.21,12.00%,9.42%,16.64M,20.49%,11.39,4.12,9.62%,13.83%,25.02 0.58%,25.29%,6.10,-,18.24% 8.45%,13.37%,16.34 54.04%,1.95%,0.68 (2.71%),7.21,9.28% 13.97%,26.00%,2.38%,2.08%,-29.64%,0.65 (2.58%),1.96,3.12%,20.42%,0.54,-,"Sep 30, 2025",1.34,12.90%,18.61%,75.95,1.32,- -,1.38,7.47%,9.17%,-0.21,24.55,45.76%,0.19,11.30%,13.96%,0.83,24.66,24471,0.01,Nov 19 AMC,28.23%,2.08M,25.17,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,725,904",2.07%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,1.42%,27.52B,38.64,4.47,-0.14%,102.57M,-18.04%,26.04B,2.11,0.89,54.49%,7.49%,-44.07%,-41.04M,9.71,16.12%,2.94%,3.69,-37.23%,2.83B,13.88,17.26%,-0.73%,7.68M,-23.27%,12.43,8.29,18.34%,-2.41%,336.99 -48.78%,-18.86%,20.83,32.48,54.06% 21.31%,-1.10%,162.87 5.97%,30.40%,-,1586.59,34.81% 44.03%,76.55%,5.23%,4.64%,-23.24%,-,9.19,-8.83%,-4.25%,9.16,-,-,1.74,23.24%,-1.45%,30.94,1.44,- -,1.74,7.34%,-9.87%,1.04,309.40,-,0.93,25.50%,-19.23%,0.97,177.72,7923,0.89,Feb 26 AMC,-35.82%,2.08M,172.59,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","2,026,510",-2.89%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.22,5.15,10.52%,266.35M,-7.07%,26.25B,14.61,6.07,-2.53%,264.95M,8.75%,18.34B,3.22,1.49,68.81%,2.42%,5.49%,1.59B,5.46,7.74%,2.73%,1.91,21.21%,4.81B,2.84,1.64%,14.44%,6.40M,2.73%,31.27,3.30,4.54%,17.74%,97.58 -9.15%,4.17%,26.87,13.11,-10.66% 106.45%,17.11%,64.41 37.63%,16.48%,-,14.06,4.40% 49.60%,76.89%,4.74%,4.60%,-79.36%,-,3.82,72.42%,22.86%,3.92,-,-,4.36,3.85%,33.17%,47.40,2.12,- -,4.36,204.90%,-2.23%,0.89,97.69,0.00%,0.01,4.44%,0.40%,0.83,92.60,7412,0.00,Feb 25 AMC,8.16%,3.36M,88.65,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,803,321",-4.27%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,8.68%,2.25B,-,-1.17,-1.43%,109.69M,6.48%,1.65B,-,-0.36,23.66%,3.27%,-7.78%,-206.78M,5.08,32.96%,-10.41%,4.30,-43.91%,441.94M,2.92,33.14%,-19.29%,3.59M,13.61%,6.87,2.75,64.46%,-28.97%,44.34 -54.80%,-30.90%,7.29,-,30.02% -3.16%,-26.83%,15.96 25.56%,-46.39%,-,-,40.31% 98.33%,61.32%,3.97%,4.00%,-88.67%,-,3.73,30.14%,-51.59%,0.88,-,-,2.68,23.78%,-46.79%,63.55,1.31,- -,2.87,23.67%,11.10%,0.83,38.35,-,0.29,12.75%,10.40%,0.32,20.03,1869,0.01,Feb 26 BMO,-29.04%,834.79K,20.04,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","269,451",0.05%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.24,6.01,1.44%,147.65M,-5.57%,9.08B,9.35,6.58,-2.54%,145.51M,3.39%,-,2.24,1.41,82.19%,3.66%,20.86%,887.00M,1.84,3.70%,4.08%,3.13,16.82%,4.94B,1.28,5.58%,1.00%,5.33M,5.11%,48.18,-,4.17%,13.39%,66.18 -7.02%,10.39%,-,8.85,1.25% 14.72%,10.25%,39.32 56.49%,19.64%,1.82 (2.96%),-,14.19% 10.90%,-,4.33%,2.96%,21.50%,1.78 (2.89%),-,21.59%,23.77%,1.85,184.99%,"Feb 12, 2026",-,-1.00%,17.94%,51.69,2.72,3.66% 5.29%,0.15,30.96%,0.17%,0.81,66.81,29.28%,0.64,-0.08%,2.62%,1.05,61.26,9195,0.21,Jan 20 AMC,12.79%,1.70M,61.53,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","1,791,101",0.44%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,3.35,8.32,1.22%,120.46M,31.24%,3.35B,-,-2.59,0.00%,118.99M,22.69%,7.07B,-,-0.52,52.31%,13.33%,73.95%,1.00B,0.44,-82.87%,8.21%,3.68,70.75%,7.59B,0.84,-184.92%,9.16%,15.86M,31.18%,33.34,1.72,-,25.25%,24.47 13.84%,38.35%,16.19,1.38,-23.79% -,11.79%,11.03 152.38%,30.66%,1.28 (4.59%),2.55,-7.73% 20.63%,23.74%,5.76%,4.74%,39.25%,4.28 (15.37%),0.93,-30.30%,19.63%,1.54,-,"Dec 01, 2025",1.22,1.63%,13.21%,74.72,4.00,16.67% -,1.30,-89.07%,25.64%,1.54,15.60,22.25%,1.41,-35.73%,29.97%,9.17,22.20,6700,1.12,Nov 20 BMO,62.91%,4.31M,27.85,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","39,552,661",25.45%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,29.23,0.41,75.38%,254.09M,12.76%,4.84B,25.01,0.47,0.00%,62.55M,7.44%,5.87B,1.23,-,25.05%,5.95%,19.84%,103.34M,2.33,25.84%,1.87%,5.84,46.90%,2.08B,2.89,5.80%,3.34%,3.72M,15.51%,4.09,17.98,20.31%,10.58%,11.29 4.87%,32.74%,0.66,26.19,- -,5.45%,6.05 95.70%,-11.24%,0.15 (1.25%),13.16,11.29% -,55.55%,4.25%,4.41%,12.23%,0.14 (1.20%),2.82,-5.94%,8.97%,0.42,-,"Jul 07, 2025",0.79,-1.89%,4.97%,72.72,1.92,15.87% -,1.42,-54950.00%,19.10%,0.68,11.49,42.68%,1.17,-,15.23%,2.52,11.04,7395,0.82,Sep 05 BMO,26.26%,636.31K,11.84,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","1,606,034",7.25%,ZGN
