Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.41,0.71,16.04%,172.26M,-2.64%,5.29B,23.55,1.30,-16.33%,145.00M,1.73%,124.20M,3.04,0.31,87.71%,2.89%,-6.50%,1.53B,3.45,20.88%,5.97%,4.49,4.97%,9.34,3.28,10.87%,4.22%,4.18M,12.99%,0.91,33.66,14.28%,7.19%,25.09,34.58,4.11%,0.27 (0.88%),18.69,18.47%,5.80%,-11.45%,1.17,0.31 (1.01%),1.95,0.20%,39.86%,22.04%,0.75,"May 17, 2024",3.31,95.74%,15.14%,50.78,2.47%,2.35%,2400,0.33,8.34%,8.11%,2.25,35.43,Yes / Yes,0.33,52.74%,45.61%,0.79,31.42,1.18%,12.06%,0.46%,Jul 30 AMC,931.23K,30.62,1.97%,-0.57%,1.25%,"

","739,769",-2.55%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-2.84%,1.37B,17.86,0.52,-10.26%,136.53M,-0.22%,-62.61M,-,0.10,76.75%,5.26%,-5.33%,438.33M,3.12,29.29%,-0.36%,5.85,-1.60%,0.94,9.81,21.09%,-8.44%,7.18M,-10.65%,3.69,2.50,-,-51.53%,7.05,11.80,-1.81%,-,-,9.40%,-11.66%,-21.78%,1.71,-,2.50,12.97%,67.51%,30.92%,0.29,-,2.50,50.48%,-8.58%,46.48,2.96%,2.98%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.47,9.48,0.88%,61.76%,6.47%,May 22 AMC,1.23M,9.23,-0.90%,-4.45%,3.59%,"

","576,453",-2.64%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.63,5.19,0.08%,458.37M,-1.31%,81.98B,28.08,6.40,-5.28%,455.91M,4.55%,2.39B,3.63,1.49,97.41%,1.37%,20.13%,8.73B,9.39,8.42%,0.02%,2.44,-4.49%,11.07,16.23,10.94%,17.02%,6.25M,-3.19%,4.33,41.51,9.53%,50.06%,144.80,201.92,-8.97%,1.74 (0.97%),46.85,11.57%,20.26%,-11.02%,0.86,1.67 (0.93%),1.94,8.05%,68.34%,24.07%,3.73,"Jul 18, 2024",3.33,17.17%,35.97%,57.08,2.04%,2.12%,14100,1.34,7.91%,27.38%,1.24,216.56,Yes / Yes,1.33,9.89%,30.71%,0.51,179.38,1.70%,2.54%,9.50%,Aug 06 BMO,2.56M,179.66,1.86%,3.30%,1.54%,"

","1,309,150",0.16%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.58,1.43,1.10%,606.77M,-3.72%,11.66B,9.85,1.97,0.00%,593.93M,-11.81%,1.19B,0.91,0.43,41.40%,2.77%,-4.05%,5.52B,2.11,13.85%,3.63%,5.17,11.10%,9.92,1.96,18.65%,9.82%,16.46M,-27.07%,4.58,4.24,15.01%,15.03%,15.90,28.04,-8.74%,0.70 (3.61%),-,13.37%,13.12%,-30.74%,-0.12,0.62 (3.19%),1.11,15.78%,31.20%,22.18%,0.57,"Apr 09, 2024",1.15,7.93%,24.81%,36.35,2.45%,2.31%,23554,0.27,3.63%,21.49%,1.20,29.30,Yes / Yes,0.13,-18.31%,0.00%,1.11,19.36,7.20%,-22.68%,4.72%,May 15 AMC,3.18M,19.42,-4.72%,-11.73%,-8.09%,"

","3,538,875",0.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,-6.73%,27.48B,54.63,3.33,-0.14%,91.39M,0.42%,-73.50M,-,0.70,47.17%,5.28%,2.77%,2.03B,13.54,68.40%,5.55%,2.22,-25.05%,7.22,25.17,10.42%,-1.99%,4.82M,22.58%,14.82,12.27,26.82%,-8.68%,131.59,259.61,-17.94%,-,49.97,-17.41%,-3.23%,-29.96%,0.84,-,1.67,53.60%,77.75%,38.17%,7.11,-,1.67,73.33%,-6.90%,40.39,3.87%,3.60%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.74,191.07,3.19%,33.96%,32.09%,May 30 AMC,2.17M,181.82,-6.60%,-1.08%,-7.26%,"

","1,603,042",-4.84%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,0.47%,306.05M,-,-3.63,-0.47%,62.14M,-6.30%,-218.90M,-,-0.84,113.61%,15.48%,-65.71%,40.56M,7.55,40.00%,-0.93%,6.72,-68.36%,6.46,0.67,-35.33%,-41.82%,9.62M,-83.22%,6.89,0.63,-,-51.86%,3.27,29.03,-71.55%,-,-,-50.05%,-43.66%,-85.15%,1.71,-,9.19,-20.00%,96.66%,31.80%,0.55,-,9.19,21.74%,-527.00%,39.15,10.37%,11.04%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.42,4.21,170.40%,118.25%,-,May 07 BMO,1.43M,4.31,7.05%,-44.69%,-65.05%,"

","597,442",2.38%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.63,2.69,22.26%,260.90M,-1.59%,17.99B,11.38,5.11,-0.40%,240.42M,0.61%,838.33M,14.42,1.21,59.59%,3.83%,-5.62%,4.56B,3.94,-3.15%,-0.53%,2.87,-16.47%,26.83,2.17,1.28%,8.90%,9.21M,-16.33%,23.88,2.44,1.50%,11.31%,55.63,75.90,-19.12%,-,10.93,-,10.05%,-23.38%,-0.06,-,4.36,95.81%,74.87%,4.55%,1.23,-,4.36,19565.00%,17.35%,46.19,2.05%,1.90%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,0.78,59.42,1.35%,13.52%,3.25%,May 20 AMC,3.21M,58.16,-0.12%,-3.38%,-9.33%,"

","2,494,402",-2.12%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,1.81%,1.89B,-,-1.71,-14.58%,98.59M,1.76%,-338.95M,-,-0.52,43.96%,2.86%,26.19%,291.07M,6.50,18.24%,-2.02%,4.62,-17.08%,7.83,2.44,39.66%,-31.41%,2.82M,-37.81%,7.57,2.52,-,-38.44%,13.48,32.60,-30.19%,-,-,-16.93%,-44.04%,-41.47%,1.06,-,4.43,2095.12%,62.86%,41.54%,0.85,-,4.63,18.13%,-129.65%,57.18,4.29%,4.29%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,0.66,19.39,15.83%,40.53%,38.78%,Aug 06 AMC,611.11K,19.08,6.32%,1.54%,-10.68%,"

","402,985",-1.60%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-17.88%,374.67M,4.71,0.62,0.00%,116.14M,-24.42%,-126.89M,-,0.00,0.52%,0.07%,-75.84%,1.20B,0.31,128.65%,-,0.52,-82.51%,2.82,1.04,2411.11%,-4.29%,0.08M,-,2.21,1.33,-,-9.63%,3.08,21.91,-81.97%,-,-,-,-27.40%,-86.58%,-,-,1.63,26.18%,16.84%,-4.55%,0.45,-,1.82,18.59%,-4.42%,25.97,8.29%,5.75%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.44,3.19,-5.44%,-26.68%,-8.66%,May 21 BMO,161.83K,2.94,-20.65%,-57.36%,-77.91%,"

","71,086",-7.84%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.82,0.36,30.20%,76.17M,-6.10%,840.16M,-,-0.14,-0.62%,69.32M,-3.86%,37.58M,2.31,-0.08,55.91%,4.47%,-18.81%,584.21M,1.44,-163.83%,-1.82%,5.71,-42.95%,0.13,66.39,52.56%,5.70%,3.10M,-53.00%,5.17,1.64,10.30%,855.40%,8.01,18.70,-39.14%,-,8.55,-,6.67%,-54.76%,1.19,-,6.58,17.01%,89.88%,5.62%,0.36,-,6.58,-27.43%,12.87%,41.98,4.42%,3.71%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,0.92,8.84,1.01%,-14.17%,-33.48%,Aug 07 AMC,542.46K,8.46,-3.90%,-8.97%,-27.65%,"

","496,745",-4.30%,ZIP
