Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.32,0.77,16.04%,172.26M,-5.83%,5.19B,23.04,1.32,-16.48%,143.52M,3.69%,135.60M,2.51,0.32,88.13%,3.01%,-5.48%,1.54B,3.37,24.23%,6.04%,4.70,-2.66%,9.32,3.26,9.34%,4.67%,4.32M,1.64%,0.95,31.90,15.65%,8.04%,25.09,34.58,3.23%,0.26 (0.87%),18.41,18.47%,6.37%,-12.20%,1.16,0.31 (1.02%),1.75,0.20%,40.45%,21.00%,1.01,"Aug 20, 2024",2.83,183.51%,15.70%,46.19,4.13%,2.86%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.94,29.70,0.70%,5.16%,2.18%,Jul 30 AMC,919.01K,30.36,-2.10%,-0.77%,-0.30%,"

","861,838",2.22%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-7.85%,1.24B,16.14,0.52,-8.58%,136.53M,-5.87%,-62.61M,-,0.10,74.32%,5.11%,-19.73%,438.33M,2.82,29.29%,-0.36%,6.15,-3.14%,0.94,8.87,21.09%,-8.44%,6.97M,-23.35%,3.69,2.26,-,-51.53%,7.05,10.89,-11.28%,-,-,9.40%,-11.66%,-23.42%,1.70,-,2.50,12.97%,67.51%,18.30%,0.33,-,2.50,50.48%,-8.58%,31.34,3.75%,3.09%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.79,8.38,0.88%,61.76%,6.47%,May 22 AMC,1.13M,8.34,-8.38%,-11.62%,-6.89%,"

","890,073",-0.48%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.72,5.19,0.08%,458.37M,1.90%,84.55B,28.95,6.40,-5.28%,455.91M,5.62%,2.39B,3.75,1.47,98.00%,1.16%,11.65%,8.73B,9.68,8.56%,0.02%,2.32,-2.57%,11.07,16.74,10.80%,17.02%,5.30M,3.73%,4.33,42.81,9.53%,50.06%,144.80,201.92,-6.12%,1.71 (0.92%),48.31,11.57%,20.26%,-8.24%,0.87,1.67 (0.90%),1.94,8.05%,68.34%,27.96%,5.13,"Jul 18, 2024",3.33,17.17%,35.97%,60.13,2.64%,2.31%,14100,1.34,7.91%,27.38%,1.22,218.13,Yes / Yes,1.33,9.89%,30.71%,1.65,174.82,2.10%,5.04%,9.50%,Aug 06 BMO,2.29M,185.29,3.31%,5.62%,4.58%,"

","3,770,655",5.99%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.58,1.43,1.10%,606.77M,4.18%,11.66B,9.85,1.97,0.00%,593.93M,-3.62%,1.19B,0.91,0.43,40.89%,3.21%,-9.25%,5.52B,2.11,12.34%,3.57%,6.25,17.06%,9.92,1.96,18.50%,9.82%,19.08M,-27.51%,4.58,4.24,15.01%,15.03%,15.90,26.93,-8.74%,0.70 (3.62%),-,13.37%,13.12%,-27.89%,-0.11,0.62 (3.19%),1.11,15.78%,31.20%,22.18%,0.70,"Apr 09, 2024",1.15,7.93%,24.81%,46.15,4.61%,2.89%,23554,0.27,3.63%,21.49%,1.20,29.71,Yes / Yes,0.13,-18.31%,0.00%,1.14,19.17,7.20%,-22.68%,4.72%,Aug 20 AMC,3.05M,19.42,-0.70%,-8.58%,-7.03%,"

","3,478,015",1.30%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,-6.22%,25.05B,49.80,3.33,-0.13%,92.72M,-17.79%,-73.50M,-,0.70,46.77%,4.81%,-6.96%,2.03B,12.34,68.40%,5.55%,2.06,-28.57%,7.22,22.94,10.41%,-1.99%,4.46M,13.40%,14.82,11.18,26.82%,-8.68%,131.59,259.61,-25.19%,-,45.56,-17.41%,-3.23%,-36.15%,0.83,-,1.67,52.19%,77.75%,25.96%,7.34,-,1.67,73.33%,-6.90%,29.21,4.14%,3.94%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.61,165.23,3.19%,33.96%,32.09%,May 30 AMC,2.16M,165.75,-11.48%,-9.77%,-15.62%,"

","1,323,374",0.31%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-14.56%,249.96M,-,-3.63,-0.19%,62.14M,-15.79%,-218.90M,-,-0.84,113.45%,16.77%,-69.97%,40.56M,6.16,40.00%,-0.93%,7.37,-69.01%,6.46,0.54,-35.33%,-41.82%,10.42M,-86.61%,6.89,0.51,-,-51.86%,3.27,29.03,-76.77%,-,-,-50.05%,-43.66%,-87.87%,1.69,-,9.19,-20.00%,96.66%,7.65%,0.43,-,9.19,21.74%,-527.00%,32.80,8.31%,9.42%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.49,3.43,170.40%,118.25%,-,May 07 BMO,1.41M,3.52,-13.08%,-44.74%,-69.78%,"

","687,304",2.62%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,20.76,2.69,14.94%,309.25M,-8.55%,17.27B,12.10,4.62,-0.61%,263.04M,-2.74%,838.33M,13.84,1.21,58.37%,3.39%,-9.69%,4.56B,3.78,-15.87%,-0.53%,2.81,-12.34%,26.83,2.08,5.30%,8.90%,8.91M,-19.16%,23.88,2.34,1.50%,11.31%,55.60,75.90,-22.36%,-,10.50,-,10.05%,-26.45%,-0.03,-,4.36,95.81%,74.87%,0.41%,1.45,-,4.36,19565.00%,17.35%,36.15,2.69%,2.26%,7420,0.01,3.13%,18.37%,2.57,74.61,Yes / Yes,0.00,1250.20%,0.00%,1.04,55.63,1.35%,13.52%,3.25%,Aug 21 AMC,3.17M,55.83,-4.76%,-5.99%,-12.63%,"

","3,301,543",0.36%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,-1.42%,1.80B,-,-1.71,-14.58%,98.59M,6.72%,-338.95M,-,-0.69,44.13%,3.00%,7.10%,291.07M,6.17,18.24%,-1.99%,4.74,-18.13%,7.83,2.31,39.66%,-31.41%,2.96M,-33.52%,7.57,2.39,-,-38.44%,13.48,31.22,-33.74%,-,-,-16.93%,-44.04%,-41.99%,1.06,-,4.43,2095.12%,62.86%,34.35%,0.90,-,4.63,18.13%,-129.65%,46.98,4.89%,4.45%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,1.88,17.64,7.45%,-15.75%,38.78%,Aug 06 AMC,624.82K,18.11,-1.77%,-1.84%,-14.20%,"

","1,176,130",2.66%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-8.07%,333.89M,4.15,0.63,0.00%,116.14M,-31.77%,-126.89M,-,0.00,1.46%,0.05%,-79.42%,1.20B,0.28,128.56%,-,0.34,-85.11%,2.82,0.93,2411.11%,-4.29%,0.06M,-,2.21,1.19,-,-9.63%,2.62,21.91,-83.94%,-,-,-,-27.40%,-88.04%,-,-,1.63,26.18%,16.84%,0.00%,0.33,-,1.82,18.59%,-4.42%,26.88,7.11%,6.94%,3476,0.28,-3.00%,-10.53%,1.00,15.93,No / Yes,0.04,44.09%,-,0.24,2.63,-5.44%,-26.68%,-8.66%,May 21 BMO,163.22K,2.62,-19.87%,-51.11%,-79.40%,"

","39,444",-0.38%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,21.68,0.36,30.19%,76.17M,-15.10%,764.69M,-,-0.14,-0.62%,69.32M,-14.25%,37.58M,2.10,-0.08,56.15%,4.78%,-27.01%,584.21M,1.31,-163.83%,-1.82%,6.08,-45.04%,0.13,60.43,52.56%,5.70%,3.31M,-57.01%,5.17,1.49,10.30%,855.40%,7.72,18.00,-44.60%,-,7.79,-,6.67%,-57.22%,1.21,-,6.58,17.01%,89.88%,-0.26%,0.43,-,6.58,-27.43%,12.87%,34.41,5.80%,4.87%,1000,43.95,-32.16%,6.43%,2.88,11.70,Yes / Yes,43.55,-244.08%,0.00%,1.44,8.01,1.01%,-14.17%,-33.48%,Aug 07 AMC,544.18K,7.70,-11.69%,-15.26%,-33.43%,"

","783,931",-3.87%,ZIP
