Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.86,0.71,16.40%,172.26M,-0.12%,5.59B,24.91,1.30,-9.57%,144.38M,3.42%,124.20M,3.21,0.31,84.57%,3.21%,0.87%,1.53B,3.65,20.75%,5.97%,5.80,8.01%,9.34,3.47,10.89%,4.22%,4.63M,51.52%,0.91,35.56,14.28%,7.19%,21.10,34.58,10.00%,0.27 (0.83%),19.74,18.47%,5.80%,-6.45%,1.22,0.30 (0.93%),1.95,0.20%,39.86%,53.29%,0.68,"May 17, 2024",3.31,95.74%,15.14%,52.58,1.66%,2.14%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.84,32.80,1.18%,12.10%,0.46%,Apr 23 AMC,799.09K,32.35,0.89%,0.86%,8.48%,"

","674,646",-1.37%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.65%,137.79M,-0.67%,1.53B,20.27,0.52,-8.79%,134.90M,10.36%,-68.19M,-,0.07,74.74%,5.00%,20.69%,431.66M,3.53,23.03%,-0.37%,3.87,25.78%,0.92,11.40,26.85%,-9.14%,6.74M,28.41%,3.52,2.97,-,-59.08%,7.05,12.12,11.06%,-,-,9.40%,-12.86%,-13.86%,1.72,-,2.37,12.97%,66.48%,48.09%,0.33,-,2.37,47.34%,-13.09%,64.44,2.68%,3.06%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.57,10.39,-0.10%,140.00%,7.40%,May 22 AMC,1.74M,10.44,4.20%,12.12%,17.99%,"

","992,668",0.48%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.48,5.19,0.08%,458.37M,3.32%,79.26B,27.17,6.39,-9.57%,455.94M,14.33%,2.39B,3.51,1.50,95.88%,1.13%,-8.40%,8.73B,9.08,8.56%,0.02%,1.39,0.61%,11.07,15.69,10.70%,17.02%,5.17M,-4.27%,4.33,40.13,9.53%,50.06%,144.80,201.92,-11.99%,1.73 (1.00%),45.29,11.57%,20.26%,-13.97%,0.89,1.61 (0.93%),1.94,8.05%,68.34%,19.97%,4.50,"Apr 18, 2024",3.33,17.17%,35.97%,64.38,1.61%,2.73%,14100,1.34,7.91%,27.38%,1.37,215.55,Yes / Yes,1.33,9.89%,30.71%,0.46,173.28,1.70%,2.54%,9.50%,May 02 BMO,3.72M,173.71,8.04%,5.11%,-2.93%,"

","1,694,934",0.25%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.49,1.43,0.60%,606.77M,12.23%,14.12B,11.96,1.97,0.00%,595.01M,22.11%,1.19B,1.12,0.43,39.65%,3.04%,30.06%,5.52B,2.56,14.96%,3.55%,3.82,-3.32%,13.33,1.77,16.75%,9.82%,18.07M,-17.26%,4.60,5.13,14.70%,15.03%,15.90,30.05,10.81%,0.70 (2.99%),-,13.37%,13.12%,-21.53%,-0.10,0.62 (2.63%),1.11,15.78%,31.20%,48.35%,0.74,"Apr 09, 2024",1.15,7.93%,24.81%,69.71,3.64%,2.39%,23554,0.27,3.63%,21.49%,1.14,28.85,Yes / Yes,0.13,-18.31%,0.00%,2.49,21.39,5.91%,-23.59%,4.72%,May 15 AMC,4.73M,23.58,12.38%,12.72%,8.20%,"

","11,776,675",10.24%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,4.27%,26.87B,54.63,3.28,-0.38%,89.20M,3.67%,-138.67M,-,0.65,47.85%,4.74%,-29.17%,1.90B,14.18,54.82%,5.60%,1.85,-4.16%,6.40,28.01,18.45%,-3.98%,4.23M,51.51%,16.41,10.92,38.21%,-18.64%,116.88,259.61,-19.07%,-,53.67,-17.41%,-6.46%,-30.93%,0.86,-,1.90,53.60%,77.40%,53.42%,5.29,-,1.90,58.51%,-9.70%,50.31,2.00%,2.97%,5962,1.29,40.62%,-7.32%,1.48,259.57,Yes / Yes,1.24,51.94%,-,0.75,181.13,3.42%,30.99%,35.45%,May 30 AMC,2.29M,179.31,2.38%,-2.93%,-4.71%,"

","1,722,179",-1.00%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,10.09%,70.77M,-4.47%,849.28M,-,-3.71,-0.45%,63.85M,-5.90%,-218.90M,-,-0.86,113.52%,27.41%,-5.15%,40.56M,20.94,37.74%,-0.99%,21.88,1.87%,6.46,1.85,-33.39%,-41.82%,17.50M,-56.76%,6.89,1.74,-,-51.86%,9.56,31.46,-21.06%,-,-,-50.05%,-43.66%,-61.98%,1.83,-,9.19,-20.00%,96.66%,25.10%,0.97,-,9.19,21.74%,-527.00%,45.12,9.41%,7.51%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.46,11.98,170.40%,118.25%,-,May 07 BMO,799.83K,11.96,0.33%,-10.82%,-26.28%,"

","370,523",-0.13%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,31.14,2.05,23.80%,260.90M,4.63%,19.86B,13.86,4.62,-0.36%,236.54M,8.26%,637.46M,20.76,1.19,59.81%,5.39%,-0.12%,4.53B,4.39,-15.87%,-0.54%,3.69,1.90%,26.07,2.45,5.30%,7.06%,12.76M,-3.08%,22.45,2.85,1.50%,8.96%,58.87,75.90,-11.06%,-,13.49,-,7.90%,-15.74%,-0.00,-,4.38,95.81%,74.72%,8.65%,1.39,-,4.38,516.13%,11.60%,57.92,1.83%,2.13%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.76,63.81,1.54%,23.91%,2.56%,May 20 AMC,3.46M,63.96,3.61%,0.46%,-3.42%,"

","2,610,832",0.24%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-5.14%,1.97B,-,-1.31,-10.42%,98.19M,45.26%,-338.95M,-,-0.52,42.51%,4.44%,0.20%,291.07M,6.76,13.82%,-1.97%,6.74,-29.68%,7.83,2.55,55.97%,-31.41%,4.36M,-40.84%,7.61,2.62,-,-38.44%,13.48,37.92,-27.08%,-,-,-16.93%,-44.04%,-47.44%,1.20,-,4.43,2095.12%,62.86%,47.85%,1.17,-,4.63,18.13%,-129.65%,61.58,4.90%,4.79%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.87,20.85,15.83%,40.53%,38.78%,May 08 AMC,647.22K,19.93,16.71%,17.69%,-12.99%,"

","564,391",-4.41%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-4.88%,1.54B,13.24,0.91,0.00%,116.14M,-10.58%,-136.80M,-,-0.06,0.52%,0.07%,-41.13%,1.23B,1.25,263.43%,-,1.80,-,2.82,4.28,539.46%,-4.29%,0.09M,-,2.35,5.14,-,-9.63%,11.25,21.91,-25.94%,-,-,-,-28.89%,-44.88%,-,-,1.56,26.18%,16.66%,7.38%,1.07,-,1.73,26.52%,-4.62%,41.86,8.16%,8.66%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.39,11.80,-,-,6.47%,May 21 BMO,47.96K,12.08,-1.22%,-20.41%,-26.06%,"

","18,829",2.37%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.90,0.36,30.21%,76.17M,-8.33%,984.16M,344.70,0.03,-0.73%,69.31M,-4.34%,37.58M,2.71,-0.07,51.05%,4.43%,-32.77%,584.21M,1.68,-145.11%,-1.82%,5.46,-17.83%,0.13,77.77,113.86%,5.70%,3.07M,-33.76%,5.17,1.92,10.30%,855.40%,9.07,19.29,-28.71%,-,10.02,-,6.67%,-48.63%,1.22,-,6.58,17.01%,89.88%,9.20%,0.42,-,6.58,-27.43%,12.87%,38.50,5.81%,3.74%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.04,10.05,1.01%,-18.04%,-33.48%,May 09 AMC,562.35K,9.91,-4.46%,-10.52%,-24.07%,"

","585,261",-1.39%,ZIP
