Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.19,0.71,16.27%,172.26M,0.97%,5.38B,24.00,1.30,-11.25%,144.59M,-4.24%,124.20M,3.09,0.31,84.52%,3.27%,-1.55%,1.53B,3.51,20.75%,5.97%,5.93,5.27%,9.34,3.34,10.89%,4.22%,4.73M,22.91%,0.91,34.27,14.28%,7.19%,25.09,34.58,5.98%,0.27 (0.87%),19.02,18.47%,5.80%,-9.86%,1.18,0.31 (0.99%),1.95,0.20%,39.86%,24.23%,0.68,"May 17, 2024",3.31,95.74%,15.14%,48.64,1.78%,1.88%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,2.32,30.34,1.18%,12.06%,0.46%,Apr 23 AMC,797.85K,31.17,-0.86%,-1.90%,3.93%,"

","1,852,707",2.74%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,1.52%,1.48B,19.32,0.52,-7.99%,136.89M,-1.57%,-62.61M,-,0.09,73.69%,5.14%,10.24%,438.33M,3.38,29.09%,-0.36%,4.37,16.26%,0.94,10.64,21.60%,-8.44%,7.03M,-14.22%,3.69,2.71,-,-51.53%,7.05,12.08,6.49%,-,-,9.40%,-11.66%,-17.14%,1.72,-,2.50,12.97%,67.51%,41.99%,0.35,-,2.50,50.48%,-8.58%,52.19,3.03%,3.52%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.58,10.05,0.88%,61.76%,6.47%,May 22 AMC,1.61M,10.01,-0.01%,3.62%,13.54%,"

","929,604",-0.40%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.90,5.19,0.08%,458.37M,0.02%,80.24B,27.51,6.39,-6.34%,455.93M,4.73%,2.39B,3.56,1.50,95.56%,1.27%,-0.22%,8.73B,9.19,8.42%,0.02%,1.69,-7.18%,11.07,15.89,10.81%,17.02%,5.80M,6.22%,4.33,40.63,9.53%,50.06%,144.80,201.92,-10.90%,1.73 (0.99%),45.85,11.57%,20.26%,-12.91%,0.86,1.61 (0.92%),1.94,8.05%,68.34%,21.44%,3.65,"Jul 18, 2024",3.33,17.17%,35.97%,59.89,1.64%,1.84%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.60,178.54,1.70%,2.54%,9.50%,May 02 BMO,3.43M,175.85,1.58%,6.46%,-1.17%,"

","2,068,222",-1.51%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.63,1.43,1.10%,606.77M,-4.98%,13.42B,11.37,1.96,0.00%,593.93M,2.62%,1.19B,1.01,0.43,39.12%,3.38%,3.09%,5.52B,2.43,13.42%,3.54%,4.32,6.28%,9.92,2.25,18.45%,9.82%,20.05M,-17.69%,4.58,4.87,15.40%,15.03%,15.90,28.13,4.98%,0.71 (3.17%),-,13.37%,13.12%,-20.58%,-0.10,0.62 (2.78%),1.11,15.78%,31.20%,40.55%,0.75,"Apr 09, 2024",1.15,7.93%,24.81%,44.39,3.15%,2.93%,23554,0.27,3.63%,21.49%,1.14,29.09,Yes / Yes,0.13,-18.31%,0.00%,0.73,22.86,5.91%,-23.59%,4.72%,May 15 AMC,4.64M,22.34,-5.59%,2.01%,3.23%,"

","3,367,588",-2.27%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,8.17%,28.54B,56.54,3.34,-0.23%,90.85M,7.90%,-73.50M,-,0.70,47.35%,5.55%,-6.26%,2.03B,14.06,68.01%,5.60%,2.53,-8.10%,7.22,26.14,11.05%,-1.99%,5.04M,21.06%,14.82,12.74,26.82%,-8.68%,131.59,259.61,-14.77%,-,51.90,-17.41%,-3.23%,-27.26%,0.83,-,1.67,53.60%,77.75%,43.50%,6.69,-,1.67,73.33%,-6.90%,64.50,3.34%,3.51%,5962,1.13,37.16%,-3.62%,1.56,230.73,Yes / Yes,1.08,139.17%,-,1.40,187.65,3.19%,33.96%,32.09%,May 30 AMC,1.99M,188.83,8.19%,7.04%,-1.07%,"

","2,781,414",0.63%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.32%,70.77M,-15.97%,695.19M,-,-3.69,-0.48%,62.27M,-16.68%,-218.90M,-,-0.84,113.65%,28.13%,-36.22%,40.56M,17.14,38.56%,-0.93%,25.87,-23.52%,6.46,1.52,-34.50%,-41.82%,17.51M,-59.43%,6.89,1.42,-,-51.86%,9.56,30.53,-35.38%,-,-,-50.05%,-43.66%,-67.93%,1.82,-,9.19,-20.00%,96.66%,2.41%,0.85,-,9.19,21.74%,-527.00%,30.10,7.61%,7.28%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,1.19,9.99,170.40%,118.25%,-,May 07 BMO,676.98K,9.79,-14.70%,-20.47%,-34.31%,"

","806,630",-2.00%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.51,2.69,22.23%,260.90M,-2.53%,18.72B,13.11,4.62,-0.35%,240.49M,-4.10%,838.33M,15.00,1.21,60.05%,3.78%,-11.57%,4.56B,4.10,-15.87%,-0.53%,3.09,-16.62%,26.83,2.26,5.30%,8.90%,9.10M,-12.52%,23.88,2.53,1.50%,11.31%,58.87,75.90,-15.84%,-,11.38,-,10.05%,-20.27%,-0.05,-,4.36,95.81%,73.37%,2.80%,1.45,-,4.36,19565.00%,17.35%,39.79,2.71%,2.23%,7420,0.01,3.13%,18.37%,2.57,75.41,Yes / Yes,0.00,1250.20%,0.00%,1.25,62.85,1.35%,13.52%,3.25%,May 20 AMC,2.94M,60.52,-3.60%,-2.64%,-8.00%,"

","3,668,667",-3.71%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,4.77%,1.97B,-,-1.61,-11.16%,98.19M,-7.06%,-338.95M,-,-0.52,42.29%,2.76%,-0.79%,291.07M,6.78,17.87%,-2.11%,4.17,-24.84%,7.83,2.55,43.22%,-31.41%,2.71M,-27.61%,7.61,2.63,-,-38.44%,13.48,32.60,-26.82%,-,-,-16.93%,-44.04%,-38.65%,1.07,-,4.43,2095.12%,62.86%,48.37%,1.09,-,4.63,18.13%,-129.65%,58.44,4.17%,4.88%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.52,20.04,15.83%,40.53%,38.78%,May 08 AMC,649.70K,20.00,3.22%,15.19%,-10.51%,"

","335,473",-0.20%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-45.59%,731.51M,9.20,0.62,0.00%,116.14M,-52.99%,-126.89M,-,0.00,0.52%,0.07%,-68.44%,1.20B,0.61,128.59%,-,2.20,-,2.82,2.04,2411.11%,-4.29%,0.08M,-,2.21,2.60,-,-9.63%,8.70,21.91,-64.81%,-,-,-,-27.40%,-73.81%,-,-,1.63,26.18%,16.84%,-34.02%,1.70,-,1.82,18.59%,-4.42%,30.62,42.61%,17.15%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / No,0.04,44.09%,-,38.57,13.52,-5.49%,-26.63%,-8.66%,May 21 BMO,37.67K,5.74,-46.48%,-53.92%,-62.95%,"

","1,452,947",-57.54%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.22,0.36,30.20%,76.17M,0.00%,960.33M,-,-0.05,-0.73%,69.32M,-1.43%,37.58M,2.64,-0.07,51.05%,4.26%,-19.55%,584.21M,1.64,-150.62%,-1.82%,5.59,-29.05%,0.13,75.89,80.23%,5.70%,2.95M,-42.17%,5.17,1.87,10.30%,855.40%,9.07,19.29,-30.43%,-,9.78,-,6.67%,-49.87%,1.22,-,6.58,17.01%,89.88%,6.56%,0.34,-,6.58,-27.43%,12.87%,43.17,2.76%,2.80%,1000,43.95,-32.16%,6.43%,2.44,12.58,Yes / Yes,43.55,-244.08%,0.00%,0.87,9.53,1.01%,-17.03%,-33.48%,May 09 AMC,527.88K,9.67,-1.71%,-6.42%,-22.18%,"

","460,195",1.47%,ZIP
