Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.63,0.71,16.37%,172.26M,2.12%,5.32B,23.70,1.30,-12.86%,144.43M,-4.85%,124.20M,3.06,0.31,84.52%,3.28%,-1.12%,1.53B,3.47,20.75%,5.97%,5.79,3.95%,9.34,3.30,10.89%,4.22%,4.73M,19.30%,0.91,33.84,14.28%,7.19%,25.09,34.58,4.66%,0.27 (0.88%),18.78,18.47%,5.80%,-10.99%,1.18,0.31 (1.01%),1.95,0.20%,39.86%,22.68%,0.68,"May 17, 2024",3.31,95.74%,15.14%,45.05,1.99%,1.90%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.61,30.62,1.18%,12.06%,0.46%,Apr 23 AMC,817.89K,30.78,-1.36%,-2.90%,2.54%,"

","501,680",0.52%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,-4.14%,1.41B,18.34,0.52,-8.02%,136.89M,-9.00%,-62.61M,-,0.09,73.67%,5.14%,4.74%,438.33M,3.21,29.09%,-0.36%,4.42,6.86%,0.94,10.10,21.60%,-8.44%,7.03M,-17.75%,3.69,2.57,-,-51.53%,7.05,11.80,1.06%,-,-,9.40%,-11.66%,-19.49%,1.72,-,2.50,12.97%,67.51%,34.75%,0.33,-,2.50,50.48%,-8.58%,42.13,3.13%,3.57%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,1.06,9.61,0.88%,61.76%,6.47%,May 22 AMC,1.59M,9.50,-4.30%,-2.43%,7.60%,"

","1,691,663",-1.14%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.94,5.19,0.08%,458.37M,-4.43%,77.98B,26.74,6.39,-5.73%,455.93M,-1.62%,2.39B,3.46,1.50,95.55%,1.27%,0.12%,8.73B,8.93,8.42%,0.02%,1.76,-14.59%,11.07,15.44,10.81%,17.02%,5.80M,-0.31%,4.33,39.48,9.53%,50.06%,144.80,201.92,-13.41%,1.73 (1.02%),44.56,11.57%,20.26%,-15.36%,0.86,1.61 (0.94%),1.94,8.05%,68.34%,18.02%,3.76,"Jul 18, 2024",3.33,17.17%,35.97%,48.24,2.17%,1.96%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.54,170.55,1.70%,2.54%,9.50%,May 02 BMO,3.29M,170.90,-1.33%,3.16%,-3.83%,"

","1,790,058",0.21%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.68,1.43,1.10%,606.77M,-5.72%,13.46B,11.42,1.96,0.00%,593.93M,-4.96%,1.19B,1.02,0.43,39.12%,3.38%,3.41%,5.52B,2.44,13.51%,3.58%,4.57,10.34%,9.92,2.26,18.36%,9.82%,20.05M,-19.85%,4.58,4.89,15.40%,15.03%,15.90,28.13,5.31%,0.70 (3.13%),-,13.37%,13.12%,-20.33%,-0.10,0.62 (2.77%),1.11,15.78%,31.20%,40.99%,0.68,"Apr 09, 2024",1.15,7.93%,24.81%,45.12,2.85%,2.62%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.45,22.46,5.91%,-23.59%,4.72%,May 15 AMC,4.39M,22.41,-5.44%,2.11%,3.71%,"

","1,972,076",-0.22%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,0.26%,27.87B,55.33,3.33,-0.19%,90.84M,2.83%,-73.50M,-,0.70,47.35%,5.55%,-5.90%,2.03B,13.73,68.39%,5.55%,2.48,-14.80%,7.22,25.52,10.56%,-1.99%,5.04M,16.45%,14.82,12.44,26.82%,-8.68%,131.59,259.61,-16.78%,-,50.68,-17.41%,-3.23%,-28.98%,0.84,-,1.67,53.60%,77.75%,40.12%,6.60,-,1.67,73.33%,-6.90%,57.36,3.18%,3.70%,5962,1.13,37.16%,-3.62%,1.51,231.37,Yes / Yes,1.08,139.17%,-,0.87,184.22,3.19%,33.96%,32.09%,May 30 AMC,2.03M,184.38,5.13%,4.55%,-3.72%,"

","1,776,909",0.09%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.31%,70.77M,-19.71%,595.77M,-,-3.67,-0.48%,62.27M,-29.85%,-218.90M,-,-0.84,113.65%,28.13%,-39.47%,40.56M,14.69,39.49%,-0.93%,26.02,-43.92%,6.46,1.30,-35.75%,-41.82%,17.51M,-69.77%,6.89,1.22,-,-51.86%,8.76,30.53,-44.62%,-,-,-50.05%,-43.66%,-72.52%,1.79,-,9.19,-20.00%,96.66%,-4.22%,0.81,-,9.19,21.74%,-527.00%,22.02,7.85%,7.12%,168,0.10,-,-539.70%,1.40,34.00,Yes / Yes,0.09,113.26%,-,1.54,8.84,170.40%,118.25%,-,May 07 BMO,673.08K,8.39,-24.44%,-29.88%,-42.77%,"

","1,036,548",-5.09%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.18,2.69,22.23%,260.90M,-9.55%,17.61B,11.14,5.11,-0.35%,240.49M,-10.96%,838.33M,14.12,1.21,60.05%,3.78%,-14.01%,4.56B,3.86,-3.15%,-0.53%,3.03,-21.06%,26.83,2.12,1.29%,8.90%,9.10M,-18.57%,23.88,2.38,1.50%,11.31%,57.33,75.90,-20.80%,-,10.71,-,10.05%,-24.97%,-0.06,-,4.36,95.81%,73.37%,-0.66%,1.47,-,4.36,19565.00%,17.35%,28.22,3.13%,2.34%,7420,0.01,3.13%,18.37%,2.57,75.25,Yes / Yes,0.00,1250.20%,0.00%,1.28,57.74,1.35%,13.52%,3.25%,May 20 AMC,3.00M,56.95,-8.18%,-7.96%,-13.24%,"

","3,847,475",-1.37%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-5.10%,1.87B,-,-1.61,-11.16%,98.19M,-4.77%,-338.95M,-,-0.71,43.69%,2.76%,4.98%,291.07M,6.44,17.87%,-2.00%,4.25,-37.17%,7.83,2.42,43.22%,-31.41%,2.71M,-33.33%,7.61,2.50,-,-38.44%,13.48,32.60,-30.55%,-,-,-16.93%,-44.04%,-41.78%,1.06,-,4.43,2095.12%,62.86%,40.80%,1.05,-,4.63,18.13%,-129.65%,50.53,4.05%,4.82%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.42,18.69,15.83%,40.53%,38.78%,May 08 AMC,637.81K,18.98,-1.04%,7.95%,-14.84%,"

","265,012",1.55%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-72.79%,428.20M,5.38,0.62,0.00%,116.14M,-72.19%,-126.89M,-,0.00,0.52%,0.07%,-82.55%,1.20B,0.36,128.62%,-,0.81,-,2.82,1.19,2411.11%,-4.29%,0.08M,-,2.21,1.52,-,-9.63%,3.19,21.91,-79.40%,-,-,-,-27.40%,-84.67%,-,-,1.63,26.18%,16.84%,5.33%,1.61,-,1.82,18.59%,-4.42%,25.90,55.30%,21.39%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,6.50,3.99,-5.59%,-26.47%,-8.66%,May 21 BMO,101.96K,3.36,-65.09%,-71.44%,-77.94%,"

","662,377",-15.79%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.34,0.36,30.20%,76.17M,-4.86%,893.79M,-,-0.05,-0.62%,69.24M,-9.18%,37.58M,2.46,-0.07,51.06%,4.26%,-23.08%,584.21M,1.53,-150.62%,-1.82%,5.74,-37.59%,0.13,70.63,80.23%,5.70%,2.95M,-46.27%,5.17,1.74,10.30%,855.40%,9.07,19.29,-35.25%,-,9.10,-,6.67%,-53.34%,1.21,-,6.58,17.01%,89.88%,-0.83%,0.34,-,6.58,-27.43%,12.87%,31.61,2.76%,2.80%,1000,43.95,-32.16%,6.43%,2.44,12.58,Yes / Yes,43.55,-244.08%,0.00%,1.43,9.45,1.01%,-15.68%,-33.48%,May 09 AMC,514.44K,9.00,-7.93%,-12.14%,-26.98%,"

","734,686",-4.76%,ZIP
