Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,8.29%,1.07B,-,-1.03,342.95%,72.94M,-1.54%,805.18M,-,-0.29,101.03%,9.33%,19.29%,-73.68M,8.69,39.87%,25.23%,14.72,-3.89%,122.87M,3.18,-5.24%,-15.95%,6.81M,-3.69%,4.44,3.80,-2.46%,-19.89%,17.70 -20.34%,34.29%,3.72,-,26.71% 15.81%,-21.07%,9.03 56.15%,89.77%,-,-,41.95% 20.90%,89.52%,5.17%,4.78%,-53.45%,-,6.55,35.69%,-67.32%,0.64,-,-,7.69,95.94%,-59.96%,60.99,1.44,- -,7.69,106.06%,6.57%,1.27,23.12,-,0.06,153.21%,7.43%,0.75,14.05,286,0.05,Aug 07 AMC,6.61%,462.55K,14.10,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","347,850",0.36%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.72,1.01,11.57%,167.66M,-0.07%,7.58B,28.78,1.57,-1.71%,148.17M,22.36%,7.94B,4.44,0.40,91.70%,2.91%,20.95%,174.00M,4.70,11.72%,2.47%,4.66,26.46%,1.61B,4.85,9.97%,6.40%,4.31M,21.34%,9.33,37.56,10.08%,10.81%,45.90 -1.39%,44.42%,1.20,26.94,32.18% -7.41%,8.26%,27.74 63.16%,45.25%,0.37 (0.81%),22.12,19.81% -5.41%,41.82%,1.85%,2.43%,186.46%,0.35 (0.77%),4.92,30.64%,16.77%,1.02,316.36%,"Aug 20, 2025",1.72,4.74%,10.78%,69.73,2.44,3.23% 0.62%,2.71,12.98%,5.24%,1.09,45.57,35.98%,0.36,7.89%,15.41%,0.68,45.05,2500,0.35,Jul 29 AMC,22.49%,926.07K,45.26,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","627,373",0.47%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.78,5.81,0.17%,443.95M,3.94%,68.99B,22.62,6.88,-0.34%,442.41M,5.63%,74.35B,3.18,1.64,97.94%,1.55%,-5.04%,2.61B,7.35,6.79%,-0.71%,2.18,-0.52%,9.38B,13.89,8.88%,18.24%,6.88M,-4.46%,11.21,48.08,8.43%,52.54%,200.33 -22.29%,-15.43%,3.24,31.09,8.55% 11.91%,25.07%,139.70 11.43%,-11.38%,1.99 (1.28%),18.56,5.98% 8.14%,70.03%,1.94%,2.28%,-2.32%,1.93 (1.24%),7.92,13.72%,37.51%,3.42,222.90%,"Jul 18, 2025",1.04,5.27%,27.83%,57.64,1.57,18.93% 21.14%,1.76,17.78%,3.49%,0.88,195.36,32.86%,1.36,4.19%,0.56%,0.82,152.32,13800,1.09,Aug 05 BMO,-4.54%,3.15M,155.67,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,593,146",2.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.57,1.57,0.00%,593.65M,-1.35%,11.72B,11.32,1.74,-,593.65M,4.33%,10.99B,1.40,0.40,14.67%,2.25%,3.73%,1.30B,1.87,4.28%,-12.29%,5.73,-0.20%,6.26B,1.84,12.25%,10.29%,13.33M,0.97%,10.73,3.69,8.97%,15.68%,27.50 -28.22%,0.20%,5.35,-,18.24% 8.45%,15.06%,16.34 20.81%,-23.09%,0.67 (3.38%),5.69,9.28% 13.97%,29.66%,1.88%,1.87%,-44.93%,0.70 (3.55%),1.75,10.00%,24.06%,0.53,-,"Apr 10, 2025",1.02,13.41%,20.76%,51.11,1.48,- -,1.05,38.73%,-1.56%,-0.13,22.87,45.76%,0.27,8.02%,4.93%,1.47,20.21,24471,0.01,Aug 19 AMC,2.79%,2.33M,19.74,"Oct 27, 2016",Yes / Yes,-17.29% -2.84%,"

","3,413,992",-2.33%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-0.19%,42.80B,75.19,3.66,-0.86%,97.74M,-4.68%,41.03B,-,0.80,54.44%,6.47%,8.85%,-38.78M,16.81,0.04%,6.16%,2.83,26.77%,2.55B,23.71,14.57%,-0.81%,6.32M,52.39%,11.59,14.24,11.75%,-2.68%,318.46 -13.67%,44.44%,19.30,61.94,41.55% -10.72%,-2.11%,153.45 79.16%,50.53%,-,-,47.68% 48.24%,77.33%,2.16%,2.73%,130.37%,-,16.11,49.20%,-4.59%,7.74,-,-,1.18,25.46%,-1.52%,43.07,1.67,- -,1.18,-121.43%,-1.96%,1.05,317.73,-,0.68,22.57%,-6.38%,0.52,277.03,7348,0.02,Sep 02 AMC,19.49%,2.23M,274.92,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,150,422",-0.76%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.68,3.33,14.17%,261.11M,3.19%,21.84B,12.72,5.68,-0.82%,259.68M,-3.07%,14.09B,8.15,1.38,63.01%,2.63%,-13.35%,1.05B,4.65,1.20%,-2.43%,2.32,-15.27%,4.70B,2.46,1.26%,9.87%,6.82M,-11.54%,29.34,2.80,2.66%,12.19%,92.80 -22.21%,24.79%,25.82,12.83,-10.66% 106.45%,11.73%,58.49 23.42%,-34.09%,-,13.37,4.40% 49.60%,75.85%,2.18%,2.15%,-69.50%,-,3.00,24.11%,18.13%,1.59,-,-,4.48,2.98%,22.31%,45.04,2.32,- -,4.48,18.68%,-1.02%,0.56,90.68,0.00%,0.01,2.93%,-4.07%,0.97,73.64,7412,0.00,Aug 21 AMC,-8.18%,2.95M,72.19,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,844,583",-1.97%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,3.29%,3.94B,79.30,0.45,-22.78%,108.95M,2.25%,3.30B,-,-0.26,37.10%,4.20%,7.43%,-212.37M,9.22,47.32%,-8.00%,5.48,14.58%,427.80M,4.92,132.63%,-19.74%,4.57M,35.32%,7.20,4.74,-,-28.39%,44.34 -20.07%,112.85%,7.48,-,29.99% -3.19%,-26.45%,16.56 114.01%,-19.76%,-,-,40.38% 98.40%,62.39%,2.76%,3.13%,-55.51%,-,7.72,33.33%,-57.71%,1.62,-,-,2.93,32.56%,-49.64%,47.59,1.29,- -,3.12,54.50%,-3.75%,1.04,53.60,-,0.24,9.81%,-3.26%,0.38,35.69,1869,0.01,Aug 07 BMO,11.62%,835.41K,35.44,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","320,371",-0.70%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,6.92%,7.98B,15.36,2.05,-,-,8.73%,11.47B,-,-0.23,4.28%,-,10.02%,-462.32M,0.64,55.93%,-2.89%,1.35,24.58%,12.55B,-,222.53%,-7.04%,0.60M,11.06%,-13.26,5.60,-,-,33.32 -5.40%,103.35%,5.63,-,5.46% -,-,14.75 113.69%,-,-,-,118.43% 118.66%,18.90%,3.60%,2.39%,-,-,0.91,62.51%,-4.64%,0.81,-,-,0.49,39.14%,-3.68%,74.99,1.00,- -,0.59,82.59%,7.74%,0.09,35.50,-,-,37.06%,13.23%,2.13,30.51,17439,-,Aug 14 BMO,20.36%,443.76K,31.52,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","943,161",3.31%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.69,5.48,1.62%,147.60M,-0.04%,7.84B,9.07,5.86,-0.96%,145.24M,-6.10%,-,1.27,1.46,77.89%,3.71%,8.27%,807.00M,1.58,15.11%,0.74%,3.85,-6.41%,4.97B,1.20,2.84%,0.95%,5.39M,-2.05%,44.24,-,7.63%,13.23%,63.22 -15.94%,15.20%,-,9.79,-9.99% 3.54%,10.34%,39.32 35.15%,-8.73%,1.74 (3.27%),-,19.10% 8.98%,-,1.97%,2.34%,53.19%,1.74 (3.27%),-,32.07%,22.09%,1.22,73.43%,"Aug 14, 2025",-,2.64%,16.23%,49.22,2.84,4.85% 5.34%,0.13,27.04%,-0.56%,0.95,61.20,33.52%,1.10,-1.04%,0.43%,0.86,53.27,9406,0.18,Jul 21 AMC,1.14%,1.40M,53.14,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,205,203",-0.24%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,19.53,1.18%,120.46M,-10.32%,1.87B,-,-2.23,0.00%,119.04M,0.78%,5.45B,-,0.81,52.70%,20.32%,-19.72%,2.35B,0.21,-80.15%,-6.17%,4.09,-21.66%,8.87B,0.47,-163.06%,23.04%,24.18M,-27.57%,32.86,0.81,-,72.40%,29.00 -46.38%,-14.65%,19.19,0.53,-23.79% -,27.51%,11.03 40.92%,-68.83%,1.23 (7.88%),1.37,-7.73% 20.63%,34.71%,3.55%,3.33%,-,7.62 (48.97%),0.61,192.29%,31.33%,0.68,-,"Jun 02, 2025",1.10,65.83%,26.52%,43.35,4.12,16.67% -,1.18,226.86%,-4.71%,1.68,14.95,22.25%,1.49,28.46%,-4.51%,1.61,16.17,6700,1.16,Aug 20 BMO,-13.64%,5.91M,15.55,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","9,540,113",-3.83%,ZIM
