Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.74%,75.14M,-1.21%,1.72B,36.96,0.62,-6.25%,72.59M,-1.42%,1.49B,0.69,-0.47,100.04%,5.20%,26.48%,-63.43M,12.80,40.00%,-0.21%,3.39,75.35%,134.48M,5.40,163.55%,-14.34%,3.78M,-13.29%,4.23,6.83,53.59%,-18.46%,28.49 -19.87%,72.30%,3.34,-,26.71% 15.81%,-18.90%,9.03 152.82%,150.60%,-,-,41.95% 20.90%,90.49%,3.88%,4.07%,-44.60%,-,11.07,43.93%,-52.51%,0.99,-,-,6.94,116.21%,-47.16%,45.30,1.00,- -,6.94,34.02%,-1.18%,1.24,36.46,-,0.06,72.59%,-7.52%,0.52,22.73,286,0.05,Nov 06 AMC,30.30%,1.12M,22.83,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","580,624",0.44%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.43,1.16,11.52%,166.98M,-0.42%,8.60B,28.32,1.82,-3.69%,147.57M,11.70%,8.85B,2.91,0.36,93.38%,2.92%,8.30%,198.00M,5.07,9.09%,1.83%,4.48,13.82%,1.70B,5.37,9.78%,7.22%,4.31M,10.88%,9.60,28.61,9.72%,12.06%,53.17 -3.05%,39.78%,1.80,27.16,46.13% -2.00%,9.25%,27.74 85.83%,121.72%,0.44 (0.86%),23.47,9.78% -2.36%,41.64%,2.78%,2.76%,147.42%,0.38 (0.74%),5.22,25.84%,17.01%,1.41,496.04%,"Feb 20, 2026",2.07,8.26%,11.68%,65.59,2.25,23.86% 3.50%,3.13,17.38%,6.66%,1.07,55.33,32.87%,0.35,9.85%,8.43%,0.90,51.73,2600,0.34,Feb 03 AMC,18.72%,962.21K,51.55,"Mar 29, 2012",Yes / Yes,6.04% 1.59%,"

","863,873",-0.35%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.68,5.93,0.18%,441.46M,1.55%,56.70B,18.85,6.83,0.00%,439.89M,2.67%,61.89B,2.41,1.40,97.75%,3.22%,7.41%,2.65B,6.03,7.10%,0.04%,2.77,-14.09%,9.40B,10.52,7.68%,17.96%,14.15M,2.27%,12.23,27.21,7.83%,49.87%,177.00 -27.31%,-26.17%,4.73,25.31,8.55% 11.91%,20.92%,115.25 11.64%,-18.73%,1.99 (1.55%),15.38,5.98% 8.14%,70.29%,1.80%,2.29%,-21.75%,2.03 (1.58%),6.59,11.51%,37.63%,2.91,226.91%,"Apr 20, 2026",2.28,2.68%,28.21%,60.18,1.78,18.93% 21.14%,3.64,8.17%,2.85%,0.96,155.27,32.86%,1.35,0.50%,3.65%,1.35,128.13,13800,1.35,Feb 12 BMO,-10.15%,5.12M,128.67,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","6,926,186",0.42%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.69,1.49,0.00%,591.63M,9.21%,14.50B,13.55,1.84,-,582.69M,13.86%,12.78B,1.43,0.45,11.33%,2.86%,31.55%,1.23B,2.20,5.89%,-1.40%,8.33,24.39%,6.59B,2.18,12.00%,9.42%,16.64M,19.15%,11.39,4.08,9.45%,13.83%,24.66 0.93%,31.48%,6.10,-,18.24% 8.45%,13.37%,16.34 52.33%,-8.21%,0.68 (2.74%),7.12,9.28% 13.97%,26.00%,1.87%,1.98%,-32.29%,0.65 (2.61%),1.94,3.12%,20.42%,0.51,-,"Sep 30, 2025",1.34,12.90%,18.61%,79.38,1.32,- -,1.38,7.47%,9.60%,-0.19,24.47,45.76%,0.19,11.30%,13.96%,1.31,24.42,24471,0.01,Nov 19 AMC,27.39%,2.00M,24.89,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","2,609,433",1.92%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-7.96%,27.27B,38.19,4.48,-0.14%,102.57M,-21.06%,25.78B,2.07,0.89,53.73%,7.49%,-48.01%,-41.04M,9.62,16.26%,0.73%,3.81,-37.92%,2.83B,13.76,17.41%,-0.73%,7.68M,-23.97%,12.43,8.21,18.48%,-2.41%,336.99 -49.26%,-18.28%,20.83,32.18,54.06% 21.31%,-1.10%,162.87 4.99%,27.74%,-,1571.14,34.81% 44.03%,76.55%,6.62%,4.52%,-23.28%,-,9.10,-8.83%,-4.25%,9.13,-,-,1.74,23.24%,-1.45%,25.65,1.42,- -,1.74,7.34%,-13.36%,1.03,316.74,-,0.93,25.50%,-21.50%,1.32,174.34,7923,0.89,Feb 26 AMC,-36.58%,2.02M,171.00,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","2,668,604",-1.92%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.90,5.15,10.61%,266.35M,1.45%,27.29B,15.19,6.07,-2.51%,264.69M,6.22%,19.38B,3.35,1.49,68.83%,2.42%,10.81%,1.59B,5.68,7.74%,3.69%,1.95,31.72%,4.81B,2.95,1.64%,14.44%,6.40M,6.79%,31.27,3.43,4.54%,17.74%,97.58 -5.56%,9.94%,26.87,13.63,-10.66% 106.45%,17.11%,64.41 43.07%,24.17%,-,14.86,4.40% 49.60%,76.89%,5.15%,4.41%,-78.71%,-,4.03,72.42%,22.86%,3.87,-,-,4.36,3.85%,33.17%,54.66,2.12,- -,4.36,204.90%,3.24%,0.89,97.69,0.00%,0.01,4.44%,4.80%,1.47,94.99,7412,0.00,Feb 25 AMC,12.72%,3.28M,92.15,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","4,819,561",-2.99%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,11.94%,2.13B,-,-1.17,-9.10%,109.69M,3.48%,1.53B,-,-0.36,29.31%,3.27%,-13.07%,-206.78M,4.83,32.96%,-2.99%,4.29,-44.54%,441.94M,2.77,33.14%,-19.29%,3.59M,7.88%,6.87,2.61,64.46%,-28.97%,44.34 -57.08%,-29.67%,7.29,-,30.02% -3.16%,-26.83%,15.96 19.24%,-49.72%,-,-,40.31% 98.33%,61.32%,5.68%,4.03%,-89.56%,-,3.47,30.14%,-51.59%,0.87,-,-,2.68,23.78%,-46.79%,57.93,1.31,- -,2.87,23.67%,6.04%,0.87,38.35,-,0.29,12.75%,4.80%,0.47,19.55,1869,0.01,Nov 06 BMO,-33.06%,837.21K,19.03,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","396,934",-2.66%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.47,6.01,1.74%,147.65M,-1.41%,9.29B,9.56,6.58,-2.12%,145.08M,5.98%,-,2.29,1.41,81.20%,3.67%,19.58%,887.00M,1.88,3.70%,1.55%,3.22,18.34%,4.94B,1.31,5.58%,1.00%,5.33M,7.46%,48.18,-,4.17%,13.39%,66.18 -4.93%,10.68%,-,9.04,1.25% 14.72%,10.25%,39.32 59.99%,19.81%,1.82 (2.89%),-,14.19% 10.90%,-,2.96%,2.63%,28.62%,1.76 (2.80%),-,21.59%,23.77%,1.65,216.13%,"Feb 12, 2026",-,-1.00%,17.94%,58.28,2.72,3.66% 5.29%,0.15,30.96%,2.84%,0.81,66.81,29.28%,0.64,-0.08%,5.63%,1.27,64.08,9195,0.21,Jan 20 AMC,15.83%,1.66M,62.91,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","2,108,766",-1.83%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.54,8.32,1.17%,120.46M,-1.81%,2.55B,-,-2.57,0.00%,119.05M,-9.15%,6.26B,-,-0.32,45.70%,13.32%,38.62%,1.00B,0.34,-82.23%,-9.75%,3.51,21.91%,7.59B,0.63,-181.01%,9.16%,15.86M,-0.42%,33.34,1.31,-,25.25%,24.47 -13.59%,1.68%,16.19,1.05,-23.79% -,11.79%,11.03 91.57%,-2.15%,1.24 (5.88%),2.26,-7.73% 20.63%,23.74%,3.65%,4.61%,22.66%,4.28 (20.25%),0.83,-30.30%,19.63%,1.00,-,"Dec 01, 2025",1.22,1.63%,13.21%,47.49,3.83,16.67% -,1.30,-89.07%,-3.67%,1.55,16.68,22.25%,1.41,-35.73%,-0.18%,0.23,20.73,6700,1.12,Nov 20 BMO,24.63%,4.52M,21.14,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","1,049,711",1.98%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.68,0.41,75.38%,254.09M,11.33%,4.42B,22.71,0.48,0.00%,62.55M,1.31%,5.45B,1.10,-,24.13%,5.95%,8.32%,103.34M,2.12,25.32%,1.01%,5.80,36.49%,2.08B,2.64,6.59%,3.34%,3.72M,5.46%,4.09,16.42,20.63%,10.58%,11.07 -2.39%,23.83%,0.66,23.91,- -,5.45%,6.05 78.68%,-12.54%,0.15 (1.36%),12.21,11.29% -,55.55%,3.75%,4.11%,1.50%,0.14 (1.31%),2.62,-5.94%,8.97%,0.39,-,"Jul 07, 2025",0.79,-1.88%,4.97%,62.55,1.82,15.87% -,1.42,-54950.00%,10.09%,0.73,11.49,42.68%,1.17,-,5.57%,0.64,10.76,7395,0.82,Sep 05 BMO,15.90%,640.68K,10.81,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","409,336",0.46%,ZGN
