Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.30,0.98,11.56%,168.52M,-2.49%,6.14B,24.82,1.47,-57.96%,148.80M,1.22%,6.55B,4.79,0.36,92.67%,3.24%,24.04%,169.50M,3.88,4.79%,1.73%,5.95,0.77%,1.58B,3.97,9.60%,6.29%,4.82M,-2.20%,9.19,42.42,7.78%,10.49%,41.15 -11.35%,21.60%,0.86,23.60,32.18% -7.41%,8.11%,27.74 31.51%,22.79%,0.37 (1.01%),18.63,19.81% -5.41%,41.66%,1.71%,1.84%,154.27%,0.35 (0.96%),4.14,38.39%,16.67%,0.73,206.35%,"May 20, 2025",1.72,3.22%,10.72%,47.64,2.25,3.23% 0.62%,2.87,29.71%,-0.68%,1.04,37.71,35.98%,0.36,4.01%,0.29%,1.06,37.33,2500,0.35,Apr 22 AMC,0.61%,810.17K,36.48,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","857,385",-2.28%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.45,5.57,0.10%,446.04M,-3.13%,68.05B,22.29,6.86,-0.65%,444.76M,-9.45%,73.08B,3.26,1.62,96.02%,2.06%,2.29%,2.52B,7.33,5.37%,0.74%,3.11,-6.40%,9.29B,14.65,9.96%,17.70%,9.15M,-6.18%,10.44,39.54,8.41%,51.85%,200.33 -23.70%,-14.00%,3.87,29.84,8.55% 11.91%,25.04%,139.70 9.42%,-14.11%,1.99 (1.30%),18.61,5.98% 8.14%,69.48%,2.19%,2.11%,10.12%,1.86 (1.22%),7.87,7.23%,37.01%,3.58,219.26%,"Jul 18, 2025",1.04,6.32%,27.12%,36.18,1.45,18.93% 21.14%,1.74,7.88%,-2.99%,0.89,199.93,32.86%,1.45,1.37%,-5.10%,1.11,155.65,13800,1.16,Aug 05 BMO,-9.02%,2.95M,152.86,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","3,265,333",-1.79%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.76,1.57,0.86%,593.65M,3.36%,10.96B,10.42,1.77,0.00%,588.53M,3.88%,10.23B,1.21,0.40,22.05%,2.20%,1.21%,1.30B,1.75,6.27%,-8.01%,5.41,3.01%,6.26B,1.72,11.97%,10.29%,12.92M,-5.52%,10.73,3.45,9.72%,15.68%,27.50 -32.84%,-8.75%,5.35,-,18.24% 8.45%,15.06%,16.34 13.04%,-30.42%,0.67 (3.65%),5.30,9.28% 13.97%,29.66%,1.84%,1.63%,-48.31%,0.70 (3.79%),1.63,10.00%,24.06%,0.47,-,"Apr 10, 2025",1.02,13.41%,20.76%,56.22,1.41,- -,1.05,38.73%,3.31%,-0.18,22.68,45.76%,0.27,8.02%,3.17%,0.51,18.41,24471,0.01,May 20 AMC,-7.08%,2.39M,18.47,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,219,324",0.33%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,-7.53%,44.98B,79.06,3.65,-0.85%,96.78M,-4.16%,43.20B,-,0.80,54.93%,7.45%,45.85%,-38.78M,17.66,0.04%,10.30%,2.82,52.07%,2.55B,24.92,14.50%,-0.81%,7.21M,60.14%,11.59,14.97,11.75%,-2.68%,318.46 -9.28%,47.46%,19.30,65.09,41.55% -10.72%,-2.11%,153.45 88.27%,73.11%,-,-,47.68% 48.24%,77.33%,3.31%,2.77%,139.06%,-,16.96,49.20%,-4.59%,8.71,-,-,1.18,25.46%,-1.52%,42.52,1.67,- -,1.18,-121.43%,-5.84%,1.07,317.24,-,0.68,22.57%,2.82%,0.60,291.14,7348,0.02,May 29 AMC,32.74%,2.56M,288.90,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,533,645",-0.77%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.44,3.33,14.20%,261.11M,-3.47%,22.61B,13.16,5.68,-1.58%,259.58M,-3.46%,14.86B,8.63,1.38,62.39%,2.88%,4.75%,1.05B,4.81,1.22%,0.14%,2.99,-5.95%,4.70B,2.55,1.24%,9.87%,7.49M,-8.43%,29.34,2.89,2.60%,12.19%,92.80 -19.47%,32.03%,25.82,13.28,-10.66% 106.45%,11.73%,55.06 35.72%,-37.62%,-,14.10,4.40% 49.60%,75.85%,2.13%,1.90%,-71.94%,-,3.16,24.11%,18.13%,1.57,-,-,4.48,2.98%,22.31%,38.11,2.34,- -,4.48,18.68%,-2.86%,0.68,90.58,0.00%,0.01,2.93%,-5.58%,1.10,74.83,7412,0.00,May 21 AMC,-4.48%,2.50M,74.73,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,740,049",-0.13%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,0.72%,3.89B,54.60,0.64,-24.47%,109.14M,-18.22%,3.23B,-,-0.42,50.55%,3.71%,19.13%,-252.07M,9.30,47.82%,2.73%,4.28,39.09%,418.33M,4.71,147.50%,-23.32%,4.05M,34.36%,7.48,4.54,-,-32.05%,44.34 -20.64%,97.25%,7.75,-,30.00% -3.18%,-30.63%,16.01 119.80%,-8.60%,-,-,40.35% 98.38%,63.45%,3.16%,3.29%,-59.49%,-,7.71,28.63%,-64.09%,1.63,-,-,3.09,43.72%,-60.26%,49.90,1.36,- -,3.26,18.43%,-1.59%,1.03,54.08,-,0.24,22.19%,3.47%,0.95,34.28,1869,0.02,Aug 07 BMO,15.36%,947.54K,35.19,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","902,931",2.65%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,8.83%,7.21B,14.45,1.97,-,-,8.29%,10.74B,-,-0.86,3.84%,-,36.73%,-710.26M,0.63,35.29%,-2.23%,1.44,2.48%,11.52B,-,180.11%,-11.48%,0.97M,0.35%,-12.89,5.28,-,-,33.32 -14.52%,48.72%,5.39,-,5.46% -,-,13.00 119.08%,-,-,-,118.43% 118.66%,17.93%,2.85%,2.14%,-,-,0.93,37.41%,-7.36%,0.71,-,-,0.45,43.08%,-6.16%,70.84,1.00,- -,0.59,66.34%,8.00%,0.01,35.48,-,-,47.60%,6.69%,1.61,27.82,17439,-,May 15 BMO,11.73%,670.12K,28.48,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","1,081,308",2.37%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.62,5.13,1.68%,147.57M,-1.82%,8.05B,9.81,5.56,-1.33%,145.09M,11.95%,-,1.87,1.31,78.44%,3.96%,29.86%,756.00M,1.61,5.55%,-1.88%,4.01,2.25%,4.98B,1.29,6.42%,0.91%,5.75M,0.53%,42.43,-,5.69%,13.06%,63.22 -13.73%,15.01%,-,8.24,-9.99% 3.54%,10.04%,39.32 38.71%,6.86%,1.74 (3.19%),-,19.10% 8.98%,-,2.37%,2.29%,72.16%,1.70 (3.12%),-,28.90%,21.03%,1.28,78.59%,"May 15, 2025",-,4.84%,15.17%,61.08,2.88,4.85% 5.34%,0.15,18.40%,3.80%,0.91,55.58,33.52%,0.74,-0.83%,9.66%,0.92,56.92,9406,0.19,Jul 21 AMC,5.03%,1.43M,54.54,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","1,322,888",-4.18%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,19.53,1.18%,120.46M,-5.69%,1.88B,-,-1.78,0.00%,119.04M,-6.04%,5.45B,-,1.22,48.43%,20.82%,12.91%,2.35B,0.21,-81.42%,-8.45%,3.97,-18.44%,8.87B,0.47,-153.87%,23.04%,24.78M,-27.48%,32.86,0.81,-,72.40%,29.00 -46.31%,-9.42%,19.19,0.53,-23.79% -,27.51%,11.03 41.10%,-63.67%,1.30 (8.37%),1.37,-7.73% 20.63%,34.71%,2.69%,4.21%,-,7.62 (48.91%),0.61,192.29%,31.33%,0.69,-,"Jun 02, 2025",1.10,65.83%,26.52%,42.88,4.00,16.67% -,1.18,226.86%,-4.18%,1.68,15.44,22.25%,1.49,28.46%,-6.34%,0.54,15.75,6700,1.16,May 19 BMO,-16.41%,6.25M,15.57,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","3,353,469",-1.14%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.40,0.33,78.19%,252.58M,-4.84%,3.53B,17.51,0.49,0.00%,55.08M,0.12%,4.37B,1.36,-,11.92%,8.59%,26.98%,83.40M,1.68,17.92%,-5.34%,3.69,11.89%,2.11B,2.31,20.49%,2.78%,4.73M,4.84%,3.76,11.64,19.47%,8.89%,11.52 -24.83%,-23.09%,0.74,18.21,- -,4.94%,6.05 43.14%,-18.91%,0.15 (1.71%),9.88,11.29% -,55.89%,2.33%,3.39%,-,0.14 (1.64%),2.07,-37.52%,9.45%,0.27,-,"Jul 07, 2025",0.80,2.26%,3.96%,46.63,2.43,15.87% -,1.41,-54950.00%,-2.38%,0.73,8.87,42.68%,1.13,-,0.26%,0.50,8.80,7395,0.78,Mar 27 BMO,5.31%,1.28M,8.66,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","640,362",-1.59%,ZGN
