Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.53,0.79,16.06%,172.26M,-0.64%,6.14B,27.02,1.33,-8.58%,143.47M,0.31%,137.70M,2.97,0.27,84.07%,5.54%,14.62%,1.55B,3.95,26.03%,6.63%,5.37,14.55%,9.34,3.84,8.69%,4.94%,7.95M,37.76%,1.10,32.66,15.32%,8.52%,25.54,38.11,22.07%,0.27 (0.74%),22.73,18.47%,6.47%,-5.80%,1.16,0.32 (0.89%),1.71,0.20%,41.40%,40.56%,0.77,"Nov 20, 2024",2.70,183.51%,15.70%,51.16,2.25%,1.95%,2400,0.35,2.55%,8.87%,2.25,38.14,Yes / Yes,0.34,6.98%,45.61%,1.11,35.92,0.95%,5.82%,2.91%,Oct 29 AMC,1.48M,35.90,-1.56%,4.18%,12.09%,"

","1,638,534",-0.06%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,0.40%,1.52B,17.40,0.57,-6.66%,141.61M,18.38%,-47.27M,-,0.11,74.36%,4.12%,12.22%,445.68M,3.42,70.45%,4.65%,2.42,0.10%,1.27,7.82,1.33%,-6.17%,5.84M,36.45%,3.54,2.80,15.00%,-31.02%,7.05,10.85,5.53%,-,-,9.40%,-7.99%,-8.57%,1.72,-,2.71,12.97%,68.16%,40.71%,0.18,-,2.71,60.38%,-6.31%,75.74,0.43%,1.85%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.49,9.92,2.46%,98.33%,6.80%,Aug 21 AMC,2.41M,9.92,5.84%,10.75%,8.73%,"

","3,597,336",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.78,5.11,0.08%,458.37M,-3.31%,82.79B,28.24,6.47,0.00%,452.68M,-6.01%,2.34B,3.75,1.46,95.58%,0.97%,0.18%,8.91B,9.29,9.57%,-0.65%,2.38,15.29%,10.94,16.70,11.03%,16.79%,4.38M,16.39%,3.47,52.60,9.55%,48.88%,144.80,201.92,-7.41%,1.71 (0.93%),39.37,11.57%,20.02%,-9.50%,0.89,1.67 (0.91%),2.09,8.05%,68.32%,26.20%,3.69,"Oct 31, 2024",3.45,7.38%,36.05%,39.61,2.26%,1.83%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,1.07,181.27,2.10%,5.04%,8.30%,Nov 04 BMO,1.84M,182.74,-2.96%,-3.31%,1.81%,"

","1,957,738",0.81%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.54,1.42,0.86%,606.77M,-6.24%,14.01B,11.68,2.00,0.00%,592.88M,-7.80%,1.19B,1.27,0.40,34.44%,3.09%,26.59%,5.61B,2.50,13.61%,-1.59%,6.78,11.15%,10.31,2.27,18.46%,9.95%,18.33M,-1.35%,4.71,4.97,13.00%,14.81%,15.90,27.50,10.06%,0.68 (2.91%),-,13.37%,12.68%,-14.84%,-0.09,0.97 (4.14%),1.22,15.78%,31.13%,47.34%,0.81,"Sep 10, 2024",1.26,-0.18%,24.65%,41.58,2.82%,2.46%,23554,0.30,3.60%,21.14%,1.31,29.38,Yes / Yes,0.12,-3.11%,40.76%,0.88,23.76,0.90%,2.93%,6.28%,Nov 19 AMC,2.70M,23.42,-7.29%,-0.12%,10.70%,"

","2,373,856",-1.43%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,3.19%,28.48B,53.48,3.49,-0.15%,94.08M,11.85%,-57.71M,-,0.63,46.94%,5.14%,7.07%,2.17B,13.14,-10.59%,-0.90%,2.72,8.40%,8.36,22.35,22.45%,-1.39%,4.84M,19.11%,15.80,11.82,18.50%,-5.77%,152.60,259.61,-15.70%,-,48.69,-10.72%,-4.38%,-28.05%,0.82,-,1.04,48.57%,77.87%,22.40%,5.29,-,1.04,72.20%,-5.71%,53.77,2.45%,2.84%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.40,189.85,4.48%,24.95%,30.30%,Sep 03 AMC,1.78M,186.78,0.36%,3.58%,-2.73%,"

","705,538",-1.62%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-18.67%,191.99M,-,-3.57,-0.15%,61.39M,-24.37%,-194.65M,-,-0.91,97.57%,12.48%,-28.95%,40.56M,4.73,32.96%,-17.99%,4.18,-76.13%,5.38,0.50,-19.17%,-34.97%,7.66M,-83.12%,6.00,0.45,-,-42.98%,2.74,18.24,-82.18%,-,-,-50.05%,-45.92%,-85.20%,1.70,-,6.59,-20.00%,96.71%,-1.64%,0.23,-,6.59,42.78%,-543.77%,35.02,8.19%,6.49%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.75,2.84,-,-47.48%,-,Aug 09 BMO,1.83M,2.70,-10.92%,-18.29%,-68.05%,"

","1,368,066",-4.93%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,26.79,2.79,15.02%,307.79M,3.09%,23.02B,14.10,5.30,-0.91%,261.57M,8.95%,875.37M,4.46,1.31,59.43%,3.32%,26.81%,4.59B,5.02,2.35%,0.52%,2.66,21.38%,27.68,2.70,-0.54%,9.01%,8.68M,24.63%,24.46,3.06,6.00%,11.27%,55.06,75.96,3.99%,-,13.38,-,10.22%,-1.55%,-0.05,-,4.45,95.81%,74.59%,35.82%,1.52,-,4.45,508.08%,17.80%,69.19,2.09%,2.15%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.61,75.50,1.20%,14.44%,2.09%,Aug 21 AMC,3.26M,74.78,5.61%,8.05%,16.79%,"

","2,003,612",-0.95%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,6.57%,3.06B,-,-1.82,-11.45%,98.53M,24.05%,-298.33M,-,-0.78,42.50%,4.82%,67.25%,322.71M,9.47,13.14%,4.74%,6.37,93.96%,7.18,4.30,39.32%,-28.50%,4.75M,21.47%,7.37,4.19,-,-36.46%,13.48,36.60,12.84%,-,-,-16.93%,-42.02%,-15.74%,1.07,-,3.29,2095.12%,62.95%,128.78%,1.65,-,3.46,24.90%,-109.67%,67.28,6.05%,5.21%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,0.59,31.43,7.45%,-15.75%,45.95%,Nov 12 BMO,745.95K,30.84,11.51%,31.41%,56.29%,"

","439,979",-1.88%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-1.35%,466.80M,18.51,0.20,0.00%,116.59M,2.24%,-57.85M,-,-0.00,17.19%,0.03%,28.98%,1.22B,0.38,27.20%,99.53%,0.41,-69.48%,2.73,1.34,405.88%,-4.29%,0.03M,-,2.20,1.66,-,-9.63%,2.62,21.91,-77.62%,-,-,-,-12.58%,-83.34%,-,-,1.61,26.18%,17.21%,39.31%,0.24,-,1.80,69.95%,-3.73%,53.20,4.98%,6.93%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.35,3.63,-2.36%,-133.33%,5.18%,Aug 22 BMO,77.09K,3.65,-0.71%,8.59%,-61.58%,"

","26,996",0.55%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.45,0.29,36.08%,76.17M,0.22%,924.85M,-,-0.19,-0.48%,63.49M,-0.32%,30.22M,-,-0.10,51.89%,6.16%,8.00%,537.45M,1.72,-146.15%,2.80%,7.76,-11.25%,0.25,37.79,11.05%,4.65%,3.91M,-12.50%,5.27,1.77,-,855.40%,7.21,15.35,-33.02%,-,10.64,-,5.26%,-39.35%,1.20,-,7.44,17.01%,89.51%,29.13%,0.36,-,7.44,-44.78%,11.55%,46.11,3.76%,3.50%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.73,9.46,5.30%,189.99%,-27.44%,Nov 06 AMC,503.70K,9.31,-2.43%,-1.73%,-11.22%,"

","365,316",-1.59%,ZIP
