Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,38.86,0.77,16.03%,172.26M,1.04%,5.13B,22.78,1.32,-16.49%,143.52M,-0.99%,135.60M,2.48,0.32,88.22%,2.78%,-8.45%,1.54B,3.33,24.23%,6.04%,4.28,-6.83%,9.32,3.22,9.34%,4.67%,3.99M,1.97%,0.95,31.53,15.65%,8.04%,25.09,34.58,2.04%,0.26 (0.88%),18.20,18.47%,6.37%,-13.21%,1.16,0.31 (1.03%),1.75,0.20%,40.45%,19.61%,0.93,"Aug 20, 2024",2.83,183.51%,15.70%,44.59,2.87%,2.85%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.58,30.34,0.70%,5.16%,2.18%,Jul 30 AMC,931.85K,30.01,-3.65%,-1.61%,-1.74%,"

","539,263",-1.09%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,0.84%,1.25B,16.35,0.52,-8.58%,136.53M,-6.11%,-62.61M,-,0.10,74.32%,4.99%,-17.24%,438.33M,2.86,29.29%,-0.36%,6.14,-3.54%,0.94,8.98,21.09%,-8.44%,6.81M,-18.91%,3.69,2.29,-,-51.53%,7.05,10.85,-10.11%,-,-,9.40%,-11.66%,-22.12%,1.73,-,2.50,12.97%,67.51%,19.86%,0.30,-,2.50,50.48%,-8.58%,36.52,2.88%,3.22%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.92,8.37,0.88%,61.76%,6.47%,May 22 AMC,1.11M,8.45,-6.17%,-9.32%,-5.80%,"

","1,020,510",0.96%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.99,5.11,0.08%,458.37M,5.14%,83.28B,28.52,6.45,-5.32%,452.67M,2.66%,2.34B,3.76,1.46,98.42%,1.03%,8.74%,8.91B,9.34,9.34%,0.02%,2.09,-6.85%,10.94,16.80,10.81%,16.79%,4.65M,-2.80%,3.47,52.91,9.57%,48.88%,144.80,201.92,-6.87%,1.71 (0.93%),39.60,11.57%,20.02%,-8.97%,0.87,1.67 (0.91%),2.09,8.05%,68.32%,26.94%,4.89,"Jul 18, 2024",3.45,7.38%,36.05%,55.45,2.41%,2.41%,14100,1.36,8.43%,26.29%,1.33,222.21,Yes / Yes,1.36,-5.60%,30.71%,0.73,185.25,2.10%,5.04%,8.30%,Aug 06 BMO,2.23M,183.81,1.38%,4.05%,3.53%,"

","1,630,451",-0.78%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.83,1.43,1.10%,606.77M,3.13%,11.87B,9.85,2.01,0.00%,593.93M,-3.51%,1.19B,0.92,0.43,40.64%,2.80%,-5.18%,5.52B,2.15,14.69%,3.56%,5.62,15.01%,9.92,1.99,18.51%,9.82%,16.63M,-24.51%,4.58,4.31,15.01%,15.03%,15.90,26.86,-7.10%,0.70 (3.55%),-,13.37%,13.12%,-26.41%,-0.12,0.62 (3.14%),1.11,15.78%,31.20%,24.38%,0.64,"Apr 09, 2024",1.15,7.93%,24.81%,49.65,2.47%,2.84%,23554,0.27,3.63%,21.49%,1.20,29.87,Yes / Yes,0.13,-18.31%,0.00%,0.44,19.80,7.20%,-22.68%,4.72%,Aug 20 AMC,2.96M,19.77,1.69%,-5.29%,-5.01%,"

","1,289,677",-0.15%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,4.43%,26.08B,51.84,3.33,-0.12%,92.72M,-14.54%,-73.50M,-,0.70,46.70%,4.83%,-1.19%,2.03B,12.85,68.40%,5.55%,2.13,-32.31%,7.22,23.88,10.41%,-1.99%,4.48M,19.58%,14.82,11.64,26.82%,-8.68%,131.59,259.61,-22.12%,-,47.43,-17.41%,-3.23%,-33.53%,0.81,-,1.67,52.19%,77.75%,31.13%,6.97,-,1.67,73.33%,-6.90%,40.86,3.16%,3.80%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.37,174.36,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,172.55,-4.95%,-6.13%,-12.19%,"

","787,446",-1.04%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,12.49%,70.77M,-11.95%,214.45M,-,-3.56,-0.19%,62.14M,-23.93%,-194.65M,-,-0.89,112.17%,18.21%,-75.92%,40.56M,5.29,35.18%,-0.94%,7.95,-73.74%,5.38,0.56,-22.88%,-34.97%,11.31M,-88.71%,6.00,0.50,-,-42.98%,2.96,29.03,-80.07%,-,-,-50.05%,-45.92%,-89.60%,1.76,-,6.59,-20.00%,96.71%,1.85%,0.44,-,6.59,42.78%,-543.77%,28.41,13.26%,10.26%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,1.31,3.00,-,-47.48%,-,Aug 09 BMO,1.42M,3.02,-22.54%,-47.12%,-73.41%,"

","1,856,875",0.67%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,20.57,2.69,14.93%,309.25M,-0.56%,17.11B,10.82,5.11,-0.62%,263.07M,-3.92%,838.33M,13.72,1.21,58.94%,2.95%,-10.73%,4.56B,3.75,-3.15%,-0.53%,2.45,-15.80%,26.83,2.06,1.29%,8.90%,7.77M,-18.01%,23.88,2.32,1.50%,11.31%,55.55,75.90,-23.07%,-,10.40,-,10.05%,-27.12%,-0.05,-,4.36,95.81%,74.87%,-0.41%,1.40,-,4.36,19565.00%,17.35%,35.71,2.12%,2.27%,7420,0.01,3.13%,18.37%,2.57,74.61,Yes / Yes,0.00,1250.20%,0.00%,0.74,56.38,1.35%,13.52%,3.25%,Aug 21 AMC,3.17M,55.32,-5.40%,-6.07%,-13.27%,"

","2,356,039",-1.88%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,-7.77%,1.61B,-,-1.81,-14.58%,98.59M,-9.81%,-298.33M,-,-0.76,44.15%,4.22%,-18.97%,322.71M,5.00,15.04%,-1.99%,6.98,-12.90%,7.18,2.27,38.43%,-28.50%,4.16M,-36.79%,7.37,2.21,-,-36.46%,13.48,31.22,-40.47%,-,-,-16.93%,-42.02%,-47.89%,1.09,-,3.29,2095.12%,62.95%,20.70%,1.11,-,3.46,24.90%,-109.67%,36.22,10.23%,5.65%,2175,0.12,28.16%,-92.44%,1.15,50.63,Yes / Yes,0.01,34.35%,-,0.50,16.26,7.45%,-15.75%,45.95%,Aug 06 AMC,595.72K,16.27,-11.44%,-11.32%,-22.41%,"

","295,217",0.06%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,6.46%,356.83M,4.44,0.63,0.00%,116.14M,-26.51%,-126.89M,-,0.00,1.46%,0.04%,-75.99%,1.20B,0.30,128.57%,-,0.29,-83.51%,2.82,0.99,2411.11%,-4.29%,0.05M,-,2.21,1.27,-,-9.63%,2.62,21.91,-82.83%,-,-,-,-27.40%,-87.22%,-,-,1.63,26.18%,16.84%,6.87%,0.29,-,1.82,18.59%,-4.42%,32.38,6.37%,7.10%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.18,2.77,-5.44%,-26.68%,-8.66%,Aug 22 BMO,164.00K,2.80,-8.62%,-42.15%,-77.55%,"

","30,239",1.08%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.52,0.29,30.19%,76.17M,-4.99%,755.75M,-,-0.19,-0.62%,69.32M,-12.23%,30.22M,2.58,-0.10,58.52%,4.34%,-20.65%,537.45M,1.41,-146.24%,-1.82%,5.29,-47.81%,0.25,30.89,11.02%,4.65%,3.01M,-52.08%,5.27,1.44,10.30%,855.40%,7.21,16.89,-45.25%,-,8.70,-,5.26%,-54.93%,1.23,-,7.44,17.01%,89.51%,5.55%,0.53,-,7.44,-44.78%,11.55%,39.51,9.21%,5.81%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.12,7.79,5.30%,190.25%,-27.44%,Aug 07 AMC,569.51K,7.61,-11.06%,-14.59%,-33.89%,"

","640,266",-2.31%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.96,4.15,1.62%,148.15M,-1.15%,6.72B,9.46,4.81,-5.66%,145.31M,-3.68%,612.00M,-,1.18,76.86%,5.38%,2.64%,4.84B,1.39,5.43%,2.23%,4.87,13.47%,37.82,1.20,4.83%,0.74%,7.82M,21.21%,-,-,-8.32%,11.50%,28.90,53.32,3.69%,1.65 (3.63%),7.74,1.26%,9.05%,-14.68%,1.11,1.64 (3.61%),-,9.97%,-,57.40%,1.74,"Aug 15, 2024",0.14,-27.00%,17.41%,41.75,3.08%,3.54%,9679,1.06,17.89%,12.64%,3.04,52.40,Yes / Yes,0.12,14.99%,37.74%,1.20,45.95,1.89%,17.01%,7.64%,Jul 22 AMC,1.61M,45.49,-7.61%,0.64%,9.71%,"

","1,935,616",-1.00%,ZION
