Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.52%,74.85M,17.60%,1.08B,-,-1.03,430.89%,73.07M,5.77%,820.33M,-,-0.29,102.04%,9.32%,27.11%,-73.68M,8.81,39.87%,21.83%,14.88,0.00%,122.87M,3.22,-5.24%,-15.95%,6.81M,-2.32%,4.44,3.85,-2.46%,-19.89%,17.70 -19.21%,38.03%,3.72,-,26.71% 15.81%,-21.07%,9.03 58.36%,112.48%,-,-,41.95% 20.90%,89.52%,6.29%,5.06%,-53.74%,-,6.68,35.69%,-67.32%,0.65,-,-,7.69,95.94%,-59.96%,64.84,1.44,- -,7.69,106.06%,7.93%,1.27,23.12,-,0.06,153.21%,9.89%,1.19,13.94,286,0.05,Aug 07 AMC,8.23%,457.55K,14.30,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","545,186",2.58%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.86,1.01,11.57%,167.66M,1.91%,7.61B,28.87,1.57,-58.27%,148.17M,24.25%,7.96B,4.45,0.40,92.55%,2.91%,23.10%,174.00M,4.71,11.72%,1.76%,4.74,26.39%,1.61B,4.87,9.97%,6.40%,4.31M,21.72%,9.33,37.68,10.08%,10.81%,45.90 -1.09%,51.28%,1.20,27.02,32.18% -7.41%,8.26%,27.74 63.66%,56.55%,0.37 (0.80%),22.18,19.81% -5.41%,41.82%,1.92%,2.45%,191.74%,0.35 (0.77%),4.93,30.64%,16.77%,1.06,327.81%,"Aug 20, 2025",1.72,4.74%,10.78%,73.51,2.25,3.23% 0.62%,2.71,12.98%,8.56%,1.09,45.57,35.98%,0.36,7.89%,17.33%,0.98,45.85,2500,0.35,Jul 29 AMC,23.32%,910.25K,45.40,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","888,518",-0.98%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.34,5.81,0.10%,443.95M,3.25%,67.83B,22.20,6.90,-0.58%,442.10M,1.00%,73.19B,3.08,1.64,96.28%,1.56%,-1.20%,2.61B,7.23,6.57%,-0.18%,2.17,-11.97%,9.38B,13.65,9.31%,18.24%,6.88M,-6.06%,11.21,47.27,8.55%,52.54%,200.33 -23.60%,-16.73%,3.24,30.57,8.55% 11.91%,25.07%,139.70 9.56%,-9.73%,1.99 (1.30%),18.27,5.98% 8.14%,70.03%,1.72%,2.30%,-3.66%,1.93 (1.26%),7.80,13.72%,37.51%,3.53,217.03%,"Jul 18, 2025",1.04,5.27%,27.83%,53.41,1.55,18.93% 21.14%,1.76,17.78%,2.26%,0.89,195.71,32.86%,1.36,4.19%,-1.70%,0.81,152.44,13800,1.09,Aug 05 BMO,-6.37%,3.17M,153.06,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,564,707",0.41%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.63,1.57,0.86%,593.65M,-4.34%,11.77B,11.38,1.74,0.00%,593.65M,9.14%,11.04B,1.42,0.40,17.48%,2.25%,5.70%,1.30B,1.88,4.10%,-8.41%,5.62,0.97%,6.26B,1.85,12.25%,10.29%,13.33M,1.43%,10.73,3.70,8.91%,15.68%,27.50 -27.89%,0.30%,5.35,-,18.24% 8.45%,15.06%,16.34 21.36%,-22.08%,0.67 (3.36%),5.71,9.28% 13.97%,29.66%,1.37%,1.92%,-43.69%,0.70 (3.53%),1.76,10.00%,24.06%,0.52,-,"Apr 10, 2025",1.02,13.41%,20.76%,53.01,1.48,- -,1.05,38.73%,-0.48%,-0.13,22.85,45.76%,0.27,8.02%,6.39%,0.76,20.17,24471,0.01,Aug 19 AMC,2.92%,2.37M,19.83,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,811,841",-1.69%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-0.55%,42.19B,74.12,3.66,-0.86%,97.74M,-5.83%,40.42B,-,0.80,52.43%,6.47%,10.86%,-38.78M,16.57,0.04%,9.69%,2.72,28.35%,2.55B,23.38,14.57%,-0.81%,6.32M,50.21%,11.59,14.04,11.75%,-2.68%,318.46 -14.91%,57.05%,19.30,61.05,41.55% -10.72%,-2.11%,153.45 76.60%,65.83%,-,-,47.68% 48.24%,77.33%,2.53%,2.71%,115.33%,-,15.87,49.20%,-4.59%,8.22,-,-,1.18,25.46%,-1.52%,38.58,1.67,- -,1.18,-121.43%,-3.97%,1.05,317.73,-,0.68,22.57%,-8.18%,0.44,277.77,7348,0.02,Sep 02 AMC,18.46%,2.33M,270.99,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,014,200",-2.44%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.58,3.33,14.19%,261.11M,0.36%,21.74B,12.66,5.68,-0.82%,259.62M,-3.47%,13.99B,8.11,1.38,62.61%,2.63%,-13.70%,1.05B,4.63,1.20%,-0.55%,2.34,-13.47%,4.70B,2.45,1.26%,9.87%,6.82M,-11.95%,29.34,2.78,2.66%,12.19%,92.80 -22.56%,29.90%,25.82,12.77,-10.66% 106.45%,11.73%,56.12 28.05%,-31.75%,-,13.27,4.40% 49.60%,75.85%,2.15%,2.02%,-72.23%,-,2.98,24.11%,18.13%,1.58,-,-,4.48,2.98%,22.31%,43.04,2.32,- -,4.48,18.68%,-1.85%,0.56,90.68,0.00%,0.01,2.93%,-5.10%,0.66,72.39,7412,0.00,Aug 21 AMC,-8.62%,2.92M,71.86,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","1,931,395",-0.73%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,1.31%,109.91M,2.49%,3.86B,78.16,0.45,-31.71%,109.81M,-1.52%,3.22B,-,-0.26,45.01%,4.17%,24.13%,-212.37M,9.03,47.32%,-3.30%,5.33,24.88%,427.80M,4.85,132.63%,-19.74%,4.57M,33.37%,7.20,4.64,-,-28.39%,44.34 -21.22%,114.69%,7.53,-,29.99% -3.19%,-26.45%,16.03 117.90%,-22.74%,-,-,40.38% 98.40%,62.39%,2.82%,3.21%,-56.53%,-,7.53,33.33%,-57.71%,1.76,-,-,2.93,32.56%,-49.64%,45.90,1.29,- -,3.12,54.50%,-4.92%,1.04,53.60,-,0.24,9.81%,-4.85%,0.34,35.63,1869,0.01,Aug 07 BMO,10.19%,857.35K,34.93,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","292,739",-1.96%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,1.94%,7.47B,14.98,1.97,-,-,-0.87%,10.96B,-,-0.48,4.08%,-,2.50%,-710.26M,0.60,35.39%,-3.42%,1.33,19.00%,12.55B,-,180.11%,-7.04%,0.60M,3.95%,-12.89,5.24,-,-,33.32 -11.46%,105.43%,5.63,-,5.46% -,-,14.75 100.00%,-,-,-,118.43% 118.66%,18.90%,2.10%,2.14%,-,-,0.87,37.41%,-4.64%,0.68,-,-,0.49,39.14%,-5.66%,62.01,1.00,- -,0.59,82.59%,1.37%,0.09,35.47,-,-,37.06%,6.85%,0.95,29.63,17439,-,Aug 14 BMO,12.80%,451.11K,29.50,"May 10, 2024",Yes / Yes,72.37% -0.13%,"

","427,761",-0.44%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.81,5.48,1.62%,147.60M,5.02%,7.94B,9.18,5.86,-1.37%,145.23M,-2.41%,-,1.29,1.46,78.73%,3.71%,8.52%,807.00M,1.60,15.11%,2.11%,3.89,-3.06%,4.97B,1.22,2.84%,0.95%,5.39M,-0.88%,44.24,-,7.63%,13.23%,63.22 -14.95%,18.20%,-,9.91,-9.99% 3.54%,10.34%,39.32 36.75%,-1.57%,1.74 (3.24%),-,19.10% 8.98%,-,1.91%,2.36%,59.13%,1.70 (3.16%),-,32.07%,22.09%,1.28,73.40%,"Aug 14, 2025",-,2.64%,16.23%,52.66,2.84,4.85% 5.34%,0.13,27.04%,-0.42%,0.95,61.20,33.52%,1.10,-1.04%,2.18%,0.95,53.86,9406,0.18,Jul 21 AMC,2.37%,1.38M,53.77,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,312,567",-0.17%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.87,19.53,1.18%,120.46M,6.47%,2.04B,-,-2.23,0.00%,119.04M,8.79%,5.62B,-,0.99,56.24%,20.32%,-7.22%,2.35B,0.23,-80.18%,-9.91%,3.98,-14.39%,8.87B,0.52,-163.03%,23.04%,24.18M,-21.01%,32.86,0.88,-,72.40%,29.00 -41.52%,-5.31%,19.19,0.58,-23.79% -,27.51%,11.03 53.69%,-65.64%,1.25 (7.35%),1.41,-7.73% 20.63%,34.71%,4.33%,3.11%,-,7.62 (44.90%),0.63,192.29%,31.33%,0.70,-,"Jun 02, 2025",1.10,65.83%,26.52%,55.82,4.12,16.67% -,1.18,226.86%,4.39%,1.68,14.95,22.25%,1.49,28.46%,3.74%,0.67,17.41,6700,1.16,Aug 20 BMO,-6.25%,6.08M,16.96,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,042,994",-2.58%,ZIM
