Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.11,0.79,16.26%,169.85M,-7.15%,6.30B,27.68,1.34,-6.27%,142.12M,-4.77%,137.70M,2.96,0.28,92.47%,5.10%,6.63%,1.55B,4.06,27.64%,9.97%,5.08,21.84%,9.34,3.98,8.39%,4.94%,7.25M,24.79%,1.11,33.55,15.89%,8.52%,27.55,41.15,26.32%,0.33 (0.89%),23.35,18.47%,6.47%,-9.72%,1.16,0.33 (0.89%),1.71,0.20%,41.40%,34.85%,0.79,"Nov 20, 2024",2.70,28.10%,16.27%,32.48,2.28%,1.80%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.80,37.28,0.95%,5.82%,2.91%,Oct 29 AMC,1.43M,37.15,-6.58%,-3.44%,10.90%,"

","1,136,941",-0.35%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,-0.10%,1.53B,17.10,0.58,-8.52%,142.06M,0.00%,-73.97M,-,0.14,72.36%,2.22%,14.29%,452.76M,3.37,71.21%,-3.50%,1.02,6.21%,1.20,8.28,2.65%,-9.16%,3.15M,10.34%,3.63,2.73,15.00%,-47.76%,7.70,10.85,5.53%,-,21.39,9.40%,-12.64%,-8.57%,1.67,-,2.56,12.97%,67.98%,28.83%,0.05,-,2.56,14.25%,-4.07%,55.13,0.32%,0.42%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.99,9.92,0.77%,39.13%,6.45%,Dec 09 AMC,3.09M,9.92,-0.19%,0.87%,6.12%,"

","3,068,377",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.74,5.32,0.09%,451.55M,-8.57%,73.77B,25.64,6.38,-0.85%,450.80M,-6.86%,2.43B,3.31,1.38,94.81%,1.21%,-15.12%,9.15B,8.06,10.58%,-1.54%,2.41,-4.42%,11.59,14.11,8.40%,17.07%,5.48M,-17.45%,3.80,43.04,9.29%,47.13%,144.80,200.53,-17.15%,1.73 (1.06%),31.96,11.57%,20.27%,-18.46%,0.89,1.73 (1.06%),2.27,8.05%,68.49%,12.93%,4.00,"Jan 21, 2025",3.69,8.09%,36.45%,27.28,2.89%,2.11%,14100,1.29,9.33%,26.55%,1.43,220.60,Yes / Yes,1.29,16.43%,30.71%,1.63,167.01,4.34%,8.49%,11.02%,Nov 04 BMO,2.27M,163.52,-6.73%,-8.79%,-7.48%,"

","3,713,445",-2.09%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.80,1.43,0.86%,598.04M,3.68%,11.79B,11.01,1.79,0.00%,592.88M,-6.27%,1.20B,1.18,0.45,28.44%,2.89%,-9.75%,5.83B,2.02,10.66%,-10.78%,5.17,-7.50%,10.74,1.84,11.38%,9.47%,17.15M,-1.10%,5.47,3.61,11.68%,14.45%,15.90,27.50,-7.33%,0.66 (3.35%),-,13.37%,13.77%,-28.29%,-0.15,0.97 (4.92%),0.94,15.78%,31.29%,24.06%,0.57,"Sep 10, 2024",0.96,-2.64%,24.78%,47.34,2.03%,2.41%,23554,0.30,8.68%,20.51%,1.26,26.46,Yes / Yes,0.01,3.34%,40.76%,1.04,19.68,1.13%,0.45%,17.70%,Nov 19 AMC,3.32M,19.72,3.01%,-8.88%,-8.46%,"

","3,441,693",0.20%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.10%,153.41M,-11.22%,28.11B,51.76,3.54,-0.19%,94.98M,-10.35%,-36.27M,-,0.69,48.87%,4.20%,6.08%,2.30B,12.23,-6.50%,4.50%,2.24,2.04%,9.31,19.68,18.68%,-0.87%,3.99M,-18.22%,17.65,10.38,16.32%,-3.24%,153.45,259.61,-17.31%,-,43.11,-10.72%,-2.47%,-29.43%,0.86,-,1.09,48.57%,77.81%,19.39%,8.05,-,1.09,79.05%,-4.74%,36.97,4.64%,3.85%,7348,0.87,30.77%,-1.58%,1.82,226.84,Yes / Yes,0.03,65.17%,-,1.43,185.69,3.71%,22.75%,26.42%,Dec 02 AMC,1.79M,183.21,-10.10%,-7.25%,-1.36%,"

","2,545,995",-1.34%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,-6.39%,208.81M,-,-2.93,-0.01%,57.60M,-2.01%,-179.28M,-,-0.79,83.16%,8.11%,-30.57%,40.56M,5.15,45.10%,-14.56%,3.48,-38.32%,4.98,0.59,-19.28%,-34.60%,4.67M,-79.44%,5.49,0.53,-,-42.89%,2.66,18.07,-80.66%,-,-,-50.05%,-45.41%,-83.79%,1.87,-,7.29,-20.00%,96.77%,10.15%,0.29,-,7.29,45.45%,-515.94%,39.35,8.17%,8.30%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.73,2.91,-,38.39%,-,Nov 06,1.34M,2.93,-12.77%,-11.47%,-56.74%,"

","975,146",0.51%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.06,3.00,14.68%,306.50M,-3.45%,25.76B,18.21,4.62,-1.82%,261.49M,8.10%,941.21M,4.09,1.30,57.72%,3.46%,24.46%,4.63B,5.57,-15.87%,-1.32%,2.81,42.75%,28.31,2.97,5.30%,9.41%,9.04M,16.06%,25.16,3.34,6.85%,11.70%,55.06,92.80,16.88%,-,14.93,-,10.80%,-9.43%,-0.02,-,4.50,95.81%,74.54%,52.65%,2.73,-,4.50,296.12%,17.93%,53.03,3.22%,3.18%,7420,0.01,2.87%,20.34%,2.40,91.76,Yes / Yes,0.00,44.84%,0.00%,1.03,82.05,1.23%,5.67%,3.59%,Nov 25 AMC,3.22M,84.05,-0.41%,6.05%,25.59%,"

","3,302,203",2.44%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-1.87%,2.86B,-,-1.78,-22.30%,108.70M,0.27%,-270.85M,-,-0.70,42.17%,4.75%,20.00%,355.75M,8.03,21.50%,-6.73%,5.17,41.20%,6.78,3.87,34.63%,-26.70%,5.17M,-14.26%,6.57,3.99,-,-34.98%,13.48,36.60,-4.06%,-,-,-16.93%,-40.20%,-28.36%,1.00,-,2.87,2095.12%,63.17%,94.51%,1.35,-,3.01,10.91%,-95.07%,43.02,3.95%,4.23%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.36,26.15,0.02%,94.89%,47.72%,Nov 12 BMO,999.90K,26.22,-4.79%,-7.19%,25.03%,"

","363,135",0.27%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.42%,445.27M,34.98,0.10,0.00%,116.94M,-9.87%,-41.45M,-,-0.01,17.12%,0.01%,16.05%,1.23B,0.36,-96.05%,-0.26%,0.20,-7.47%,2.72,1.28,158.61%,-3.21%,0.01M,-77.61%,2.29,1.51,-,-7.35%,2.62,21.91,-78.72%,-,-,-,-9.02%,-84.17%,-0.12,-,1.62,26.18%,17.54%,32.44%,0.23,-,1.81,72.88%,-3.55%,44.02,6.11%,7.02%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.12,3.53,-,50.00%,1.80%,Nov 22 BMO,71.61K,3.47,-2.13%,-5.82%,-50.23%,"

","8,916",-1.70%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,239.16,0.03,28.90%,75.06M,-7.39%,722.02M,-,-0.18,-0.60%,69.47M,-15.45%,3.57M,-,-0.11,53.63%,4.81%,-23.10%,498.90M,1.45,-129.44%,1.70%,7.49,-15.93%,0.14,53.12,-35.01%,0.55%,3.34M,-48.29%,5.09,1.45,-,430.38%,7.21,15.35,-46.83%,-,10.76,-,0.63%,-51.86%,1.19,-,7.35,17.01%,89.13%,2.50%,0.42,-,7.35,-94.10%,5.24%,29.11,5.49%,4.71%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.28,7.45,4.27%,70.54%,-24.77%,Nov 06 AMC,446.19K,7.39,-11.98%,-18.96%,-23.10%,"

","572,074",-0.81%,ZIP
