Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.44,0.77,16.05%,172.26M,-1.33%,5.47B,24.29,1.32,-14.91%,143.50M,5.54%,135.60M,2.65,0.32,87.02%,3.02%,5.75%,1.54B,3.55,24.23%,6.04%,4.81,0.09%,9.32,3.43,9.34%,4.67%,4.34M,10.46%,0.95,33.62,15.65%,8.04%,25.09,34.58,8.81%,0.26 (0.83%),19.40,18.47%,6.37%,-7.46%,1.17,0.32 (1.00%),1.75,0.20%,40.45%,27.54%,0.97,"Aug 20, 2024",2.83,183.51%,15.70%,55.52,3.61%,2.06%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,6.77,29.71,0.70%,5.16%,2.18%,Jul 30 AMC,901.18K,32.00,2.52%,3.94%,3.67%,"

","6,101,858",7.71%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-2.62%,1.30B,15.11,0.57,-8.45%,139.71M,1.06%,-47.27M,-,0.11,78.29%,4.43%,-13.01%,445.68M,2.91,70.20%,-0.36%,5.01,-6.86%,1.27,6.75,0.89%,-6.17%,6.19M,-6.45%,3.59,2.39,15.00%,-31.02%,7.05,10.85,-8.94%,-,-,9.40%,-7.99%,-21.11%,1.70,-,2.71,12.97%,68.16%,21.42%,0.35,-,2.71,60.38%,-6.31%,45.35,3.67%,4.03%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.95,8.57,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.56,-1.63%,-4.51%,-5.57%,"

","1,173,362",-0.12%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.54,5.11,0.09%,458.37M,4.49%,86.86B,29.69,6.46,-0.78%,452.66M,1.82%,2.34B,3.92,1.46,97.01%,0.90%,8.37%,8.91B,9.74,9.42%,0.02%,1.98,5.25%,10.94,17.52,10.95%,16.79%,4.06M,2.10%,3.47,55.19,9.57%,48.88%,144.80,201.92,-2.86%,1.71 (0.89%),41.30,11.57%,20.02%,-5.05%,0.86,1.67 (0.87%),2.09,8.05%,68.32%,32.41%,3.59,"Jul 18, 2024",3.45,7.38%,36.05%,68.00,1.88%,1.69%,14100,1.36,8.43%,26.29%,1.45,221.65,Yes / Yes,1.36,-5.60%,30.71%,1.29,189.23,2.10%,5.04%,8.30%,Aug 06 BMO,2.05M,191.73,4.14%,5.92%,6.92%,"

","2,645,452",1.32%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.46,1.42,0.86%,606.77M,2.10%,13.09B,10.89,2.01,0.00%,592.90M,9.50%,1.19B,1.14,0.40,37.38%,2.54%,-7.48%,5.61B,2.33,13.76%,3.59%,6.32,8.69%,10.31,2.12,18.60%,9.95%,15.05M,-9.88%,4.71,4.65,13.57%,14.81%,15.90,25.90,2.87%,0.68 (3.13%),-,13.37%,12.68%,-15.48%,-0.10,0.62 (2.83%),1.22,15.78%,31.13%,37.72%,0.63,"Sep 10, 2024",1.26,-0.18%,24.65%,62.49,2.31%,2.54%,23554,0.30,3.60%,21.14%,1.30,28.94,Yes / Yes,0.12,-3.11%,40.76%,1.26,21.57,0.90%,2.93%,6.28%,Aug 21 BMO,2.38M,21.89,6.04%,8.71%,6.73%,"

","3,006,116",1.48%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,147.17M,-20.41%,24.06B,45.16,3.52,-0.11%,92.70M,-7.31%,-57.71M,-,0.63,47.36%,4.82%,-12.06%,2.17B,11.10,-9.89%,5.55%,2.22,-19.90%,7.22,22.03,22.61%,-1.39%,4.47M,-1.16%,15.94,9.98,18.14%,-5.77%,146.59,259.61,-28.16%,-,37.93,-10.72%,-4.38%,-38.69%,0.89,-,1.67,48.57%,81.17%,8.57%,7.95,-,1.04,72.20%,-5.77%,33.24,4.76%,3.01%,5962,0.97,34.07%,-2.66%,1.72,216.01,Yes / Yes,0.04,53.13%,-,1.18,156.78,4.48%,24.95%,30.30%,Sep 03 AMC,2.01M,159.16,-14.85%,-15.03%,-19.74%,"

","2,378,366",1.52%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.77%,70.77M,-12.68%,215.46M,-,-3.56,-0.13%,61.32M,-8.46%,-194.65M,-,-0.89,100.05%,18.87%,-71.47%,40.56M,5.31,35.18%,-1.04%,7.75,-80.31%,5.38,0.56,-22.88%,-34.97%,11.57M,-87.90%,6.00,0.51,-,-42.98%,2.83,25.45,-80.00%,-,-,-50.05%,-45.92%,-88.09%,1.71,-,6.59,-20.00%,96.71%,7.07%,0.31,-,6.59,42.78%,-543.77%,40.38,8.45%,9.51%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.61,2.96,-,-47.48%,-,Aug 09 BMO,1.49M,3.03,-3.86%,-16.51%,-70.79%,"

","916,482",2.36%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.85,2.79,15.03%,307.79M,-3.60%,20.50B,12.58,5.29,-0.63%,261.54M,18.47%,875.37M,15.90,1.31,59.24%,3.16%,5.97%,4.59B,4.47,2.33%,-0.54%,2.33,-0.85%,27.68,2.41,-0.70%,9.01%,8.25M,-9.62%,24.46,2.72,1.50%,11.27%,55.06,74.82,-7.40%,-,11.91,-,10.22%,-11.00%,-0.04,-,4.45,95.81%,74.59%,20.94%,1.75,-,4.45,508.08%,17.80%,58.31,2.33%,2.77%,7420,0.01,2.76%,19.08%,2.56,74.78,Yes / Yes,0.00,17.25%,0.00%,0.76,67.18,1.20%,14.44%,2.09%,Aug 21 AMC,3.55M,66.59,3.80%,9.79%,3.94%,"

","2,694,606",-0.88%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,0.10%,1.98B,-,-1.78,-15.22%,98.53M,15.71%,-298.33M,-,-0.76,42.97%,4.78%,-0.20%,322.71M,6.13,14.08%,-2.00%,8.34,5.55%,7.18,2.78,39.99%,-28.50%,4.71M,-26.97%,7.37,2.71,-,-36.46%,13.48,31.22,-26.97%,-,-,-16.93%,-42.02%,-36.07%,1.05,-,3.29,2095.12%,62.95%,48.07%,0.91,-,3.46,24.90%,-109.67%,63.63,4.55%,4.39%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,0.69,19.85,7.45%,-15.75%,45.95%,Aug 06 AMC,565.10K,19.96,10.54%,10.54%,-1.11%,"

","389,239",0.55%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,4.48%,387.51M,-,-,0.00%,116.52M,9.39%,-57.85M,-,-,17.21%,0.04%,-75.88%,1.22B,0.32,-,-,0.26,-82.79%,2.73,1.11,-,-4.29%,0.05M,-,2.20,1.38,-,-9.63%,2.62,21.91,-81.42%,-,-,-,-12.58%,-86.17%,-,-,1.61,26.18%,17.21%,15.65%,0.32,-,1.80,69.95%,-3.73%,42.70,9.49%,10.69%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.22,3.00,-2.36%,-133.33%,5.18%,Aug 22 BMO,176.77K,3.03,-5.16%,-7.85%,-73.67%,"

","39,554",1.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,31.44,0.29,36.01%,76.17M,-5.55%,896.05M,-,-0.19,-0.51%,63.57M,9.47%,30.22M,-,-0.10,56.17%,5.24%,-4.04%,537.45M,1.67,-146.24%,-1.82%,6.34,-27.61%,0.25,36.62,11.02%,4.65%,3.33M,-39.50%,5.27,1.71,-,855.40%,7.21,15.52,-35.11%,-,10.31,-,5.26%,-41.86%,1.18,-,7.44,17.01%,89.51%,25.10%,0.41,-,7.44,-44.78%,11.55%,50.23,4.50%,4.50%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.03,9.11,5.30%,190.25%,-27.44%,Aug 07 AMC,525.56K,9.02,1.07%,2.72%,-20.09%,"

","540,168",-0.99%,ZIP
