Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.39,0.71,16.16%,172.26M,-3.95%,5.04B,22.48,1.30,-14.54%,144.78M,-8.61%,124.20M,2.90,0.31,84.52%,3.27%,-9.63%,1.53B,3.29,20.75%,5.97%,5.68,-2.47%,9.34,3.13,10.89%,4.22%,4.73M,15.10%,0.91,32.10,14.28%,7.19%,25.09,34.58,-0.71%,0.27 (0.92%),17.82,18.47%,5.80%,-15.56%,1.17,0.31 (1.06%),1.95,0.20%,39.86%,16.38%,0.64,"May 17, 2024",3.31,95.74%,15.14%,31.93,1.87%,1.98%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.27,29.72,1.18%,12.06%,0.46%,Apr 23 AMC,833.34K,29.20,-4.60%,-7.25%,-2.82%,"

","1,058,406",-1.75%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,-1.28%,1.37B,17.82,0.52,-8.02%,136.89M,-7.42%,-62.61M,-,0.09,73.67%,5.14%,5.97%,438.33M,3.12,29.09%,-0.36%,4.45,-1.18%,0.94,9.81,21.60%,-8.44%,7.03M,-14.30%,3.69,2.50,-,-51.53%,7.05,11.80,-1.81%,-,-,9.40%,-11.66%,-21.78%,1.70,-,2.50,12.97%,67.51%,30.92%,0.28,-,2.50,50.48%,-8.58%,38.90,1.92%,3.04%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.43,9.18,0.88%,61.76%,6.47%,May 22 AMC,1.58M,9.23,-4.58%,-6.11%,4.48%,"

","680,017",0.54%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.94,5.19,0.08%,458.37M,0.73%,77.98B,26.74,6.39,-5.51%,455.93M,0.49%,2.39B,3.46,1.49,95.60%,1.27%,3.16%,8.73B,8.93,8.42%,0.02%,1.81,-12.35%,11.07,15.44,10.82%,17.02%,5.80M,2.01%,4.33,39.48,9.53%,50.06%,144.80,201.92,-13.41%,1.74 (1.02%),44.56,11.57%,20.26%,-15.36%,0.86,1.61 (0.94%),1.94,8.05%,68.34%,18.02%,3.89,"Jul 18, 2024",3.33,17.17%,35.97%,49.70,2.40%,2.17%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.64,167.98,1.70%,2.54%,9.50%,May 02 BMO,3.20M,170.90,-0.92%,2.61%,-3.50%,"

","2,045,510",1.74%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.76,1.43,1.10%,606.77M,-4.35%,12.67B,10.74,1.97,0.00%,593.93M,-12.38%,1.19B,0.96,0.43,39.02%,3.38%,0.33%,5.52B,2.29,13.78%,3.62%,5.09,6.35%,9.92,2.13,18.34%,9.82%,20.05M,-17.42%,4.58,4.60,15.40%,15.03%,15.90,28.04,-0.85%,0.70 (3.32%),-,13.37%,13.12%,-24.75%,-0.11,0.62 (2.94%),1.11,15.78%,31.20%,32.75%,0.65,"Apr 09, 2024",1.15,7.93%,24.81%,37.25,2.58%,2.57%,23554,0.27,3.63%,21.49%,1.14,29.22,Yes / Yes,0.13,-18.31%,0.00%,0.56,21.55,5.91%,-23.59%,4.72%,May 15 AMC,3.94M,21.10,-7.77%,-4.63%,-1.93%,"

","2,215,771",-2.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.89%,147.17M,-0.27%,27.04B,53.71,3.33,-0.18%,90.86M,4.24%,-73.50M,-,0.70,47.31%,5.55%,-8.54%,2.03B,13.32,68.40%,5.55%,2.46,-19.29%,7.22,24.76,10.50%,-1.99%,5.04M,26.26%,14.82,12.07,26.82%,-8.68%,131.59,259.61,-19.25%,-,49.18,-17.41%,-3.23%,-31.08%,0.83,-,1.67,53.60%,77.75%,35.97%,5.85,-,1.67,73.33%,-6.90%,50.06,2.41%,3.77%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,1.00,182.52,3.19%,33.96%,32.09%,May 30 AMC,2.05M,178.92,1.11%,1.69%,-6.92%,"

","2,044,871",-1.97%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.31%,70.77M,0.48%,295.40M,-,-3.63,-0.48%,62.27M,-63.09%,-218.90M,-,-0.84,113.65%,28.13%,-70.48%,40.56M,7.28,40.00%,-0.93%,14.26,-71.13%,6.46,0.64,-35.33%,-41.82%,17.51M,-85.04%,6.89,0.60,-,-51.86%,3.93,29.42,-72.54%,-,-,-50.05%,-43.66%,-85.86%,1.70,-,9.19,-20.00%,96.66%,5.85%,0.95,-,9.19,21.74%,-527.00%,19.34,17.46%,12.64%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,1.21,4.20,170.40%,118.25%,-,May 07 BMO,1.23M,4.16,-54.64%,-61.67%,-70.36%,"

","1,483,322",-0.95%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.40,2.69,22.24%,260.90M,2.37%,17.79B,11.26,5.11,-0.34%,240.46M,-8.68%,838.33M,14.27,1.21,60.05%,3.78%,-13.28%,4.56B,3.90,-3.15%,-0.53%,2.83,-20.63%,26.83,2.14,1.29%,8.90%,9.10M,-13.63%,23.88,2.41,1.50%,11.31%,55.63,75.90,-19.98%,-,10.82,-,10.05%,-24.19%,-0.06,-,4.36,95.81%,74.87%,3.43%,1.43,-,4.36,19565.00%,17.35%,37.20,2.55%,2.31%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,0.79,57.79,1.35%,13.52%,3.25%,May 20 AMC,3.21M,57.54,-4.46%,-6.09%,-11.76%,"

","2,539,811",-0.43%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-4.52%,1.77B,-,-1.61,-11.75%,98.19M,0.28%,-338.95M,-,-0.71,43.73%,2.76%,12.66%,291.07M,6.09,17.87%,-2.14%,4.34,-28.97%,7.83,2.29,43.22%,-31.41%,2.71M,-30.32%,7.61,2.36,-,-38.44%,13.48,32.60,-34.25%,-,-,-16.93%,-44.04%,-44.88%,1.06,-,4.43,2095.12%,62.86%,33.31%,0.98,-,4.63,18.13%,-129.65%,43.94,4.18%,4.62%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.83,18.52,15.83%,40.53%,38.78%,May 08 AMC,624.69K,17.97,-4.88%,-0.06%,-18.44%,"

","515,420",-2.97%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,10.80%,497.02M,6.25,0.62,0.00%,116.14M,-58.00%,-126.89M,-,0.00,0.52%,0.07%,-78.61%,1.20B,0.41,128.65%,-,0.64,-74.94%,2.82,1.38,2411.11%,-4.29%,0.08M,-,2.21,1.77,-,-9.63%,3.19,21.91,-76.09%,-,-,-,-27.40%,-82.20%,-,-,1.63,26.18%,16.84%,22.26%,1.16,-,1.82,18.59%,-4.42%,29.62,9.37%,20.79%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,1.62,3.90,-5.59%,-26.47%,-8.66%,May 21 BMO,129.23K,3.90,-48.85%,-62.03%,-73.47%,"

","209,093",0.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.92,0.36,30.35%,76.17M,2.79%,878.89M,-,-0.11,-0.63%,69.16M,-10.43%,37.58M,2.42,-0.07,51.15%,4.27%,-21.54%,584.21M,1.50,-160.13%,-1.82%,5.58,-37.63%,0.13,69.46,60.76%,5.70%,2.95M,-47.32%,5.17,1.71,10.30%,855.40%,8.27,19.29,-36.33%,-,8.95,-,6.67%,-54.12%,1.18,-,6.58,17.01%,89.88%,7.08%,0.32,-,6.58,-27.43%,12.87%,36.05,3.11%,3.13%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,0.73,8.68,1.01%,-15.68%,-33.48%,May 09 AMC,529.29K,8.85,-6.12%,-10.90%,-27.03%,"

","384,935",1.96%,ZIP
