Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.44,0.71,16.01%,172.26M,12.02%,5.54B,24.68,1.30,-16.36%,145.05M,2.79%,124.20M,3.18,0.31,84.41%,2.88%,1.23%,1.53B,3.61,20.75%,5.97%,4.36,13.85%,9.34,3.43,10.89%,4.22%,4.18M,18.00%,0.91,35.23,14.28%,7.19%,25.09,34.58,8.98%,0.27 (0.84%),19.56,18.47%,5.80%,-7.32%,1.17,0.31 (0.97%),1.95,0.20%,39.86%,27.74%,0.74,"May 17, 2024",3.31,95.74%,15.14%,65.19,2.25%,2.15%,2400,0.33,8.34%,8.11%,2.25,35.14,Yes / Yes,0.33,52.74%,45.61%,1.12,30.72,1.18%,12.06%,0.46%,Apr 23 AMC,959.17K,32.05,7.75%,3.82%,6.37%,"

","1,078,617",4.33%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.85%,137.79M,7.66%,1.40B,18.23,0.52,-9.74%,136.47M,-3.68%,-62.61M,-,0.10,73.89%,5.26%,12.54%,438.33M,3.18,29.29%,-0.36%,4.67,11.48%,0.94,10.02,21.09%,-8.44%,7.18M,-13.58%,3.69,2.55,-,-51.53%,7.05,11.80,0.21%,-,-,9.40%,-11.66%,-20.17%,1.70,-,2.50,12.97%,67.51%,33.62%,0.30,-,2.50,50.48%,-8.58%,50.68,2.34%,2.75%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.61,9.06,0.88%,61.76%,6.47%,May 22 AMC,1.54M,9.42,1.18%,-3.57%,6.19%,"

","945,531",3.97%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.26,5.19,0.08%,458.37M,4.98%,83.46B,28.63,6.39,-5.51%,455.91M,6.77%,2.39B,3.70,1.49,95.75%,1.37%,22.13%,8.73B,9.56,8.41%,0.02%,2.21,-8.06%,11.07,16.52,10.76%,17.02%,6.25M,6.23%,4.33,42.26,9.53%,50.06%,144.80,201.92,-7.33%,1.74 (0.95%),47.69,11.57%,20.26%,-9.41%,0.86,1.61 (0.88%),1.94,8.05%,68.34%,26.32%,3.76,"Jul 18, 2024",3.33,17.17%,35.97%,66.21,2.06%,2.09%,14100,1.34,7.91%,27.38%,1.22,215.19,Yes / Yes,1.33,9.89%,30.71%,0.68,177.98,1.70%,2.54%,9.50%,Aug 06 BMO,2.83M,182.91,5.52%,6.16%,3.51%,"

","1,926,767",2.77%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.16,1.43,1.10%,606.77M,-0.59%,12.16B,10.28,1.97,0.00%,593.93M,-9.92%,1.19B,0.94,0.43,38.94%,2.77%,3.58%,5.52B,2.20,13.81%,3.60%,4.62,6.08%,9.92,2.04,18.54%,9.82%,16.46M,-25.37%,4.58,4.42,15.01%,15.03%,15.90,28.04,-4.89%,0.70 (3.46%),-,13.37%,13.12%,-27.82%,-0.12,0.62 (3.06%),1.11,15.78%,31.20%,27.34%,0.57,"Apr 09, 2024",1.15,7.93%,24.81%,39.06,2.11%,2.32%,23554,0.27,3.63%,21.49%,1.31,29.38,Yes / Yes,0.13,-18.31%,0.00%,0.88,20.05,7.20%,-22.68%,4.72%,May 15 AMC,3.56M,20.24,-3.47%,-8.54%,-4.76%,"

","3,146,940",0.95%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,2.92%,30.70B,61.00,3.33,-0.16%,91.39M,12.19%,-73.50M,-,0.70,47.28%,5.28%,16.17%,2.03B,15.12,68.40%,5.55%,2.22,-11.98%,7.22,28.11,10.47%,-1.99%,4.82M,39.67%,14.82,13.71,26.82%,-8.68%,131.59,259.61,-8.32%,-,55.83,-17.41%,-3.23%,-21.76%,0.84,-,1.67,53.60%,77.75%,54.36%,6.75,-,1.67,73.33%,-6.90%,65.43,4.01%,3.22%,5962,1.13,37.16%,-3.62%,1.57,231.17,Yes / Yes,1.08,139.17%,-,0.95,204.47,3.19%,33.96%,32.09%,May 30 AMC,2.17M,203.12,6.23%,11.78%,4.23%,"

","2,049,548",-0.66%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,8.04%,324.52M,-,-3.63,-0.47%,62.14M,-52.00%,-218.90M,-,-0.84,113.62%,15.48%,-65.56%,40.56M,8.00,40.00%,-0.93%,6.88,-67.95%,6.46,0.71,-35.33%,-41.82%,9.62M,-83.75%,6.89,0.66,-,-51.86%,3.27,29.03,-69.83%,-,-,-50.05%,-43.66%,-84.26%,1.70,-,9.19,-20.00%,96.66%,39.76%,0.62,-,9.19,21.74%,-527.00%,36.44,10.28%,14.75%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.79,3.98,170.40%,118.25%,-,May 07 BMO,1.40M,4.57,-0.39%,-47.68%,-64.31%,"

","1,099,182",14.82%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.00,2.69,22.26%,260.90M,4.01%,18.30B,11.58,5.11,-0.42%,240.41M,2.11%,838.33M,14.67,1.21,59.76%,3.83%,-1.79%,4.56B,4.01,-3.15%,-0.53%,2.81,-16.04%,26.83,2.20,1.29%,8.90%,9.21M,-16.19%,23.88,2.48,1.50%,11.31%,55.63,75.90,-17.73%,-,11.12,-,10.05%,-22.06%,-0.06,-,4.36,95.81%,74.87%,6.35%,1.26,-,4.36,19565.00%,17.35%,52.18,2.29%,2.09%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,0.75,58.33,1.35%,13.52%,3.25%,May 20 AMC,3.28M,59.16,2.34%,-2.26%,-8.17%,"

","2,446,672",1.43%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,11.79%,1.84B,-,-1.71,-14.58%,98.59M,-5.64%,-338.95M,-,-0.71,43.98%,2.86%,30.85%,291.07M,6.33,18.24%,-2.04%,4.79,-24.53%,7.83,2.37,39.66%,-31.41%,2.82M,-33.29%,7.57,2.45,-,-38.44%,13.48,32.60,-32.02%,-,-,-16.93%,-44.04%,-43.01%,1.06,-,4.43,2095.12%,62.86%,37.83%,0.87,-,4.63,18.13%,-129.65%,55.86,4.78%,4.34%,2175,0.08,25.94%,-116.45%,1.17,51.92,Yes / Yes,0.01,-7.51%,-,2.30,18.00,15.83%,40.53%,38.78%,Aug 06 AMC,588.88K,18.58,4.13%,-0.08%,-13.63%,"

","1,351,922",3.22%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,2.44%,481.72M,6.06,0.62,0.00%,116.14M,-8.03%,-126.89M,-,0.00,0.52%,0.07%,-73.53%,1.20B,0.40,128.64%,-,0.52,-76.95%,2.82,1.34,2411.11%,-4.29%,0.08M,-,2.21,1.71,-,-9.63%,3.19,21.91,-76.82%,-,-,-,-27.40%,-82.75%,-,-,1.63,26.18%,16.84%,18.50%,0.55,-,1.82,18.59%,-4.42%,32.19,4.37%,7.36%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.48,3.66,-5.44%,-26.68%,-8.66%,May 21 BMO,160.57K,3.78,-0.35%,-52.64%,-72.45%,"

","77,486",3.28%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.82,0.36,30.20%,76.17M,7.13%,910.67M,-,-0.14,-0.56%,69.32M,-3.68%,37.58M,2.51,-0.08,51.06%,4.47%,-13.00%,584.21M,1.56,-163.83%,-1.82%,5.70,-35.60%,0.13,71.97,52.56%,5.70%,3.10M,-50.54%,5.17,1.78,10.30%,855.40%,8.01,19.29,-34.03%,-,9.27,-,6.67%,-52.46%,1.18,-,6.58,17.01%,89.88%,14.48%,0.35,-,6.58,-27.43%,12.87%,52.35,4.61%,3.52%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,1.19,8.53,1.01%,-14.17%,-33.48%,May 09 AMC,543.47K,9.17,3.87%,-3.59%,-22.19%,"

","649,177",7.50%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,12.61,3.98,1.63%,148.15M,14.37%,7.42B,10.78,4.66,-0.73%,145.25M,21.48%,588.00M,-,1.09,77.13%,6.09%,24.28%,4.75B,1.56,-0.67%,2.23%,5.66,19.26%,36.50,1.38,7.77%,0.71%,8.85M,63.58%,-,-,-8.32%,11.33%,28.90,48.68,14.47%,1.66 (3.31%),8.38,1.26%,8.96%,3.16%,1.11,1.64 (3.27%),-,9.97%,-,73.77%,1.21,"May 15, 2024",0.12,-31.91%,16.98%,78.07,2.79%,2.38%,9679,0.97,28.04%,12.37%,2.96,45.71,Yes / Yes,0.13,-28.08%,37.74%,1.39,48.24,-0.10%,1.43%,11.63%,Jul 22 AMC,1.56M,50.22,16.03%,16.53%,25.55%,"

","2,170,263",4.10%,ZION
