Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.30,1.01,11.57%,167.66M,3.41%,7.68B,29.16,1.57,-58.27%,148.17M,25.69%,8.04B,4.49,0.40,93.40%,2.91%,22.40%,174.00M,4.76,11.72%,1.76%,4.74,24.32%,1.61B,4.91,9.97%,6.40%,4.31M,22.92%,9.33,38.05,10.08%,10.81%,45.42 0.95%,51.12%,1.20,27.29,32.18% -7.41%,8.26%,27.74 65.28%,56.75%,0.37 (0.80%),22.39,19.81% -5.41%,41.82%,1.92%,2.48%,201.90%,0.35 (0.76%),4.98,30.64%,16.77%,1.08,323.96%,"Aug 20, 2025",1.72,4.74%,10.78%,77.55,2.25,3.23% 0.62%,2.71,12.98%,10.70%,1.09,45.57,35.98%,0.36,7.89%,19.04%,1.07,45.29,2500,0.35,Jul 29 AMC,24.69%,908.85K,45.85,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","974,589",1.24%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.23,5.81,0.10%,443.95M,4.05%,67.56B,22.11,6.90,-0.58%,442.72M,-0.27%,72.91B,3.07,1.64,96.95%,1.55%,-4.97%,2.61B,7.20,6.57%,-0.18%,2.17,-12.54%,9.38B,13.60,9.31%,18.24%,6.88M,-6.44%,11.21,47.08,8.55%,52.54%,200.33 -23.91%,-17.71%,3.24,30.45,8.55% 11.91%,25.07%,139.70 9.12%,-12.40%,1.99 (1.31%),18.20,5.98% 8.14%,70.03%,1.72%,2.33%,-5.51%,1.93 (1.27%),7.77,13.72%,37.51%,3.63,213.60%,"Jul 18, 2025",1.04,5.27%,27.83%,52.22,1.55,18.93% 21.14%,1.76,17.78%,1.95%,0.88,195.71,32.86%,1.36,4.19%,-2.31%,1.05,149.77,13800,1.09,Aug 05 BMO,-6.84%,3.17M,152.44,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","3,330,889",1.78%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.85,1.57,0.86%,593.65M,1.10%,11.97B,11.57,1.74,0.00%,588.53M,9.20%,11.24B,1.44,0.40,19.48%,2.27%,9.20%,1.30B,1.91,4.21%,-8.41%,5.60,6.55%,6.26B,1.88,12.25%,10.29%,13.33M,3.17%,10.73,3.77,8.95%,15.68%,27.50 -26.65%,1.87%,5.35,-,18.24% 8.45%,15.06%,16.34 23.44%,-21.68%,0.67 (3.30%),5.82,9.28% 13.97%,29.66%,1.26%,1.96%,-44.55%,0.70 (3.47%),1.79,10.00%,24.06%,0.52,-,"Apr 10, 2025",1.02,13.41%,20.76%,57.21,1.48,- -,1.05,38.73%,1.61%,-0.13,22.85,45.76%,0.27,8.02%,8.53%,0.54,20.01,24471,0.01,Aug 19 AMC,4.55%,2.38M,20.17,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","1,278,902",0.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-3.99%,43.25B,75.97,3.66,-0.86%,97.74M,-3.85%,41.47B,-,0.80,55.32%,6.47%,13.38%,-38.78M,16.98,0.04%,9.69%,2.69,32.75%,2.55B,23.96,14.57%,-0.81%,6.32M,53.97%,11.59,14.39,11.75%,-2.68%,318.46 -12.78%,59.31%,19.30,62.58,41.55% -10.72%,-2.11%,153.45 81.02%,65.19%,-,-,47.68% 48.24%,77.33%,3.90%,2.70%,109.99%,-,16.28,49.20%,-4.59%,8.24,-,-,1.18,25.46%,-1.52%,43.55,1.67,- -,1.18,-121.43%,-1.84%,1.05,317.24,-,0.68,22.57%,-6.04%,0.54,275.43,7348,0.02,Sep 02 AMC,21.66%,2.35M,277.77,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,268,671",0.85%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.74,3.33,14.19%,261.11M,-1.07%,21.90B,12.75,5.68,-0.82%,259.62M,-3.13%,14.15B,8.20,1.38,63.49%,2.63%,-12.97%,1.05B,4.66,1.20%,-0.55%,2.34,-13.64%,4.70B,2.47,1.26%,9.87%,6.82M,-11.30%,29.34,2.80,2.65%,12.19%,92.80 -21.99%,28.40%,25.82,12.86,-10.66% 106.45%,11.73%,55.28 30.95%,-36.91%,-,13.42,4.40% 49.60%,75.85%,2.85%,2.05%,-73.01%,-,3.01,24.11%,18.13%,1.64,-,-,4.48,2.98%,22.31%,44.87,2.32,- -,4.48,18.68%,-1.31%,0.56,90.68,0.00%,0.01,2.93%,-4.63%,0.78,69.96,7412,0.00,Aug 21 AMC,-7.95%,2.91M,72.39,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,274,000",3.47%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,1.31%,109.91M,-7.98%,3.94B,79.73,0.45,-28.46%,109.14M,1.25%,3.30B,-,-0.26,44.51%,4.19%,24.49%,-212.37M,9.21,47.32%,-3.30%,5.26,31.67%,427.80M,4.95,132.63%,-19.74%,4.57M,36.04%,7.20,4.73,-,-28.39%,44.34 -19.64%,119.13%,7.53,-,29.99% -3.19%,-26.45%,16.01 122.55%,-24.32%,-,-,40.38% 98.40%,62.39%,3.54%,3.22%,-56.16%,-,7.71,33.33%,-57.71%,1.80,-,-,2.93,32.56%,-49.64%,47.92,1.29,- -,3.12,54.50%,-3.16%,1.04,53.60,-,0.24,9.81%,-2.74%,0.56,34.31,1869,0.01,Aug 07 BMO,12.43%,869.10K,35.63,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","482,766",3.85%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,2.74%,7.50B,15.04,1.97,-,-,4.04%,11.03B,-,-0.78,3.84%,-,3.60%,-710.26M,0.65,35.32%,-3.42%,1.30,21.78%,11.52B,-,180.11%,-11.48%,0.60M,4.40%,-12.89,5.49,-,-,33.32 -11.07%,119.16%,5.39,-,5.46% -,-,14.45 105.05%,-,-,-,118.43% 118.66%,17.93%,1.73%,2.25%,-,-,0.96,37.41%,-7.36%,0.66,-,-,0.45,43.08%,-6.16%,64.13,1.00,- -,0.59,66.34%,1.69%,0.08,35.47,-,-,47.60%,7.55%,0.48,29.48,17439,-,Aug 14 BMO,13.43%,458.58K,29.63,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","221,711",0.51%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.83,5.48,1.62%,147.60M,4.54%,7.95B,9.19,5.86,-1.37%,145.23M,-1.25%,-,1.29,1.46,78.04%,3.71%,7.89%,807.00M,1.60,15.11%,2.11%,3.92,-5.24%,4.97B,1.22,2.84%,0.95%,5.39M,-0.72%,44.24,-,7.63%,13.23%,63.22 -14.81%,17.21%,-,9.93,-9.99% 3.54%,10.34%,39.32 36.98%,-0.43%,1.74 (3.23%),-,19.10% 8.98%,-,1.99%,2.36%,65.37%,1.70 (3.16%),-,32.07%,22.09%,1.28,72.41%,"Aug 14, 2025",-,2.64%,16.23%,53.19,2.84,4.85% 5.34%,0.13,27.04%,-0.50%,0.95,61.20,33.52%,1.10,-1.04%,2.57%,1.31,53.16,9406,0.18,Jul 21 AMC,2.55%,1.37M,53.86,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,798,356",1.32%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.89,19.53,1.18%,120.46M,10.26%,2.10B,-,-2.23,0.00%,119.04M,11.82%,5.67B,-,0.99,49.41%,20.32%,1.75%,2.35B,0.24,-80.18%,-9.91%,3.94,-16.26%,8.87B,0.53,-163.03%,23.04%,24.18M,-18.91%,32.86,0.91,-,72.40%,29.00 -39.97%,-1.20%,19.19,0.59,-23.79% -,27.51%,11.03 57.77%,-65.29%,1.25 (7.16%),1.43,-7.73% 20.63%,34.71%,4.38%,3.07%,-,7.62 (43.74%),0.64,192.29%,31.33%,0.70,-,"Jun 02, 2025",1.10,65.83%,26.52%,60.61,4.12,16.67% -,1.18,226.86%,7.68%,1.68,14.95,22.25%,1.49,28.46%,6.51%,0.79,17.34,6700,1.16,Aug 20 BMO,-3.89%,6.14M,17.41,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,820,886",0.40%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.00,0.33,78.19%,252.58M,5.13%,3.34B,16.84,0.49,0.00%,55.08M,-5.31%,4.18B,1.22,-,23.08%,7.20%,-6.29%,83.40M,1.59,12.39%,-5.33%,3.21,-6.07%,2.11B,2.18,23.69%,2.78%,3.97M,-0.73%,3.76,11.02,20.46%,8.89%,10.59 -22.57%,-19.45%,0.74,17.24,- -,4.94%,6.05 35.54%,-24.91%,0.14 (1.71%),9.45,11.29% -,55.89%,2.68%,3.14%,-,0.14 (1.73%),1.99,-37.52%,9.45%,0.28,-,"Jul 07, 2025",0.80,2.26%,3.96%,46.34,2.14,15.87% -,1.41,-54950.00%,-2.81%,0.72,9.18,42.68%,1.13,-,-5.19%,0.47,7.92,7395,0.78,Jul 30 BMO,0.08%,1.23M,8.20,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","585,561",3.54%,ZGN
