Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,32.27,0.92,11.47%,170.31M,0.95%,5.01B,20.51,1.45,-58.46%,149.44M,-11.74%,160.20M,4.48,0.29,90.80%,3.25%,-22.24%,1.57B,3.20,2.34%,-2.19%,4.54,-20.85%,9.32,3.19,10.52%,5.98%,4.86M,-5.08%,1.17,25.31,7.21%,9.96%,27.74,41.15,-20.40%,0.37 (1.25%),18.45,-7.41%,7.54%,-27.85%,1.06,0.34 (1.15%),1.81,0.51%,41.36%,7.03%,1.11,"Feb 20, 2025",2.91,44.23%,16.48%,37.13,2.12%,3.63%,2500,0.35,2.35%,10.23%,2.25,35.29,Yes / Yes,0.34,166.58%,35.98%,1.18,30.06,1.11%,14.78%,3.90%,Apr 22 AMC,1.07M,29.69,-4.90%,-11.06%,-15.06%,"

","1,267,587",-1.23%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.87,5.47,0.10%,448.47M,-1.73%,65.50B,21.68,6.77,-1.27%,445.61M,-10.00%,2.49B,3.32,1.41,95.86%,1.55%,-11.48%,9.26B,7.08,2.89%,-0.11%,2.22,-24.48%,10.64,13.81,11.22%,17.43%,6.90M,-3.35%,4.45,32.97,8.09%,50.91%,139.70,200.33,-9.87%,1.96 (1.33%),28.50,11.91%,24.46%,-26.70%,0.96,1.86 (1.27%),1.08,8.22%,69.10%,5.12%,5.34,"Apr 21, 2025",1.75,7.70%,36.65%,38.27,2.53%,3.59%,13800,1.42,8.33%,26.86%,1.50,204.23,Yes / Yes,1.13,12.87%,32.86%,0.87,148.67,0.86%,2.77%,4.70%,May 06 BMO,3.11M,146.85,-5.34%,-8.93%,-16.06%,"

","2,689,931",-1.22%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.68,1.48,0.86%,598.37M,2.74%,11.00B,9.77,1.92,0.00%,581.59M,-6.90%,1.22B,0.92,0.42,25.63%,2.62%,-1.78%,6.15B,1.79,15.33%,-5.08%,5.26,-26.21%,14.21,1.32,13.46%,9.75%,15.23M,-2.90%,5.22,3.59,13.85%,14.46%,16.34,27.50,-4.09%,0.73 (3.88%),-,8.45%,14.32%,-31.82%,-0.11,0.70 (3.73%),1.04,14.25%,30.97%,14.75%,0.74,"Apr 10, 2025",1.07,-0.32%,24.90%,47.32,2.81%,3.47%,24471,0.28,12.67%,19.90%,1.31,25.82,Yes / Yes,0.01,13.66%,45.76%,0.43,18.81,10.92%,-11.92%,21.51%,Apr 17 BMO,2.90M,18.75,-0.90%,-4.25%,-8.95%,"

","1,241,763",-0.32%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-2.21%,29.97B,54.30,3.57,-0.41%,96.06M,-4.84%,-15.53M,-,0.76,49.94%,7.26%,3.26%,2.42B,12.37,-3.38%,3.45%,3.22,1.12%,10.39,18.65,15.72%,-0.35%,6.98M,11.99%,18.62,10.41,10.28%,-1.21%,153.45,217.84,7.37%,-,43.14,-10.72%,-0.94%,-11.08%,1.13,-,1.15,48.57%,77.68%,26.23%,10.18,-,1.15,89.39%,-4.09%,46.88,3.16%,5.18%,7348,0.77,27.77%,-0.64%,1.67,238.10,Yes / Yes,0.03,73.68%,-,0.73,201.09,2.13%,13.49%,23.41%,Mar 05 AMC,2.17M,193.70,-2.70%,-3.58%,0.97%,"

","1,580,701",-3.67%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.01,3.20,14.62%,263.11M,-1.19%,21.52B,12.75,5.53,-2.68%,260.60M,-7.29%,1.01B,18.04,1.31,62.14%,2.41%,-9.71%,4.67B,4.61,-2.56%,6.27%,2.35,2.26%,29.22,2.41,2.40%,9.66%,6.29M,19.31%,25.57,2.76,1.22%,11.92%,55.06,92.80,-13.63%,-,11.90,106.45%,11.26%,-24.04%,0.79,-,4.46,78.74%,75.94%,28.02%,2.79,-,4.46,55.96%,19.00%,42.57,2.42%,3.64%,7412,0.01,3.05%,21.65%,2.32,89.64,Yes / Yes,0.00,21.68%,0.00%,0.50,71.49,0.47%,8.10%,3.29%,Feb 24 AMC,2.67M,70.49,-3.08%,-7.24%,-4.04%,"

","1,349,244",-1.40%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,0.58%,3.26B,117.51,0.25,-15.90%,108.60M,-20.41%,-257.10M,-,-0.48,50.91%,6.74%,14.05%,398.99M,8.16,43.20%,10.56%,6.23,13.53%,7.80,3.81,117.12%,-23.14%,7.32M,116.55%,8.02,3.70,-,-31.41%,13.48,39.77,13.44%,-,-,-3.18%,-30.08%,-25.30%,1.09,-,3.38,118.89%,62.94%,120.40%,2.60,-,3.51,24.92%,-70.71%,44.72,4.96%,7.27%,1869,0.18,49.59%,-64.44%,1.29,53.69,Yes / Yes,0.02,18.42%,-,0.59,28.84,-0.24%,-22.87%,65.68%,May 08 BMO,1.18M,29.71,-7.58%,-9.88%,13.71%,"

","696,117",3.02%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-11.76%,4.65B,14.07,1.31,-,-,-29.85%,-891.82M,-,1.08,4.20%,-,-27.89%,10.55B,0.44,75.19%,70.99%,1.76,-18.46%,-6.35,-,240.69%,-21.49%,1.23M,-,4.85,3.79,-,-,13.00,33.32,-35.24%,-,-,-,-,-44.84%,-,-,0.48,146.49%,16.40%,41.38%,1.73,-,0.62,25.35%,-9.12%,30.62,6.18%,7.06%,17439,-,45.22%,-8.46%,1.00,39.30,Yes / Yes,-,67.77%,-,0.72,18.98,-0.44%,-71.34%,40.01%,May 15 BMO,702.72K,18.38,-16.84%,-26.68%,-19.46%,"

","506,360",-3.16%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.80,4.96,1.60%,147.87M,3.86%,6.44B,7.64,5.71,-2.22%,145.20M,-12.13%,730.00M,1.23,1.31,78.59%,3.30%,-24.84%,4.99B,1.29,6.87%,2.95%,2.58,-14.59%,40.97,1.06,7.95%,0.88%,4.80M,10.82%,-,-,7.17%,13.15%,39.05,63.22,-19.59%,1.73 (3.96%),6.63,3.54%,9.98%,-31.00%,0.88,1.68 (3.85%),-,10.13%,-,11.70%,2.43,"Feb 13, 2025",0.35,13.79%,20.26%,41.25,3.47%,5.35%,9406,0.82,7.91%,14.62%,2.87,58.89,Yes / Yes,0.19,72.54%,33.52%,1.48,44.28,-0.18%,-4.71%,4.59%,Apr 21 AMC,1.86M,43.62,-5.19%,-12.23%,-15.29%,"

","2,760,349",-1.49%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.73,17.83,1.07%,120.42M,-6.09%,1.56B,-,-1.62,0.00%,119.17M,-27.94%,2.15B,-,1.88,52.73%,14.59%,-21.99%,8.43B,0.19,-92.23%,13.42%,2.64,-36.40%,33.52,0.39,-216.75%,21.76%,17.39M,31.73%,17.56,0.74,-,66.17%,9.38,29.00,-39.68%,0.69 (5.35%),0.51,-,24.69%,-55.35%,1.73,7.10 (54.79%),1.17,42.24%,32.89%,38.08%,1.18,"Mar 24, 2025",1.25,179.57%,29.52%,38.99,4.98%,7.62%,6700,1.49,63.25%,25.48%,4.00,15.40,Yes / Yes,1.15,477.65%,22.25%,0.61,13.79,6.89%,33.49%,79.84%,Mar 12 BMO,6.58M,12.95,-8.15%,-26.02%,-32.54%,"

","4,034,929",-6.09%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,91.53,0.08,12.49%,342.03M,-3.28%,2.60B,7.77,0.99,-0.10%,296.14M,-28.45%,29.10M,28.51,0.22,87.46%,5.09%,-24.06%,1.21B,2.14,-0.36%,6.20%,2.15,-24.28%,4.95,1.55,3.17%,0.44%,15.09M,-50.52%,0.41,18.55,3.21%,1.53%,7.01,16.98,-27.02%,-,8.58,-,0.95%,-54.83%,1.07,-,0.69,35.41%,82.59%,9.42%,0.60,-,0.69,-68.59%,10.89%,33.11,4.88%,7.27%,3508,0.82,-2.03%,2.40%,2.96,10.97,Yes / Yes,0.81,398.60%,0.00%,0.48,8.01,3.84%,14.79%,-2.31%,May 12 AMC,7.02M,7.67,-14.45%,-23.45%,-26.03%,"

","3,387,732",-4.24%,ZI
