Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.62,0.64,16.78%,172.26M,-1.03%,5.45B,24.74,1.28,-2.69%,143.14M,0.96%,112.70M,3.48,0.26,84.82%,3.79%,12.47%,1.53B,3.56,18.04%,5.96%,5.53,17.52%,9.30,3.40,11.75%,3.77%,5.43M,51.41%,0.79,39.84,14.28%,6.48%,20.06,34.58,7.65%,0.27 (0.87%),23.41,18.47%,5.28%,-8.44%,1.22,0.30 (0.95%),1.77,0.20%,38.51%,57.87%,0.85,"Feb 16, 2024",3.02,36.01%,14.25%,46.15,2.84%,2.51%,2400,0.34,19.40%,7.36%,2.25,35.29,Yes / Yes,0.33,38.11%,45.61%,0.87,31.91,1.78%,13.04%,4.85%,Apr 23 AMC,980.36K,31.66,-1.98%,-0.77%,7.96%,"

","855,700",-0.78%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.31%,137.79M,-0.95%,1.22B,16.10,0.52,-7.05%,135.36M,-5.32%,-68.19M,-,0.07,74.15%,4.16%,-0.95%,431.66M,2.83,21.72%,-0.37%,4.20,6.35%,0.92,9.14,29.46%,-9.14%,5.63M,-6.90%,3.52,2.38,-,-59.08%,7.05,12.12,-10.96%,-,-,9.40%,-12.86%,-30.94%,1.89,-,2.37,12.97%,66.48%,18.72%,0.31,-,2.37,47.34%,-13.09%,43.13,3.71%,3.29%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.59,8.60,-0.10%,140.00%,7.40%,Feb 28 AMC,1.34M,8.37,-4.51%,-3.40%,-6.51%,"

","2,126,751",-2.67%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.54,5.07,0.09%,458.37M,-9.61%,68.58B,23.11,6.48,-8.57%,457.47M,-13.87%,2.34B,3.03,1.35,95.46%,0.80%,-24.72%,8.54B,8.03,8.76%,0.02%,1.20,-14.08%,10.90,13.74,12.03%,16.05%,3.65M,-13.70%,4.46,33.60,9.73%,49.86%,148.48,201.92,-24.12%,1.74 (1.16%),42.30,11.57%,19.95%,-25.83%,0.87,1.56 (1.04%),2.00,8.05%,68.28%,0.87%,4.73,"Apr 18, 2024",3.36,12.77%,35.92%,21.07,2.73%,2.33%,14100,1.36,5.74%,27.43%,1.42,225.78,Yes / Yes,1.35,15.54%,30.71%,2.78,149.98,1.13%,-5.80%,8.48%,May 02 BMO,3.04M,149.77,-10.07%,-16.95%,-17.17%,"

","8,445,586",-0.14%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.13,1.49,0.60%,598.62M,-5.79%,11.70B,9.92,1.97,0.00%,595.01M,-9.45%,1.23B,0.74,0.34,42.78%,3.13%,2.41%,5.45B,2.15,15.43%,3.46%,4.22,-18.75%,9.82,1.99,16.50%,10.37%,18.62M,-31.46%,4.82,4.05,17.80%,15.22%,15.90,30.05,-8.18%,0.71 (3.63%),-,13.36%,13.00%,-34.98%,-0.03,0.62 (3.17%),1.13,15.63%,30.73%,22.93%,0.65,"Apr 09, 2024",1.34,23.33%,24.42%,39.39,2.32%,2.77%,-,0.26,3.58%,22.62%,1.19,28.87,Yes / Yes,0.13,2.31%,0.00%,0.78,19.26,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.41M,19.54,-7.64%,-1.31%,-12.85%,"

","3,421,883",1.45%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-4.82%,26.20B,53.18,3.29,-0.42%,89.21M,-12.06%,-138.67M,-,0.66,45.54%,5.95%,-24.23%,1.90B,13.82,54.58%,5.60%,2.22,2.46%,6.40,27.31,18.82%,-3.98%,5.31M,62.82%,16.41,10.65,38.21%,-18.64%,84.93,259.61,-21.08%,-,52.33,-17.41%,-6.46%,-32.65%,0.83,-,1.90,53.60%,77.40%,105.88%,6.06,-,1.90,58.51%,-9.70%,27.42,2.43%,2.48%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.95,181.41,3.42%,30.99%,35.45%,Feb 29 AMC,2.39M,174.85,-8.12%,-18.23%,-5.62%,"

","2,265,259",-3.62%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-9.23%,941.64M,-,-3.77,-0.10%,63.80M,-5.92%,-292.19M,-,-0.77,109.92%,24.34%,-6.94%,0.00M,-,18.03%,-0.98%,19.03,-29.23%,6.18,2.15,-2.93%,-52.39%,15.53M,-28.19%,6.81,1.95,-,-67.09%,9.56,31.46,-12.41%,-,-,-50.05%,-60.82%,-57.82%,1.76,-,7.16,-20.00%,-,38.81%,1.11,-,7.16,-0.81%,0.00%,42.80,8.02%,6.82%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.86,13.41,-,-5.87%,-,Feb 27 BMO,816.08K,13.27,-8.57%,-4.12%,-26.09%,"

","698,637",-1.04%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,29.33,2.05,24.25%,260.90M,-4.40%,18.53B,11.98,5.03,-0.40%,232.98M,-10.44%,637.46M,19.55,1.19,58.93%,5.44%,-14.50%,4.53B,4.09,-5.54%,-0.54%,3.64,-5.09%,26.07,2.31,2.19%,7.06%,12.67M,-14.16%,22.66,2.66,1.50%,8.96%,58.87,75.90,-16.23%,-,12.59,-,7.90%,-20.64%,-0.06,-,4.38,95.81%,74.72%,2.33%,1.54,-,4.38,516.13%,11.60%,29.58,2.26%,2.09%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.97,61.63,1.54%,23.91%,2.56%,Feb 26 AMC,3.48M,60.24,-6.92%,-7.76%,-10.36%,"

","3,358,237",-2.26%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-8.33%,1.40B,-,-1.81,-11.99%,98.31M,-27.37%,-334.62M,-,-0.51,42.50%,3.93%,-42.32%,266.72M,5.26,9.15%,-1.98%,5.65,-39.78%,8.19,1.73,42.50%,-29.66%,3.87M,-64.20%,8.17,1.74,-,-36.34%,14.23,40.42,-48.04%,-,-,-16.93%,-41.61%,-64.87%,1.14,-,4.41,2095.12%,64.08%,-0.21%,0.82,-,4.63,25.17%,-141.19%,29.03,4.16%,4.38%,2175,0.02,24.03%,-125.46%,1.17,53.06,Yes / Yes,0.01,-52.98%,-,0.93,14.31,-8.76%,-90.47%,5.16%,Feb 27 AMC,684.23K,14.20,-12.81%,-23.68%,-41.59%,"

","636,579",-0.77%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-12.87%,1.82B,15.65,0.91,0.00%,116.14M,-23.80%,-136.80M,-,-0.06,0.63%,0.02%,-12.93%,1.23B,1.48,263.87%,-,0.36,-,2.82,5.07,539.46%,-4.29%,0.02M,-,2.35,6.07,-,-9.63%,14.64,21.91,-12.45%,-,-,-,-28.89%,-34.84%,-,-,1.56,26.18%,16.66%,-2.43%,1.58,-,1.73,26.52%,-4.62%,34.55,8.82%,9.50%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.88,14.78,-,-,6.47%,Mar 19 BMO,57.29K,14.28,-17.04%,-20.49%,-18.11%,"

","50,473",-3.38%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.59,0.47,30.28%,76.17M,-7.62%,1.04B,76.86,0.14,-0.96%,69.07M,-16.02%,49.10M,2.19,-0.06,51.43%,5.13%,-25.98%,645.72M,1.62,-118.21%,-1.83%,6.18,-6.81%,0.08,124.50,263.75%,7.15%,3.55M,-39.15%,5.25,2.01,10.30%,265.50%,10.27,19.29,-24.17%,-,10.21,-,8.77%,-45.36%,1.22,-,6.57,17.01%,89.72%,2.63%,0.39,-,6.57,-9.45%,13.48%,30.67,3.28%,2.98%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,1.01,11.19,6.05%,-32.61%,-35.42%,Feb 22 AMC,574.08K,10.54,-7.80%,-16.27%,-24.43%,"

","579,957",-5.81%,ZIP
