Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,35.02,0.98,11.45%,168.52M,0.85%,5.76B,23.30,1.47,-58.45%,148.98M,15.44%,169.50M,4.50,0.36,90.30%,4.27%,-10.08%,1.58B,3.64,4.79%,-0.53%,5.54,-7.63%,9.19,3.73,9.60%,6.29%,6.36M,8.25%,0.86,39.82,7.78%,10.49%,27.74,41.15,-8.18%,0.37 (1.07%),22.16,-7.41%,8.11%,-16.77%,1.02,0.34 (0.99%),1.72,0.51%,41.66%,23.47%,1.02,"May 20, 2025",2.87,38.39%,16.67%,59.83,1.85%,3.58%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,0.63,34.28,1.36%,6.90%,4.01%,Apr 22 AMC,1.15M,34.25,6.54%,4.24%,-2.62%,"

","725,823",-0.09%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.01,5.57,0.10%,446.04M,-0.26%,69.58B,22.87,6.82,-1.27%,445.61M,4.62%,2.52B,3.40,1.62,95.96%,1.74%,-11.20%,9.29B,7.49,4.13%,-0.76%,2.44,-14.27%,10.44,14.95,10.63%,17.70%,7.74M,-6.63%,3.86,40.43,8.24%,51.85%,139.70,200.33,-4.26%,1.96 (1.26%),30.50,11.91%,25.04%,-22.13%,0.93,1.86 (1.19%),1.04,8.22%,69.48%,11.66%,5.08,"Apr 21, 2025",1.74,7.23%,37.01%,51.60,3.62%,3.60%,13800,1.45,6.32%,27.12%,1.48,199.43,Yes / Yes,1.16,7.88%,32.86%,1.41,149.87,1.37%,5.00%,1.37%,May 06 BMO,3.17M,155.99,2.58%,-1.68%,-10.12%,"

","4,453,649",4.08%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.78,1.48,0.86%,598.37M,2.11%,11.08B,9.79,1.93,0.00%,581.59M,4.83%,1.22B,0.94,0.42,25.68%,2.53%,-0.37%,6.15B,1.80,14.83%,-4.99%,5.48,-18.19%,14.21,1.33,13.44%,9.75%,14.74M,-12.06%,5.22,3.62,13.63%,14.46%,16.34,27.50,-3.38%,0.73 (3.86%),-,8.45%,14.32%,-31.31%,-0.16,0.70 (3.71%),1.04,14.25%,30.97%,15.61%,0.62,"Apr 10, 2025",1.07,-0.32%,24.90%,49.15,2.06%,3.46%,24471,0.28,12.67%,19.90%,1.31,26.11,Yes / Yes,0.01,13.66%,45.76%,0.65,19.16,10.92%,-11.92%,21.51%,May 20 AMC,2.69M,18.89,0.83%,-2.43%,-7.93%,"

","1,736,563",-1.41%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,3.26%,36.13B,65.64,3.56,-0.41%,96.06M,29.70%,-15.53M,-,0.75,50.40%,7.47%,13.93%,2.42B,14.92,-3.64%,3.87%,3.03,27.90%,10.39,22.48,15.74%,-0.35%,7.18M,31.86%,18.62,12.55,10.38%,-1.21%,153.45,235.67,29.45%,-,52.01,-10.72%,-0.94%,-0.90%,1.04,-,1.15,48.57%,77.68%,52.19%,8.12,-,1.15,89.39%,-4.09%,69.05,2.31%,3.97%,7348,0.77,27.77%,-0.64%,1.66,238.65,Yes / Yes,0.03,73.68%,-,0.70,233.10,2.13%,13.49%,23.41%,Mar 05 AMC,2.36M,233.54,9.97%,14.46%,20.88%,"

","1,655,185",0.19%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.56,3.20,14.58%,263.11M,1.42%,24.00B,14.26,5.51,-2.55%,260.72M,15.56%,1.01B,20.30,1.31,61.50%,2.59%,-8.55%,4.67B,5.14,-2.64%,6.72%,2.66,4.02%,29.22,2.69,2.22%,9.66%,6.77M,27.21%,25.57,3.08,1.21%,11.92%,55.06,92.80,-3.64%,-,13.27,106.45%,11.26%,-15.26%,0.71,-,4.46,78.74%,75.94%,42.83%,2.08,-,4.46,55.96%,19.00%,63.52,1.57%,2.98%,7412,0.01,3.05%,21.65%,2.33,88.46,Yes / Yes,0.00,21.68%,0.00%,1.04,78.05,0.47%,8.10%,3.29%,May 21 AMC,2.55M,78.64,5.69%,5.83%,5.46%,"

","2,637,163",0.76%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.84M,-10.51%,3.12B,116.85,0.24,-15.87%,108.80M,-1.54%,-257.10M,-,-0.48,54.93%,7.14%,5.31%,398.99M,7.81,42.96%,8.77%,6.18,-6.89%,7.80,3.63,116.37%,-23.14%,7.77M,74.52%,8.01,3.54,-,-31.41%,16.01,39.77,8.29%,-,-,-3.18%,-30.08%,-28.69%,1.00,-,3.38,118.89%,62.94%,77.14%,1.85,-,3.51,24.92%,-70.71%,39.12,3.41%,5.97%,1869,0.18,49.59%,-64.44%,1.29,53.62,Yes / Yes,0.02,18.42%,-,0.82,29.38,-0.24%,-22.87%,65.68%,May 08 BMO,1.26M,28.36,-6.90%,-14.88%,5.22%,"

","1,034,475",-3.47%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,17.16%,6.38B,19.48,1.29,-,-,22.82%,-891.82M,-,1.08,4.26%,-,0.20%,10.55B,0.60,65.70%,69.40%,1.86,-0.87%,-6.35,-,199.77%,-21.49%,1.34M,-,4.85,5.19,-,-,13.00,33.32,-11.24%,-,-,-,-,-24.40%,-0.91,-,0.48,146.49%,16.40%,93.77%,1.40,-,0.62,25.35%,-9.12%,63.37,2.88%,6.08%,17439,-,45.22%,-8.46%,1.00,38.34,Yes / Yes,-,67.77%,-,6.90,22.59,-0.44%,-71.34%,40.01%,May 15 BMO,722.09K,25.19,20.10%,3.69%,9.49%,"

","4,985,094",11.51%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.85,5.13,1.60%,147.57M,0.93%,6.70B,8.19,5.54,-2.04%,145.20M,6.42%,758.00M,1.37,1.30,78.65%,2.94%,-20.96%,4.98B,1.34,4.96%,2.46%,2.12,-11.76%,42.43,1.07,6.72%,0.91%,4.27M,4.06%,-,-,6.45%,13.10%,39.32,63.22,-16.33%,1.74 (3.83%),6.90,3.54%,10.40%,-28.20%,0.86,1.68 (3.70%),-,10.13%,-,15.44%,1.89,"May 15, 2025",0.13,29.25%,21.03%,48.34,2.36%,4.65%,9406,0.70,4.84%,15.21%,2.78,52.72,Yes / Yes,0.15,18.08%,33.52%,0.95,45.39,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.01M,45.39,1.99%,-3.94%,-11.70%,"

","1,923,395",0.00%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.76,17.83,1.07%,120.42M,-11.40%,1.64B,-,-1.65,0.00%,119.17M,6.17%,2.15B,-,1.70,52.66%,18.21%,-24.70%,8.43B,0.19,-92.87%,7.79%,3.30,-41.82%,33.52,0.41,-229.73%,21.76%,21.70M,9.77%,17.56,0.77,-,66.17%,11.03,29.00,-36.66%,0.69 (5.09%),0.53,-,24.69%,-53.10%,1.75,7.14 (52.50%),1.17,42.24%,32.89%,23.24%,0.96,"Mar 24, 2025",1.25,179.57%,29.52%,42.90,5.77%,6.88%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,0.62,13.46,6.89%,33.49%,79.84%,May 19 BMO,6.57M,13.60,-3.00%,-15.38%,-28.30%,"

","4,065,647",1.04%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,107.40,0.08,12.49%,342.03M,5.14%,3.05B,9.14,0.98,-0.10%,296.14M,15.98%,29.10M,35.21,0.22,85.27%,6.45%,-13.96%,1.21B,2.51,-0.56%,5.50%,2.77,-20.56%,4.95,1.82,3.12%,0.44%,19.09M,-44.17%,0.41,21.77,3.05%,1.53%,7.01,16.62,-14.37%,-,10.07,-,0.95%,-45.86%,1.02,-,0.69,35.41%,82.59%,28.39%,0.45,-,0.69,-68.59%,10.89%,52.18,3.34%,5.92%,3508,0.82,-2.03%,2.40%,2.96,10.55,Yes / Yes,0.81,398.60%,0.00%,0.59,8.89,3.84%,14.79%,-2.31%,May 12 AMC,6.89M,9.00,6.91%,-7.16%,-11.57%,"

","4,090,615",1.24%,ZI
