Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,36.49,0.98,11.57%,168.52M,0.45%,6.00B,24.28,1.47,-57.94%,148.79M,3.66%,169.50M,4.69,0.36,91.80%,3.48%,2.12%,1.58B,3.80,4.79%,1.25%,5.07,-10.17%,9.19,3.89,9.60%,6.29%,5.18M,17.17%,0.86,41.50,7.78%,10.49%,27.74,41.15,-4.32%,0.37 (1.03%),23.09,-7.41%,8.11%,-13.27%,1.02,0.35 (0.98%),1.72,-5.41%,41.66%,28.66%,0.87,"May 20, 2025",2.87,38.39%,16.67%,51.97,1.09%,2.01%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.39,36.19,1.36%,6.90%,4.01%,Apr 22 AMC,1.02M,35.69,-1.26%,6.01%,0.16%,"

","398,665",-1.38%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.42,5.57,0.10%,446.04M,4.21%,75.43B,24.81,6.83,-0.50%,444.77M,8.85%,2.52B,3.70,1.62,95.93%,2.30%,-0.65%,9.29B,8.12,5.29%,-0.39%,3.50,-3.57%,10.44,16.23,9.55%,17.70%,10.21M,-0.81%,3.87,43.83,8.23%,51.85%,139.70,200.33,3.98%,1.99 (1.18%),33.07,11.91%,25.04%,-15.43%,0.94,1.86 (1.10%),1.04,8.14%,69.48%,21.27%,3.97,"Jul 18, 2025",1.74,7.23%,37.01%,64.02,0.70%,2.26%,13800,1.45,6.32%,27.12%,1.50,200.31,Yes / Yes,1.16,7.88%,32.86%,0.87,168.63,1.37%,5.00%,1.37%,May 06 BMO,2.92M,169.42,4.71%,7.41%,-1.45%,"

","2,533,201",0.47%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.94,1.57,0.86%,593.65M,1.36%,10.20B,9.40,1.83,0.00%,588.53M,-6.93%,1.30B,0.96,0.43,22.11%,2.28%,-13.36%,6.26B,1.63,9.12%,-8.69%,4.26,-8.57%,10.73,1.60,12.81%,10.29%,13.39M,-28.57%,5.35,3.21,11.42%,15.68%,16.34,27.50,-12.12%,0.69 (4.00%),-,8.45%,15.06%,-37.53%,-0.17,0.70 (4.07%),1.02,13.97%,29.66%,5.14%,0.61,"Apr 10, 2025",1.05,10.00%,24.06%,40.76,3.17%,2.78%,24471,0.27,13.41%,20.76%,1.38,23.51,Yes / Yes,0.01,38.73%,45.76%,0.57,17.60,-9.78%,-15.96%,8.02%,May 20 AMC,3.15M,17.18,-5.09%,-7.68%,-15.79%,"

","1,792,235",-2.39%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.90%,155.70M,15.38%,45.65B,80.40,3.65,-0.47%,96.69M,29.12%,-38.78M,-,0.80,54.86%,9.03%,55.29%,2.55B,17.92,-0.12%,9.47%,3.26,39.41%,11.59,25.29,14.45%,-0.81%,8.73M,78.37%,19.30,15.19,11.51%,-2.68%,153.45,276.49,62.51%,-,66.05,-10.72%,-2.11%,6.04%,1.09,-,1.18,48.24%,77.33%,91.06%,8.72,-,1.18,49.20%,-4.59%,83.70,5.34%,2.58%,7348,0.68,25.46%,-1.52%,1.68,287.73,Yes / Yes,0.02,-121.43%,-,2.16,275.70,1.74%,11.64%,22.57%,May 29 AMC,2.67M,293.18,17.62%,31.80%,46.86%,"

","5,785,554",6.34%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.40,3.33,14.64%,261.11M,2.51%,24.59B,14.33,5.67,-1.99%,258.26M,5.20%,1.05B,9.24,1.38,62.59%,2.72%,9.37%,4.70B,5.23,1.00%,-0.36%,2.86,-2.57%,29.34,2.77,1.34%,9.87%,7.02M,32.45%,25.82,3.15,2.64%,12.19%,55.06,92.80,-0.42%,-,14.44,106.45%,11.73%,-12.42%,0.71,-,4.48,49.60%,75.85%,47.60%,1.92,-,4.48,24.11%,18.13%,57.11,0.71%,1.25%,7412,0.01,2.98%,22.31%,2.31,91.04,Yes / Yes,0.00,18.68%,0.00%,0.99,81.25,0.72%,9.22%,2.93%,May 21 AMC,2.46M,81.27,0.02%,5.86%,6.12%,"

","2,420,285",0.02%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,-0.42%,3.43B,88.45,0.35,-22.38%,108.40M,0.13%,-252.07M,-,-0.42,50.53%,4.59%,-1.70%,418.33M,8.19,44.55%,5.25%,4.24,13.21%,7.48,4.17,124.46%,-23.32%,4.98M,73.66%,7.80,4.00,-,-32.05%,16.01,39.77,19.09%,-,-,-3.18%,-30.63%,-21.57%,0.96,-,3.09,98.38%,63.45%,94.82%,1.51,-,3.26,28.63%,-64.09%,50.80,3.79%,3.38%,1869,0.24,43.72%,-60.26%,1.29,54.07,Yes / Yes,0.02,18.43%,-,0.77,30.14,-5.41%,92.78%,22.19%,May 08 BMO,1.17M,31.19,2.45%,-1.12%,11.32%,"

","904,311",3.48%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-8.26%,6.77B,12.34,2.17,-,-,24.81%,-710.26M,-,-0.86,4.02%,-,6.70%,11.52B,0.59,61.71%,-2.46%,1.08,19.68%,-12.89,-,249.48%,-11.48%,0.92M,13.78%,5.39,4.96,-,-,13.00,33.32,-5.71%,-,-,-,-,-19.68%,0.16,-,0.45,118.66%,17.93%,105.85%,1.16,-,0.59,37.41%,-7.36%,52.68,2.65%,3.80%,17439,-,43.08%,-6.16%,1.00,39.54,Yes / Yes,-,66.34%,-,0.37,26.29,19.27%,-136.23%,47.60%,May 15 BMO,844.72K,26.76,-2.18%,10.86%,11.44%,"

","309,843",1.79%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.14,5.13,1.68%,147.57M,0.79%,6.93B,8.50,5.52,-1.38%,145.09M,3.53%,756.00M,1.51,1.30,78.52%,3.95%,-11.35%,4.98B,1.39,4.92%,-2.11%,2.90,-23.17%,42.43,1.11,6.36%,0.91%,5.73M,12.62%,-,-,6.07%,13.06%,39.32,63.22,-13.46%,1.74 (3.70%),7.09,3.54%,10.04%,-25.74%,0.86,1.70 (3.62%),-,8.98%,-,19.40%,1.35,"May 15, 2025",0.15,28.90%,21.03%,48.77,1.45%,2.15%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.68,47.36,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.98M,46.95,-1.40%,0.89%,-8.54%,"

","1,351,892",-0.87%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.87,19.53,1.18%,120.46M,-6.20%,2.04B,-,-1.91,0.00%,119.04M,12.64%,2.35B,-,1.22,48.41%,18.40%,-14.49%,8.87B,0.23,-86.23%,-8.10%,3.04,-16.58%,32.86,0.52,-177.87%,23.04%,21.90M,-17.17%,19.19,0.88,-,72.40%,11.03,29.00,-21.15%,0.93 (5.50%),0.58,-,27.51%,-41.62%,1.75,7.84 (46.28%),1.10,20.63%,34.71%,53.42%,0.93,"Jun 02, 2025",1.18,192.29%,31.33%,51.67,2.32%,5.00%,6700,1.49,65.83%,26.52%,4.12,15.12,Yes / Yes,1.16,226.86%,22.25%,0.74,17.45,9.06%,30.79%,28.46%,May 19 BMO,7.20M,16.93,0.33%,10.29%,-10.57%,"

","5,363,124",-2.98%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.95,0.33,78.19%,252.58M,1.19%,3.47B,17.27,0.49,0.00%,55.08M,8.41%,83.40M,1.33,-,11.96%,7.55%,2.04%,2.11B,1.65,19.26%,-7.13%,4.24,8.82%,3.76,2.27,20.31%,2.78%,4.16M,-28.37%,0.74,11.44,19.50%,8.89%,6.05,12.77,3.03%,0.14 (1.69%),17.90,-,4.94%,-33.36%,0.74,0.13 (1.52%),0.80,-,55.89%,40.66%,0.26,"Jul 07, 2025",1.41,-37.52%,9.45%,58.51,1.50%,1.63%,7395,1.13,2.26%,3.96%,2.75,8.72,Yes / Yes,0.78,-54950.00%,41.10%,0.79,8.60,-4.68%,-8.40%,-,Mar 27 BMO,980.35K,8.51,0.63%,10.21%,1.59%,"

","776,403",-1.05%,ZGN
