Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,5.97%,75.14M,1.73%,1.73B,29.33,0.78,-4.01%,71.10M,-2.38%,1.50B,0.57,-0.46,95.02%,5.31%,1.73%,-63.43M,12.89,41.24%,-5.56%,4.63,59.76%,134.48M,5.44,182.34%,-14.34%,3.78M,-12.69%,4.23,6.88,51.83%,-18.46%,28.49 -19.31%,59.76%,3.34,-,26.71% 15.81%,-18.90%,9.03 154.60%,166.40%,-,-,41.95% 20.90%,90.49%,4.24%,3.84%,-44.00%,-,11.16,43.93%,-52.51%,0.98,-,-,6.94,116.21%,-47.16%,48.02,1.00,- -,6.94,34.02%,0.68%,1.23,36.46,-,0.06,72.59%,-5.19%,0.57,22.72,286,0.05,Mar 02 BMO,28.58%,815.75K,22.99,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","468,384",1.19%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.03,1.16,11.67%,166.98M,-2.67%,8.33B,27.41,1.82,-3.79%,147.34M,4.98%,8.58B,2.82,0.36,90.48%,2.93%,9.86%,198.00M,4.91,9.17%,-6.12%,4.46,12.40%,1.70B,5.20,9.78%,7.22%,4.31M,7.40%,9.60,27.71,9.72%,12.06%,53.17 -6.09%,43.15%,1.80,26.31,46.13% -2.00%,9.25%,27.74 79.99%,116.05%,0.44 (0.89%),22.75,9.78% -2.36%,41.64%,2.10%,2.83%,115.70%,0.40 (0.80%),5.06,25.84%,17.01%,1.31,455.22%,"Feb 20, 2026",2.07,8.26%,11.68%,52.73,2.25,23.86% 3.50%,3.13,17.38%,0.38%,1.07,55.33,32.87%,0.35,9.85%,3.82%,0.52,50.85,2600,0.34,Feb 03 AMC,13.47%,967.51K,49.93,"Mar 29, 2012",Yes / Yes,6.04% 1.59%,"

","503,066",-1.81%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.89,6.02,0.19%,424.93M,-0.68%,53.10B,16.66,7.55,-2.43%,421.33M,1.12%,60.08B,1.94,1.60,99.81%,3.36%,7.44%,2.67B,5.61,8.53%,-1.71%,2.70,-19.16%,9.47B,16.05,8.52%,18.00%,14.15M,-0.02%,7.84,22.97,8.58%,65.99%,177.00 -28.93%,-21.61%,5.48,23.26,10.25% 11.96%,21.26%,115.25 9.15%,-25.79%,2.18 (1.73%),14.71,5.42% 7.24%,70.49%,2.95%,2.95%,-21.14%,2.03 (1.61%),6.35,10.11%,38.00%,3.81,196.88%,"Apr 20, 2026",1.94,2.28%,28.23%,49.15,1.90,14.57% 19.02%,3.03,6.74%,-0.11%,0.95,151.07,33.71%,2.79,3.02%,0.66%,0.71,128.78,14500,2.78,Feb 12 BMO,-11.55%,5.25M,125.79,"Feb 01, 2013",Yes / Yes,5.59% 1.14%,"

","3,728,090",-2.32%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.93,1.49,0.00%,591.63M,2.43%,14.72B,13.66,1.85,-,582.69M,13.17%,12.99B,1.41,0.45,10.53%,2.86%,33.16%,1.23B,2.23,6.37%,3.92%,7.85,32.39%,6.59B,2.22,12.17%,9.42%,16.64M,20.92%,11.39,4.14,9.66%,13.83%,25.52 -1.02%,21.56%,6.10,-,18.24% 8.45%,13.37%,16.34 54.59%,3.43%,0.69 (2.72%),7.24,9.28% 13.97%,26.00%,1.57%,2.00%,-26.29%,0.65 (2.57%),1.97,3.12%,20.42%,0.50,-,"Sep 30, 2025",1.34,12.90%,18.61%,73.78,1.32,- -,1.38,7.47%,6.67%,-0.20,25.07,45.76%,0.19,11.30%,12.67%,0.99,25.29,24471,0.01,Nov 19 AMC,27.85%,2.12M,25.26,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","2,100,253",-0.12%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.71%,159.47M,-19.38%,22.85B,32.08,4.47,-0.14%,102.53M,-31.22%,21.36B,1.75,0.89,54.66%,7.49%,-50.90%,-41.04M,8.06,16.12%,-0.73%,3.53,-47.00%,2.83B,11.53,17.26%,-0.73%,7.68M,-36.30%,12.43,6.88,18.34%,-2.41%,336.99 -57.48%,-27.84%,20.83,26.96,54.06% 21.31%,-1.10%,159.66 -10.26%,7.33%,-,1301.76,34.81% 44.03%,76.55%,6.44%,5.46%,-30.62%,-,7.54,-8.83%,-4.25%,9.80,-,-,1.74,23.24%,-1.45%,19.42,1.40,- -,1.74,7.34%,-21.29%,1.05,298.53,-,0.93,25.50%,-30.82%,2.63,159.75,7923,0.89,Feb 26 AMC,-46.44%,2.18M,143.28,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","5,718,992",-10.31%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.72,5.15,10.52%,266.35M,-7.06%,25.48B,14.19,6.07,-2.53%,264.83M,1.67%,17.58B,3.12,1.49,69.77%,2.42%,6.63%,1.59B,5.30,7.73%,-5.78%,1.87,17.62%,4.81B,2.75,1.64%,14.44%,6.40M,-0.27%,31.27,3.20,4.54%,17.74%,97.58 -11.81%,4.32%,26.87,12.73,-10.66% 106.45%,17.11%,64.41 33.61%,15.41%,-,13.48,4.40% 49.60%,76.89%,4.81%,4.96%,-77.83%,-,3.66,72.42%,22.86%,4.01,-,-,4.36,3.85%,33.17%,42.52,2.12,- -,4.36,204.90%,-6.40%,0.90,97.69,0.00%,0.01,4.44%,-2.70%,1.80,90.29,7412,0.00,Feb 25 AMC,4.70%,3.42M,86.06,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","6,171,963",-4.68%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.36%,110.59M,-1.55%,2.21B,-,-1.29,-0.92%,110.17M,7.35%,1.61B,-,-0.36,25.24%,3.26%,-3.80%,-206.78M,5.00,33.33%,-11.27%,4.38,-41.98%,441.94M,2.87,25.84%,-19.29%,3.59M,11.79%,6.87,2.70,46.86%,-28.97%,44.34 -55.53%,-41.62%,7.29,-,30.02% -3.16%,-26.83%,15.96 23.56%,-45.94%,-,-,40.31% 98.33%,61.32%,2.72%,3.85%,-87.80%,-,3.65,30.14%,-51.59%,0.79,-,-,2.68,23.78%,-46.79%,59.09,1.31,- -,2.87,23.67%,7.66%,0.85,37.96,-,0.29,12.75%,8.30%,0.71,20.04,1869,0.01,Feb 26 BMO,-29.64%,819.18K,19.72,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","585,654",-1.60%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.87,6.01,1.44%,147.65M,-3.20%,8.76B,9.01,6.58,-2.66%,145.51M,-2.83%,-,2.16,1.41,81.17%,3.66%,17.59%,887.00M,1.77,3.70%,-0.64%,3.07,10.84%,4.94B,1.23,5.58%,1.00%,5.33M,1.30%,48.18,-,4.17%,13.39%,66.18 -10.39%,11.01%,-,8.52,1.25% 14.72%,10.25%,39.32 50.81%,20.14%,1.82 (3.07%),-,14.19% 10.90%,-,3.44%,3.12%,9.47%,1.78 (3.00%),-,21.59%,23.77%,1.94,179.59%,"Feb 12, 2026",-,-1.00%,17.94%,43.09,2.72,3.66% 5.29%,0.15,30.96%,-3.81%,0.81,66.81,29.28%,0.64,-0.08%,-1.83%,1.24,62.50,9195,0.21,Jan 20 AMC,8.10%,1.73M,59.30,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","2,153,957",-5.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,3.44,8.32,1.22%,120.46M,29.10%,3.45B,-,-2.33,0.00%,118.99M,29.92%,7.17B,-,-0.42,48.71%,13.33%,71.10%,1.00B,0.46,-81.96%,9.64%,3.21,94.97%,7.59B,0.86,-172.33%,9.16%,15.86M,35.00%,33.34,1.77,-,25.25%,29.97 -4.37%,37.06%,16.19,1.43,-23.79% -,11.79%,11.03 159.72%,30.57%,1.24 (4.33%),2.59,-7.73% 20.63%,23.74%,4.11%,4.46%,56.74%,4.28 (14.93%),0.94,-30.30%,19.63%,1.38,-,"Dec 01, 2025",1.22,1.63%,13.21%,73.28,3.50,16.67% -,1.30,-89.07%,21.62%,1.50,21.84,22.25%,1.41,-35.73%,29.43%,0.76,29.27,6700,1.12,Nov 20 BMO,64.89%,4.94M,28.66,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,769,877",-2.08%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,27.35,0.41,75.38%,254.09M,0.36%,4.53B,23.41,0.47,0.00%,62.55M,12.26%,5.56B,1.14,-,24.36%,5.95%,14.23%,103.34M,2.18,26.51%,0.65%,5.49,39.72%,2.08B,2.71,5.80%,3.34%,3.72M,8.10%,4.09,16.83,20.53%,10.58%,11.93 -7.09%,26.77%,0.66,24.51,- -,5.45%,6.05 83.14%,-16.31%,0.15 (1.33%),12.46,11.29% -,55.55%,5.26%,4.05%,4.82%,0.14 (1.28%),2.67,-5.94%,8.97%,0.45,-,"Jul 07, 2025",0.79,-1.89%,4.97%,57.65,1.92,15.87% -,1.42,-54950.00%,8.11%,0.71,11.40,42.68%,1.17,-,7.15%,1.16,11.45,7395,0.82,Sep 05 BMO,17.32%,677.35K,11.08,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","788,131",-3.23%,ZGN
