Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.90,0.71,16.27%,172.26M,-3.35%,5.23B,23.30,1.30,-10.41%,144.59M,-5.79%,124.20M,3.00,0.31,84.52%,3.19%,-5.35%,1.53B,3.41,20.75%,5.97%,5.77,3.59%,9.34,3.24,10.89%,4.22%,4.61M,19.13%,0.91,33.26,14.28%,7.19%,25.00,34.58,2.89%,0.27 (0.89%),18.47,18.47%,5.80%,-12.49%,1.19,0.31 (1.02%),1.95,0.20%,39.86%,21.04%,0.64,"May 17, 2024",3.31,95.74%,15.14%,36.28,2.07%,1.84%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.66,30.39,1.18%,12.06%,0.46%,Apr 23 AMC,799.27K,30.26,-4.81%,-5.27%,0.97%,"

","530,123",-0.43%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,-3.05%,1.46B,19.00,0.52,-7.99%,136.85M,-6.82%,-62.61M,-,0.09,73.69%,5.12%,7.07%,438.33M,3.32,29.09%,-0.36%,4.30,13.23%,0.94,10.46,21.60%,-8.44%,7.01M,-15.46%,3.69,2.66,-,-51.53%,7.05,12.12,4.68%,-,-,9.40%,-11.66%,-18.81%,1.72,-,2.50,12.97%,67.51%,39.57%,0.36,-,2.50,50.48%,-8.58%,49.02,3.22%,3.45%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.69,10.01,0.88%,61.76%,6.47%,May 22 AMC,1.63M,9.84,-2.25%,2.49%,11.71%,"

","1,121,561",-1.70%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.10,5.19,0.08%,458.37M,4.34%,80.73B,27.68,6.39,-6.34%,455.93M,7.28%,2.39B,3.58,1.50,95.56%,1.32%,-2.88%,8.73B,9.24,8.42%,0.02%,1.70,-2.79%,11.07,15.98,10.81%,17.02%,6.03M,8.16%,4.33,40.88,9.53%,50.06%,144.80,201.92,-10.36%,1.73 (0.98%),46.13,11.57%,20.26%,-12.38%,0.86,1.61 (0.91%),1.94,8.05%,68.34%,22.18%,3.76,"Jul 18, 2024",3.33,17.17%,35.97%,66.30,1.80%,1.83%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.51,176.78,1.70%,2.54%,9.50%,May 02 BMO,3.54M,176.92,3.07%,7.50%,-0.60%,"

","1,819,439",0.08%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.55,1.43,1.10%,606.77M,3.82%,14.21B,11.98,1.97,0.00%,593.93M,15.87%,1.19B,1.07,0.43,39.12%,3.10%,17.48%,5.52B,2.57,14.76%,3.54%,3.94,10.46%,9.92,2.38,17.61%,9.82%,18.44M,-13.14%,4.58,5.16,15.40%,15.03%,15.90,28.13,11.18%,0.71 (2.99%),-,13.37%,13.12%,-15.89%,-0.10,0.62 (2.62%),1.11,15.78%,31.20%,48.85%,0.69,"Apr 09, 2024",1.15,7.93%,24.81%,56.68,2.25%,2.77%,23554,0.27,3.63%,21.49%,1.14,29.18,Yes / Yes,0.13,-18.31%,0.00%,0.45,23.85,5.91%,-23.59%,4.72%,May 15 AMC,4.68M,23.66,1.42%,8.69%,9.28%,"

","2,120,494",-0.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,6.49%,27.12B,54.19,3.34,-0.23%,90.07M,5.84%,-73.50M,-,0.70,47.74%,5.21%,-8.91%,2.03B,13.36,68.01%,5.60%,2.35,-8.55%,7.22,25.05,11.05%,-1.99%,4.70M,24.89%,14.95,12.11,26.82%,-8.68%,131.59,259.61,-18.31%,-,49.32,-17.41%,-3.23%,-30.28%,0.83,-,1.67,53.60%,77.75%,37.54%,6.81,-,1.67,73.33%,-6.84%,57.62,3.33%,3.35%,5962,1.13,37.16%,-3.62%,1.53,231.77,Yes / Yes,1.08,139.17%,-,1.06,178.93,3.19%,33.96%,32.09%,May 30 AMC,2.00M,180.99,4.62%,2.30%,-4.87%,"

","2,122,016",1.15%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.32%,70.77M,-10.61%,754.13M,-,-3.69,-0.48%,62.27M,-14.56%,-218.90M,-,-0.84,113.65%,29.76%,-30.99%,40.56M,18.59,38.56%,-0.93%,26.33,-11.28%,6.46,1.64,-34.50%,-41.82%,18.53M,-56.22%,6.89,1.54,-,-51.86%,9.56,30.53,-29.90%,-,-,-50.05%,-43.66%,-65.21%,1.83,-,9.19,-20.00%,96.66%,11.09%,0.85,-,9.19,21.74%,-527.00%,36.40,7.06%,7.42%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.63,11.08,170.40%,118.25%,-,May 07 BMO,703.77K,10.62,-9.73%,-15.92%,-29.81%,"

","444,669",-4.15%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.37,2.69,22.32%,260.90M,2.45%,19.43B,12.30,5.11,-0.33%,240.24M,2.63%,838.33M,15.58,1.21,60.04%,5.19%,-6.43%,4.56B,4.26,-3.16%,-0.53%,4.20,-11.42%,26.83,2.34,1.29%,8.90%,12.48M,-5.50%,23.88,2.63,1.50%,11.31%,58.87,75.90,-12.61%,-,11.81,-,10.05%,-17.21%,-0.05,-,4.36,95.81%,73.37%,6.74%,1.33,-,4.36,19565.00%,17.35%,52.35,1.73%,2.05%,7420,0.01,3.13%,18.37%,2.57,75.41,Yes / Yes,0.00,1250.20%,0.00%,0.84,63.11,1.35%,13.52%,3.25%,May 20 AMC,2.97M,62.84,0.29%,0.83%,-4.56%,"

","2,481,939",-0.43%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,12.49%,1.97B,-,-1.25,-11.16%,98.19M,20.70%,-338.95M,-,-0.78,42.36%,3.34%,5.76%,291.07M,6.78,14.11%,-2.11%,5.01,-27.27%,7.83,2.55,57.98%,-31.41%,3.28M,-30.22%,7.61,2.63,-,-38.44%,13.48,32.60,-26.82%,-,-,-16.93%,-44.04%,-38.65%,1.06,-,4.43,2095.12%,62.86%,48.37%,1.16,-,4.63,18.13%,-129.65%,58.55,5.51%,5.24%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.72,19.00,15.83%,40.53%,38.78%,May 08 AMC,654.56K,20.00,2.54%,16.68%,-10.75%,"

","473,200",5.26%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,32.77%,1.60B,20.13,0.62,0.00%,116.14M,2.78%,-126.89M,-,0.00,0.52%,0.07%,-28.68%,1.20B,1.33,128.58%,-,2.12,-,2.82,4.46,2411.11%,-4.29%,0.09M,-,2.21,5.70,-,-9.63%,8.70,21.91,-22.99%,-,-,-,-27.40%,-42.69%,-,-,1.63,26.18%,16.84%,44.37%,1.02,-,1.82,18.59%,-4.42%,60.37,11.10%,9.55%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,0.61,10.78,-5.49%,-26.63%,-8.66%,May 21 BMO,40.43K,12.56,18.14%,-0.77%,-19.27%,"

","24,743",16.51%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.46,0.36,30.20%,76.17M,-7.02%,933.51M,2191.14,0.00,-0.73%,69.32M,-13.36%,37.58M,2.57,-0.07,51.05%,4.29%,-24.56%,584.21M,1.60,-147.21%,-1.82%,5.66,-29.59%,0.13,73.77,101.97%,5.70%,2.97M,-43.27%,5.17,1.82,10.30%,855.40%,9.07,19.29,-32.37%,-,9.50,-,6.67%,-51.27%,1.22,-,6.58,17.01%,89.88%,3.58%,0.34,-,6.58,-27.43%,12.87%,35.67,3.91%,3.57%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.66,9.48,1.01%,-17.03%,-33.48%,May 09 AMC,525.31K,9.40,-5.33%,-10.05%,-24.97%,"

","344,491",-0.84%,ZIP
