Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.50,0.77,16.03%,172.26M,0.46%,5.21B,23.15,1.32,-14.96%,143.52M,-0.72%,135.60M,2.52,0.32,88.34%,2.78%,-6.30%,1.54B,3.38,24.23%,6.04%,4.27,-5.66%,9.32,3.27,9.34%,4.67%,3.99M,3.85%,0.95,32.04,15.65%,8.04%,25.09,34.58,3.71%,0.26 (0.87%),18.49,18.47%,6.37%,-11.80%,1.17,0.31 (1.02%),1.75,0.20%,40.45%,21.56%,0.90,"Aug 20, 2024",2.83,183.51%,15.70%,48.57,2.20%,2.84%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.62,30.01,0.70%,5.16%,2.18%,Jul 30 AMC,933.51K,30.50,-1.97%,0.06%,-0.21%,"

","577,677",1.63%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,3.60%,1.28B,16.72,0.52,-8.58%,136.53M,-4.64%,-62.61M,-,0.10,74.19%,4.99%,-15.04%,438.33M,2.92,29.29%,-0.36%,6.13,-1.37%,0.94,9.19,21.09%,-8.44%,6.81M,-17.32%,3.69,2.34,-,-51.53%,7.05,10.85,-8.09%,-,-,9.40%,-11.66%,-20.37%,1.72,-,2.50,12.97%,67.51%,22.55%,0.29,-,2.50,50.48%,-8.58%,42.53,2.73%,3.22%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,1.09,8.45,0.88%,61.76%,6.47%,May 22 AMC,1.11M,8.64,-3.73%,-7.03%,-3.72%,"

","1,206,084",2.25%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,36.89,5.11,0.08%,458.37M,1.67%,85.35B,29.23,6.45,-5.32%,452.67M,5.84%,2.34B,3.86,1.46,98.74%,1.03%,12.19%,8.91B,9.57,9.34%,0.02%,2.09,-4.22%,10.94,17.21,10.81%,16.79%,4.65M,-1.28%,3.47,54.22,9.57%,48.88%,144.80,201.92,-4.55%,1.71 (0.91%),40.58,11.57%,20.02%,-6.71%,0.87,1.67 (0.89%),2.09,8.05%,68.32%,30.10%,4.92,"Jul 18, 2024",3.45,7.38%,36.05%,61.04,2.26%,2.44%,14100,1.36,8.43%,26.29%,1.33,222.21,Yes / Yes,1.36,-5.60%,30.71%,0.76,183.81,2.10%,5.04%,8.30%,Aug 06 BMO,2.22M,188.38,3.73%,6.47%,6.05%,"

","1,694,546",2.49%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.93,1.43,1.10%,606.77M,2.52%,11.96B,9.91,2.01,0.00%,593.93M,-0.70%,1.19B,0.93,0.43,40.56%,2.80%,-8.54%,5.52B,2.16,14.46%,3.56%,5.64,14.03%,9.92,2.01,18.51%,9.82%,16.63M,-22.68%,4.58,4.34,15.01%,15.03%,15.90,25.99,-6.44%,0.70 (3.53%),-,13.37%,13.12%,-23.39%,-0.12,0.62 (3.11%),1.11,15.78%,31.20%,25.26%,0.62,"Apr 09, 2024",1.15,7.93%,24.81%,51.22,2.03%,2.86%,23554,0.27,3.63%,21.49%,1.20,29.87,Yes / Yes,0.13,-18.31%,0.00%,0.45,19.77,7.20%,-22.68%,4.72%,Aug 20 AMC,2.95M,19.91,2.49%,-4.24%,-4.24%,"

","1,324,542",0.71%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,7.69%,26.98B,53.59,3.33,-0.12%,92.72M,-12.71%,-73.50M,-,0.70,46.78%,4.83%,1.99%,2.03B,13.29,68.40%,5.55%,2.14,-29.69%,7.22,24.71,10.49%,-1.99%,4.48M,24.86%,14.82,12.04,26.82%,-8.68%,131.59,259.61,-19.44%,-,49.06,-17.41%,-3.23%,-31.25%,0.82,-,1.67,52.19%,77.75%,35.64%,7.02,-,1.67,73.33%,-6.90%,48.77,3.45%,3.80%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.75,172.55,3.19%,33.96%,32.09%,Sep 03 AMC,2.10M,178.49,-0.80%,-3.07%,-9.19%,"

","1,571,579",3.44%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,12.49%,70.77M,-13.92%,215.46M,-,-3.56,-0.15%,62.23M,-23.87%,-194.65M,-,-0.89,112.41%,18.18%,-74.21%,40.56M,5.31,35.18%,-0.94%,7.85,-73.65%,5.38,0.56,-22.88%,-34.97%,11.31M,-88.80%,6.00,0.51,-,-42.98%,2.96,29.03,-80.00%,-,-,-50.05%,-45.92%,-89.56%,1.75,-,6.59,-20.00%,96.71%,2.19%,0.42,-,6.59,42.78%,-543.77%,28.68,12.94%,10.23%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.62,3.02,-,-47.48%,-,Aug 09 BMO,1.44M,3.03,-21.32%,-45.23%,-73.16%,"

","889,751",0.33%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.07,2.69,14.93%,309.25M,1.47%,17.52B,12.27,4.62,-0.62%,263.07M,-2.87%,838.33M,14.04,1.21,58.55%,2.95%,-10.24%,4.56B,3.84,-15.87%,-0.53%,2.45,-12.14%,26.83,2.11,5.30%,8.90%,7.77M,-14.94%,23.88,2.37,1.50%,11.31%,55.06,75.90,-21.22%,-,10.65,-,10.05%,-25.37%,-0.04,-,4.36,95.81%,74.87%,2.89%,1.40,-,4.36,19565.00%,17.35%,43.71,2.23%,2.26%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,0.79,55.32,1.35%,13.52%,3.25%,Aug 21 AMC,3.17M,56.65,-2.87%,-3.64%,-11.14%,"

","2,493,312",2.40%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,-10.27%,1.61B,-,-1.80,-14.58%,98.59M,-9.72%,-298.33M,-,-0.76,44.33%,4.22%,-24.49%,322.71M,4.99,15.06%,-1.99%,7.29,-10.76%,7.18,2.26,38.77%,-28.50%,4.16M,-36.97%,7.37,2.21,-,-36.46%,13.48,31.22,-40.54%,-,-,-16.93%,-42.02%,-47.95%,1.09,-,3.29,2095.12%,62.95%,20.55%,1.06,-,3.46,24.90%,-109.67%,36.10,9.37%,5.59%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,0.41,16.27,7.45%,-15.75%,45.95%,Aug 06 AMC,570.39K,16.25,-11.13%,-11.25%,-22.34%,"

","231,621",-0.12%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,8.78%,363.20M,4.52,0.63,0.00%,116.14M,-22.13%,-126.89M,-,0.00,9.34%,0.04%,-76.66%,1.20B,0.30,128.49%,-,0.29,-84.30%,2.82,1.01,2411.11%,-4.29%,0.05M,-,2.21,1.29,-,-9.63%,2.62,21.91,-82.53%,-,-,-,-27.40%,-86.99%,-,-,1.63,26.18%,16.84%,8.78%,0.29,-,1.82,18.59%,-4.42%,34.14,6.90%,7.36%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.10,2.80,-5.44%,-26.68%,-8.66%,Aug 22 BMO,164.07K,2.85,-5.66%,-39.54%,-77.04%,"

","16,175",1.79%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.27,0.29,30.19%,76.17M,5.32%,805.65M,-,-0.19,-0.62%,69.35M,-4.92%,30.22M,2.74,-0.10,58.45%,4.34%,-17.33%,537.45M,1.50,-146.24%,-1.82%,5.46,-44.83%,0.25,32.92,11.02%,4.65%,3.01M,-50.79%,5.27,1.54,10.30%,855.40%,7.21,16.89,-41.65%,-,9.27,-,5.26%,-51.97%,1.24,-,7.44,17.01%,89.51%,12.48%,0.54,-,7.44,-44.78%,11.55%,45.96,9.53%,6.07%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.20,7.61,5.30%,190.25%,-27.44%,Aug 07 AMC,551.33K,8.11,-4.70%,-8.48%,-29.45%,"

","663,253",6.57%,ZIP
