Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.92,0.71,16.39%,172.26M,2.40%,5.59B,24.94,1.30,-9.58%,144.40M,1.98%,124.20M,3.22,0.31,84.82%,3.54%,-2.59%,1.53B,3.65,20.75%,5.97%,5.90,14.45%,9.34,3.47,10.89%,4.22%,5.11M,52.35%,0.91,35.61,14.28%,7.19%,20.70,34.58,10.13%,0.27 (0.83%),19.77,18.47%,5.80%,-6.33%,1.22,0.30 (0.93%),1.95,0.20%,39.86%,56.47%,0.74,"May 17, 2024",3.31,95.74%,15.14%,55.41,1.58%,2.39%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.65,32.12,1.18%,12.10%,0.46%,Apr 23 AMC,865.90K,32.39,1.69%,1.27%,8.84%,"

","564,474",0.84%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.69%,137.79M,7.57%,1.53B,20.41,0.52,-8.75%,134.80M,25.42%,-68.19M,-,0.07,73.82%,4.28%,21.64%,431.66M,3.56,23.03%,-0.37%,3.27,34.23%,0.92,11.48,26.85%,-9.14%,5.77M,35.61%,3.52,2.99,-,-59.08%,7.05,12.12,11.81%,-,-,9.40%,-12.86%,-13.28%,1.73,-,2.37,12.97%,66.48%,49.08%,0.35,-,2.37,47.34%,-13.09%,69.03,2.49%,4.13%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.37,10.56,-0.10%,140.00%,7.40%,May 22 AMC,1.77M,10.51,9.17%,15.42%,18.59%,"

","648,310",-0.47%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.41,5.19,0.08%,458.37M,0.54%,76.72B,26.30,6.39,-9.57%,455.94M,3.02%,2.39B,3.40,1.50,96.50%,0.70%,-14.11%,8.73B,8.78,8.56%,0.02%,0.84,0.58%,11.07,15.19,10.70%,17.02%,3.18M,-8.81%,4.33,38.84,9.53%,50.06%,144.80,201.92,-14.81%,1.73 (1.03%),43.84,11.57%,20.26%,-16.73%,0.88,1.61 (0.96%),1.94,8.05%,68.34%,16.11%,5.04,"Apr 18, 2024",3.33,17.17%,35.97%,58.20,2.82%,3.10%,14100,1.34,7.91%,27.38%,1.42,215.99,Yes / Yes,1.33,9.89%,30.71%,0.57,164.92,1.70%,2.54%,9.50%,May 02 BMO,3.78M,168.13,7.23%,0.34%,-6.31%,"

","2,145,325",1.95%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.17,1.48,0.61%,606.77M,-2.82%,12.58B,10.62,1.98,0.00%,594.97M,2.89%,1.23B,0.96,0.34,42.72%,3.04%,23.15%,5.46B,2.30,15.68%,3.55%,3.91,-12.75%,13.90,1.51,16.49%,10.37%,18.09M,-25.89%,4.82,4.36,14.70%,15.22%,15.90,30.05,-1.27%,0.71 (3.37%),-,13.37%,13.00%,-30.08%,-0.10,0.62 (2.95%),1.30,15.78%,30.85%,32.18%,0.58,"Apr 09, 2024",1.34,23.33%,24.56%,52.65,2.40%,2.01%,23554,0.26,3.77%,22.58%,1.19,28.68,Yes / Yes,0.13,0.92%,0.00%,0.86,20.42,-2.59%,-0.99%,6.62%,May 15 AMC,4.62M,21.01,2.32%,1.16%,-4.24%,"

","3,963,934",2.89%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-2.50%,25.77B,52.36,3.28,-0.40%,89.21M,-6.52%,-138.67M,-,0.65,46.04%,6.18%,-31.05%,1.90B,13.60,54.55%,5.60%,2.36,0.33%,6.40,26.86,18.72%,-3.98%,5.51M,56.26%,16.41,10.48,38.21%,-18.64%,108.32,259.61,-22.39%,-,51.47,-17.41%,-6.46%,-33.76%,0.86,-,1.90,53.60%,77.40%,58.75%,5.90,-,1.90,58.51%,-9.70%,38.46,3.67%,3.06%,5962,1.29,40.62%,-7.32%,1.48,260.85,Yes / Yes,1.24,51.94%,-,0.86,171.00,3.42%,30.99%,35.45%,Feb 29 AMC,2.34M,171.96,-2.06%,-9.26%,-8.39%,"

","2,011,019",0.56%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,10.10%,70.77M,12.69%,889.05M,-,-3.71,-0.14%,63.84M,-15.00%,-218.90M,-,-0.86,109.83%,26.06%,8.49%,40.56M,21.92,37.74%,-0.98%,20.41,22.75%,6.46,1.94,-33.39%,-41.82%,16.64M,-45.11%,6.89,1.82,-,-51.86%,9.56,31.46,-17.36%,-,-,-50.05%,-43.66%,-60.20%,1.84,-,9.19,-20.00%,96.66%,30.96%,0.92,-,9.19,21.74%,-527.00%,49.42,7.31%,6.93%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.73,12.43,170.40%,118.25%,-,May 07 BMO,815.22K,12.52,2.78%,-8.55%,-24.47%,"

","592,439",0.72%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,29.76,2.05,23.80%,260.90M,-2.71%,18.98B,12.15,5.03,-0.36%,236.53M,-1.75%,637.46M,19.84,1.19,56.36%,5.40%,-4.33%,4.53B,4.19,-5.51%,-0.54%,3.67,-2.49%,26.07,2.34,2.23%,7.06%,12.78M,-3.82%,22.45,2.72,1.50%,8.96%,58.87,75.90,-14.99%,-,12.89,-,7.90%,-19.47%,-0.01,-,4.38,95.81%,74.72%,3.84%,1.47,-,4.38,516.13%,11.60%,44.59,2.23%,2.14%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.73,61.23,1.54%,23.91%,2.56%,May 20 AMC,3.48M,61.13,-0.10%,-5.00%,-8.01%,"

","2,524,493",-0.16%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,26.64%,2.07B,-,-1.36,-9.35%,98.19M,36.43%,-338.95M,-,-0.83,42.35%,4.15%,7.17%,291.07M,7.13,10.23%,-2.02%,6.74,-25.79%,7.83,2.68,56.34%,-31.41%,4.08M,-40.58%,7.61,2.76,-,-38.44%,13.48,39.50,-23.12%,-,-,-16.93%,-44.04%,-46.81%,1.14,-,4.43,2095.12%,62.86%,55.86%,1.10,-,4.63,18.13%,-129.65%,76.13,5.14%,4.68%,2175,0.08,25.94%,-116.45%,1.15,51.59,Yes / Yes,0.01,-7.51%,-,6.83,16.57,15.83%,40.53%,38.78%,May 08 AMC,605.25K,21.01,36.34%,24.48%,-9.23%,"

","4,133,984",26.80%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,5.39%,1.62B,13.92,0.91,0.00%,116.14M,-23.22%,-136.80M,-,-0.06,0.63%,0.04%,-28.45%,1.23B,1.32,263.57%,-,0.83,-,2.82,4.50,539.46%,-4.29%,0.04M,-,2.35,5.40,-,-9.63%,11.25,21.91,-22.13%,-,-,-,-28.89%,-42.05%,-,-,1.56,26.18%,16.66%,12.89%,1.15,-,1.73,26.52%,-4.62%,43.03,6.87%,8.95%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.39,12.22,-,-,6.47%,May 21 BMO,51.17K,12.70,-1.21%,-20.20%,-23.28%,"

","19,897",3.93%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.17,0.47,30.23%,76.17M,4.95%,1.07B,68.43,0.16,-0.98%,69.28M,-4.67%,49.10M,2.25,-0.04,50.50%,4.77%,-24.62%,645.72M,1.66,-117.29%,-1.82%,6.10,-7.29%,0.08,127.69,298.57%,7.15%,3.31M,-36.75%,5.24,2.06,10.30%,265.50%,10.04,19.29,-22.23%,-,10.50,-,8.77%,-43.96%,1.26,-,6.57,17.01%,89.72%,7.67%,0.36,-,6.57,-9.45%,13.48%,49.54,3.62%,3.13%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,1.67,10.85,1.01%,15.68%,-35.42%,May 09 AMC,541.88K,10.81,2.44%,-4.58%,-18.44%,"

","904,700",-0.37%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.12,3.98,1.65%,148.15M,3.68%,6.54B,9.52,4.65,-0.78%,145.16M,7.79%,588.00M,-,1.03,80.08%,6.16%,11.03%,4.75B,1.38,-1.04%,2.23%,3.24,29.88%,36.50,1.21,8.04%,0.71%,8.94M,81.37%,-,-,-8.32%,11.33%,21.96,46.15,0.96%,1.66 (3.75%),7.39,1.26%,8.96%,-4.03%,1.11,1.64 (3.70%),-,9.97%,-,101.68%,1.16,"May 15, 2024",0.12,-31.91%,16.98%,65.07,1.80%,2.63%,9679,0.97,28.04%,12.37%,3.00,45.45,Yes / Yes,0.13,-28.08%,37.74%,0.45,44.13,-0.10%,1.43%,11.63%,Apr 22 BMO,2.76M,44.29,6.65%,7.17%,15.32%,"

","1,242,503",0.36%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-22.42,21.72%,120.29M,29.71%,1.95B,-,-3.21,0.00%,94.19M,55.85%,-2695.60M,-,1.14,25.17%,33.45%,33.01%,5.16B,0.38,94.69%,-12.67%,7.34,115.10%,20.41,0.80,-169.71%,-26.99%,31.50M,-6.24%,14.92,1.09,-,-64.61%,6.39,17.97,64.54%,0.27 (1.64%),3.87,-,-46.70%,-9.60%,1.56,-,0.95,29.90%,-3.77%,154.15%,0.77,"Apr 04, 2023",1.02,-158.24%,-8.78%,78.75,5.94%,5.78%,6460,2.04,-58.90%,-52.22%,3.43,9.36,Yes / Yes,1.35,-135.88%,-,2.47,14.78,0.49%,19.48%,-44.94%,May 21 BMO,4.29M,16.24,36.84%,46.50%,47.86%,"

","10,604,097",9.88%,ZIM
