Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.03,0.64,16.78%,172.26M,-1.51%,5.38B,24.45,1.28,-2.86%,143.14M,0.48%,112.70M,3.43,0.26,84.86%,3.79%,11.12%,1.53B,3.52,18.04%,5.96%,5.55,16.63%,9.30,3.36,11.75%,3.77%,5.43M,49.67%,0.79,39.36,14.28%,6.48%,20.06,34.58,6.36%,0.27 (0.88%),23.13,18.47%,5.28%,-9.54%,1.22,0.30 (0.96%),1.77,0.20%,38.51%,55.97%,0.85,"Feb 16, 2024",3.02,36.01%,14.25%,42.78,2.74%,2.56%,2400,0.34,19.40%,7.36%,2.25,35.29,Yes / Yes,0.33,38.11%,45.61%,0.84,31.72,1.78%,13.04%,4.85%,Apr 23 AMC,977.06K,31.28,-3.27%,-2.10%,6.47%,"

","823,524",-1.39%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.31%,137.79M,12.89%,1.38B,18.19,0.52,-7.08%,135.36M,4.30%,-68.19M,-,0.07,74.15%,4.16%,12.49%,431.66M,3.20,21.72%,-0.37%,4.08,16.93%,0.92,10.33,29.46%,-9.14%,5.63M,7.62%,3.52,2.69,-,-59.08%,7.05,12.12,0.64%,-,-,9.40%,-12.86%,-21.94%,1.89,-,2.37,12.97%,66.48%,34.18%,0.41,-,2.37,47.34%,-13.09%,62.89,7.19%,4.09%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,7.23,8.47,-0.10%,140.00%,7.40%,Feb 28 AMC,1.38M,9.46,8.61%,9.49%,5.94%,"

","9,983,948",11.69%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.97,5.07,0.09%,458.37M,-6.90%,69.57B,23.53,6.46,-8.57%,457.47M,-10.98%,2.34B,3.08,1.35,95.48%,0.80%,-20.41%,8.54B,8.14,8.67%,0.02%,1.15,-13.27%,10.90,13.94,11.68%,16.05%,3.65M,-12.99%,4.46,34.09,9.73%,49.86%,148.48,201.92,-23.02%,1.74 (1.14%),42.92,11.57%,19.95%,-24.75%,0.87,1.56 (1.02%),2.00,8.05%,68.28%,2.33%,4.60,"Apr 18, 2024",3.36,12.77%,35.92%,27.37,3.19%,2.36%,14100,1.36,5.74%,27.43%,1.42,223.99,Yes / Yes,1.35,15.54%,30.71%,1.03,153.02,1.13%,-5.80%,8.48%,May 02 BMO,3.17M,151.94,-7.64%,-15.04%,-15.89%,"

","3,270,004",-0.71%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.98,1.49,0.60%,598.62M,-5.44%,11.56B,9.80,1.97,0.00%,595.01M,-10.89%,1.23B,0.73,0.34,42.51%,3.13%,7.04%,5.45B,2.12,15.45%,3.46%,4.26,-19.58%,9.82,1.97,16.50%,10.37%,18.62M,-32.90%,4.82,4.00,17.80%,15.22%,15.90,30.05,-9.26%,0.71 (3.68%),-,13.36%,13.00%,-35.74%,-0.03,0.62 (3.21%),1.13,15.63%,30.73%,21.48%,0.60,"Apr 09, 2024",1.34,23.33%,24.42%,37.53,2.04%,2.65%,-,0.26,3.58%,22.62%,1.19,28.87,Yes / Yes,0.13,2.31%,0.00%,1.75,19.36,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.37M,19.31,-7.72%,-3.09%,-13.65%,"

","7,665,285",-0.26%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-5.97%,25.92B,52.61,3.29,-0.42%,89.21M,-11.73%,-138.67M,-,0.65,45.54%,5.95%,-23.24%,1.90B,13.67,54.58%,5.60%,2.22,0.44%,6.40,27.01,18.83%,-3.98%,5.31M,63.80%,16.41,10.54,38.21%,-18.64%,84.93,259.61,-21.94%,-,51.77,-17.41%,-6.46%,-33.38%,0.84,-,1.90,53.60%,77.40%,103.65%,5.69,-,1.90,58.51%,-9.70%,26.19,2.39%,2.35%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.54,174.32,3.42%,30.99%,35.45%,Feb 29 AMC,2.39M,172.96,-8.13%,-18.10%,-6.79%,"

","1,296,631",-0.78%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-13.71%,901.90M,-,-3.77,-0.10%,63.80M,-8.30%,-292.19M,-,-0.77,110.01%,24.34%,-5.50%,0.00M,-,18.03%,-0.98%,19.08,-32.29%,6.18,2.06,-2.93%,-52.39%,15.53M,-35.19%,6.81,1.87,-,-67.09%,9.56,31.46,-16.11%,-,-,-50.05%,-60.82%,-59.60%,1.77,-,7.16,-20.00%,-,32.95%,1.04,-,7.16,-0.81%,0.00%,39.81,6.96%,6.77%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.00,12.88,-,-5.87%,-,Feb 27 BMO,813.96K,12.71,-11.81%,-8.54%,-28.60%,"

","810,044",-1.32%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,28.76,2.05,24.25%,260.90M,-5.05%,18.17B,11.75,5.03,-0.40%,232.98M,-10.80%,637.46M,19.18,1.19,58.95%,5.44%,-13.05%,4.53B,4.01,-5.54%,-0.54%,3.67,-6.49%,26.07,2.27,2.19%,7.06%,12.67M,-12.63%,22.66,2.61,1.50%,8.96%,58.87,75.90,-17.84%,-,12.35,-,7.90%,-22.17%,-0.05,-,4.38,95.81%,74.72%,0.36%,1.45,-,4.38,516.13%,11.60%,26.52,1.85%,2.02%,7420,0.01,3.06%,14.08%,2.69,78.03,Yes / Yes,0.01,368.46%,0.00%,0.59,59.28,1.54%,23.91%,2.56%,Feb 26 AMC,3.46M,59.08,-7.81%,-9.27%,-11.97%,"

","2,033,159",-0.34%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-10.91%,1.35B,-,-1.81,-11.99%,98.31M,-24.12%,-334.62M,-,-0.51,42.49%,3.93%,-41.42%,266.72M,5.08,9.15%,-1.98%,5.65,-45.19%,8.19,1.68,42.50%,-29.66%,3.87M,-64.50%,8.17,1.68,-,-36.34%,14.01,39.50,-49.80%,-,-,-16.93%,-41.61%,-65.27%,1.13,-,4.41,2095.12%,64.08%,-2.07%,0.81,-,4.63,25.17%,-141.19%,28.14,4.45%,4.33%,2175,0.02,24.03%,-125.46%,1.17,53.06,Yes / Yes,0.01,-52.98%,-,0.58,14.42,-8.76%,-90.47%,5.16%,Feb 27 AMC,684.14K,13.72,-13.66%,-24.94%,-43.28%,"

","397,845",-4.85%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-18.32%,1.72B,14.81,0.91,0.00%,116.14M,-29.82%,-136.80M,-,-0.06,0.63%,0.02%,-20.20%,1.23B,1.40,263.90%,-,0.36,-,2.82,4.79,539.46%,-4.29%,0.02M,-,2.35,5.75,-,-9.63%,13.60,21.91,-17.17%,-,-,-,-28.89%,-38.35%,-,-,1.56,26.18%,16.66%,-0.66%,1.54,-,1.73,26.52%,-4.62%,31.65,9.38%,9.56%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.83,14.32,-,-,6.47%,Mar 19 BMO,57.63K,13.51,-19.36%,-24.22%,-22.19%,"

","48,084",-5.66%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.21,0.47,30.28%,76.17M,-8.64%,1.03B,75.25,0.14,-0.96%,69.07M,-11.45%,49.10M,2.16,-0.06,51.41%,5.13%,-27.35%,645.72M,1.59,-118.11%,-1.83%,6.29,-7.09%,0.08,122.37,265.27%,7.15%,3.55M,-39.98%,5.25,1.97,10.30%,265.50%,10.27,19.29,-25.47%,-,10.04,-,8.77%,-46.29%,1.25,-,6.57,17.01%,89.72%,0.88%,0.37,-,6.57,-9.45%,13.48%,28.88,3.25%,2.61%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.62,10.37,6.05%,-32.61%,-35.42%,Feb 22 AMC,563.78K,10.36,-8.44%,-16.76%,-25.34%,"

","351,087",-0.10%,ZIP
