Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.34,0.71,16.16%,172.26M,-3.76%,5.04B,22.45,1.30,-14.54%,144.78M,-6.81%,124.20M,2.89,0.31,84.30%,2.85%,-10.99%,1.53B,3.29,20.75%,5.97%,4.91,-3.32%,9.34,3.12,10.89%,4.22%,4.13M,11.98%,0.91,32.06,14.28%,7.19%,25.09,34.58,-0.85%,0.27 (0.93%),17.79,18.47%,5.80%,-15.67%,1.17,0.31 (1.06%),1.95,0.20%,39.86%,16.22%,0.63,"May 17, 2024",3.31,95.74%,15.14%,31.64,1.95%,1.94%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.22,29.20,1.18%,12.06%,0.46%,Apr 23 AMC,841.26K,29.16,-4.41%,-7.24%,-2.96%,"

","1,029,238",-0.14%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,4.00%,1.42B,18.57,0.52,-8.02%,136.89M,0.52%,-62.61M,-,0.09,73.67%,5.59%,8.70%,438.33M,3.25,29.09%,-0.36%,4.86,1.80%,0.94,10.23,21.60%,-8.44%,7.66M,-10.84%,3.69,2.60,-,-51.53%,7.05,11.80,2.34%,-,-,9.40%,-11.66%,-18.47%,1.70,-,2.50,12.97%,67.51%,36.45%,0.30,-,2.50,50.48%,-8.58%,49.54,2.73%,3.07%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.45,9.23,0.88%,61.76%,6.47%,May 22 AMC,1.57M,9.62,-0.37%,-2.31%,8.91%,"

","703,928",4.23%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.01,5.19,0.08%,458.37M,4.92%,80.52B,27.62,6.39,-5.51%,455.93M,3.01%,2.39B,3.57,1.49,95.56%,1.51%,4.72%,8.73B,9.22,8.35%,0.02%,2.18,-9.74%,11.07,15.94,10.82%,17.02%,6.88M,3.39%,4.33,40.77,9.53%,50.06%,144.80,201.92,-10.59%,1.74 (0.98%),46.01,11.57%,20.26%,-12.61%,0.86,1.61 (0.91%),1.94,8.05%,68.34%,21.86%,4.38,"Jul 18, 2024",3.33,17.17%,35.97%,59.15,2.77%,2.30%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,1.32,170.90,1.70%,2.54%,9.50%,May 02 BMO,3.16M,176.46,2.32%,5.68%,-0.32%,"

","4,164,677",3.25%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.60,1.43,1.10%,606.77M,-2.70%,12.53B,10.64,1.96,0.00%,593.93M,-15.37%,1.19B,0.95,0.43,39.01%,2.98%,-1.88%,5.52B,2.27,13.67%,3.62%,4.53,3.47%,9.92,2.10,18.25%,9.82%,17.67M,-19.11%,4.58,4.55,15.40%,15.03%,15.90,28.04,-1.93%,0.70 (3.36%),-,13.37%,13.12%,-25.57%,-0.11,0.62 (2.97%),1.11,15.78%,31.20%,31.30%,0.66,"Apr 09, 2024",1.15,7.93%,24.81%,35.63,2.66%,2.62%,23554,0.27,3.63%,21.49%,1.21,28.95,Yes / Yes,0.13,-18.31%,0.00%,0.56,21.10,5.91%,-23.59%,4.72%,May 15 AMC,3.90M,20.87,-8.06%,-5.80%,-2.92%,"

","2,196,236",-1.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.89%,147.17M,5.95%,28.60B,56.80,3.33,-0.18%,90.86M,15.25%,-73.50M,-,0.70,47.30%,5.59%,-2.21%,2.03B,14.09,68.40%,5.55%,2.46,-15.76%,7.22,26.19,10.50%,-1.99%,5.08M,30.79%,14.82,12.77,26.82%,-8.68%,131.59,259.61,-14.61%,-,52.00,-17.41%,-3.23%,-27.12%,0.83,-,1.67,53.60%,77.75%,43.78%,6.37,-,1.67,73.33%,-6.90%,60.88,3.22%,3.76%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,1.54,178.92,3.19%,33.96%,32.09%,May 30 AMC,2.06M,189.20,6.48%,7.48%,-1.62%,"

","3,176,506",5.75%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.31%,70.77M,-20.00%,298.24M,-,-3.63,-0.48%,62.27M,-64.59%,-218.90M,-,-0.84,113.56%,28.66%,-72.35%,40.56M,7.35,40.00%,-0.93%,14.34,-72.58%,6.46,0.65,-35.33%,-41.82%,17.84M,-85.51%,6.89,0.61,-,-51.86%,3.93,29.42,-72.28%,-,-,-50.05%,-43.66%,-85.72%,1.69,-,9.19,-20.00%,96.66%,6.87%,0.91,-,9.19,21.74%,-527.00%,19.78,11.10%,12.62%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.85,4.16,170.40%,118.25%,-,May 07 BMO,1.24M,4.20,-52.20%,-60.64%,-69.85%,"

","1,052,858",0.96%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.74,2.69,22.24%,260.90M,0.27%,18.08B,11.44,5.11,-0.34%,240.46M,-5.78%,838.33M,14.50,1.21,59.96%,4.11%,-12.23%,4.56B,3.96,-3.15%,-0.53%,3.06,-21.21%,26.83,2.18,1.29%,8.90%,9.88M,-14.08%,23.88,2.45,1.50%,11.31%,55.63,75.90,-18.69%,-,10.99,-,10.05%,-22.97%,-0.06,-,4.36,95.81%,74.87%,5.11%,1.44,-,4.36,19565.00%,17.35%,42.54,2.11%,2.33%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,1.24,57.54,1.35%,13.52%,3.25%,May 20 AMC,3.23M,58.47,-2.55%,-4.49%,-10.23%,"

","3,995,985",1.62%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-2.67%,1.73B,-,-1.61,-17.05%,98.19M,-5.09%,-338.95M,-,-0.52,43.72%,2.84%,8.21%,291.07M,5.94,17.87%,-2.14%,4.50,-32.15%,7.83,2.24,43.38%,-31.41%,2.79M,-34.33%,7.61,2.30,-,-38.44%,13.48,32.60,-35.89%,-,-,-16.93%,-44.04%,-46.26%,1.06,-,4.43,2095.12%,62.86%,29.97%,0.97,-,4.63,18.13%,-129.65%,41.01,4.20%,4.68%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.78,17.97,15.83%,40.53%,38.78%,May 08 AMC,620.12K,17.52,-7.14%,-2.97%,-20.33%,"

","483,835",-2.50%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,1.54%,504.66M,6.35,0.62,0.00%,116.14M,-55.56%,-126.89M,-,0.00,0.52%,0.13%,-76.29%,1.20B,0.42,128.66%,-,1.17,-75.17%,2.82,1.40,2411.11%,-4.29%,0.15M,-,2.21,1.80,-,-9.63%,3.19,21.91,-75.72%,-,-,-,-27.40%,-81.93%,-,-,1.63,26.18%,16.84%,24.14%,1.09,-,1.82,18.59%,-4.42%,30.09,6.45%,20.59%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,1.26,3.90,-5.59%,-26.47%,-8.66%,May 21 BMO,131.32K,3.96,-46.30%,-60.65%,-72.92%,"

","164,831",1.54%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.14,0.36,30.35%,76.17M,3.48%,886.84M,-,-0.11,-0.63%,69.16M,-12.02%,37.58M,2.44,-0.07,51.09%,4.88%,-21.39%,584.21M,1.52,-160.13%,-1.82%,6.37,-38.16%,0.13,70.08,60.76%,5.70%,3.37M,-47.44%,5.17,1.73,10.30%,855.40%,8.27,19.29,-35.76%,-,9.03,-,6.67%,-53.71%,1.18,-,6.58,17.01%,89.88%,8.05%,0.32,-,6.58,-27.43%,12.87%,38.41,2.84%,3.17%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,0.59,8.85,1.01%,-15.68%,-33.48%,May 09 AMC,529.33K,8.93,-4.61%,-9.79%,-26.19%,"

","314,417",0.90%,ZIP
