Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.14,0.64,16.87%,172.26M,-3.41%,5.50B,25.05,1.28,-2.36%,142.99M,-0.12%,112.70M,3.51,0.26,84.79%,4.07%,14.54%,1.53B,3.60,17.91%,5.96%,5.92,18.22%,9.30,3.44,11.65%,3.77%,5.82M,58.21%,0.79,40.25,14.28%,6.48%,19.83,34.58,8.77%,0.27 (0.86%),23.66,18.47%,5.28%,-7.49%,1.22,0.30 (0.94%),1.77,0.20%,38.51%,61.36%,0.79,"Feb 16, 2024",3.02,36.01%,14.25%,49.14,2.95%,2.24%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,0.66,32.16,1.78%,13.04%,4.85%,Feb 06 AMC,983.32K,31.99,-0.64%,0.92%,9.67%,"

","650,550",-0.53%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.33%,137.79M,-4.74%,1.23B,16.25,0.52,-7.64%,135.33M,-7.55%,-68.19M,-,0.07,74.15%,3.65%,1.93%,431.66M,2.86,21.72%,-0.37%,3.86,6.29%,0.92,9.23,29.46%,-9.14%,4.94M,-4.63%,3.52,2.40,-,-59.08%,7.05,12.12,-10.11%,-,-,9.40%,-12.86%,-30.28%,1.90,-,2.37,12.97%,66.48%,19.86%,0.30,-,2.37,47.34%,-13.09%,42.69,2.96%,3.29%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,0.53,8.43,-0.10%,140.00%,7.40%,Feb 28 AMC,1.28M,8.45,-5.27%,-3.29%,-6.26%,"

","676,889",0.24%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.68,5.07,0.09%,458.37M,-0.80%,75.86B,25.56,6.48,-8.57%,457.47M,-8.72%,2.34B,3.36,1.35,95.52%,0.78%,-14.97%,8.54B,8.88,8.78%,0.02%,1.26,-3.67%,10.90,15.20,12.01%,16.05%,3.57M,-1.17%,4.46,37.17,9.73%,49.86%,151.03,201.92,-16.05%,1.74 (1.05%),46.80,11.57%,19.95%,-17.94%,0.85,1.56 (0.94%),2.00,8.05%,68.28%,9.71%,4.06,"Apr 18, 2024",3.36,12.77%,35.92%,34.43,2.12%,2.31%,14100,1.36,5.74%,27.43%,1.44,225.78,Yes / Yes,1.35,15.54%,30.71%,0.81,165.86,1.13%,-5.80%,8.48%,May 02 BMO,2.84M,165.69,-3.08%,-9.55%,-8.47%,"

","2,301,333",-0.10%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.94,1.49,0.56%,598.62M,-3.31%,12.42B,10.53,1.97,0.00%,595.25M,3.34%,1.23B,0.78,0.34,42.78%,2.81%,3.96%,5.45B,2.28,15.36%,3.56%,3.90,-13.15%,9.82,2.11,16.50%,10.37%,16.75M,-26.64%,4.82,4.30,17.80%,15.22%,15.90,30.05,-2.54%,0.71 (3.42%),-,13.36%,13.00%,-30.98%,-0.05,-,1.13,15.63%,30.73%,30.48%,0.69,"Apr 09, 2024",1.34,23.33%,24.42%,49.20,2.18%,2.85%,-,0.26,3.58%,22.62%,1.08,28.89,Yes / Yes,0.13,2.31%,0.00%,1.61,20.90,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.29M,20.74,-2.74%,6.60%,-8.05%,"

","6,905,114",-0.77%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-4.38%,27.53B,55.88,3.29,-0.43%,88.58M,-8.72%,-138.67M,-,0.66,45.53%,5.15%,-12.44%,1.90B,14.52,54.58%,5.60%,1.88,19.84%,6.40,28.69,18.82%,-3.98%,4.56M,81.35%,16.41,11.19,38.21%,-18.64%,84.93,259.61,-17.08%,-,54.99,-17.41%,-6.46%,-29.24%,0.82,-,1.90,53.60%,77.40%,116.31%,6.34,-,1.90,58.51%,-9.70%,29.39,2.42%,2.61%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.45,183.34,3.42%,30.99%,35.45%,Feb 29 AMC,2.43M,183.71,-5.42%,-16.24%,-0.29%,"

","1,080,339",0.20%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,-9.36%,1.04B,-,-3.77,-0.10%,63.83M,-1.55%,-292.19M,-,-0.77,109.93%,26.22%,-5.00%,0.00M,-,18.03%,-0.98%,20.41,-27.37%,6.18,2.37,-2.93%,-52.39%,16.74M,-16.79%,6.81,2.15,-,-67.09%,9.56,31.46,-3.50%,-,-,-50.05%,-60.82%,-53.53%,1.73,-,7.16,-20.00%,-,52.93%,1.04,-,7.16,-0.81%,0.00%,50.66,8.00%,7.37%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.60,15.08,-,-5.87%,-,Feb 27 BMO,819.80K,14.62,0.16%,7.04%,-20.19%,"

","488,199",-3.05%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.68,2.05,24.32%,260.90M,-2.66%,19.38B,13.65,4.62,-0.41%,232.75M,-6.00%,637.46M,20.45,1.19,58.91%,5.23%,-5.90%,4.53B,4.28,-15.87%,-0.54%,3.51,-2.34%,26.07,2.42,5.30%,7.06%,12.17M,-11.38%,22.66,2.78,1.50%,8.96%,58.87,75.90,-12.38%,-,13.17,-,7.90%,-16.99%,-0.07,-,4.38,95.81%,74.72%,7.03%,1.53,-,4.38,516.13%,11.60%,35.97,1.85%,2.20%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.95,62.94,1.54%,23.91%,2.56%,Feb 26 AMC,3.47M,63.01,-4.78%,-4.18%,-6.39%,"

","3,307,273",0.11%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-7.36%,1.53B,-,-1.81,-11.99%,98.31M,-19.15%,-334.62M,-,-0.51,42.50%,3.73%,-41.61%,266.72M,5.73,9.15%,-2.04%,5.42,-33.06%,8.19,1.89,42.50%,-29.66%,3.66M,-53.24%,8.17,1.90,-,-36.34%,15.24,40.42,-43.32%,-,-,-16.93%,-41.61%,-61.68%,1.12,-,4.41,2095.12%,64.08%,1.64%,0.90,-,4.63,25.17%,-141.19%,33.04,3.91%,4.74%,2175,0.02,24.03%,-125.46%,1.17,54.76,Yes / Yes,0.01,-52.98%,-,0.37,15.52,-8.76%,-90.47%,5.16%,Feb 27 AMC,676.15K,15.49,-10.89%,-19.86%,-36.97%,"

","251,616",-0.19%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,4.06%,2.09B,17.97,0.91,0.00%,115.39M,-13.65%,-136.80M,-,-0.06,0.63%,0.02%,5.20%,1.23B,1.70,263.77%,-,0.38,-,2.82,5.81,539.46%,-4.29%,0.02M,-,2.35,6.97,-,-9.63%,15.00,21.91,0.49%,-,-,-,-28.89%,-25.21%,-,-,1.56,26.18%,16.66%,9.27%,1.68,-,1.73,26.52%,-4.62%,43.11,9.70%,10.22%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,1.19,16.16,-,-,6.47%,Mar 19 BMO,57.12K,16.39,-7.55%,-9.58%,-6.46%,"

","68,055",1.42%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.46,0.47,30.60%,76.17M,0.44%,1.13B,83.20,0.14,-0.95%,68.76M,-9.23%,49.10M,2.37,-0.06,51.43%,5.15%,-17.38%,645.72M,1.75,-118.21%,-1.83%,6.04,-3.71%,0.08,134.77,263.75%,7.15%,3.54M,-27.60%,5.25,2.17,10.30%,265.50%,10.27,19.29,-17.91%,-,11.05,-,8.77%,-40.85%,1.23,-,6.57,17.01%,89.72%,11.10%,0.38,-,6.57,-9.45%,13.48%,41.18,2.38%,2.93%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.61,11.14,6.05%,-32.61%,-35.42%,Feb 22 AMC,585.90K,11.41,-2.21%,-11.73%,-18.95%,"

","358,056",2.42%,ZIP
