Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.56,0.77,16.03%,172.26M,2.48%,5.22B,23.19,1.32,-14.91%,143.52M,-4.68%,135.60M,2.53,0.32,88.34%,2.78%,-6.17%,1.54B,3.39,24.23%,6.04%,4.27,-1.29%,9.32,3.28,9.34%,4.67%,3.99M,3.24%,0.95,32.10,15.65%,8.04%,25.09,34.58,3.88%,0.26 (0.86%),18.52,18.47%,6.37%,-11.65%,1.16,0.31 (1.01%),1.75,0.20%,40.45%,21.76%,0.86,"Aug 20, 2024",2.83,183.51%,15.70%,48.97,1.64%,2.74%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.47,30.50,0.70%,5.16%,2.18%,Jul 30 AMC,934.84K,30.55,-1.56%,0.28%,-0.13%,"

","437,057",0.16%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,2.75%,1.27B,16.65,0.52,-8.58%,136.53M,-8.70%,-62.61M,-,0.10,74.19%,4.99%,-16.26%,438.33M,2.91,29.29%,-0.36%,6.10,3.99%,0.94,9.14,21.09%,-8.44%,6.81M,-18.17%,3.69,2.33,-,-51.53%,7.05,10.85,-8.51%,-,-,9.40%,-11.66%,-20.74%,1.73,-,2.50,12.97%,67.51%,21.99%,0.29,-,2.50,50.48%,-8.58%,41.64,2.46%,3.20%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,1.69,8.64,0.88%,61.76%,6.47%,May 22 AMC,1.12M,8.60,-3.76%,-7.16%,-4.23%,"

","1,891,384",-0.46%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.91,5.11,0.08%,458.37M,-0.75%,83.08B,28.41,6.45,-5.32%,452.67M,0.26%,2.34B,3.75,1.46,98.74%,1.03%,8.59%,8.91B,9.32,9.41%,0.02%,2.10,-0.06%,10.94,16.76,10.88%,16.79%,4.65M,-3.31%,3.47,52.78,9.57%,48.88%,144.80,201.92,-7.09%,1.71 (0.93%),39.51,11.57%,20.02%,-9.18%,0.87,1.67 (0.91%),2.09,8.05%,68.32%,26.64%,5.00,"Jul 18, 2024",3.45,7.38%,36.05%,53.17,2.30%,2.45%,14100,1.36,8.43%,26.29%,1.32,221.39,Yes / Yes,1.36,-5.60%,30.71%,0.96,188.38,2.10%,5.04%,8.30%,Aug 06 BMO,2.22M,183.38,0.82%,3.42%,3.17%,"

","2,122,813",-2.65%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.62,1.43,1.10%,606.77M,-0.56%,11.69B,9.69,2.01,0.00%,593.93M,-3.80%,1.19B,0.91,0.43,40.56%,2.80%,-9.78%,5.52B,2.12,14.22%,3.56%,5.72,11.90%,9.92,1.96,18.51%,9.82%,16.63M,-24.77%,4.58,4.25,15.01%,15.03%,15.90,25.99,-8.51%,0.70 (3.61%),-,13.37%,13.12%,-25.09%,-0.12,0.62 (3.18%),1.11,15.78%,31.20%,22.49%,0.63,"Apr 09, 2024",1.15,7.93%,24.81%,46.33,2.20%,2.93%,23554,0.27,3.63%,21.49%,1.20,29.87,Yes / Yes,0.13,-18.31%,0.00%,0.52,19.91,7.20%,-22.68%,4.72%,Aug 20 AMC,2.91M,19.47,0.31%,-6.10%,-6.27%,"

","1,508,423",-2.21%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,10.70%,27.81B,55.24,3.33,-0.12%,92.72M,-9.42%,-73.50M,-,0.70,46.78%,4.83%,4.05%,2.03B,13.70,68.40%,5.55%,2.13,-24.23%,7.22,25.47,10.49%,-1.99%,4.48M,26.96%,14.82,12.41,26.82%,-8.68%,131.59,259.61,-16.96%,-,50.57,-17.41%,-3.23%,-29.13%,0.81,-,1.67,52.19%,77.75%,39.81%,6.93,-,1.67,73.33%,-6.90%,54.78,2.98%,3.74%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.72,178.49,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,183.98,2.95%,-0.18%,-6.44%,"

","1,511,861",3.08%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,12.49%,70.77M,-11.74%,205.86M,-,-3.56,-0.15%,62.23M,-36.65%,-194.65M,-,-0.89,112.41%,18.18%,-75.19%,40.56M,5.08,35.18%,-0.94%,7.83,-73.27%,5.38,0.54,-22.88%,-34.97%,11.31M,-89.75%,6.00,0.48,-,-42.98%,2.96,29.03,-80.89%,-,-,-50.05%,-45.92%,-90.03%,1.74,-,6.59,-20.00%,96.71%,-2.36%,0.41,-,6.59,42.78%,-543.77%,27.21,12.45%,9.96%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.61,3.03,-,-47.48%,-,Aug 09 BMO,1.45M,2.89,-23.29%,-45.94%,-74.21%,"

","876,734",-4.46%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.20,2.69,14.93%,309.25M,2.30%,17.63B,12.35,4.62,-0.62%,263.07M,-3.65%,838.33M,14.13,1.21,58.55%,2.95%,-10.28%,4.56B,3.86,-15.87%,-0.53%,2.46,-10.46%,26.83,2.12,5.30%,8.90%,7.77M,-15.62%,23.88,2.39,1.50%,11.31%,55.06,75.90,-20.73%,-,10.72,-,10.05%,-24.91%,-0.05,-,4.36,95.81%,74.87%,3.52%,1.37,-,4.36,19565.00%,17.35%,45.63,1.92%,2.25%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,0.51,56.65,1.35%,13.52%,3.25%,Aug 21 AMC,3.16M,57.00,-2.06%,-2.89%,-10.56%,"

","1,604,562",0.62%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,-2.40%,1.61B,-,-1.80,-15.01%,98.59M,-12.54%,-298.33M,-,-0.76,44.33%,4.22%,-24.59%,322.71M,4.99,15.06%,-1.99%,7.37,-8.35%,7.18,2.26,38.77%,-28.50%,4.16M,-36.45%,7.37,2.21,-,-36.46%,13.48,31.22,-40.54%,-,-,-16.93%,-42.02%,-47.95%,1.08,-,3.29,2095.12%,62.95%,20.55%,1.01,-,3.46,24.90%,-109.67%,36.10,4.41%,5.46%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,0.62,16.25,7.45%,-15.75%,45.95%,Aug 06 AMC,563.67K,16.25,-10.56%,-11.10%,-22.19%,"

","351,228",0.00%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,13.87%,397.61M,4.95,0.63,0.00%,116.14M,-17.46%,-126.89M,-,0.00,9.34%,0.04%,-73.89%,1.20B,0.33,128.43%,-,0.29,-82.32%,2.82,1.11,2411.11%,-4.29%,0.05M,-,2.21,1.41,-,-9.63%,2.62,21.91,-80.87%,-,-,-,-27.40%,-85.76%,-,-,1.63,26.18%,16.84%,19.08%,0.29,-,1.82,18.59%,-4.42%,42.78,8.28%,7.65%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.20,2.85,-5.44%,-26.68%,-8.66%,Aug 22 BMO,163.82K,3.12,4.89%,-31.90%,-74.75%,"

","32,236",9.47%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.34,0.29,30.19%,76.17M,12.14%,807.63M,-,-0.19,-0.62%,69.35M,-11.34%,30.22M,2.75,-0.10,58.45%,4.34%,-18.21%,537.45M,1.50,-146.24%,-1.82%,5.50,-42.09%,0.25,33.00,11.02%,4.65%,3.01M,-51.40%,5.27,1.54,10.30%,855.40%,7.21,16.89,-41.51%,-,9.29,-,5.26%,-51.85%,1.21,-,7.44,17.01%,89.51%,12.76%,0.52,-,7.44,-44.78%,11.55%,46.21,8.20%,5.94%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.80,8.11,5.30%,190.25%,-27.44%,Aug 07 AMC,547.13K,8.13,-3.87%,-7.84%,-29.20%,"

","435,633",0.25%,ZIP
