Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,3.77%,1.25B,-,-1.11,43.95%,72.94M,14.87%,989.22M,-,-0.29,101.03%,9.44%,32.56%,-73.68M,10.19,38.90%,14.68%,14.03,29.95%,122.87M,3.73,-11.81%,-15.95%,6.89M,12.91%,4.44,4.45,-2.56%,-19.89%,17.70 -6.61%,32.03%,3.72,-,26.71% 15.81%,-21.07%,9.03 83.06%,206.11%,-,-,41.95% 20.90%,89.52%,4.33%,4.53%,-59.65%,-,8.05,35.69%,-67.32%,0.68,-,-,7.69,95.94%,-59.96%,67.32,1.40,- -,7.69,106.06%,8.10%,1.50,22.06,-,0.06,153.21%,16.18%,1.29,16.25,286,0.05,Aug 07 AMC,24.84%,490.72K,16.53,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","635,279",1.72%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.39,1.01,11.53%,167.66M,-0.84%,7.87B,29.81,1.57,-1.72%,148.24M,5.70%,8.22B,4.60,0.40,91.78%,3.04%,30.06%,174.00M,4.87,11.82%,-0.53%,4.09,40.32%,1.61B,5.03,10.04%,6.40%,4.51M,25.87%,9.33,38.96,10.08%,10.81%,48.42 -3.04%,38.01%,1.20,27.95,32.18% -7.41%,8.26%,27.74 69.25%,76.17%,0.37 (0.78%),22.91,19.81% -5.41%,41.82%,2.06%,2.19%,205.68%,0.36 (0.77%),5.09,30.64%,16.77%,1.00,388.54%,"Aug 20, 2025",1.72,4.74%,10.78%,58.28,2.44,3.23% 0.62%,2.71,12.98%,1.24%,1.11,46.86,35.98%,0.36,7.89%,7.56%,0.79,46.90,2500,0.35,Jul 29 AMC,24.24%,1.10M,46.95,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","873,370",0.11%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.89,5.81,0.18%,443.95M,-1.09%,64.11B,20.95,6.90,-0.08%,442.41M,-7.04%,69.46B,2.95,1.63,98.02%,1.75%,-8.07%,2.61B,6.83,7.30%,0.46%,2.54,-11.27%,9.38B,12.90,8.69%,18.24%,7.76M,-11.22%,11.21,44.67,8.45%,52.54%,197.51 -26.76%,-26.38%,3.24,28.89,8.55% 11.91%,25.07%,139.70 3.54%,-9.13%,1.99 (1.38%),17.34,5.98% 8.14%,70.03%,1.78%,1.81%,-10.86%,1.93 (1.34%),7.40,13.72%,37.51%,3.01,225.28%,"Jul 18, 2025",1.04,5.27%,27.83%,33.37,1.50,18.93% 21.14%,1.76,17.78%,-4.09%,0.90,195.14,32.86%,1.36,4.19%,-4.22%,0.67,145.88,13800,1.09,Aug 05 BMO,-9.72%,3.06M,144.65,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,044,597",-0.84%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.84,1.46,0.00%,593.65M,-2.59%,11.14B,11.17,1.68,-,593.65M,-1.62%,10.16B,1.70,0.34,14.67%,2.42%,8.12%,1.21B,1.74,-1.52%,-13.72%,7.80,-6.38%,6.42B,1.68,13.41%,9.38%,14.39M,-3.99%,11.20,3.01,7.57%,13.98%,27.50 -31.75%,-15.07%,6.24,-,18.24% 8.45%,13.37%,16.34 14.87%,-31.33%,0.62 (3.30%),5.52,9.28% 13.97%,27.49%,2.10%,1.82%,-38.26%,0.35 (1.86%),1.58,2.41%,21.97%,0.43,-,"Sep 30, 2025",1.19,14.40%,18.81%,46.32,1.44,- -,1.21,-25.19%,-0.03%,-0.18,23.20,45.76%,0.29,10.45%,-2.74%,0.96,18.60,24471,0.01,Aug 19 AMC,-0.97%,1.85M,18.77,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,768,849",0.91%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,158.30M,2.07%,46.16B,66.36,4.39,-0.57%,99.39M,7.85%,44.38B,-,0.86,53.46%,5.69%,-6.08%,-41.48M,17.27,11.37%,-1.11%,3.06,42.09%,2.67B,25.65,20.27%,-0.75%,5.65M,61.62%,11.37,12.92,18.14%,-2.70%,318.46 -8.44%,73.02%,22.57,63.52,54.06% 21.31%,-1.17%,164.78 76.95%,65.67%,-,29006.50,34.81% 44.03%,76.82%,2.94%,3.11%,119.82%,-,16.60,31.04%,-4.48%,8.54,-,-,1.94,23.31%,-1.55%,59.00,1.54,- -,1.94,-14.36%,4.28%,1.06,326.78,-,1.00,21.31%,3.88%,0.58,294.27,7923,0.97,Sep 02 AMC,21.94%,1.85M,291.57,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,068,896",-0.92%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.00,3.80,11.17%,267.28M,-1.30%,25.00B,14.06,5.94,-0.59%,265.85M,14.16%,17.27B,5.24,1.44,63.79%,2.13%,8.10%,1.19B,5.26,5.55%,-0.33%,1.62,9.95%,4.75B,2.80,1.60%,11.03%,5.67M,2.35%,29.82,3.21,4.20%,13.60%,92.80 -9.99%,26.48%,26.02,13.55,-10.66% 106.45%,13.23%,64.41 29.68%,4.14%,-,14.67,4.40% 49.60%,76.38%,2.21%,2.67%,-79.67%,-,3.63,36.57%,20.43%,1.96,-,-,4.36,3.63%,24.99%,55.78,2.31,- -,4.36,66.82%,0.09%,0.78,92.31,0.00%,0.01,4.71%,7.68%,0.79,84.16,7412,0.00,Aug 21 AMC,6.04%,3.50M,83.53,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,750,797",-0.75%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,3.85%,3.69B,93.70,0.35,-18.92%,108.95M,-2.47%,3.05B,-,-0.25,37.54%,4.35%,-7.94%,-212.37M,8.62,43.65%,-2.88%,6.13,-5.53%,427.80M,4.60,124.15%,-19.74%,4.74M,26.58%,7.20,4.43,-,-28.39%,44.34 -25.24%,56.22%,7.48,-,30.02% -3.19%,-26.45%,20.17 64.35%,-32.28%,-,-,40.31% 98.40%,62.39%,2.65%,4.01%,-57.93%,-,7.12,33.47%,-57.71%,1.51,-,-,2.93,32.38%,-49.64%,50.67,1.27,- -,3.12,54.50%,3.00%,1.07,52.88,-,0.24,9.81%,-4.12%,0.53,32.65,1869,0.01,Aug 07 BMO,3.01%,773.60K,33.15,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","410,731",1.53%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-0.34%,7.48B,14.28,2.07,-,-,-1.66%,10.97B,-,-0.23,4.33%,-,13.73%,-462.32M,0.60,55.96%,11.12%,1.02,9.28%,12.55B,-,222.51%,-7.04%,0.59M,4.19%,-13.26,5.25,-,-,33.32 -11.25%,95.05%,5.63,-,5.46% -,-,15.47 91.14%,-,-,-,118.43% 118.66%,18.90%,1.64%,1.99%,-,-,0.87,62.51%,-4.64%,0.78,-,-,0.49,39.14%,-3.68%,50.76,1.00,- -,0.59,82.59%,0.43%,0.08,35.62,-,-,37.06%,0.62%,0.58,29.94,17439,-,Aug 14 BMO,10.29%,578.30K,29.57,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","336,705",-1.24%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.41,5.48,1.58%,147.60M,0.04%,8.43B,9.72,5.87,-0.03%,145.30M,6.71%,-,1.34,1.46,79.14%,4.30%,15.40%,807.00M,1.70,15.32%,0.18%,4.22,15.31%,4.97B,1.29,2.85%,0.95%,6.25M,5.24%,44.24,-,7.80%,13.23%,63.22 -9.70%,21.44%,-,10.52,-9.99% 3.54%,10.37%,39.32 45.19%,-3.19%,1.74 (3.05%),-,19.10% 8.98%,-,3.06%,2.46%,83.22%,1.74 (3.05%),-,32.07%,22.09%,1.43,102.23%,"Aug 14, 2025",-,2.64%,16.23%,51.93,2.77,4.85% 5.34%,0.13,27.04%,-0.76%,0.92,61.81,33.52%,1.10,-1.04%,2.84%,1.22,58.70,9406,0.18,Jul 21 AMC,8.88%,1.48M,57.09,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,809,647",-2.74%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.88,16.63,1.18%,120.46M,0.21%,1.76B,-,-3.21,0.00%,119.04M,-0.34%,5.91B,-,0.81,52.78%,15.71%,-10.67%,2.00B,0.21,-84.17%,9.01%,3.52,-17.79%,8.58B,0.45,-213.92%,19.27%,18.70M,-31.77%,32.35,1.00,-,59.06%,29.00 -49.48%,-20.34%,14.72,0.54,-23.79% -,23.31%,11.03 32.76%,-50.60%,1.00 (6.85%),1.59,-7.73% 20.63%,32.33%,3.73%,3.30%,-,6.78 (46.28%),0.69,202.12%,28.74%,0.61,-,"Sep 02, 2025",1.11,43.57%,23.37%,51.40,3.78,16.67% -,1.20,-93.86%,4.85%,1.66,13.72,22.25%,1.52,-15.36%,-3.51%,0.58,14.37,6700,1.21,Aug 20 BMO,-13.63%,5.31M,14.65,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,091,166",1.95%,ZIM
