Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,39.51,0.77,16.04%,172.26M,-5.83%,5.22B,23.16,1.32,-16.48%,143.52M,3.14%,135.60M,2.52,0.32,88.33%,3.01%,-3.54%,1.54B,3.38,24.23%,6.04%,4.73,0.83%,9.32,3.27,9.34%,4.67%,4.32M,0.43%,0.95,32.05,15.65%,8.04%,25.09,34.58,3.74%,0.26 (0.87%),18.50,18.47%,6.37%,-11.77%,1.16,0.31 (1.02%),1.75,0.20%,40.45%,21.60%,0.93,"Aug 20, 2024",2.83,183.51%,15.70%,46.06,3.31%,2.68%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.08,31.32,0.70%,5.16%,2.18%,Jul 30 AMC,913.04K,30.51,-1.32%,-0.58%,0.30%,"

","984,292",-2.59%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-8.23%,1.29B,16.84,0.52,-8.58%,136.53M,-9.75%,-62.61M,-,0.10,74.39%,5.11%,-10.95%,438.33M,2.94,29.29%,-0.36%,6.09,-6.15%,0.94,9.25,21.09%,-8.44%,6.97M,-18.54%,3.69,2.35,-,-51.53%,7.05,11.52,-7.45%,-,-,9.40%,-11.66%,-24.48%,1.72,-,2.50,12.97%,67.51%,23.40%,0.32,-,2.50,50.48%,-8.58%,36.86,4.26%,3.20%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.93,8.84,0.88%,61.76%,6.47%,May 22 AMC,1.15M,8.70,-5.12%,-8.39%,-2.83%,"

","1,061,309",-1.58%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.81,5.19,0.08%,458.37M,0.42%,82.40B,28.24,6.40,-5.28%,455.91M,2.84%,2.39B,3.65,1.49,97.71%,1.16%,7.99%,8.73B,9.43,8.42%,0.02%,2.28,-4.52%,11.07,16.31,10.89%,17.02%,5.30M,-0.77%,4.33,41.72,9.53%,50.06%,144.80,201.92,-8.50%,1.74 (0.96%),47.09,11.57%,20.26%,-10.56%,0.88,1.67 (0.93%),1.94,8.05%,68.34%,24.72%,4.06,"Jul 18, 2024",3.33,17.17%,35.97%,55.34,2.28%,2.11%,14100,1.34,7.91%,27.38%,1.22,216.79,Yes / Yes,1.33,9.89%,30.71%,1.02,182.42,1.70%,2.54%,9.50%,Aug 06 BMO,2.33M,180.59,0.83%,3.06%,1.94%,"

","2,365,186",-1.00%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.82,1.43,1.10%,606.77M,-4.38%,11.01B,9.30,1.97,0.00%,593.93M,-11.71%,1.19B,0.85,0.43,41.21%,3.21%,-15.22%,5.52B,1.99,13.70%,3.57%,6.25,10.82%,9.92,1.85,18.50%,9.82%,19.08M,-31.14%,4.58,4.00,15.01%,15.03%,15.90,27.19,-13.86%,0.70 (3.83%),-,13.37%,13.12%,-32.59%,-0.10,0.62 (3.38%),1.11,15.78%,31.20%,15.32%,0.61,"Apr 09, 2024",1.15,7.93%,24.81%,33.37,3.00%,2.56%,23554,0.27,3.63%,21.49%,1.20,29.41,Yes / Yes,0.13,-18.31%,0.00%,0.78,18.50,7.20%,-22.68%,4.72%,May 15 AMC,3.05M,18.33,-6.90%,-14.68%,-12.47%,"

","2,368,031",-0.92%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,-6.53%,25.62B,50.93,3.33,-0.13%,92.72M,-14.56%,-73.50M,-,0.70,46.73%,4.81%,-3.88%,2.03B,12.62,68.40%,5.55%,2.07,-28.79%,7.22,23.46,10.42%,-1.99%,4.46M,12.61%,14.82,11.44,26.82%,-8.68%,131.59,259.61,-23.49%,-,46.59,-17.41%,-3.23%,-34.70%,0.81,-,1.67,52.19%,77.75%,28.82%,7.10,-,1.67,73.33%,-6.90%,31.27,3.39%,3.73%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,1.01,174.44,3.19%,33.96%,32.09%,May 30 AMC,2.15M,169.52,-11.10%,-7.88%,-13.72%,"

","2,164,612",-2.82%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-19.24%,256.35M,-,-3.63,-0.47%,62.14M,3.74%,-218.90M,-,-0.84,113.41%,16.77%,-67.51%,40.56M,6.32,40.00%,-0.93%,7.40,-69.12%,6.46,0.56,-35.33%,-41.82%,10.42M,-86.17%,6.89,0.52,-,-51.86%,3.27,29.03,-76.17%,-,-,-50.05%,-43.66%,-87.56%,1.70,-,9.19,-20.00%,96.66%,10.40%,0.45,-,9.19,21.74%,-527.00%,32.60,7.81%,10.11%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.38,3.80,170.40%,118.25%,-,May 07 BMO,1.41M,3.61,-11.68%,-46.12%,-69.40%,"

","535,233",-5.00%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.75,2.69,14.94%,309.25M,-2.66%,18.09B,11.44,5.11,-0.61%,263.04M,-0.24%,838.33M,14.50,1.21,58.34%,3.39%,-6.91%,4.56B,3.96,-3.15%,-0.53%,2.82,-9.81%,26.83,2.18,1.29%,8.90%,8.91M,-16.31%,23.88,2.45,1.50%,11.31%,55.63,75.90,-18.66%,-,11.00,-,10.05%,-22.94%,-0.06,-,4.36,95.81%,74.87%,5.14%,1.38,-,4.36,19565.00%,17.35%,46.10,2.51%,2.21%,7420,0.01,3.13%,18.37%,2.57,74.61,Yes / Yes,0.00,1250.20%,0.00%,0.75,58.97,1.35%,13.52%,3.25%,Aug 21 AMC,3.16M,58.49,-0.36%,-1.98%,-8.56%,"

","2,363,884",-0.81%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,-3.45%,1.80B,-,-1.71,-14.58%,98.59M,5.75%,-338.95M,-,-0.71,44.37%,3.00%,9.76%,291.07M,6.20,18.24%,-1.99%,4.72,-19.10%,7.83,2.33,39.66%,-31.41%,2.96M,-33.20%,7.57,2.40,-,-38.44%,13.48,31.22,-33.37%,-,-,-16.93%,-44.04%,-41.67%,1.06,-,4.43,2095.12%,62.86%,35.09%,0.83,-,4.63,18.13%,-129.65%,46.96,3.84%,4.20%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,1.18,18.44,15.83%,40.53%,38.78%,Aug 06 AMC,626.59K,18.21,-0.80%,-1.76%,-14.01%,"

","737,702",-1.25%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-6.67%,356.83M,4.49,0.62,0.00%,116.14M,-27.27%,-126.89M,-,0.00,1.46%,0.05%,-76.76%,1.20B,0.30,128.57%,-,0.34,-83.90%,2.82,0.99,2411.11%,-4.29%,0.06M,-,2.21,1.27,-,-9.63%,2.83,21.91,-82.83%,-,-,-,-27.40%,-87.22%,-,-,1.63,26.18%,16.84%,-1.06%,0.35,-,1.82,18.59%,-4.42%,28.80,7.12%,6.82%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.18,2.83,-5.44%,-26.68%,-8.66%,May 21 BMO,162.73K,2.80,-17.28%,-50.58%,-78.20%,"

","28,896",-1.06%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.54,0.36,30.19%,76.17M,-8.43%,830.23M,-,-0.14,-0.62%,69.32M,-7.11%,37.58M,2.29,-0.08,56.20%,4.78%,-18.83%,584.21M,1.42,-163.83%,-1.82%,6.10,-39.94%,0.13,65.61,52.56%,5.70%,3.31M,-53.14%,5.17,1.62,10.30%,855.40%,8.01,18.53,-39.86%,-,8.45,-,6.67%,-54.88%,1.20,-,6.58,17.01%,89.88%,4.37%,0.41,-,6.58,-27.43%,12.87%,41.70,4.95%,4.66%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,1.01,8.62,1.01%,-14.17%,-33.48%,Aug 07 AMC,542.72K,8.36,-4.88%,-8.71%,-27.91%,"

","545,910",-3.02%,ZIP
