Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.58,0.79,16.26%,169.85M,3.36%,6.37B,28.08,1.34,-2.08%,142.12M,-6.22%,137.70M,2.99,0.28,92.48%,5.08%,1.74%,1.55B,4.10,27.71%,9.92%,7.55,17.07%,9.34,4.02,7.87%,4.94%,7.22M,33.29%,1.11,33.89,15.89%,8.52%,27.90,41.15,0.59%,0.33 (0.88%),23.58,18.47%,6.47%,-8.82%,1.16,0.33 (0.88%),1.71,0.20%,41.40%,34.48%,0.83,"Nov 20, 2024",2.70,28.10%,16.27%,48.00,2.24%,2.15%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.76,37.31,0.95%,5.82%,2.91%,Oct 29 AMC,956.25K,37.52,0.30%,-3.04%,10.66%,"

","725,254",0.56%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.71%,145.08M,0.40%,1.54B,17.21,0.58,-6.94%,142.57M,0.50%,-73.97M,-,0.14,77.43%,2.63%,11.26%,452.76M,3.41,71.21%,-2.62%,1.08,5.94%,1.20,8.33,2.65%,-9.16%,3.75M,18.11%,3.62,2.76,-,-47.76%,7.70,10.85,0.60%,-,21.63,9.40%,-12.64%,-8.02%,1.67,-,2.56,12.97%,67.98%,29.61%,0.03,-,2.56,14.25%,-4.07%,66.84,0.23%,0.26%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.46,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,3.47M,9.98,0.45%,0.53%,5.95%,"

","1,578,680",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.43,5.32,0.09%,451.55M,2.25%,75.42B,26.23,6.37,-0.85%,450.77M,-6.53%,2.43B,3.38,1.38,95.26%,1.55%,-13.23%,9.15B,8.24,10.59%,-1.29%,2.79,-8.61%,11.59,14.42,8.34%,17.07%,6.99M,-15.97%,3.80,44.00,9.29%,47.13%,144.80,200.53,2.60%,1.73 (1.04%),32.68,11.57%,20.27%,-16.64%,0.89,1.73 (1.03%),2.27,8.19%,68.49%,15.45%,3.75,"Jan 21, 2025",3.69,8.09%,36.45%,48.40,2.24%,2.25%,14100,1.29,9.33%,26.55%,1.50,218.60,Yes / Yes,1.29,16.43%,30.71%,1.09,164.41,4.34%,8.49%,11.02%,Nov 04 BMO,2.50M,167.17,1.08%,-2.76%,-5.03%,"

","2,735,886",1.68%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.84,1.43,0.86%,598.04M,-3.88%,10.97B,10.22,1.79,0.00%,592.88M,-3.52%,1.20B,0.98,0.45,28.41%,3.21%,-29.23%,5.83B,1.88,11.43%,-9.46%,6.84,-9.34%,10.74,1.71,11.42%,9.47%,19.01M,-3.83%,5.47,3.36,13.06%,14.45%,15.90,27.50,-6.14%,0.66 (3.58%),-,13.37%,13.77%,-33.27%,-0.14,0.97 (5.29%),0.94,14.65%,31.29%,15.45%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,39.06,2.18%,2.06%,23554,0.30,8.68%,20.51%,1.27,26.58,Yes / Yes,0.01,3.34%,40.76%,0.61,18.55,1.13%,0.45%,17.70%,Nov 19 AMC,2.78M,18.35,-4.64%,-7.48%,-14.16%,"

","1,690,471",-1.08%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,3.31%,29.15B,53.78,3.53,-0.12%,95.02M,-7.93%,-36.27M,-,0.69,48.83%,4.85%,-3.43%,2.30B,12.68,-6.48%,4.39%,2.67,-6.46%,9.31,20.40,18.42%,-0.87%,4.61M,-17.67%,17.65,10.77,19.82%,-3.24%,153.45,259.61,5.31%,-,44.70,-10.72%,-2.47%,-26.82%,0.88,-,1.09,48.57%,77.81%,23.81%,6.58,-,1.09,79.05%,-4.74%,49.61,3.48%,3.35%,7348,0.87,30.77%,-1.58%,1.82,226.13,Yes / Yes,0.03,65.17%,-,0.98,184.69,3.71%,22.75%,26.42%,Dec 02 AMC,1.73M,189.99,1.37%,-3.33%,2.79%,"

","1,699,788",2.87%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-4.68%,203.11M,-,-2.93,-0.04%,56.61M,-8.95%,-179.28M,-,-0.79,83.17%,8.03%,-3.72%,40.56M,5.01,45.10%,-14.56%,3.43,-37.64%,4.98,0.57,-19.28%,-34.60%,4.54M,-80.01%,5.49,0.52,-,-42.89%,2.41,18.07,-5.94%,-,-,-50.05%,-45.41%,-84.23%,1.87,-,7.29,0.00%,96.77%,18.26%,0.27,-,7.29,45.45%,-515.94%,44.41,10.05%,8.45%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.16,2.64,-,38.39%,-,Nov 06,1.33M,2.85,-4.39%,-13.85%,-51.36%,"

","1,539,432",7.75%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.79,3.00,14.68%,306.50M,-0.24%,24.60B,14.99,5.35,-1.68%,261.49M,-7.80%,941.21M,3.91,1.30,58.15%,3.10%,18.22%,4.63B,5.32,4.32%,-1.19%,2.56,35.67%,28.31,2.84,-1.51%,9.41%,8.11M,13.91%,25.16,3.19,6.85%,11.70%,55.06,92.80,-1.65%,-,14.26,-,10.80%,-13.51%,-0.01,-,4.50,95.81%,74.54%,45.77%,2.17,-,4.50,296.12%,17.93%,44.22,2.02%,2.56%,7420,0.01,2.87%,20.34%,2.34,92.36,Yes / Yes,0.00,44.84%,0.00%,0.65,79.20,1.23%,5.67%,3.59%,Nov 25 AMC,3.16M,80.26,-2.68%,-2.81%,17.80%,"

","2,045,604",1.34%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-4.69%,2.68B,-,-1.69,-10.50%,108.70M,-7.93%,-270.85M,-,-0.69,42.15%,5.46%,-0.49%,355.75M,7.53,21.95%,-12.08%,6.35,32.40%,6.78,3.63,37.32%,-26.70%,5.94M,-0.08%,6.57,3.74,-,-34.98%,13.48,36.60,-6.07%,-,-,-16.93%,-40.20%,-32.79%,1.03,-,2.87,136.21%,63.17%,82.49%,1.31,-,3.01,10.91%,-95.07%,40.63,5.37%,4.53%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.51,24.29,0.02%,94.89%,47.72%,Nov 12 BMO,935.18K,24.60,-4.87%,-10.07%,13.92%,"

","476,864",1.28%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-0.85%,450.40M,35.38,0.10,0.00%,116.94M,-0.28%,-41.45M,-,-0.01,17.12%,0.02%,-7.14%,1.23B,0.37,-96.99%,3.66%,0.53,-7.14%,2.72,1.29,158.61%,-3.21%,0.03M,-78.60%,2.29,1.53,-,-7.35%,2.62,21.91,0.00%,-,-,-,-9.02%,-83.98%,-0.31,-,1.62,26.18%,17.54%,33.97%,0.25,-,1.81,72.88%,-3.55%,48.42,6.58%,7.47%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,1.51,3.60,-,50.00%,1.80%,Nov 22 BMO,51.72K,3.51,-0.03%,-3.02%,-39.34%,"

","77,950",-2.50%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,225.89,0.03,28.94%,75.06M,-0.85%,681.96M,-,-0.18,-0.63%,69.43M,-12.53%,3.57M,-,-0.11,53.64%,4.38%,-26.76%,498.90M,1.37,-129.44%,1.70%,6.90,-23.88%,0.14,50.18,-35.01%,0.55%,3.04M,-50.98%,5.09,1.37,-,430.38%,6.51,15.35,-3.59%,-,10.16,-,0.63%,-54.53%,1.20,-,7.35,17.01%,89.13%,7.22%,0.36,-,7.35,-94.10%,5.24%,39.99,3.30%,4.78%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.57,6.75,4.27%,70.54%,-24.77%,Nov 06 AMC,440.40K,6.98,-2.45%,-16.08%,-24.29%,"

","249,439",3.41%,ZIP
