Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.52,0.77,16.05%,172.26M,-2.49%,5.35B,23.75,1.32,-14.91%,143.50M,2.56%,135.60M,2.59,0.32,86.99%,3.02%,2.05%,1.54B,3.47,24.23%,6.04%,4.86,-2.40%,9.32,3.36,9.34%,4.67%,4.34M,5.64%,0.95,32.87,15.65%,8.04%,25.09,34.58,6.39%,0.26 (0.84%),18.97,18.47%,6.37%,-9.51%,1.15,0.32 (1.02%),1.75,0.20%,40.45%,24.71%,0.72,"Aug 20, 2024",2.83,183.51%,15.70%,49.41,2.03%,2.03%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.97,32.43,0.70%,5.16%,2.18%,Jul 30 AMC,892.50K,31.29,0.55%,1.80%,1.42%,"

","861,299",-3.52%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-6.14%,1.30B,15.11,0.57,-8.58%,139.71M,-1.61%,-47.27M,-,0.11,78.29%,4.43%,-12.11%,445.68M,2.91,70.20%,-0.36%,5.07,2.88%,1.27,6.75,0.89%,-6.17%,6.19M,-6.04%,3.59,2.39,15.00%,-31.02%,7.05,10.85,-8.94%,-,-,9.40%,-7.99%,-21.11%,1.72,-,2.71,12.97%,68.16%,21.42%,0.36,-,2.71,60.38%,-6.31%,44.73,3.23%,3.87%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,1.10,8.79,2.46%,98.33%,6.80%,Aug 21 AMC,1.22M,8.56,-1.08%,-5.03%,-5.48%,"

","1,344,800",-2.62%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.95,5.11,0.09%,458.37M,1.11%,83.17B,28.42,6.46,-0.78%,452.66M,1.65%,2.34B,3.76,1.46,96.91%,0.90%,6.50%,8.91B,9.33,9.42%,0.02%,1.95,-2.28%,10.94,16.78,10.95%,16.79%,4.06M,-3.64%,3.47,52.84,9.57%,48.88%,144.80,201.92,-6.99%,1.71 (0.93%),39.55,11.57%,20.02%,-9.09%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.77%,3.42,"Jul 18, 2024",3.45,7.38%,36.05%,53.70,1.31%,1.85%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.79,183.49,2.10%,5.04%,8.30%,Aug 06 BMO,2.09M,183.57,0.07%,2.14%,2.51%,"

","1,652,630",0.04%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.64,1.42,0.86%,606.77M,8.37%,13.25B,10.97,2.02,0.00%,592.90M,20.84%,1.19B,1.15,0.40,37.45%,2.54%,-4.28%,5.61B,2.36,14.03%,3.51%,6.24,8.31%,10.31,2.15,18.89%,9.95%,15.05M,-11.89%,4.71,4.70,13.57%,14.81%,15.90,25.90,4.09%,0.68 (3.08%),-,13.37%,12.68%,-14.48%,-0.10,0.62 (2.80%),1.22,15.78%,31.13%,39.35%,0.68,"Sep 10, 2024",1.26,-0.18%,24.65%,67.33,2.01%,2.95%,23554,0.30,3.60%,21.14%,1.28,28.84,Yes / Yes,0.12,-3.11%,40.76%,1.71,21.44,0.90%,2.93%,6.28%,Aug 21 BMO,2.41M,22.15,9.62%,10.10%,7.78%,"

","4,125,992",3.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.67%,147.17M,-2.34%,29.20B,47.34,4.08,-0.11%,92.70M,13.96%,-73.50M,-,0.73,47.35%,4.82%,14.30%,2.03B,14.39,4.32%,5.55%,2.30,-9.82%,7.22,26.74,22.64%,-1.99%,4.47M,23.80%,14.82,13.04,26.82%,-8.68%,146.59,259.61,-12.80%,-,53.10,-17.41%,-3.23%,-25.58%,0.81,-,1.67,52.19%,77.75%,31.79%,5.92,-,1.67,73.33%,-6.90%,53.64,2.69%,3.05%,5962,1.13,37.16%,-3.62%,1.65,231.78,Yes / Yes,1.08,139.17%,-,2.23,199.98,4.48%,24.95%,32.09%,Sep 03 AMC,1.94M,193.19,3.36%,2.56%,-2.76%,"

","4,331,249",-3.40%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.77%,70.77M,1.57%,229.69M,-,-3.56,-0.13%,61.32M,-10.53%,-194.65M,-,-0.89,100.05%,18.87%,-71.67%,40.56M,5.66,35.18%,-1.04%,7.83,-77.75%,5.38,0.60,-22.88%,-34.97%,11.57M,-87.84%,6.00,0.54,-,-42.98%,2.83,27.51,-78.68%,-,-,-50.05%,-45.92%,-88.26%,1.70,-,6.59,-20.00%,96.71%,14.13%,0.34,-,6.59,42.78%,-543.77%,43.60,9.32%,9.91%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.56,3.47,-,-47.48%,-,Aug 09 BMO,1.48M,3.23,1.10%,-13.40%,-69.36%,"

","826,361",-6.92%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.66,2.79,15.03%,307.79M,-3.49%,21.19B,13.00,5.30,-0.63%,261.54M,17.68%,875.37M,16.44,1.31,59.24%,3.16%,11.50%,4.59B,4.62,2.32%,-0.54%,2.33,-1.26%,27.68,2.49,-0.64%,9.01%,8.25M,-3.10%,24.46,2.81,1.50%,11.27%,55.06,75.90,-4.28%,-,12.31,-,10.22%,-9.32%,-0.06,-,4.45,95.81%,74.59%,25.01%,1.84,-,4.45,508.08%,17.80%,67.95,2.37%,2.75%,7420,0.01,2.76%,19.08%,2.56,74.94,Yes / Yes,0.00,17.25%,0.00%,0.93,69.08,1.20%,14.44%,2.09%,Aug 21 AMC,3.55M,68.83,11.47%,14.97%,7.58%,"

","3,311,477",-0.36%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,1.68%,1.92B,-,-1.78,-14.53%,98.53M,6.26%,-298.33M,-,-0.76,42.97%,4.78%,7.50%,322.71M,5.94,14.08%,-2.06%,8.27,-5.24%,7.18,2.70,39.99%,-28.50%,4.71M,-24.03%,7.37,2.63,-,-36.46%,13.48,31.22,-29.20%,-,-,-16.93%,-42.02%,-38.02%,1.06,-,3.29,2095.12%,62.95%,43.55%,0.90,-,3.46,24.90%,-109.67%,60.05,4.99%,5.56%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,1.23,19.94,7.45%,-15.75%,45.95%,Aug 06 AMC,569.92K,19.35,9.89%,7.73%,-4.87%,"

","699,768",-2.96%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,-14.41%,379.83M,4.76,0.62,0.00%,116.52M,6.07%,-57.85M,-,0.05,17.21%,0.04%,-69.48%,1.22B,0.31,71.35%,-,0.27,-84.37%,2.73,1.09,2561.11%,-4.29%,0.05M,-,2.20,1.35,-,-9.63%,2.62,21.91,-81.79%,-,-,-,-12.58%,-86.45%,-,-,1.61,26.18%,17.21%,13.36%,0.34,-,1.80,69.95%,-3.73%,40.13,9.75%,10.29%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.33,2.90,-2.36%,-133.33%,5.18%,Aug 22 BMO,172.99K,2.97,-5.07%,-11.48%,-74.61%,"

","57,073",2.41%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.83,0.29,36.01%,76.17M,-0.84%,935.78M,-,-0.19,-0.51%,63.57M,12.68%,30.22M,-,-0.10,56.23%,5.24%,-5.04%,537.45M,1.74,-146.24%,-1.82%,6.21,-25.42%,0.25,38.24,11.02%,4.65%,3.33M,-37.99%,5.27,1.79,-,855.40%,7.21,16.21,-32.23%,-,10.77,-,5.26%,-41.89%,1.20,-,7.44,17.01%,89.51%,30.65%,0.40,-,7.44,-44.78%,11.55%,58.30,2.84%,5.34%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.04,9.55,5.30%,190.25%,-27.44%,Aug 07 AMC,536.46K,9.42,9.41%,7.86%,-16.97%,"

","557,858",-1.36%,ZIP
