Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,51.19,0.79,16.26%,169.85M,-1.01%,6.85B,30.07,1.34,-9.01%,142.12M,1.36%,137.70M,3.22,0.28,92.48%,5.10%,24.26%,1.55B,4.41,27.64%,10.07%,4.87,29.48%,9.34,4.32,8.39%,4.94%,7.25M,36.31%,1.11,36.45,15.89%,8.52%,27.55,41.15,37.23%,0.33 (0.82%),25.37,18.47%,6.47%,-1.92%,1.15,0.33 (0.82%),1.71,0.20%,41.40%,46.50%,0.76,"Nov 20, 2024",2.70,28.10%,16.27%,59.75,1.92%,1.70%,2400,0.35,2.55%,8.87%,2.25,39.00,Yes / Yes,0.34,6.98%,45.61%,0.52,40.67,0.95%,5.82%,2.91%,Oct 29 AMC,1.49M,40.36,1.31%,5.73%,21.26%,"

","777,753",-0.76%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,-0.30%,1.53B,17.16,0.58,-8.53%,142.06M,0.51%,-73.97M,-,0.14,72.36%,2.22%,15.30%,452.76M,3.38,71.21%,-4.01%,1.04,-0.60%,1.20,8.30,2.65%,-9.16%,3.15M,15.56%,3.63,2.74,15.00%,-47.76%,7.70,10.85,5.85%,-,21.46,9.40%,-12.64%,-8.29%,1.68,-,2.56,12.97%,67.98%,29.22%,0.06,-,2.56,14.25%,-4.07%,61.93,0.50%,0.41%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.43,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,3.04M,9.95,0.18%,2.89%,6.99%,"

","1,298,755",-0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.31,5.32,0.08%,451.55M,1.06%,79.93B,27.77,6.38,-0.95%,450.80M,0.58%,2.43B,3.59,1.38,94.82%,1.21%,-7.10%,9.15B,8.73,10.75%,-1.48%,2.47,0.75%,11.59,15.28,8.26%,17.07%,5.48M,-6.49%,3.80,46.64,9.29%,47.13%,144.80,201.92,-10.23%,1.70 (0.96%),34.63,11.57%,20.27%,-12.26%,0.88,1.73 (0.98%),2.27,8.05%,68.49%,22.35%,3.63,"Oct 31, 2024",3.69,8.09%,36.45%,48.66,1.77%,1.99%,14100,1.29,9.33%,26.55%,1.43,220.60,Yes / Yes,1.29,16.43%,30.71%,0.78,176.71,4.34%,8.49%,11.02%,Nov 04 BMO,2.22M,177.17,0.47%,-2.31%,-0.07%,"

","1,724,027",0.26%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.07,1.43,0.86%,598.04M,0.05%,11.17B,10.22,1.83,0.00%,592.88M,-12.55%,1.20B,1.12,0.45,28.51%,2.89%,-15.10%,5.83B,1.91,11.43%,-11.61%,5.50,-16.43%,10.74,1.74,12.29%,9.47%,17.15M,-11.18%,5.47,3.41,11.68%,14.45%,15.90,27.50,-12.27%,0.66 (3.56%),-,13.37%,13.77%,-32.11%,-0.14,0.97 (5.20%),0.94,15.78%,31.29%,17.46%,0.64,"Sep 10, 2024",0.96,-2.64%,24.78%,32.99,2.53%,2.53%,23554,0.30,8.68%,20.51%,1.28,27.11,Yes / Yes,0.01,3.34%,40.76%,0.83,18.90,1.13%,0.45%,17.70%,Nov 19 AMC,3.12M,18.67,-4.37%,-16.94%,-13.39%,"

","2,588,696",-1.22%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.34%,153.41M,0.76%,31.90B,58.48,3.56,-0.14%,94.61M,4.20%,-36.27M,-,0.69,48.86%,4.22%,24.72%,2.30B,13.88,-6.24%,4.49%,2.25,10.11%,9.31,22.33,18.88%,-0.87%,3.99M,1.19%,17.65,11.78,16.32%,-3.24%,153.45,259.61,-6.16%,-,48.92,-10.72%,-2.47%,-19.91%,0.84,-,1.09,48.57%,77.81%,35.50%,7.74,-,1.09,79.05%,-4.74%,55.23,4.18%,3.62%,7348,0.87,30.77%,-1.58%,1.80,226.32,Yes / Yes,0.03,65.17%,-,0.87,201.39,3.71%,22.75%,26.42%,Dec 02 AMC,1.78M,207.92,0.81%,6.67%,11.52%,"

","1,538,665",3.24%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,71.15M,3.24%,249.43M,-,-2.93,-0.02%,61.58M,-13.15%,-179.28M,-,-0.79,83.16%,7.58%,11.11%,40.56M,6.15,45.10%,-6.33%,2.23,-64.25%,4.98,0.70,-19.28%,-34.60%,4.67M,-72.66%,5.49,0.64,-,-42.89%,2.66,18.07,-76.90%,-,-,-50.05%,-45.41%,-80.63%,1.83,-,7.29,-20.00%,96.77%,31.58%,0.31,-,7.29,45.45%,-515.94%,50.61,8.61%,9.27%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.36,3.61,-,38.39%,-,Nov 06,2.10M,3.50,0.88%,5.25%,-50.89%,"

","761,621",-3.05%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.90,3.00,14.68%,306.50M,3.51%,26.54B,16.18,5.35,-1.83%,261.50M,1.18%,941.21M,4.22,1.30,57.74%,3.46%,30.11%,4.63B,5.73,4.32%,-1.46%,2.80,43.08%,28.31,3.06,-1.51%,9.41%,9.04M,19.30%,25.16,3.44,6.85%,11.70%,55.06,92.80,20.41%,-,15.38,-,10.80%,-6.69%,-0.02,-,4.50,95.81%,74.54%,57.26%,2.66,-,4.50,296.12%,17.93%,60.21,2.84%,3.06%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,1.08,83.83,1.23%,5.67%,3.59%,Nov 25 AMC,3.23M,86.59,3.89%,11.94%,30.28%,"

","3,487,123",3.29%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,-4.06%,2.94B,-,-1.77,-20.95%,107.88M,-12.64%,-270.85M,-,-0.70,43.92%,4.79%,31.78%,355.75M,8.26,21.57%,-5.43%,5.33,35.80%,6.78,4.00,34.63%,-26.70%,5.17M,2.07%,6.62,4.10,-,-34.98%,13.48,36.60,-0.62%,-,-,-16.93%,-40.20%,-25.79%,0.99,-,2.87,2095.12%,63.17%,101.48%,1.53,-,3.01,10.91%,-95.07%,45.81,3.31%,5.38%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,1.00,27.73,0.02%,94.89%,47.72%,Nov 12 BMO,968.58K,27.16,-1.85%,-3.44%,30.65%,"

","970,110",-2.06%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,1.70%,460.67M,36.19,0.10,0.00%,116.94M,-5.53%,-41.45M,-,-0.01,17.12%,0.01%,22.11%,1.23B,0.38,-95.13%,-0.26%,0.19,-37.46%,2.72,1.32,158.61%,-3.21%,0.01M,-,2.29,1.57,-,-7.35%,2.62,21.91,-77.99%,-,-,-,-9.02%,-83.62%,0.22,-,1.62,26.18%,17.54%,37.02%,0.25,-,1.81,72.88%,-3.55%,47.49,7.18%,6.95%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.61,3.65,-,50.00%,1.80%,Nov 22 BMO,75.38K,3.59,-1.62%,-2.89%,-51.76%,"

","45,994",-1.64%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,267.96,0.03,28.90%,75.06M,0.36%,808.97M,-,-0.18,-0.60%,69.47M,-24.86%,3.57M,-,-0.11,53.63%,4.81%,-12.93%,498.90M,1.62,-129.44%,1.70%,7.21,-14.37%,0.14,59.52,-35.01%,0.55%,3.34M,-39.25%,5.09,1.63,-,430.38%,7.21,15.35,-40.43%,-,12.06,-,0.63%,-46.06%,1.16,-,7.35,17.01%,89.13%,14.84%,0.42,-,7.35,-94.10%,5.24%,39.30,4.70%,4.73%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.16,8.33,4.27%,70.54%,-24.77%,Nov 06 AMC,463.43K,8.28,-6.07%,-11.23%,-15.09%,"

","538,581",-0.60%,ZIP
