Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.01,0.77,16.05%,172.26M,0.08%,6.20B,27.58,1.32,-15.15%,143.50M,10.94%,135.60M,3.07,0.32,84.04%,3.61%,21.00%,1.54B,4.03,24.61%,-1.29%,3.56,14.29%,9.32,3.90,8.89%,4.67%,5.18M,38.29%,0.95,38.14,15.32%,8.04%,25.09,36.86,23.43%,0.26 (0.73%),22.01,18.47%,6.37%,-1.52%,1.16,0.32 (0.88%),1.75,0.20%,40.45%,44.68%,0.80,"Aug 20, 2024",2.83,183.51%,15.70%,66.35,2.00%,2.07%,2400,0.34,0.50%,8.80%,2.25,36.71,Yes / Yes,0.33,34.01%,45.61%,0.60,36.04,0.70%,5.16%,2.18%,Jul 30 AMC,1.45M,36.30,3.67%,10.95%,15.43%,"

","878,620",0.72%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.86%,151.47M,5.14%,1.33B,15.17,0.58,-8.64%,139.57M,3.04%,-47.27M,-,0.11,75.84%,4.18%,-2.11%,445.68M,2.99,70.30%,5.22%,4.71,5.01%,1.27,6.94,3.20%,-6.17%,5.83M,10.97%,3.59,2.45,15.00%,-31.02%,7.05,10.85,-6.38%,-,-,9.40%,-7.99%,-18.89%,1.72,-,2.71,12.97%,68.16%,24.82%,0.26,-,2.71,60.38%,-6.31%,55.42,2.86%,2.72%,1618,2.12,7.33%,-10.61%,2.00,11.83,Yes / Yes,2.08,70.33%,-,1.07,8.63,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.80,1.72%,1.64%,-2.88%,"

","1,320,966",1.97%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.24,5.11,0.09%,458.37M,-1.19%,86.16B,29.46,6.46,-0.23%,452.65M,-0.62%,2.34B,3.85,1.46,95.77%,1.11%,6.99%,8.91B,9.66,9.51%,-0.06%,2.70,16.53%,10.94,17.38,10.82%,16.79%,5.04M,8.92%,3.47,54.74,9.68%,48.88%,144.80,201.92,-3.65%,1.70 (0.89%),40.97,11.57%,20.02%,-5.82%,0.89,1.67 (0.88%),2.09,8.05%,68.32%,31.33%,3.50,"Jul 18, 2024",3.45,7.38%,36.05%,49.67,1.57%,1.87%,14100,1.36,8.43%,26.29%,1.53,223.17,Yes / Yes,1.36,-5.60%,30.71%,0.52,187.37,2.10%,5.04%,8.30%,Aug 06 BMO,1.87M,190.17,-1.23%,1.34%,5.60%,"

","965,427",1.49%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,18.05,1.42,0.86%,606.77M,-5.23%,15.28B,12.52,2.04,0.00%,592.88M,17.31%,1.19B,1.39,0.40,34.62%,2.23%,26.24%,5.61B,2.72,14.78%,-6.10%,4.69,25.12%,10.31,2.48,18.82%,9.95%,13.24M,4.50%,4.71,5.43,13.00%,14.81%,15.90,27.50,20.07%,0.69 (2.71%),-,13.37%,12.68%,-7.09%,-0.10,0.97 (3.80%),1.22,15.78%,31.13%,60.74%,0.95,"Sep 10, 2024",1.26,-0.18%,24.65%,61.97,3.11%,2.71%,23554,0.30,3.60%,21.14%,1.31,29.82,Yes / Yes,0.12,-3.11%,40.76%,0.99,26.01,0.90%,2.93%,6.28%,Aug 21 BMO,2.82M,25.55,6.66%,17.04%,22.94%,"

","2,801,785",-1.77%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,9.59%,28.36B,53.25,3.49,-0.14%,93.56M,19.29%,-57.71M,-,0.63,47.14%,5.54%,-5.08%,2.17B,13.08,-10.59%,-1.13%,2.84,1.10%,8.36,22.26,22.45%,-1.39%,5.19M,10.13%,15.80,11.77,18.50%,-5.77%,152.60,259.61,-16.06%,-,48.48,-10.72%,-4.38%,-28.37%,0.82,-,1.04,48.57%,77.87%,21.87%,5.66,-,1.04,72.20%,-5.71%,62.95,3.09%,2.80%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,1.46,176.93,4.48%,24.95%,30.30%,Sep 03 AMC,1.82M,185.97,8.05%,5.07%,-4.34%,"

","2,665,402",5.11%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-10.15%,214.04M,-,-3.57,-0.15%,61.39M,-7.95%,-194.65M,-,-0.91,100.02%,19.05%,-24.37%,40.56M,5.28,32.96%,-14.00%,6.62,-79.57%,5.38,0.56,-19.17%,-34.97%,11.70M,-84.49%,6.00,0.50,-,-42.98%,2.83,21.34,-80.13%,-,-,-50.05%,-45.92%,-85.90%,1.72,-,6.59,-20.00%,96.71%,6.36%,0.30,-,6.59,42.78%,-543.77%,37.33,6.78%,8.93%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.69,3.04,-,-47.48%,-,Aug 09 BMO,1.77M,3.01,-16.99%,-11.44%,-67.87%,"

","1,224,858",-0.99%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.06,2.79,15.03%,307.79M,3.49%,21.54B,13.20,5.30,-0.67%,261.54M,4.90%,875.37M,4.18,1.31,59.39%,3.53%,23.62%,4.59B,4.70,2.33%,0.21%,2.86,12.46%,27.68,2.53,-0.61%,9.01%,9.23M,5.85%,24.46,2.86,6.00%,11.27%,55.06,74.77,-2.70%,-,12.52,-,10.22%,-6.42%,-0.04,-,4.45,95.81%,74.59%,27.08%,1.49,-,4.45,508.08%,17.80%,60.55,2.12%,1.96%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,1.33,68.32,1.20%,14.44%,2.09%,Aug 21 AMC,3.23M,69.97,2.65%,7.71%,9.50%,"

","4,290,441",2.42%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-3.79%,2.44B,-,-1.80,-11.45%,98.53M,21.38%,-298.33M,-,-0.76,42.60%,5.50%,38.12%,322.71M,7.57,13.61%,10.57%,8.31,60.00%,7.18,3.43,39.88%,-28.50%,5.42M,4.36%,7.37,3.35,-,-36.46%,13.48,31.22,-9.84%,-,-,-16.93%,-42.02%,-21.08%,1.07,-,3.29,2095.12%,62.95%,82.79%,1.32,-,3.46,24.90%,-109.67%,60.74,6.08%,5.23%,2175,0.12,28.16%,-92.44%,1.13,47.54,Yes / Yes,0.01,34.35%,-,1.21,24.84,7.45%,-15.75%,45.95%,Aug 06 AMC,652.07K,24.64,7.83%,22.55%,26.00%,"

","791,647",-0.81%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-2.16%,462.96M,18.36,0.20,0.00%,116.59M,21.48%,-57.85M,-,-0.00,17.19%,0.01%,-4.49%,1.22B,0.38,27.55%,91.15%,0.10,-78.11%,2.73,1.33,405.88%,-4.29%,0.01M,-,2.20,1.65,-,-9.63%,2.62,21.91,-77.81%,-,-,-,-12.58%,-83.48%,-,-,1.61,26.18%,17.21%,38.17%,0.29,-,1.80,69.95%,-3.73%,59.08,10.16%,8.30%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.81,3.50,-2.36%,-133.33%,5.18%,Aug 22 BMO,79.72K,3.62,11.56%,15.17%,-65.37%,"

","64,775",3.43%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.15,0.29,36.09%,76.17M,0.11%,944.72M,-,-0.19,-0.48%,63.49M,6.02%,30.22M,-,-0.10,52.61%,5.66%,10.07%,537.45M,1.76,-146.24%,2.75%,6.89,-16.14%,0.25,38.61,11.02%,4.65%,3.59M,-21.99%,5.27,1.81,-,855.40%,7.21,15.35,-31.58%,-,10.87,-,5.26%,-38.05%,1.19,-,7.44,17.01%,89.51%,31.90%,0.38,-,7.44,-44.78%,11.55%,52.37,3.02%,4.33%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.55,9.61,5.30%,190.25%,-27.44%,Aug 07 AMC,521.20K,9.51,-0.80%,4.63%,-12.17%,"

","285,404",-1.04%,ZIP
