Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,34.47,0.98,11.47%,168.52M,13.54%,5.67B,22.93,1.47,-58.53%,148.95M,-0.15%,169.50M,4.43,0.36,91.16%,4.27%,-13.32%,1.58B,3.59,4.79%,-1.98%,5.46,-6.70%,9.19,3.67,9.60%,6.29%,6.36M,4.95%,0.86,39.20,7.78%,10.49%,27.74,41.15,-9.62%,0.37 (1.09%),21.81,-7.41%,8.11%,-18.08%,1.04,0.34 (1.01%),1.72,0.51%,41.66%,21.52%,1.24,"Feb 20, 2025",2.87,38.39%,16.67%,60.74,4.92%,4.39%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,0.79,33.86,1.36%,6.90%,4.01%,Apr 22 AMC,1.17M,33.71,8.70%,2.19%,-3.82%,"

","926,985",-0.44%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.10,5.47,0.10%,448.47M,4.58%,68.50B,22.67,6.77,-1.27%,445.61M,-6.94%,2.49B,3.43,1.41,95.78%,1.74%,-11.25%,9.26B,7.40,2.89%,-0.39%,2.50,-18.74%,10.64,14.44,11.21%,17.43%,7.74M,1.78%,4.45,34.47,8.19%,50.91%,139.70,200.33,-5.74%,1.96 (1.28%),29.81,11.91%,24.46%,-23.34%,0.95,1.86 (1.21%),1.08,8.22%,69.10%,9.93%,4.78,"Apr 21, 2025",1.75,7.70%,36.65%,48.52,2.20%,3.62%,13800,1.42,8.33%,26.86%,1.48,202.50,Yes / Yes,1.13,12.87%,32.86%,0.61,153.47,0.86%,2.77%,4.70%,May 06 BMO,3.09M,153.57,0.79%,-3.61%,-11.94%,"

","1,873,396",0.07%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.95,1.48,0.86%,598.37M,2.13%,11.23B,9.93,1.93,0.00%,581.59M,-5.24%,1.22B,0.93,0.42,25.64%,2.53%,0.63%,6.15B,1.83,15.82%,-5.09%,5.39,-23.34%,14.21,1.35,13.44%,9.75%,14.74M,-9.11%,5.22,3.67,13.95%,14.46%,16.34,27.50,-2.05%,0.73 (3.81%),-,8.45%,14.32%,-30.36%,-0.13,0.70 (3.66%),1.04,14.25%,30.97%,17.20%,0.69,"Apr 10, 2025",1.07,-0.32%,24.90%,51.45,3.18%,3.77%,24471,0.28,12.67%,19.90%,1.31,26.07,Yes / Yes,0.01,13.66%,45.76%,0.48,19.07,10.92%,-11.92%,21.51%,Apr 17 BMO,2.73M,19.15,2.41%,-1.99%,-6.87%,"

","1,317,576",0.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,13.51%,34.02B,61.80,3.56,-0.41%,96.06M,4.97%,-15.53M,-,0.75,50.01%,7.47%,14.97%,2.42B,14.05,-3.64%,3.48%,3.22,21.46%,10.39,21.16,15.74%,-0.35%,7.18M,23.89%,18.62,11.81,10.38%,-1.21%,153.45,217.84,21.87%,-,48.96,-10.72%,-0.94%,0.93%,1.14,-,1.15,48.57%,77.68%,43.28%,9.57,-,1.15,89.39%,-4.09%,62.30,3.49%,5.29%,7348,0.77,27.77%,-0.64%,1.66,238.65,Yes / Yes,0.03,73.68%,-,1.30,215.58,2.13%,13.49%,23.41%,Mar 05 AMC,2.23M,219.86,10.75%,9.55%,14.47%,"

","2,908,265",1.99%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.78,3.20,14.60%,263.11M,8.04%,23.25B,13.81,5.51,-2.56%,260.67M,-0.81%,1.01B,19.66,1.31,62.23%,2.60%,-7.12%,4.67B,4.98,-2.63%,6.42%,2.62,4.99%,29.22,2.61,2.22%,9.66%,6.77M,23.54%,25.57,2.98,1.21%,11.92%,55.06,92.80,-6.68%,-,12.85,106.45%,11.26%,-17.93%,0.79,-,4.46,78.74%,75.94%,38.32%,2.52,-,4.46,55.96%,19.00%,58.00,2.39%,3.77%,7412,0.01,3.05%,21.65%,2.33,88.46,Yes / Yes,0.00,21.68%,0.00%,0.72,76.03,0.47%,8.10%,3.29%,Feb 24 AMC,2.59M,76.16,5.69%,1.64%,3.08%,"

","1,859,102",0.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.84M,9.16%,3.56B,128.33,0.25,-15.88%,108.80M,-10.36%,-257.10M,-,-0.48,52.78%,7.14%,20.83%,398.99M,8.93,43.20%,7.75%,6.47,12.06%,7.80,4.16,117.11%,-23.14%,7.77M,107.09%,8.01,4.05,-,-31.41%,15.65,39.77,23.83%,-,-,-3.18%,-30.08%,-18.46%,1.04,-,3.38,118.89%,62.94%,107.22%,2.36,-,3.51,24.92%,-70.71%,50.93,4.16%,7.25%,1869,0.18,49.59%,-64.44%,1.29,53.69,Yes / Yes,0.02,18.42%,-,0.73,32.00,-0.24%,-22.87%,65.68%,May 08 BMO,1.20M,32.43,3.14%,-3.13%,22.27%,"

","872,137",1.34%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,19.80%,5.57B,17.07,1.29,-,-,-11.21%,-891.82M,-,1.08,4.19%,-,-15.28%,10.55B,0.53,65.48%,70.99%,1.84,-0.59%,-6.35,-,199.77%,-21.49%,1.34M,-,4.85,4.54,-,-,13.00,33.32,-22.41%,-,-,-,-,-33.91%,-,-,0.48,146.49%,16.40%,69.38%,1.58,-,0.62,25.35%,-9.12%,49.75,6.14%,7.17%,17439,-,45.22%,-8.46%,1.00,38.26,Yes / Yes,-,67.77%,-,1.07,21.00,-0.44%,-71.34%,40.01%,May 15 BMO,727.14K,22.02,5.14%,-10.54%,-3.76%,"

","776,561",4.86%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.76,5.13,1.60%,147.57M,3.03%,6.63B,8.10,5.55,-2.22%,145.20M,-10.58%,758.00M,1.36,1.30,78.60%,2.94%,-22.25%,4.98B,1.33,4.96%,2.92%,2.25,-13.39%,42.43,1.06,6.84%,0.91%,4.27M,6.57%,-,-,6.45%,13.10%,39.32,63.22,-17.16%,1.74 (3.87%),6.83,3.54%,10.40%,-28.91%,0.87,1.68 (3.74%),-,10.13%,-,14.29%,2.31,"Feb 13, 2025",0.13,29.25%,21.03%,46.78,4.78%,5.89%,9406,0.70,4.84%,15.21%,2.78,53.06,Yes / Yes,0.15,18.08%,33.52%,0.99,44.84,-0.18%,-4.71%,-0.83%,Apr 21 AMC,1.89M,44.94,0.94%,-7.39%,-12.76%,"

","1,872,778",0.22%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,17.83,1.07%,120.42M,11.74%,1.74B,-,-1.65,0.00%,119.17M,-5.98%,2.15B,-,1.70,52.39%,18.21%,-18.34%,8.43B,0.21,-92.87%,13.65%,3.34,-33.05%,33.52,0.43,-229.73%,21.76%,21.70M,31.15%,17.56,0.82,-,66.17%,11.03,29.00,-32.60%,0.69 (4.79%),0.57,-,24.69%,-50.11%,1.75,7.10 (49.04%),1.17,42.24%,32.89%,31.13%,1.04,"Mar 24, 2025",1.25,179.57%,29.52%,48.43,4.72%,7.63%,6700,1.49,63.25%,25.48%,4.00,14.97,Yes / Yes,1.15,477.65%,22.25%,0.52,14.34,6.89%,33.49%,79.84%,Mar 12 BMO,6.49M,14.47,5.42%,-14.60%,-24.04%,"

","3,366,261",0.91%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,103.94,0.08,12.49%,342.03M,13.56%,2.95B,8.84,0.99,-0.10%,296.14M,-19.43%,29.10M,33.21,0.22,87.38%,6.45%,-13.85%,1.21B,2.43,-0.45%,5.68%,2.76,-15.85%,4.95,1.76,3.12%,0.44%,19.09M,-45.19%,0.41,21.07,3.13%,1.53%,7.01,16.98,-17.13%,-,9.75,-,0.95%,-48.70%,1.02,-,0.69,35.41%,82.59%,24.25%,0.55,-,0.69,-68.59%,10.89%,47.78,5.04%,7.77%,3508,0.82,-2.03%,2.40%,2.96,10.60,Yes / Yes,0.81,398.60%,0.00%,0.93,8.79,3.84%,14.79%,-2.31%,May 12 AMC,6.90M,8.71,3.93%,-11.56%,-15.26%,"

","6,428,108",-0.91%,ZI
