Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.63,0.79,16.26%,169.85M,4.29%,6.64B,29.29,1.34,-2.08%,142.12M,5.33%,137.70M,3.11,0.28,92.51%,5.08%,6.13%,1.55B,4.28,27.64%,9.83%,7.68,24.54%,9.34,4.19,7.90%,4.94%,7.22M,33.00%,1.11,35.34,15.95%,8.52%,28.25,41.15,4.91%,0.33 (0.85%),24.60,18.47%,6.47%,-4.91%,1.16,0.33 (0.84%),1.71,0.20%,41.40%,38.51%,0.77,"Nov 20, 2024",2.70,28.10%,16.27%,61.41,1.54%,1.97%,2400,0.35,2.55%,8.87%,2.25,40.00,Yes / Yes,0.34,6.98%,45.61%,0.60,38.89,0.95%,5.82%,2.91%,Oct 29 AMC,941.01K,39.13,4.27%,1.06%,14.89%,"

","562,320",0.62%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.69%,145.08M,-0.10%,1.54B,17.19,0.58,-5.67%,142.59M,0.50%,-73.97M,-,0.14,77.53%,2.63%,0.61%,452.76M,3.40,71.21%,6.82%,1.51,5.17%,1.20,8.32,2.65%,-9.16%,3.75M,12.78%,3.62,2.76,-,-47.76%,7.70,10.85,0.50%,-,21.60,9.40%,-12.64%,-8.11%,1.67,-,2.56,12.97%,67.98%,29.48%,0.03,-,2.56,14.25%,-4.07%,62.83,0.22%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.45,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,2.48M,9.97,0.24%,0.36%,5.45%,"

","1,110,612",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.39,5.32,0.09%,451.55M,-0.13%,75.33B,26.20,6.37,-0.85%,450.77M,2.10%,2.43B,3.38,1.38,94.81%,1.55%,-11.87%,9.15B,8.23,10.57%,-1.07%,2.61,-6.92%,11.59,14.40,8.32%,17.07%,6.99M,-12.68%,3.80,43.95,9.29%,47.13%,144.80,200.53,2.47%,1.73 (1.04%),32.64,11.57%,20.27%,-16.74%,0.89,1.80 (1.08%),2.27,8.19%,68.49%,15.30%,3.68,"Jan 21, 2025",3.69,8.09%,36.45%,48.36,2.16%,2.08%,14100,1.29,9.33%,26.55%,1.50,217.93,Yes / Yes,1.29,16.43%,30.71%,0.81,166.63,4.34%,8.49%,11.02%,Feb 13 BMO,2.68M,166.96,1.12%,-2.42%,-5.17%,"

","2,167,666",0.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.92,1.43,0.86%,598.04M,0.60%,11.04B,10.37,1.78,0.00%,592.88M,-6.39%,1.20B,0.99,0.45,28.45%,3.21%,-26.13%,5.83B,1.89,10.14%,-9.46%,6.71,-4.65%,10.74,1.72,10.91%,9.47%,19.01M,9.36%,5.47,3.38,13.06%,14.45%,15.90,27.50,-5.58%,0.65 (3.54%),-,13.37%,13.77%,-32.87%,-0.16,0.97 (5.25%),0.94,14.65%,31.29%,16.14%,0.52,"Sep 10, 2024",0.96,-2.64%,24.78%,41.97,2.18%,2.09%,23554,0.30,8.68%,20.51%,1.36,26.15,Yes / Yes,0.01,3.34%,40.76%,0.74,18.76,1.13%,0.45%,17.70%,Nov 19 AMC,2.83M,18.46,-2.99%,-5.04%,-13.38%,"

","2,087,758",-1.60%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,1.43%,29.57B,54.55,3.53,-0.12%,95.02M,5.18%,-36.27M,-,0.69,48.85%,4.85%,2.52%,2.30B,12.86,-6.48%,4.06%,2.63,0.85%,9.31,20.69,18.42%,-0.87%,4.61M,-19.99%,17.65,10.92,20.00%,-3.24%,153.45,259.61,6.81%,-,45.34,-10.72%,-2.47%,-25.77%,0.88,-,1.09,48.57%,77.81%,25.58%,5.98,-,1.09,79.05%,-4.74%,52.91,2.42%,2.82%,7348,0.87,30.77%,-1.58%,1.82,226.66,Yes / Yes,0.03,65.17%,-,0.59,192.93,3.71%,22.75%,26.42%,Dec 02 AMC,1.75M,192.70,3.05%,-2.04%,4.20%,"

","1,042,009",-0.12%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-19.30%,163.91M,-,-2.93,-0.04%,56.61M,-21.50%,-179.28M,-,-0.79,83.23%,8.03%,-28.12%,40.56M,4.04,45.10%,-14.60%,3.10,-45.37%,4.98,0.46,-19.28%,-34.60%,4.54M,-83.33%,5.49,0.42,-,-42.89%,2.16,18.07,-24.09%,-,-,-50.05%,-45.41%,-87.27%,1.81,-,7.29,0.00%,96.77%,6.48%,0.27,-,7.29,45.45%,-515.94%,34.79,12.82%,9.56%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.61,2.26,-,38.39%,-,Nov 06,1.47M,2.30,-17.84%,-27.39%,-58.44%,"

","2,367,736",1.77%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.71,3.00,14.69%,306.50M,-0.31%,24.52B,17.33,4.62,-2.17%,261.48M,-4.81%,941.21M,3.90,1.30,58.09%,3.10%,10.86%,4.63B,5.30,-15.87%,-0.81%,2.55,34.65%,28.31,2.83,5.30%,9.41%,8.11M,14.97%,25.16,3.18,6.85%,11.70%,55.06,92.80,-1.96%,-,14.21,-,10.80%,-13.78%,-0.02,-,4.50,95.81%,74.54%,45.31%,2.13,-,4.50,296.12%,17.93%,46.12,2.57%,2.40%,7420,0.01,2.87%,20.34%,2.32,92.85,Yes / Yes,0.00,44.84%,0.00%,1.11,79.28,1.23%,5.67%,3.59%,Nov 25 AMC,3.18M,80.01,-1.50%,-3.27%,16.77%,"

","3,521,960",0.92%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,4.23%,2.79B,-,-1.71,-10.94%,108.70M,-2.21%,-270.85M,-,-0.69,42.21%,5.46%,-8.43%,355.75M,7.85,21.00%,-11.51%,6.48,32.23%,6.78,3.78,37.50%,-26.70%,5.94M,14.46%,6.57,3.90,-,-34.98%,13.48,36.60,-2.10%,-,-,-16.93%,-40.20%,-29.95%,1.02,-,2.87,136.21%,63.17%,90.21%,1.30,-,3.01,10.91%,-95.07%,47.50,5.00%,4.78%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.66,26.63,0.02%,94.89%,47.72%,Nov 12 BMO,915.92K,25.64,-0.36%,-4.62%,17.38%,"

","599,937",-3.72%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,3.70%,467.08M,36.69,0.10,0.00%,116.94M,4.90%,-41.45M,-,-0.01,17.12%,0.02%,-4.21%,1.23B,0.38,-95.38%,3.66%,0.56,14.11%,2.72,1.34,158.61%,-3.21%,0.03M,-77.53%,2.29,1.59,-,-7.35%,2.62,21.91,3.70%,-,-,-,-9.02%,-83.39%,0.08,-,1.62,26.18%,17.54%,38.93%,0.24,-,1.81,72.88%,-3.55%,54.45,6.07%,7.46%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.52,3.56,-,50.00%,1.80%,Nov 22 BMO,49.45K,3.64,3.39%,1.42%,-33.51%,"

","25,812",2.25%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,226.86,0.03,28.94%,75.06M,0.43%,684.90M,-,-0.18,-0.54%,69.43M,-5.14%,3.57M,-,-0.11,53.64%,4.38%,-27.58%,498.90M,1.37,-129.49%,1.70%,6.78,-20.70%,0.14,50.39,-34.86%,0.55%,3.04M,-53.20%,5.09,1.38,-,430.38%,6.51,15.35,-3.18%,-,10.21,-,0.63%,-54.33%,1.18,-,7.35,17.01%,89.13%,7.68%,0.32,-,7.35,-94.10%,5.24%,42.65,3.42%,4.29%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.76,6.96,4.27%,71.12%,-24.77%,Nov 06 AMC,448.47K,7.01,0.14%,-12.82%,-23.10%,"

","341,393",0.72%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.71,4.95,1.59%,147.87M,-0.31%,8.57B,10.19,5.69,-5.92%,145.36M,10.81%,732.00M,2.21,1.15,76.09%,3.10%,17.35%,4.99B,1.72,5.24%,-2.94%,3.48,10.45%,40.97,1.42,9.26%,0.89%,4.50M,33.96%,-,-,5.30%,13.19%,37.76,63.22,6.95%,1.72 (2.96%),11.46,3.53%,10.35%,-8.23%,1.10,1.66 (2.86%),-,10.13%,-,53.68%,1.56,"Nov 14, 2024",0.17,14.10%,20.26%,57.29,2.32%,2.55%,9406,0.78,7.91%,14.66%,2.83,62.83,Yes / Yes,0.16,72.04%,33.54%,0.93,58.09,4.18%,6.00%,4.59%,Jan 21 AMC,1.29M,58.02,4.07%,0.96%,18.77%,"

","1,200,902",-0.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.43,11.93,1.07%,120.39M,-2.57%,2.05B,5.73,2.98,0.00%,119.07M,-7.18%,1.44B,0.05,2.95,47.01%,10.01%,-28.19%,7.47B,0.28,166.47%,15.12%,1.85,-3.03%,32.61,0.52,-80.03%,14.97%,11.92M,34.98%,19.24,0.89,26.21%,44.28%,8.73,29.00,-20.54%,5.61 (32.90%),0.96,-,17.37%,-41.17%,1.62,3.93 (23.01%),1.26,36.98%,27.42%,95.33%,1.10,"Dec 02, 2024",1.33,167.33%,23.81%,36.47,4.73%,5.12%,6460,1.49,21.47%,19.26%,3.88,18.80,Yes / Yes,1.11,149.38%,-,0.93,16.52,15.59%,34.46%,117.22%,Nov 20 BMO,6.43M,17.06,-13.40%,-17.84%,-9.26%,"

","5,970,302",3.27%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,371.27,0.03,20.69%,342.91M,0.40%,3.42B,10.73,0.93,2.13%,272.33M,-5.06%,9.00M,34.84,0.23,77.64%,9.26%,-7.01%,1.22B,2.80,-7.80%,-14.99%,2.94,-14.59%,4.87,2.05,-0.38%,0.13%,25.21M,-36.91%,0.43,23.13,10.65%,0.46%,7.65,18.69,-5.33%,-,10.28,-,0.30%,-46.78%,1.01,-,0.63,44.78%,83.40%,30.07%,0.40,-,0.63,-92.06%,11.26%,44.04,2.95%,3.70%,3516,0.82,-0.26%,0.74%,3.00,11.18,Yes / Yes,0.81,-11.84%,0.00%,0.77,9.89,1.41%,26.87%,-3.25%,Nov 12 AMC,8.57M,9.95,-2.72%,-6.35%,-13.38%,"

","6,602,135",0.61%,ZI
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,20.86,0.43,76.02%,252.42M,15.60%,3.62B,21.44,0.41,0.00%,60.54M,7.37%,108.84M,-,-,21.37%,2.63%,9.08%,2.12B,1.71,-28.25%,-2.05%,1.66,-18.29%,3.62,2.46,15.66%,3.69%,1.59M,-14.85%,0.84,10.59,-4.33%,12.47%,7.13,15.26,7.63%,0.12 (1.33%),16.02,-,6.48%,-41.74%,0.66,0.13 (1.46%),0.79,11.31%,55.26%,24.68%,0.35,"Jul 05, 2024",1.41,20.85%,9.24%,62.44,5.37%,3.91%,7201,1.19,21.21%,5.13%,2.71,9.06,Yes / Yes,0.84,-54950.00%,24.23%,0.80,8.54,-5.04%,-45.65%,-,Sep 18 BMO,961.15K,8.89,8.64%,9.66%,-11.34%,"

","772,075",4.10%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.57,77.72%,54.32M,6.09%,18.48B,40.55,1.89,-0.30%,52.03M,7.16%,-133.00M,-,0.25,19.40%,1.47%,26.16%,2.16B,8.57,7.51%,-1.00%,1.60,53.79%,19.94,3.85,38.67%,-2.08%,0.77M,41.85%,9.04,8.49,33.70%,-2.90%,38.06,83.67,8.36%,-,74.23,-2.24%,-2.54%,-8.25%,2.09,-,3.13,-5.81%,76.44%,101.71%,2.20,-,3.13,14.69%,-9.93%,62.80,2.32%,2.60%,6263,0.25,13.12%,-6.17%,2.04,82.04,Yes / Yes,0.13,28.33%,-,0.55,76.03,4.60%,38.66%,17.14%,Nov 06 AMC,480.09K,76.77,6.53%,2.60%,36.65%,"

","261,726",0.97%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.70,21.06%,205.64M,4.81%,4.45B,24.29,0.77,0.34%,187.45M,-1.68%,-120.29M,-,0.22,64.28%,9.37%,-30.27%,901.40M,4.94,148.91%,9.75%,2.03,-12.75%,2.06,9.10,31.51%,-17.43%,17.57M,91.33%,1.76,10.64,38.15%,-38.51%,9.35,38.20,4.22%,-,47.32,-42.41%,-17.93%,-50.92%,1.17,-,3.32,24.26%,54.40%,100.53%,1.21,-,3.32,48.22%,-11.33%,46.16,4.10%,5.44%,1783,0.41,29.97%,-13.34%,1.62,36.92,Yes / Yes,0.41,66.07%,-,0.38,18.88,6.18%,393.67%,41.97%,Nov 11 AMC,8.65M,18.75,2.24%,-10.51%,-11.71%,"

","3,328,509",-0.69%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,47.65,1.14,1.54%,42.74M,2.10%,2.32B,7.36,7.39,0.15%,42.08M,-2.91%,62.38M,6.81,2.63,109.52%,6.70%,18.81%,1.38B,1.68,8.56%,1.23%,6.56,8.03%,41.00,1.33,9.92%,1.83%,2.82M,-21.14%,9.03,6.01,7.00%,3.51%,37.76,70.90,-0.02%,-,10.63,-19.19%,2.38%,-23.37%,1.36,-,1.42,0.74%,73.19%,43.88%,1.62,"May 17, 2019",1.42,37.87%,15.30%,48.79,2.50%,2.65%,4200,0.49,0.58%,4.52%,1.75,73.43,Yes / Yes,0.49,-64.47%,0.00%,0.75,53.58,2.28%,8.79%,3.69%,Nov 07 AMC,429.48K,54.33,0.19%,-3.48%,5.25%,"

","322,642",1.40%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,57.15,7.37,0.72%,51.54M,5.21%,21.72B,26.17,16.09,-2.14%,51.21M,9.27%,382.00M,-,3.94,90.69%,1.21%,13.02%,4.65B,4.67,37.02%,-1.78%,1.61,27.15%,66.37,6.34,19.58%,5.09%,0.62M,65.42%,13.11,32.13,-,11.87%,233.95,427.76,9.03%,-,28.28,-5.89%,6.75%,-1.55%,1.64,-,0.96,2.14%,45.19%,80.00%,9.32,-,1.37,-17.82%,13.42%,66.77,1.87%,2.15%,9750,0.69,-8.43%,8.21%,2.19,426.60,Yes / Yes,0.66,1003.08%,0.00%,0.97,420.57,3.12%,8.02%,30.67%,Feb 13 BMO,385.47K,421.11,6.12%,5.73%,21.06%,"

","375,229",0.13%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.15,5.25,0.14%,199.60M,4.22%,22.10B,12.97,8.56,0.00%,198.79M,4.91%,1.08B,2.87,2.30,92.71%,3.69%,5.52%,7.60B,2.91,5.74%,-2.44%,4.58,0.92%,62.00,1.79,7.24%,5.05%,7.34M,-9.45%,2.86,38.84,7.37%,8.71%,100.67,133.90,5.09%,0.87 (0.78%),20.11,-,6.33%,-17.09%,1.03,0.96 (0.86%),0.70,-1.65%,62.71%,10.27%,2.25,"Dec 30, 2024",1.36,131.89%,18.93%,63.44,2.01%,2.01%,18000,0.52,4.34%,14.27%,2.47,123.48,Yes / Yes,0.38,58.38%,19.66%,1.29,109.72,1.44%,-0.22%,4.03%,Feb 06 BMO,1.60M,111.01,4.36%,2.69%,0.36%,"

","2,059,899",1.18%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.57,34.54%,172.99M,6.09%,18.50B,41.70,1.92,-0.69%,152.88M,6.99%,-133.00M,-,0.25,68.27%,7.29%,26.96%,2.16B,8.58,7.71%,-1.04%,3.88,55.92%,19.94,4.01,39.56%,-2.08%,11.14M,43.90%,9.40,8.50,-,-2.90%,38.45,86.88,7.91%,-,74.28,-2.24%,-2.54%,-8.02%,2.02,-,3.13,-5.81%,76.44%,107.83%,2.33,"Jan 12, 2011",3.13,14.69%,-9.93%,62.32,2.28%,2.68%,6263,0.25,13.12%,-6.17%,2.07,81.45,Yes / Yes,0.13,28.33%,-,0.66,79.09,4.61%,36.09%,17.14%,Nov 06 AMC,2.87M,79.91,6.30%,2.69%,37.82%,"

","1,890,790",1.04%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,13.58,3.20,0.50%,37.50M,7.60%,1.63B,10.16,4.28,0.00%,37.31M,17.89%,202.35M,2.60,1.25,64.44%,3.12%,30.40%,2.26B,0.72,1.97%,-10.69%,2.27,27.46%,95.91,0.45,1.60%,2.47%,1.17M,45.94%,77.24,0.56,5.21%,3.99%,27.88,45.13,3.92%,0.08 (0.18%),-,4.67%,3.91%,-3.63%,0.31,-,1.22,33.77%,35.60%,55.99%,1.53,"Sep 25, 2023",1.22,544.98%,0.82%,64.26,3.61%,3.94%,6292,0.02,-1.94%,8.96%,2.00,42.11,Yes / Yes,0.00,55.88%,14.49%,0.74,44.16,-0.65%,15.85%,-1.96%,Nov 27 BMO,512.45K,43.49,6.35%,11.26%,24.83%,"

","378,319",-1.52%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.77,2.26,3.81%,381.00M,2.81%,16.96B,17.48,2.56,0.08%,365.29M,-8.80%,893.00M,1.94,0.29,82.30%,3.25%,2.55%,11.20B,1.51,15.90%,-1.98%,4.98,49.46%,15.79,2.83,10.24%,7.48%,11.87M,29.64%,6.66,6.70,10.17%,14.19%,28.50,52.00,-7.29%,0.64 (1.43%),25.34,1.32%,11.24%,-14.12%,0.32,0.64 (1.43%),1.15,6.31%,16.45%,56.70%,1.17,"Nov 26, 2024",1.29,21.03%,11.30%,43.91,2.30%,2.18%,430000,0.37,5.94%,7.97%,1.29,57.37,Yes / Yes,0.32,32.79%,26.41%,0.76,44.90,1.50%,16.24%,5.39%,Feb 06 BMO,2.38M,44.66,-2.21%,-5.22%,13.17%,"

","1,803,810",-0.53%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,23.76,5.35,0.15%,280.00M,0.99%,35.44B,21.15,6.00,-21.67%,278.65M,-2.57%,1.53B,2.40,1.60,86.47%,2.16%,-5.22%,7.22B,4.91,5.87%,-1.41%,3.39,0.43%,-27.41,-,9.70%,24.35%,6.03M,-3.09%,2.45,51.90,9.89%,-,122.13,143.20,-5.33%,2.67 (2.10%),25.93,3.62%,34.98%,-11.31%,1.10,2.68 (2.11%),1.37,6.20%,48.57%,4.00%,2.32,"Dec 02, 2024",1.37,1.32%,32.48%,40.47,1.62%,1.77%,35000,-,2.32%,21.13%,2.58,142.36,Yes / Yes,-,-7.85%,43.19%,1.17,126.22,-3.77%,-3.15%,6.91%,Feb 05 BMO,1.78M,127.01,-1.89%,-4.82%,-5.66%,"

","2,082,321",0.63%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-2.79,0.04%,393.26M,-6.76%,16.50B,8.67,4.84,0.00%,393.12M,1.30%,-1074.04M,-,0.87,10.86%,1.14%,68.72%,19.31B,0.85,308.26%,-10.40%,1.73,104.98%,30.74,1.37,-30.60%,-3.87%,4.50M,168.29%,3.04,13.82,-,-9.39%,14.94,47.43,-1.29%,-,-,-,-5.63%,-11.53%,1.87,-,0.66,12.36%,33.84%,180.86%,1.71,"Jul 09, 2019",0.88,-221.72%,18.87%,46.25,3.52%,3.68%,25711,0.78,7.22%,-5.56%,2.09,44.72,Yes / Yes,0.60,808.13%,-,0.87,43.02,10.59%,317.92%,15.46%,Nov 08 BMO,2.60M,41.96,-4.21%,3.43%,57.24%,"

","2,270,679",-2.46%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,28.02,0.86,12.41%,93.68M,-6.67%,3.36B,17.67,1.36,-10.71%,83.12M,-6.01%,80.36M,1.12,0.29,95.84%,19.69%,-34.16%,735.18M,4.56,108.76%,5.47%,7.75,14.89%,1.36,17.65,12.48%,8.37%,16.37M,23.68%,3.91,6.16,25.00%,39.70%,16.05,38.88,-9.65%,0.42 (1.73%),13.97,-,32.66%,-38.09%,1.38,0.41 (1.72%),1.07,35.65%,59.86%,49.97%,1.03,"Dec 10, 2024",1.07,3168.30%,14.32%,28.25,3.91%,3.70%,3698,0.95,28.78%,10.93%,2.56,32.25,Yes / Yes,0.91,46.00%,117.46%,1.56,24.61,1.96%,-9.09%,23.72%,Nov 07 BMO,2.11M,24.07,-8.99%,-9.41%,-3.57%,"

","3,295,699",-2.19%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,27.45,0.41,4.80%,939.16M,1.26%,10.59B,18.24,0.62,0.00%,894.10M,3.30%,429.76M,-,0.13,52.71%,4.18%,27.17%,1.45B,7.29,68.04%,-5.16%,4.56,39.43%,5.52,2.04,28.03%,7.73%,37.37M,77.92%,3.12,3.62,-,8.57%,5.70,12.47,4.25%,0.10 (0.91%),-,-,8.28%,-9.54%,0.25,0.14 (1.28%),7.64,38.79%,53.59%,97.89%,0.36,"Apr 04, 2024",7.64,69.11%,17.84%,60.03,2.63%,2.93%,7585,0.00,29.18%,29.57%,1.31,12.48,Yes / Yes,0.00,83.73%,42.82%,0.29,11.22,9.14%,5.32%,35.38%,Nov 20 BMO,8.20M,11.28,2.89%,8.37%,27.71%,"

","2,406,136",0.53%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.28,2.33,0.77%,84.81M,2.66%,3.21B,13.08,2.89,-0.23%,84.17M,-4.49%,201.13M,1.20,0.93,100.44%,11.73%,1.91%,1.80B,1.78,18.42%,-5.19%,6.00,0.99%,9.08,4.17,8.58%,16.56%,9.87M,-19.33%,3.31,11.45,13.62%,28.55%,33.41,49.01,-1.71%,0.22 (0.57%),19.58,22.96%,21.76%,-22.77%,2.13,-,1.45,16.44%,58.35%,13.29%,1.34,-,2.58,220.80%,14.48%,43.24,2.99%,3.30%,1050,0.23,13.62%,11.15%,2.53,45.75,Yes / Yes,0.20,35.20%,0.00%,0.79,37.73,1.65%,6.61%,10.35%,Nov 07 BMO,1.64M,37.85,-0.63%,-4.81%,-3.46%,"

","1,294,369",0.32%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,23.41,1.67,2.70%,66.64M,-2.45%,2.57B,16.54,2.36,-5.76%,64.04M,1.85%,118.04M,1.38,0.53,96.15%,6.63%,15.41%,1.39B,1.84,34.35%,1.06%,5.84,4.33%,11.10,3.52,30.06%,11.76%,4.24M,-12.38%,6.15,6.35,17.00%,15.96%,32.56,45.91,0.80%,-,9.81,16.65%,15.42%,-15.03%,1.33,-,3.46,7.99%,88.57%,19.81%,1.00,-,3.46,30.95%,10.79%,49.57,2.89%,2.39%,4872,0.07,6.80%,8.48%,3.17,38.62,Yes / Yes,0.04,-29.76%,0.00%,0.86,38.51,-0.01%,33.72%,4.41%,Nov 07 AMC,727.11K,39.01,-0.64%,1.41%,6.37%,"

","625,215",1.30%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,35.57,3.42,0.68%,243.00M,4.73%,29.54B,25.94,4.69,-0.17%,241.30M,4.42%,830.00M,2.74,1.12,92.08%,1.51%,-8.26%,8.42B,3.51,11.81%,-0.20%,2.55,-13.60%,43.59,2.79,10.90%,5.20%,3.64M,7.23%,4.07,29.87,13.00%,8.09%,111.66,146.08,4.79%,1.44 (1.18%),35.67,-1.63%,6.60%,-16.77%,1.07,1.44 (1.18%),1.42,9.73%,36.97%,8.88%,2.24,"Nov 26, 2024",1.96,39.65%,12.01%,58.67,1.67%,1.61%,23000,0.20,24.56%,9.85%,1.86,150.21,Yes / Yes,0.19,41.86%,47.29%,0.72,121.64,-3.03%,0.07%,1.30%,Feb 04 BMO,1.43M,121.58,3.45%,0.20%,-7.30%,"

","1,028,209",-0.05%,XYL
