Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.03,0.79,16.06%,172.26M,3.09%,6.46B,27.62,1.34,-8.95%,142.45M,2.63%,137.70M,2.96,0.28,85.41%,5.58%,24.85%,1.55B,4.16,27.71%,7.37%,5.31,17.19%,9.34,3.97,8.38%,4.94%,7.95M,35.58%,1.08,34.40,15.89%,8.52%,25.54,38.11,26.08%,0.27 (0.72%),23.94,18.47%,6.47%,-2.70%,1.15,0.32 (0.86%),1.71,0.20%,41.40%,45.18%,0.79,"Nov 20, 2024",2.70,28.10%,16.27%,62.41,2.47%,2.00%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.68,36.10,0.95%,5.82%,2.91%,Oct 29 AMC,1.50M,37.08,1.58%,6.97%,15.47%,"

","1,023,819",2.71%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,0.41%,1.52B,17.37,0.57,-6.66%,141.75M,17.16%,-47.27M,-,0.11,74.42%,4.12%,18.14%,445.68M,3.41,70.45%,4.44%,2.33,-1.79%,1.27,7.81,1.33%,-6.17%,5.84M,36.74%,3.54,2.80,15.00%,-31.02%,7.05,10.85,5.32%,-,-,9.40%,-7.99%,-8.76%,1.70,-,2.71,12.97%,68.16%,40.43%,0.16,-,2.71,60.38%,-6.31%,74.35,0.36%,1.67%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.86,9.90,2.46%,98.33%,6.80%,Aug 21 AMC,2.50M,9.90,4.10%,9.84%,8.34%,"

","2,147,743",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.63,5.11,0.08%,458.37M,1.08%,83.89B,28.11,6.47,0.00%,452.68M,-4.73%,2.34B,3.73,1.46,95.69%,0.97%,4.08%,8.91B,9.41,9.56%,-0.85%,2.38,8.91%,10.94,16.63,11.03%,16.79%,4.38M,20.15%,3.41,53.30,9.55%,48.88%,144.80,201.92,-7.81%,1.71 (0.94%),39.89,11.57%,20.02%,-9.89%,0.90,1.73 (0.95%),2.09,8.05%,68.32%,25.66%,3.76,"Oct 31, 2024",3.45,7.38%,36.05%,41.14,1.84%,1.88%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,1.54,178.78,2.10%,5.04%,8.30%,Nov 04 BMO,1.84M,181.95,-2.85%,-3.68%,1.43%,"

","2,832,077",1.77%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.31,1.42,0.86%,606.77M,-4.70%,13.81B,11.52,2.00,0.00%,592.88M,-12.80%,1.19B,1.25,0.40,34.78%,3.09%,20.45%,5.61B,2.46,13.68%,-2.08%,6.77,7.50%,10.31,2.24,18.46%,9.95%,18.33M,-1.74%,4.71,4.90,13.00%,14.81%,15.90,27.50,8.51%,0.68 (2.95%),-,13.37%,12.68%,-16.04%,-0.08,0.97 (4.20%),1.22,15.78%,31.13%,45.27%,0.76,"Sep 10, 2024",1.26,-0.18%,24.65%,39.36,2.13%,2.37%,23554,0.30,3.60%,21.14%,1.31,29.43,Yes / Yes,0.12,-3.11%,40.76%,0.37,23.11,0.90%,2.93%,6.28%,Nov 19 AMC,2.71M,23.09,-7.26%,-1.88%,8.88%,"

","1,012,193",-0.09%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-1.28%,28.12B,52.28,3.49,-0.15%,94.08M,7.64%,-57.71M,-,0.63,46.98%,5.14%,10.51%,2.17B,12.97,-10.59%,-0.84%,2.71,3.09%,8.36,21.85,22.45%,-1.39%,4.84M,16.56%,15.65,11.67,18.50%,-5.77%,152.60,259.61,-17.59%,-,48.07,-10.72%,-4.38%,-29.67%,0.81,-,1.04,48.57%,77.87%,19.65%,5.29,-,1.04,72.20%,-5.71%,48.80,2.73%,2.89%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.69,180.79,4.48%,24.95%,30.30%,Sep 03 AMC,1.78M,182.59,-2.41%,1.65%,-4.69%,"

","1,238,104",1.00%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,17.31%,287.10M,-,-3.57,-0.15%,61.39M,3.75%,-194.65M,-,-0.91,97.58%,12.48%,-3.21%,40.56M,7.08,32.96%,-17.97%,4.09,-71.65%,5.38,0.62,-19.17%,-34.97%,7.66M,-79.69%,4.93,0.67,-,-42.98%,2.66,18.24,-78.09%,-,-,-50.05%,-45.92%,-81.80%,1.74,-,6.59,-20.00%,96.71%,24.81%,0.26,-,6.59,42.78%,-543.77%,55.18,10.80%,7.53%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,1.53,2.73,-,-47.48%,-,Aug 09 BMO,1.87M,3.32,10.48%,0.67%,-60.23%,"

","2,859,301",21.61%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,27.08,2.79,15.02%,307.79M,4.09%,23.54B,14.25,5.30,-0.94%,261.57M,12.48%,875.37M,4.51,1.31,58.65%,3.32%,35.90%,4.59B,5.13,2.35%,0.37%,2.68,22.29%,27.68,2.73,-0.54%,9.01%,8.68M,25.94%,24.19,3.13,6.00%,11.27%,55.06,75.96,5.13%,-,13.68,-,10.22%,-0.47%,-0.05,-,4.45,95.81%,74.59%,37.30%,1.47,-,4.45,508.08%,17.80%,71.40,1.95%,2.18%,7420,0.01,2.76%,19.08%,2.47,75.79,Yes / Yes,0.00,17.25%,0.00%,0.60,74.74,1.20%,14.44%,2.09%,Nov 25 AMC,3.24M,75.60,5.69%,8.54%,17.94%,"

","1,943,101",1.15%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-5.90%,3.02B,-,-1.82,-11.45%,98.53M,23.72%,-298.33M,-,-0.78,42.06%,4.82%,72.68%,322.71M,9.36,13.14%,7.84%,6.35,87.45%,7.18,4.25,39.32%,-28.50%,4.75M,23.07%,7.37,4.14,-,-36.46%,13.48,36.60,11.45%,-,-,-16.93%,-42.02%,-16.78%,1.04,-,3.29,2095.12%,62.95%,125.96%,1.53,-,3.46,24.90%,-109.67%,64.48,3.52%,4.89%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,1.45,30.22,7.45%,-15.75%,45.95%,Nov 12 BMO,747.74K,30.46,8.24%,27.02%,53.83%,"

","1,084,767",0.79%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,5.21%,491.10M,19.48,0.20,0.00%,116.59M,3.50%,-57.85M,-,-0.00,17.19%,0.03%,46.01%,1.22B,0.40,27.16%,99.53%,0.40,-68.88%,2.73,1.41,405.88%,-4.29%,0.03M,-,2.20,1.75,-,-9.63%,2.62,21.91,-76.46%,-,-,-,-12.58%,-82.48%,-,-,1.61,26.18%,17.21%,46.56%,0.24,-,1.80,69.95%,-3.73%,59.92,6.16%,6.57%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.93,3.82,-2.36%,-133.33%,5.18%,Aug 22 BMO,77.38K,3.84,4.11%,14.20%,-59.01%,"

","71,937",0.52%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.14,0.29,36.08%,76.17M,0.66%,910.97M,-,-0.19,-0.48%,63.49M,-2.85%,30.22M,-,-0.10,51.88%,6.16%,15.11%,537.45M,1.69,-146.15%,2.46%,7.70,-10.75%,0.25,37.43,11.05%,4.65%,3.91M,-14.15%,5.30,1.74,-,855.40%,7.21,15.35,-33.67%,-,10.48,-,5.26%,-39.93%,1.20,-,7.44,17.01%,89.51%,27.88%,0.35,-,7.44,-44.78%,11.55%,44.03,3.46%,3.50%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.79,9.27,5.30%,189.99%,-27.44%,Nov 06 AMC,507.77K,9.22,-3.06%,-2.78%,-11.64%,"

","402,017",-0.54%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.72,4.39,1.60%,148.15M,0.19%,7.51B,10.49,4.90,-5.55%,145.34M,11.37%,649.00M,1.81,1.27,78.82%,4.13%,11.78%,4.94B,1.52,12.23%,3.86%,4.00,17.93%,40.25,1.28,0.44%,0.79%,6.01M,65.83%,-,-,6.46%,11.79%,30.33,53.85,17.26%,1.64 (3.19%),8.65,1.26%,9.36%,-4.48%,1.06,1.64 (3.19%),-,9.97%,-,69.60%,1.42,"Aug 15, 2024",0.12,-18.71%,18.06%,55.96,2.59%,2.59%,9679,0.54,11.67%,13.14%,2.96,54.75,Yes / Yes,0.09,21.13%,37.74%,0.63,52.06,1.76%,16.48%,8.11%,Oct 21 AMC,1.50M,51.44,1.51%,5.98%,15.73%,"

","938,480",-1.19%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,17.55%,120.29M,6.58%,2.99B,90.87,0.27,0.00%,99.23M,12.14%,-1959.40M,-,6.95,41.35%,17.81%,30.57%,5.97B,0.50,153.64%,46.71%,3.12,88.66%,24.00,1.01,-97.78%,-19.22%,17.67M,213.95%,12.92,1.88,47.44%,-50.62%,6.39,26.20,146.20%,3.88 (15.97%),2.94,-,-28.17%,-7.25%,1.80,1.16 (4.77%),0.97,29.90%,9.80%,280.28%,1.30,"Aug 29, 2024",1.04,-250.18%,5.54%,60.73,4.39%,4.77%,6460,1.94,-26.26%,-32.80%,3.88,18.51,Yes / Yes,1.41,272.24%,-,1.10,23.79,8.59%,60.51%,47.57%,Nov 20 BMO,5.66M,24.30,12.04%,17.44%,44.33%,"

","6,247,323",2.14%,ZIM
