Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.67,0.64,16.75%,172.26M,-0.69%,5.45B,24.77,1.28,-4.79%,143.18M,-2.73%,112.70M,3.48,0.26,84.87%,3.79%,9.69%,1.53B,3.56,18.04%,5.96%,5.51,22.50%,9.30,3.41,11.75%,3.77%,5.43M,50.40%,0.79,39.87,14.28%,6.48%,20.06,34.58,7.75%,0.27 (0.86%),23.43,18.47%,5.28%,-8.36%,1.22,0.30 (0.95%),1.77,0.20%,38.51%,58.02%,0.82,"Feb 16, 2024",3.02,36.01%,14.25%,47.37,2.52%,2.50%,2400,0.34,19.40%,7.36%,2.25,35.29,Yes / Yes,0.33,38.11%,45.61%,1.31,31.61,1.78%,13.04%,4.85%,Apr 23 AMC,983.81K,31.69,-1.72%,-0.81%,7.70%,"

","1,292,046",0.25%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.31%,137.79M,7.56%,1.35B,17.79,0.52,-9.16%,135.37M,0.65%,-68.19M,-,0.07,74.15%,4.16%,7.93%,431.66M,3.13,21.72%,-0.37%,3.53,17.68%,0.92,10.10,29.46%,-9.14%,5.63M,5.23%,3.52,2.63,-,-59.08%,7.05,12.12,-1.60%,-,-,9.40%,-12.86%,-23.68%,1.85,-,2.37,12.97%,66.48%,31.21%,0.40,-,2.37,47.34%,-13.09%,58.61,7.09%,4.22%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.69,9.27,-0.10%,140.00%,7.40%,Feb 28 AMC,1.59M,9.25,5.94%,6.68%,3.79%,"

","2,694,701",-0.22%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.89,5.07,0.09%,458.37M,-2.32%,67.08B,22.69,6.46,-8.76%,457.47M,-14.32%,2.34B,2.97,1.35,95.55%,0.80%,-22.23%,8.54B,7.85,8.67%,0.02%,1.14,-13.59%,10.90,13.44,11.68%,16.05%,3.65M,-16.28%,4.46,32.87,9.73%,49.86%,148.48,201.92,-25.77%,1.74 (1.19%),41.38,11.57%,19.95%,-27.45%,0.87,1.99 (1.36%),2.00,8.05%,68.28%,-1.33%,4.65,"Apr 18, 2024",3.36,12.77%,35.92%,24.62,2.92%,2.43%,14100,1.36,5.74%,27.43%,1.42,223.99,Yes / Yes,1.35,15.54%,30.71%,1.94,153.11,1.13%,-5.80%,8.48%,May 02 BMO,3.21M,146.50,-9.88%,-17.33%,-18.81%,"

","6,228,567",-4.32%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.40,1.49,0.60%,598.62M,3.53%,11.94B,10.12,1.97,0.00%,595.01M,-11.81%,1.23B,0.75,0.34,42.51%,3.13%,14.73%,5.45B,2.19,15.44%,3.46%,4.17,-15.69%,9.82,2.03,16.50%,10.37%,18.62M,-31.15%,4.82,4.13,17.80%,15.22%,15.90,30.05,-6.30%,0.71 (3.56%),-,13.36%,13.00%,-33.64%,-0.03,0.62 (3.11%),1.13,15.63%,30.73%,25.45%,0.59,"Apr 09, 2024",1.34,23.33%,24.42%,45.63,1.53%,2.46%,-,0.26,3.58%,22.62%,1.19,28.87,Yes / Yes,0.13,2.31%,0.00%,0.71,20.00,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.46M,19.94,-3.57%,-0.42%,-10.61%,"

","3,177,577",-0.30%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-6.73%,25.36B,51.46,3.29,-0.42%,89.21M,-14.24%,-138.67M,-,0.65,45.53%,5.95%,-26.84%,1.90B,13.38,54.58%,5.60%,2.24,-0.70%,6.40,26.43,18.83%,-3.98%,5.31M,64.35%,16.41,10.31,38.21%,-18.64%,84.93,259.61,-23.63%,-,50.65,-17.41%,-6.46%,-34.82%,0.84,-,1.90,53.60%,77.40%,99.23%,5.69,-,1.90,58.51%,-9.70%,23.71,2.95%,2.41%,5962,1.29,40.62%,-7.32%,1.49,260.48,Yes / Yes,1.24,51.94%,-,0.96,172.97,3.42%,30.99%,35.45%,Feb 29 AMC,2.37M,169.21,-9.00%,-18.95%,-8.94%,"

","2,279,738",-2.17%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-3.36%,919.64M,-,-3.77,-0.10%,63.80M,-5.40%,-292.19M,-,-0.77,110.01%,24.34%,0.54%,0.00M,-,18.03%,-0.98%,19.02,-28.83%,6.18,2.10,-2.93%,-52.39%,15.53M,-35.65%,6.81,1.90,-,-67.09%,9.56,31.46,-14.46%,-,-,-50.05%,-60.82%,-58.80%,1.78,-,7.16,-20.00%,-,35.56%,0.98,-,7.16,-0.81%,0.00%,42.47,5.18%,6.65%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.23,12.54,-,-5.87%,-,Feb 27 BMO,816.43K,12.96,-9.33%,-7.06%,-26.55%,"

","1,007,879",3.35%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,28.94,2.05,24.23%,260.90M,-3.54%,18.28B,12.88,4.62,-0.39%,233.03M,-11.08%,637.46M,19.30,1.19,57.42%,5.44%,-13.89%,4.53B,4.04,-15.87%,-0.54%,3.64,-5.59%,26.07,2.28,5.30%,7.06%,12.67M,-12.25%,22.66,2.62,1.50%,8.96%,58.87,75.90,-17.33%,-,12.42,-,7.90%,-21.68%,-0.05,-,4.38,95.81%,74.72%,0.99%,1.45,-,4.38,516.13%,11.60%,30.92,2.06%,1.99%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.73,59.94,1.54%,23.91%,2.56%,Feb 26 AMC,3.48M,59.45,-6.18%,-8.47%,-11.31%,"

","2,540,805",-0.82%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-1.68%,1.39B,-,-1.38,-11.99%,98.31M,-18.25%,-334.62M,-,-0.51,42.02%,3.93%,-39.97%,266.72M,5.21,7.53%,-1.98%,5.66,-42.74%,8.19,1.72,56.99%,-29.66%,3.87M,-62.52%,8.17,1.72,-,-36.34%,13.48,39.50,-48.52%,-,-,-16.93%,-41.61%,-64.38%,1.14,-,4.41,2095.12%,64.08%,4.38%,0.77,-,4.63,25.17%,-141.19%,32.80,4.32%,4.20%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.68,14.22,-8.76%,-90.47%,5.16%,Feb 27 AMC,683.54K,14.07,-9.30%,-21.67%,-41.48%,"

","465,946",-1.05%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-17.73%,1.55B,13.33,0.91,0.00%,116.14M,-33.59%,-136.80M,-,-0.06,0.63%,0.02%,-24.47%,1.23B,1.26,263.89%,-,0.35,-,2.82,4.31,539.46%,-4.29%,0.02M,-,2.35,5.17,-,-9.63%,12.65,21.91,-25.44%,-,-,-,-28.89%,-44.51%,-,-,1.56,26.18%,16.66%,-3.87%,1.57,-,1.73,26.52%,-4.62%,26.97,11.29%,10.16%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,1.07,13.03,-,-,6.47%,Mar 19 BMO,58.01K,12.16,-25.20%,-31.12%,-29.57%,"

","62,293",-6.68%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.55,0.47,30.28%,76.17M,-5.99%,1.04B,76.41,0.14,-0.96%,69.07M,-10.92%,49.10M,2.19,-0.06,51.40%,5.13%,-27.40%,645.72M,1.61,-118.11%,-1.83%,6.35,-1.68%,0.08,124.26,265.27%,7.15%,3.55M,-40.02%,5.25,2.00,10.30%,265.50%,10.27,19.29,-24.32%,-,10.19,-,8.77%,-45.46%,1.24,-,6.57,17.01%,89.72%,2.43%,0.35,-,6.57,-9.45%,13.48%,33.06,2.98%,2.59%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.83,10.44,6.05%,-32.61%,-35.42%,Feb 22 AMC,558.70K,10.52,-5.92%,-14.45%,-23.78%,"

","461,747",0.77%,ZIP
