Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.74,0.79,16.26%,169.85M,-0.17%,6.79B,29.81,1.34,-9.01%,142.12M,1.73%,137.70M,3.19,0.28,92.48%,5.10%,21.72%,1.55B,4.37,27.64%,10.07%,4.91,28.32%,9.34,4.28,8.39%,4.94%,7.25M,36.88%,1.11,36.14,15.89%,8.52%,27.55,41.15,36.04%,0.33 (0.83%),25.15,18.47%,6.47%,-2.77%,1.15,0.33 (0.82%),1.71,0.20%,41.40%,45.23%,0.74,"Nov 20, 2024",2.70,28.10%,16.27%,55.71,1.66%,1.63%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.45,40.36,0.95%,5.82%,2.91%,Oct 29 AMC,1.48M,40.01,0.35%,4.61%,20.05%,"

","669,687",-0.87%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,-0.40%,1.53B,17.12,0.58,-8.52%,142.06M,0.40%,-73.97M,-,0.14,72.36%,2.22%,12.08%,452.76M,3.37,71.21%,-4.01%,1.03,1.53%,1.20,8.29,2.65%,-9.16%,3.15M,17.93%,3.63,2.73,15.00%,-47.76%,7.70,10.85,5.64%,-,21.41,9.40%,-12.64%,-8.48%,1.68,-,2.56,12.97%,67.98%,28.96%,0.06,-,2.56,14.25%,-4.07%,58.44,0.46%,0.40%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.68,9.95,0.77%,39.13%,6.45%,Dec 09 AMC,3.05M,9.93,-0.04%,2.35%,6.70%,"

","2,082,800",-0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.62,5.32,0.08%,451.55M,2.33%,80.69B,28.04,6.38,-0.95%,450.80M,2.81%,2.43B,3.62,1.38,94.82%,1.21%,-6.41%,9.15B,8.82,10.75%,-1.48%,2.47,4.39%,11.59,15.43,8.26%,17.07%,5.48M,-6.60%,3.80,47.07,9.29%,47.13%,144.80,201.92,-9.39%,1.70 (0.95%),34.96,11.57%,20.27%,-11.43%,0.88,1.73 (0.97%),2.27,8.05%,68.49%,23.51%,3.59,"Oct 31, 2024",3.69,8.09%,36.45%,52.67,1.81%,2.00%,14100,1.29,9.33%,26.55%,1.43,220.60,Yes / Yes,1.29,16.43%,30.71%,0.87,177.17,4.34%,8.49%,11.02%,Nov 04 BMO,2.22M,178.84,1.36%,-1.24%,0.93%,"

","1,935,999",0.94%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.31,1.43,0.86%,598.04M,2.04%,11.37B,10.47,1.82,0.00%,592.88M,-8.65%,1.20B,1.14,0.45,28.51%,2.89%,-13.58%,5.83B,1.95,11.07%,-11.61%,5.48,-15.35%,10.74,1.77,12.05%,9.47%,17.15M,-9.51%,5.47,3.48,11.68%,14.45%,15.90,27.50,-10.62%,0.66 (3.49%),-,13.37%,13.77%,-30.84%,-0.14,0.97 (5.10%),0.94,15.78%,31.29%,19.66%,0.62,"Sep 10, 2024",0.96,-2.64%,24.78%,37.92,2.59%,2.51%,23554,0.30,8.68%,20.51%,1.25,27.11,Yes / Yes,0.01,3.34%,40.76%,1.04,18.67,1.13%,0.45%,17.70%,Nov 19 AMC,3.13M,19.02,-2.13%,-14.78%,-11.76%,"

","3,243,602",1.87%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.34%,153.41M,0.36%,31.66B,58.04,3.56,-0.14%,94.96M,-1.28%,-36.27M,-,0.69,48.86%,4.20%,21.35%,2.30B,13.77,-6.24%,4.49%,2.27,13.98%,9.31,22.16,18.88%,-0.87%,3.99M,-2.09%,17.65,11.69,16.32%,-3.24%,153.45,259.61,-6.86%,-,48.56,-10.72%,-2.47%,-20.51%,0.83,-,1.09,48.57%,77.81%,34.48%,7.49,-,1.09,79.05%,-4.74%,53.68,3.66%,3.49%,7348,0.87,30.77%,-1.58%,1.80,226.32,Yes / Yes,0.03,65.17%,-,0.53,207.92,3.71%,22.75%,26.42%,Dec 02 AMC,1.76M,206.36,0.14%,5.47%,10.77%,"

","934,320",-0.75%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,71.15M,-6.29%,223.06M,-,-2.93,-0.02%,61.58M,-15.63%,-179.28M,-,-0.79,83.16%,7.58%,-3.40%,40.56M,5.50,45.10%,-6.33%,2.22,-67.12%,4.98,0.63,-19.28%,-34.60%,4.67M,-75.59%,5.49,0.57,-,-42.89%,2.66,18.07,-79.34%,-,-,-50.05%,-45.41%,-82.68%,1.84,-,7.29,-20.00%,96.77%,17.67%,0.32,-,7.29,45.45%,-515.94%,42.95,10.08%,9.26%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.43,3.50,-,38.39%,-,Nov 06,2.10M,3.13,-8.75%,-5.75%,-55.69%,"

","896,460",-10.57%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,29.06,3.00,14.68%,306.50M,4.43%,26.68B,16.26,5.35,-1.83%,261.50M,0.85%,941.21M,4.24,1.30,57.74%,3.46%,28.79%,4.63B,5.77,4.32%,-1.46%,2.80,50.24%,28.31,3.08,-1.51%,9.41%,9.04M,22.12%,25.16,3.46,6.85%,11.70%,55.06,92.80,21.05%,-,15.47,-,10.80%,-6.20%,-0.03,-,4.50,95.81%,74.54%,58.10%,2.60,-,4.50,296.12%,17.93%,61.01,2.84%,2.99%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,0.65,86.59,1.23%,5.67%,3.59%,Nov 25 AMC,3.23M,87.05,4.32%,11.98%,30.80%,"

","2,102,896",0.53%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,-4.57%,2.89B,-,-1.77,-20.95%,107.90M,-7.73%,-270.85M,-,-0.70,43.92%,4.79%,30.28%,355.75M,8.12,21.57%,-5.43%,5.34,35.70%,6.78,3.94,34.63%,-26.70%,5.17M,-0.11%,6.62,4.04,-,-34.98%,13.48,36.60,-2.23%,-,-,-16.93%,-40.20%,-26.99%,0.99,-,2.87,2095.12%,63.17%,98.22%,1.49,-,3.01,10.91%,-95.07%,44.01,3.37%,4.98%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.97,27.16,0.02%,94.89%,47.72%,Nov 12 BMO,967.85K,26.72,-2.87%,-5.08%,28.35%,"

","934,897",-1.62%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-2.22%,451.69M,35.48,0.10,0.00%,116.94M,-9.74%,-41.45M,-,-0.01,17.12%,0.01%,22.22%,1.23B,0.37,-95.13%,-0.26%,0.19,-14.36%,2.72,1.30,158.61%,-3.21%,0.01M,-,2.29,1.54,-,-7.35%,2.62,21.91,-78.42%,-,-,-,-9.02%,-83.94%,0.43,-,1.62,26.18%,17.54%,34.35%,0.24,-,1.81,72.88%,-3.55%,44.14,6.26%,6.64%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.10,3.59,-,50.00%,1.80%,Nov 22 BMO,74.83K,3.52,-3.04%,-4.69%,-52.18%,"

","7,672",-1.95%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,258.25,0.03,28.90%,75.06M,-4.20%,779.67M,-,-0.18,-0.60%,69.47M,-22.15%,3.57M,-,-0.11,53.63%,4.81%,-18.57%,498.90M,1.56,-129.44%,1.70%,7.17,-16.18%,0.14,57.36,-35.01%,0.55%,3.34M,-41.54%,5.09,1.57,-,430.38%,7.21,15.35,-42.59%,-,11.62,-,0.63%,-48.01%,1.15,-,7.35,17.01%,89.13%,10.68%,0.41,-,7.35,-94.10%,5.24%,35.61,4.47%,4.57%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.88,8.28,4.27%,70.54%,-24.77%,Nov 06 AMC,465.76K,7.98,-8.38%,-14.16%,-17.98%,"

","410,552",-3.62%,ZIP
