Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,4.58%,1.19B,-,-1.11,342.96%,72.94M,12.91%,929.38M,-,-0.29,101.02%,9.44%,20.15%,-73.68M,9.70,38.90%,14.70%,14.43,25.42%,122.87M,3.55,-11.81%,-15.95%,6.89M,7.51%,4.44,4.24,-2.56%,-19.89%,17.70 -11.07%,30.89%,3.72,-,26.71% 15.81%,-21.07%,9.03 74.31%,238.49%,-,-,41.95% 20.90%,89.52%,4.92%,4.46%,-50.35%,-,7.56,35.69%,-67.32%,0.68,-,-,7.69,95.94%,-59.96%,63.43,1.40,- -,7.69,106.06%,6.62%,1.49,22.06,-,0.06,153.21%,13.38%,0.71,16.32,286,0.05,Aug 07 AMC,19.37%,477.08K,15.74,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","336,936",-3.55%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.12,1.01,11.54%,167.66M,1.41%,7.82B,29.69,1.57,-1.71%,148.22M,1.81%,8.18B,4.58,0.40,91.78%,3.04%,29.52%,174.00M,4.85,11.72%,-0.54%,4.31,44.16%,1.61B,5.00,9.97%,6.40%,4.51M,25.15%,9.33,38.74,10.08%,10.81%,47.39 -1.50%,42.67%,1.20,27.78,32.18% -7.41%,8.26%,27.74 68.28%,68.82%,0.37 (0.78%),22.78,19.81% -5.41%,41.82%,2.69%,2.10%,213.00%,0.36 (0.77%),5.07,30.64%,16.77%,1.04,365.16%,"Aug 20, 2025",1.72,4.74%,10.78%,61.04,2.44,3.23% 0.62%,2.71,12.98%,2.07%,1.12,46.00,35.98%,0.36,7.89%,9.86%,0.85,47.27,2500,0.35,Jul 29 AMC,24.24%,1.05M,46.68,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","891,856",-1.25%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,25.50,5.81,0.18%,443.95M,-3.34%,65.68B,21.45,6.91,-0.08%,442.41M,-2.78%,71.04B,3.00,1.64,98.10%,1.75%,-12.21%,2.61B,7.00,7.34%,0.48%,2.55,-7.41%,9.38B,13.22,8.71%,18.24%,7.76M,-9.04%,11.21,45.77,8.49%,52.54%,200.33 -26.02%,-22.55%,3.24,29.60,8.55% 11.91%,25.07%,139.70 6.08%,-7.61%,1.99 (1.35%),17.73,5.98% 8.14%,70.03%,2.34%,1.84%,-5.75%,1.93 (1.30%),7.57,13.72%,37.51%,3.15,232.81%,"Jul 18, 2025",1.04,5.27%,27.83%,38.74,1.50,18.93% 21.14%,1.76,17.78%,-3.43%,0.92,195.36,32.86%,1.36,4.19%,-2.74%,1.02,150.61,13800,1.09,Aug 05 BMO,-8.02%,3.05M,148.20,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","3,111,185",-1.60%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.04,1.46,0.00%,593.65M,3.93%,11.31B,11.33,1.68,-,593.65M,-5.50%,10.34B,1.71,0.34,14.65%,2.42%,7.20%,1.21B,1.76,-1.57%,-15.30%,7.78,-1.80%,6.42B,1.70,13.70%,9.38%,14.39M,-2.51%,11.20,3.05,7.64%,13.98%,27.50 -30.69%,-12.49%,6.24,-,18.24% 8.45%,13.37%,16.34 16.65%,-26.72%,0.62 (3.23%),5.61,9.28% 13.97%,27.49%,1.46%,2.01%,-40.89%,0.70 (3.67%),1.61,2.41%,21.97%,0.44,-,"Sep 30, 2025",1.19,14.40%,18.81%,50.37,1.40,- -,1.21,-25.19%,0.53%,-0.18,23.15,45.76%,0.29,10.45%,-0.79%,0.40,19.34,24471,0.01,Aug 19 AMC,0.55%,1.85M,19.06,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","735,599",-1.45%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,158.30M,3.28%,44.09B,64.44,4.39,-0.86%,97.74M,1.95%,42.32B,-,0.85,54.36%,5.79%,-6.05%,-41.48M,16.49,11.33%,-1.14%,2.98,49.38%,2.67B,24.92,20.35%,-0.75%,5.65M,56.97%,11.37,12.34,18.06%,-2.70%,318.46 -11.08%,81.65%,22.94,60.67,54.06% 21.31%,-1.17%,162.00 74.81%,91.72%,-,27657.27,34.81% 44.03%,76.82%,3.13%,2.94%,110.80%,-,15.83,31.04%,-4.48%,8.62,-,-,1.94,23.31%,-1.55%,54.53,1.57,- -,1.94,-14.36%,2.76%,1.06,326.78,-,1.00,21.31%,0.03%,0.71,286.66,7923,0.97,Sep 02 AMC,19.62%,1.90M,283.19,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,357,247",-1.21%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.12,3.80,11.17%,267.28M,0.36%,25.13B,14.16,5.93,-0.59%,265.85M,16.01%,17.40B,5.45,1.44,63.79%,2.13%,8.49%,1.19B,5.29,5.55%,-0.32%,1.67,16.27%,4.75B,2.82,1.44%,11.03%,5.67M,2.90%,29.82,3.23,4.06%,13.60%,92.80 -9.50%,25.91%,26.02,13.62,-10.66% 106.45%,13.23%,64.41 30.38%,3.65%,-,14.79,4.40% 49.60%,76.38%,2.30%,2.67%,-77.30%,-,3.66,36.57%,20.43%,2.04,-,-,4.36,3.63%,24.99%,62.63,2.31,- -,4.36,66.82%,4.63%,0.78,91.62,0.00%,0.01,4.71%,9.72%,0.55,84.75,7412,0.00,Aug 21 AMC,6.61%,3.39M,83.98,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","1,879,802",-0.91%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,6.63%,3.65B,81.47,0.40,-19.01%,108.95M,-7.94%,3.01B,-,-0.25,37.56%,4.35%,-23.77%,-212.37M,8.53,43.25%,-1.76%,5.96,-9.24%,427.80M,4.55,127.28%,-19.74%,4.74M,25.24%,7.20,4.39,-,-28.39%,44.34 -26.03%,61.58%,7.48,-,29.99% -3.19%,-26.45%,20.17 62.62%,-28.88%,-,-,40.38% 98.40%,62.39%,6.09%,4.08%,-57.90%,-,7.03,33.33%,-57.71%,1.84,-,-,2.93,32.56%,-49.64%,48.82,1.29,- -,3.12,54.50%,-0.23%,1.07,53.25,-,0.24,9.81%,-5.88%,1.20,32.48,1869,0.01,Aug 07 BMO,2.36%,795.21K,32.80,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","956,964",0.99%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,0.34%,7.37B,14.18,2.05,-,-,-1.79%,10.85B,-,-0.23,4.42%,-,10.65%,-462.32M,0.59,56.30%,11.17%,1.10,-2.18%,12.55B,-,222.51%,-7.04%,0.59M,2.54%,-13.26,5.17,-,-,33.32 -12.66%,78.64%,5.63,-,5.46% -,-,15.12 92.46%,-,-,-,118.43% 118.66%,18.90%,1.59%,2.53%,-,-,0.87,62.51%,-4.64%,0.72,-,-,0.49,39.14%,-3.68%,48.90,1.00,- -,0.59,82.59%,-1.63%,0.07,35.59,-,-,37.06%,0.44%,0.66,29.33,17439,-,Aug 14 BMO,9.39%,539.12K,29.10,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","357,142",-0.78%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.66,5.48,1.62%,147.60M,3.36%,8.62B,9.97,5.86,-0.03%,145.24M,8.47%,-,1.37,1.46,79.15%,4.30%,19.91%,807.00M,1.73,15.24%,0.19%,4.33,24.30%,4.97B,1.32,2.76%,0.95%,6.25M,7.69%,44.24,-,7.80%,13.23%,63.22 -7.59%,27.61%,-,10.77,-9.99% 3.54%,10.37%,39.32 48.58%,3.67%,1.74 (2.98%),-,19.10% 8.98%,-,1.90%,2.13%,73.46%,1.74 (2.98%),-,32.07%,22.09%,1.24,104.84%,"Aug 14, 2025",-,2.64%,16.23%,64.48,2.77,4.85% 5.34%,0.13,27.04%,3.70%,0.92,61.81,33.52%,1.10,-1.04%,5.68%,0.93,58.26,9406,0.18,Jul 21 AMC,11.22%,1.44M,58.42,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,343,024",0.27%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,16.63,1.18%,120.46M,1.04%,1.64B,-,-3.06,0.00%,119.04M,-21.71%,5.79B,-,1.05,52.80%,15.71%,-17.74%,2.00B,0.19,-83.79%,8.92%,3.42,-24.15%,8.58B,0.42,-205.79%,19.27%,18.70M,-36.52%,32.35,0.93,-,59.06%,29.00 -53.00%,-13.60%,14.72,0.51,-23.79% -,23.31%,11.03 23.52%,-54.99%,1.04 (7.67%),1.56,-7.73% 20.63%,32.33%,3.09%,3.78%,-,6.78 (49.74%),0.68,202.12%,28.74%,0.53,-,"Sep 02, 2025",1.11,43.57%,23.37%,38.17,4.29,16.67% -,1.20,-93.86%,-3.93%,1.66,13.54,22.25%,1.52,-15.36%,-11.15%,0.70,13.54,6700,1.21,Aug 20 BMO,-20.55%,5.47M,13.63,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,813,374",0.66%,ZIM
